id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
42,30,Ram Badger,126,flame tank,2,armor,0,default,1945,1,1946,12,4,2,3,57,13,91,0,1,1,0,9,0,18,0,1,108,12,0,0,0,0,0,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,10,4,4,10,4,4,1,0,0,0,0,0,0,0,0,9182,0,436,436,436
43,30,M10 3in,177,SP AT gun,5,anti-tank,3,track,1943,10,1944,7,5,5,4,64,17,92,0,4,3,0,7,13,29,0,2,55,18,36,0,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,3,3,0,0,0,0,0,0,0,0,0,389,0,1070,1310,411
44,30,M10 17-pdr,177,SP AT gun,5,anti-tank,3,track,1944,8,1945,12,5,5,4,79,17,91,0,5,3,0,7,13,29,0,2,38,16,22,0,12,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,3,3,0,0,0,0,0,0,0,0,0,412,0,160,1062,4155
45,30,Bishop,167,SP artillery,4,artillery,3,track,1942,1,1942,12,5,4,4,38,10,91,0,0,0,0,7,0,18,0,0,246,32,0,0,0,148,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,3,3,1,0,0,0,0,0,0,0,0,658,0,131,131,131
46,30,Priest,167,SP artillery,4,artillery,0,default,1942,7,1944,7,4,4,3,44,14,90,0,0,0,0,6,0,20,0,0,71,64,0,5,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,1,1,0,0,0,0,0,0,0,0,0,12553,0,1138,1136,1952
47,30,Sexton,167,SP artillery,4,artillery,0,default,1943,9,1946,12,4,6,3,48,13,92,0,0,0,0,7,0,19,0,0,63,105,0,0,7,148,90,0,148,90,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,2,1,1,0,0,0,0,0,0,0,0,0,660,0,111,4512,1972
48,30,Fox A/C,233,armored car,8,recon,2,wheel (AT),1942,1,1944,12,2,4,3,31,24,82,0,1,1,0,9,0,10,0,1,1,90,0,0,0,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6009,0,133,4416,1502
49,30,Daimler A/C,233,armored car,8,recon,2,wheel (AT),1941,4,1943,6,2,3,3,38,24,91,0,2,2,0,8,0,10,0,1,20,0,48,0,0,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,2,2,1,0,0,0,0,0,0,0,0,8663,0,132,4414,3561
50,30,Staghound,233,armored car,8,recon,0,default,1943,7,1946,12,3,5,3,50,24,90,0,2,2,1,8,0,10,0,1,18,35,64,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,3,2,2,6,3,3,1,0,0,0,0,0,0,0,0,12861,0,134,3539,3538
51,30,Carrier,141,tracked APC,3,APC,3,track,1939,9,1942,12,2,1,2,13,18,40,0,0,0,0,9,106,10,0,1,125,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12831,0,3256,3256,3256
52,30,M14 HT,141,tracked APC,3,APC,3,track,1943,1,1946,12,3,2,3,18,23,60,0,0,0,0,9,112,10,0,1,139,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4281,0,102,3200,3205
53,30,Ram Kangaroo,141,tracked APC,3,APC,3,track,1944,10,1946,12,4,2,4,28,13,91,0,0,0,0,9,111,18,0,2,148,90,0,0,0,0,0,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,10,4,4,10,4,4,0,0,0,0,0,0,0,0,0,4300,0,112,3284,3283
54,30,Medium Truck,243,medium truck,10,transport,1,wheel,1930,1,1946,12,3,2,0,12,18,10,0,0,0,0,0,118,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12827,0,1946,1945,1947
55,30,Heavy Truck,244,heavy truck,10,transport,1,wheel,1930,1,1946,12,4,2,0,16,15,10,0,0,0,0,0,132,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12828,0,3173,3174,3175
56,30,2 M29C Weasels,194,light amphibian unit,7,marine unit,0,default,1944,3,1946,12,2,4,2,22,12,90,0,0,0,0,9,114,100,4,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,329,329,329
57,30,DUKW,194,light amphibian unit,7,marine unit,0,default,1943,9,1946,12,4,4,0,27,17,90,0,0,0,0,9,125,100,3,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3977,0,231,231,231
58,30,LVT-4 Amtrac,195,heavy amphibian unit,7,marine unit,0,default,1944,9,1946,12,4,5,4,40,13,90,0,0,0,0,9,130,100,4,1,140,90,0,0,0,140,90,0,139,90,0,139,90,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8641,0,232,232,3266
59,30,2 Pdr AT-Gun,174,AT gun,5,anti-tank,0,default,1942,9,1943,5,0,5,0,28,1,10,0,3,2,0,9,0,1,0,0,20,0,0,0,100,242,60,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4504,0,8001,8001,8001
60,30,6 Pdr AT-Gun,174,AT gun,5,anti-tank,0,default,1943,6,1944,3,0,5,0,29,1,11,0,3,2,0,8,0,1,0,0,29,20,60,0,0,242,60,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4495,0,8002,8002,8002
61,30,6 Pdr AT-Gun,174,AT gun,5,anti-tank,0,default,1944,4,1945,12,0,5,0,34,1,12,0,3,2,0,8,0,1,0,0,29,20,40,0,20,242,60,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4495,0,8002,8002,8002
62,30,17 Pdr AT-Gun,176,heavy AT gun,5,anti-tank,0,default,1943,9,1944,7,1,6,0,46,0,21,0,4,3,0,8,0,2,0,0,38,20,50,0,0,242,60,0,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8783,0,8003,8003,8003
63,30,17 Pdr AT-Gun,176,heavy AT gun,5,anti-tank,0,default,1944,8,1945,12,1,6,0,50,0,20,0,4,3,0,8,0,2,0,0,38,20,40,0,10,242,60,0,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301,0,8003,8003,8003
64,30,40mm Bofors AA,187,AA gun,6,anti-air,0,default,1939,1,1946,12,4,8,0,19,0,20,0,2,1,0,9,0,3,0,0,17,35,5,0,0,242,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332,0,2809,2811,2810
65,30,25 Pdr Howitzer,163,howitzer,4,artillery,0,default,1940,4,1946,12,1,6,0,23,0,90,0,0,0,0,7,0,2,0,0,63,45,0,0,3,242,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8775,0,745,745,745
66,30,M14 HT,141,tracked APC,3,APC,3,track,1943,1,1946,12,3,2,3,21,23,62,0,0,0,0,9,112,10,0,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3956,0,102,3200,3205
67,30,3in Mortar Sec,146,mortar,4,artillery,0,default,1930,1,1943,12,1,8,0,24,3,90,0,0,0,0,8,0,0,0,0,37,60,0,0,0,37,60,0,242,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4308,0,67,67,67
68,30,Vickers HMG Sec,7,machine gun,0,infantry,0,default,1930,1,1946,12,1,8,0,20,4,10,0,1,1,0,9,0,0,0,0,118,90,0,0,0,118,90,0,242,60,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,0,0
69,30,Rifle Section,3,heavy wpns squad,0,infantry,0,default,1939,9,1940,2,1,10,0,20,6,20,0,0,0,0,9,0,0,0,0,242,80,0,0,0,96,80,0,87,20,0,134,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8640,0,0,0,0
70,30,Rifle Section,0,infantry,0,infantry,0,default,1940,9,1942,12,1,10,0,20,6,10,0,0,0,0,9,0,0,0,0,242,80,0,0,0,97,80,0,87,20,0,184,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8640,0,0,0,0
71,30,Rifle Section,3,heavy wpns squad,0,infantry,0,default,1943,1,1946,12,1,10,0,25,6,50,0,0,0,0,9,0,0,0,0,242,80,0,0,0,97,80,0,87,20,0,90,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8632,0,0,0,0
72,30,Para Section,69,paratroop,0,infantry,0,default,1943,8,1946,12,1,10,0,24,6,20,0,0,0,0,9,0,0,0,0,242,90,0,0,0,97,90,0,87,30,0,237,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8653,0,0,0,0
73,30,Para Section,69,paratroop,0,infantry,0,default,1943,8,1946,12,1,10,0,27,6,20,0,0,0,0,9,0,0,0,0,237,90,0,0,0,97,90,0,87,30,0,90,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8650,0,0,0,0
74,30,Pioneer Sec,13,engineers,0,infantry,0,default,1930,1,1946,12,1,10,0,27,6,11,0,0,0,0,9,0,0,0,0,242,80,0,0,0,87,20,0,83,4,0,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65484,0,0,0,0
75,30,Pioneer Sec,13,engineers,0,infantry,0,default,1943,1,1946,12,1,10,0,27,6,10,0,0,0,0,9,0,0,0,0,237,80,0,0,0,87,20,0,83,4,0,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65484,0,0,0,0
76,30,Commando Sec,33,commandos,0,infantry,0,default,1943,1,1946,12,1,11,0,27,6,30,0,0,0,0,9,0,0,0,0,237,90,0,0,0,97,90,0,87,33,0,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12808,0,0,0,0
77,30,Boys AT Rifle,182,AT infantry,5,anti-tank,0,default,1939,9,1943,12,0,2,0,8,6,1,0,0,0,0,8,0,0,0,0,134,0,50,0,0,242,50,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0
78,30,PIAT Team,182,AT infantry,5,anti-tank,0,default,1943,1,1946,12,0,2,0,11,6,2,0,0,0,0,6,0,0,0,0,90,0,0,9,0,237,50,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0
79,30,Sniper,18,sniper,0,infantry,0,default,1930,1,1946,12,0,1,0,33,6,1,0,10,10,0,9,0,0,0,0,146,50,0,0,0,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12869,0,0,0,0
80,30,Crusader AA Mk1,189,SP AA gun,6,anti-air,3,track,1942,6,1946,12,4,5,4,30,15,80,0,2,2,0,8,0,14,0,0,17,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,1,1,0,0,0,0,0,0,0,0,0,0,644,0,299,4410,1510
81,30,4.5in Field Gun,163,howitzer,4,artillery,0,default,1944,2,1946,12,2,9,0,27,0,90,0,0,0,0,6,0,2,0,0,102,35,0,0,0,242,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,59,59,59
82,30,4.2in Mort Sec,150,heavy mortar,4,artillery,0,default,1942,9,1946,12,1,12,0,33,2,91,0,0,0,0,7,0,1,0,0,72,35,0,0,0,72,35,0,242,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21154,0,68,68,68
83,30,5.5in Field Gun,163,howitzer,4,artillery,0,default,1942,5,1946,12,5,9,0,32,0,90,0,0,0,0,5,0,2,0,0,248,35,0,0,0,242,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4305,0,59,59,59
84,30,4.7in Naval Gun,170,offboard artillery,4,artillery,0,default,1930,1,1946,12,0,99,0,232,0,90,0,0,0,0,6,0,0,0,0,187,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0
