rid,name,nation,start_yr,end_yr,pscr,type,ERID[1],ERID[2],ERID[3],ERID[4],ERID[5],ERID[6],ERID[7],ERID[8],ERID[9],ERID[10],start_mo,end_mo,exp_mod,mor_mod,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59
20,Lt Tank Platoon,39,46,46,1,1,4,4,4,4,4,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Cavalry Sqdn,39,30,41,3,2,124,422,422,1011,1011,1011,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Armoured Car Pl,39,30,46,1,1,329,329,330,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Recon Tank Pl,39,37,42,1,1,3,3,3,3,3,3,0,0,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Armour Car Sqd,39,41,44,1,2,330,1022,1022,1022,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Patrol,39,30,46,3,0,56,56,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,FO Car,39,30,46,2,0,221,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Lt Tank Company,39,46,46,1,2,4,1020,1020,1020,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Gun Battery,39,30,46,2,1,137,137,137,137,260,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Cavalry Sqdn,39,42,46,3,2,124,422,422,1076,1078,1011,1011,1011,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Tank Hunter Grp,39,41,46,3,0,35,35,35,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Mountain Gun Bt,39,30,46,2,1,132,132,132,132,260,0,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Mot Lt AA Pl,39,37,44,2,0,260,260,219,219,0,0,0,0,0,0,1,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Lt AA Platoon,39,37,46,2,1,259,259,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,HMG Coy,39,42,46,3,2,27,27,402,406,1035,1035,1068,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,HMG Platoon,39,30,46,3,1,27,27,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,HMG Coy,39,30,41,3,2,47,403,1035,1035,1035,1038,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,AA Platoon,39,30,46,2,1,261,261,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Lt Mortar Pl,39,37,46,2,0,270,270,270,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Rifle Platoon,39,30,41,3,1,29,29,29,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Divisonal AA Co,39,30,44,2,2,261,261,403,1037,1037,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Field Gun Bty,39,30,46,2,1,143,143,143,143,260,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Sniper,39,30,46,3,0,34,0,0,0,0,0,0,0,0,0,1,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Observer,39,30,46,2,1,239,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Field Gun Sec,39,30,46,2,1,143,143,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Hvy Mortar Bty,39,42,46,2,1,273,273,273,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Strike Element,39,30,46,4,1,333,333,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Light Battery,39,30,46,2,1,153,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Medium Battery,39,30,46,2,1,158,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Corps Battery,39,30,46,2,1,169,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Hvy Mortar Pl,39,42,46,2,1,273,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Hvy Mortar Co,39,42,46,2,2,273,1043,1053,1053,402,402,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Lt Artillery Bn,39,30,46,2,1,153,153,153,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Md Artillery Bn,39,30,41,2,1,158,158,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Corps Art Bn,39,30,46,2,1,169,169,169,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Md Artillery Bn,39,42,46,2,1,158,158,158,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Naval Support/1,39,30,44,2,4,51,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Naval Support/2,39,46,46,2,4,50,50,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Bunker,39,30,46,4,0,378,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Fortifications,39,30,46,4,1,378,378,379,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Medium Bombers,39,37,46,4,1,181,181,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Mortar Platoon,39,30,42,2,1,271,271,271,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Cav Rgt Hvy Sqd,39,42,44,3,2,124,420,422,1075,1076,1076,1077,1077,0,0,1,8,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Mortar Pl 42,39,42,46,2,1,271,271,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Cav Rgt Hvy Sqd,39,30,41,3,2,124,419,422,1077,1074,1073,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Rifle Company,39,30,35,3,2,233,403,56,1039,1039,1039,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Rifle Company +,39,30,35,3,2,233,403,56,1039,1039,1039,1035,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Cav Mortar Pl,39,37,41,2,1,270,270,270,310,310,310,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Cav HMG Pl,39,30,41,3,1,27,27,27,308,308,308,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Cav Mortar Pl,39,42,46,2,1,271,271,310,310,0,0,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Cav HMG Pl,39,42,46,3,0,27,27,308,308,0,0,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Cav AT-Pl,39,30,46,2,1,192,192,192,307,307,307,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Cav Lt Mor Pl,39,37,46,2,0,270,270,270,310,310,310,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Air OP,39,30,46,4,1,120,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Para Transport,39,41,45,0,0,339,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Para Transports,39,41,45,0,0,339,339,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Field Carriages,39,30,39,4,0,307,307,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Fld Carriage Gp,39,30,39,4,0,307,307,307,307,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Pack Horse Grp,39,30,46,4,0,310,310,310,310,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Pack Horses,39,30,46,4,0,310,310,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Wagon Section,39,30,46,4,0,309,309,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Wagon Grp,39,30,46,4,0,309,309,309,309,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,FT Tank Company,39,30,44,1,2,78,1093,1093,1093,1093,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,FT Tank Platoon,39,30,44,1,1,79,79,79,79,78,78,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Rifle Platoon,39,36,41,3,1,440,29,29,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Mtn Mortar Pl,39,30,46,2,1,275,275,275,0,0,0,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Mtn Rifle Coy,39,30,41,3,2,101,435,435,1099,1099,1099,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Mtn Rifle Coy,39,42,46,3,2,101,417,435,1100,1100,1100,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Mtn Rifle Pl,39,30,41,3,1,95,95,102,0,0,0,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Mtn Rifle Pl,39,42,46,3,1,417,98,98,97,0,0,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Mountain Sniper,39,30,46,3,0,104,0,0,0,0,0,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Mtn Bn Wpn Co,39,30,43,3,2,27,27,101,1035,1035,1096,1101,0,0,0,1,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Mtn Inf-AT Sec,39,41,46,3,2,103,103,0,0,0,0,0,0,0,0,8,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Mtn Scout Sec,39,30,46,3,2,435,435,0,0,0,0,0,0,0,0,1,12,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,StuG Platoon,39,46,46,1,0,17,17,17,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,StuG Company,39,46,46,1,2,17,1105,1105,1105,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2 Gliders,39,41,45,4,1,121,121,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Sapper Platoon,39,30,46,3,1,301,114,115,115,0,0,0,0,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Engineer Co,39,30,43,3,2,301,1109,1109,1109,0,0,0,0,0,0,1,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Engineer Co,39,43,44,3,2,302,270,270,1109,1109,1109,0,0,0,0,11,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Engineer Co,39,44,46,3,2,298,1109,1109,1109,0,0,0,0,0,0,9,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Para Co- [A],39,42,45,5,2,107,445,339,1120,1120,1120,1123,1127,0,0,1,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Para Platoon,39,41,45,3,1,131,108,108,112,0,0,0,0,0,0,6,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Para Company,39,41,45,3,2,107,445,1126,1114,1114,1114,1117,1128,0,0,6,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Para Hvy Wpns,39,42,45,2,2,107,1146,1146,1068,0,0,0,0,0,0,1,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Para Sapper Pl,39,41,45,3,1,111,111,111,0,0,0,0,0,0,0,6,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Para AT-Team,39,42,45,3,0,110,110,110,0,0,0,0,0,0,0,1,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Para Scouts,39,42,45,3,0,112,112,0,0,0,0,0,0,0,0,1,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Para Pl [A],39,41,45,5,1,131,108,108,112,339,339,0,0,0,0,6,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Para Co+[A],39,42,45,5,2,107,445,339,1129,1120,1120,1120,1123,1127,0,1,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Para Hv Wpn [G],39,42,45,5,2,107,121,1124,1124,1129,0,0,0,0,0,1,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Para Sap Pl [A],39,42,45,5,1,111,111,111,339,339,0,0,0,0,0,1,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Para ATG [G],39,42,45,5,0,195,195,121,121,0,0,0,0,0,0,1,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Para Scouts [A],39,41,45,5,0,112,112,339,0,0,0,0,0,0,0,6,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Para HMG Pl,39,41,45,3,1,109,109,0,0,0,0,0,0,0,0,6,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Para HMG Pl [A],39,42,45,5,1,109,109,339,0,0,0,0,0,0,0,1,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Para Mort Pl,39,42,45,2,1,113,113,113,113,0,0,0,0,0,0,1,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Para Mor Pl [G],39,42,45,5,1,113,113,121,113,113,121,0,0,0,0,1,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,StuG Platoon,39,44,44,1,0,13,13,13,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,StuG Company,39,44,44,1,2,13,1130,1130,1130,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Mixed Tank Co,39,44,45,1,2,5,1009,1009,1010,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Captured Tanks,39,41,44,1,0,69,69,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Captured Tank,39,41,44,1,0,69,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,R-35 Tank Pl,39,38,44,1,1,1,1,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,R-35 Tank Co,39,38,44,1,2,1,1135,1135,1135,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,R-35 Tank Bn HQ,39,38,41,1,2,1,1,1,1,1,1032,1032,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Heavy Tank Pl,39,41,42,1,0,68,68,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Inf Rgt Cav Sqd,39,30,41,3,2,124,422,1011,1011,0,0,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,M/C Pl (CavBde),39,37,46,1,1,117,117,119,119,119,0,0,0,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,MC Platoon,39,37,46,1,1,117,117,126,126,0,0,0,0,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Mot Lt AT-Sec,39,37,44,2,0,191,191,219,219,0,0,0,0,0,0,1,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Cav Bde Rec Coy,39,37,42,1,2,29,270,210,212,1023,1140,1140,1142,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Cav Div Rec Coy,39,43,44,1,2,29,270,210,212,1140,1140,1142,0,0,0,1,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Inf-Gun Section,39,37,42,2,0,193,193,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Lt AT-Section,39,30,46,2,0,190,190,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Inf Rgt Cav Coy,39,42,46,3,2,124,420,270,308,1011,1011,1011,1011,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Rgt Hvy Wpn Co,39,37,42,2,2,195,195,402,1146,1146,1145,1145,1145,1066,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Barge Carriers,39,30,46,4,0,248,248,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Ordnance Sec,39,30,46,4,0,230,230,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Rgt Wpn Coy 42,39,42,42,2,2,195,195,403,1183,1183,1183,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Rgt Hvy Wpn Coy,39,42,43,2,2,195,195,403,1188,1183,1183,1183,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Mech Recon Pl,39,44,45,1,1,294,294,294,294,294,130,130,130,130,130,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Mech AT-Platoon,39,42,42,2,1,196,196,196,226,226,226,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Mech AT-Coy,39,42,42,2,2,196,196,196,239,226,226,226,219,1157,1157,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Rifle Company,39,42,46,3,2,233,406,56,1162,1162,1162,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Rifle Company +,39,42,46,3,2,233,406,56,1162,1162,1162,1035,1030,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Rifle Platoon,39,42,46,3,1,235,29,29,29,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Mot AT-Platoon,39,38,44,2,1,201,201,201,201,209,209,209,209,0,0,1,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Hvy AT-Platoon,39,42,46,2,0,196,196,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Hvy AT-Pl/M,39,44,46,2,0,266,266,223,223,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Mot Lt AT-Pl,39,37,44,2,1,188,188,188,188,219,219,219,219,0,0,1,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
