rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
14,M4 Flail,36,0,5,5,47,140,177,0,47,50,90,0,120,0,0,0,12,11,4,4,9,5,5,2,109,4,4,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,46,146,12,437,0,3,0,0,7,1,2,0,0,3,24,1200,0,0,0,6,12,0,0,208,0,0,0,1424,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,M26 Pershing,14,0,5,5,64,177,140,131,25,40,120,0,90,0,120,0,13,15,8,5,11,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,45,45,138,12,4343,0,5,5,0,6,0,6,0,13,4,41,4748,0,4,2,2,12,0,0,0,208,0,0,4749,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,M10 76mm,19,0,5,5,53,140,0,0,18,24,90,0,0,0,0,0,17,6,3,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,46,66,12,389,0,5,12,0,7,0,3,0,13,4,29,1204,0,4,0,8,12,0,0,208,0,0,0,1479,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,M18 GMC Hellcat,19,0,4,5,53,140,0,0,12,21,90,0,0,0,0,0,27,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,46,61,12,4267,0,4,12,0,7,0,3,0,13,4,17,142,0,4,0,8,12,0,0,208,0,0,0,1481,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,M36 GMC Jackson,19,0,5,5,64,140,0,0,12,35,90,0,0,0,0,0,15,7,3,3,10,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,45,87,12,391,0,5,0,0,6,0,6,0,13,4,28,1205,0,4,0,9,1,0,0,208,0,0,0,1483,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,M8 HMC,18,0,3,4,39,140,0,0,46,0,90,0,0,0,0,0,16,6,3,3,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,46,27,12,4263,0,0,0,0,7,0,0,0,0,3,12,115,0,0,0,1,12,0,0,208,0,0,0,1509,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,M10 3 in,19,0,5,5,52,140,0,0,18,36,90,0,0,0,0,0,17,6,3,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,44,64,12,4513,0,4,0,0,7,0,3,0,13,4,29,1070,0,4,0,1,7,0,0,208,0,0,0,411,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,M7 105mm HMC,21,0,4,4,71,140,0,0,60,0,90,0,0,0,0,0,14,6,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,46,47,12,396,0,0,0,9,6,0,0,0,0,3,20,1139,0,4,0,4,12,0,0,208,0,0,0,1952,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,M4A3E2 (76),105,0,5,5,53,177,140,131,25,45,120,0,90,0,120,0,13,15,8,4,17,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,45,46,158,12,387,0,3,6,0,7,1,5,0,13,4,39,3509,0,4,2,2,12,0,0,0,208,0,0,3510,3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,T34 Calliope RL,137,0,6,5,47,109,109,109,49,48,20,0,20,0,20,0,12,9,4,4,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,46,85,12,4105,0,0,0,0,20,1,0,0,0,4,32,162,0,4,0,6,12,0,0,0,0,0,0,150,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,T28E1 MGMC,22,0,3,4,11,143,0,0,35,5,90,0,0,0,0,0,23,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,42,44,32,12,4515,0,2,0,0,8,0,2,0,0,3,10,1472,0,0,0,11,12,0,0,208,0,0,0,1473,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,M16 MGMC,22,0,3,4,215,0,0,0,90,0,0,0,0,0,0,0,23,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,43,46,31,12,445,0,2,0,0,9,0,2,0,0,3,10,1469,0,0,0,7,12,0,208,0,0,0,0,1470,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,M19 Duster,22,0,3,4,232,140,0,0,35,5,90,0,0,0,0,0,18,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,45,46,32,12,441,0,2,0,0,8,0,2,0,0,3,10,166,0,0,0,1,12,0,0,208,0,0,0,1515,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,M20 Scout,11,0,3,3,140,139,0,0,120,0,90,0,0,0,0,0,30,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,44,46,20,12,399,0,0,0,0,9,0,0,0,0,3,10,158,0,3,0,1,12,0,208,0,0,0,0,1504,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,M8 Greyhound,108,0,3,4,18,140,177,0,32,48,90,0,120,0,0,0,30,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,46,36,12,414,0,2,0,0,8,0,2,0,0,3,10,157,0,0,0,9,12,0,0,208,0,0,0,1503,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,LVT 4,34,0,4,5,140,140,139,139,90,0,90,0,90,0,90,0,11,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,46,40,12,9254,0,0,0,0,9,0,0,0,130,4,100,232,4,0,0,7,12,0,208,208,0,0,0,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,M29 Weasel,26,0,2,2,140,0,0,0,90,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,46,14,12,401,0,0,0,0,9,0,0,0,107,2,9,329,0,8,0,7,12,0,208,0,0,0,0,329,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,DUKW,33,0,4,4,140,0,0,0,90,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,46,28,12,1197,0,0,0,0,9,0,0,0,125,4,100,231,3,0,0,3,12,0,208,0,0,0,0,231,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,M3-Halftrack,24,0,3,3,140,0,0,0,90,0,0,0,0,0,0,0,24,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,41,46,23,12,8740,0,0,0,0,9,0,0,0,113,3,10,156,0,4,0,1,12,0,208,0,0,0,0,3205,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,M3-MG Halftrack,125,0,3,4,140,139,139,0,90,0,90,0,90,0,0,0,24,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,42,46,26,12,4282,0,0,0,0,9,0,0,0,112,3,10,164,0,4,0,1,12,0,208,0,0,0,0,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Scout Jeep,32,0,2,2,139,0,0,0,90,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,46,15,12,489,0,0,0,0,9,0,0,0,106,0,9,3213,0,3,0,7,12,0,0,0,0,0,0,3215,3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Jeep,26,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,41,46,12,12,854,0,0,0,0,0,0,0,0,106,0,9,3213,0,3,0,1,12,0,0,0,0,0,0,3215,3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7&1/2 Ton Truck,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,41,46,16,12,4002,0,0,0,0,0,0,0,0,130,0,10,3155,0,3,0,12,12,0,0,0,0,0,0,3157,3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1&1/2 Ton Truck,183,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,46,11,12,9269,0,0,0,0,0,0,0,0,112,0,10,3176,0,3,0,1,12,0,0,0,0,0,0,3178,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2&1/2 Ton Truck,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,46,12,12,9266,0,0,0,0,0,0,0,0,118,0,10,3030,0,3,0,1,12,0,0,0,0,0,0,3032,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,<37mm AT-Gun>,6,0,0,5,15,236,87,0,60,65,60,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,39,22,99,8733,0,3,0,0,8,0,2,0,0,0,1,8038,0,0,0,1,12,0,0,0,0,0,0,8038,8038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,57mm AT-Gun,6,0,0,5,27,144,87,0,0,80,40,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,44,32,12,4231,0,3,0,0,8,0,2,0,0,0,1,8002,0,0,0,5,5,0,0,0,0,0,0,8002,8002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3 Inch AT-Gun,158,0,1,6,53,144,87,0,20,50,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,44,44,36,12,19042,0,3,0,0,7,0,3,0,0,0,1,8039,0,0,0,1,7,0,0,0,0,0,0,8039,8039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,90mm AT-Gun,158,0,3,8,64,144,87,0,20,50,60,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,46,57,12,410,0,6,0,0,6,0,4,0,0,0,2,8041,0,0,0,10,12,0,212,0,0,0,0,8041,8041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,40mm AA-Gun,8,0,2,7,17,144,0,0,35,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,46,18,12,2331,0,2,0,0,8,0,1,0,0,0,3,2809,0,0,0,9,12,0,0,0,0,0,0,2810,2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,75mm Howitzer,9,0,1,6,150,236,0,0,45,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,42,20,12,8624,0,0,0,0,7,0,0,0,0,0,1,2111,0,0,0,6,10,0,0,0,0,0,0,2111,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,105mm Howitzer,9,0,1,8,71,144,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,42,26,12,427,0,0,0,0,6,0,0,0,0,0,2,2103,0,0,0,3,4,0,0,0,0,0,0,2103,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Abn 60mm Mors,97,0,1,9,30,30,30,144,18,0,18,0,18,0,50,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,42,46,23,12,8817,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,60mm Mor Sec,201,0,1,9,30,30,30,144,45,0,45,0,45,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,46,26,12,21120,0,0,0,0,8,0,0,0,0,0,0,66,0,0,0,1,12,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,81mm Mortar Sec,5,0,1,8,56,56,144,0,40,0,40,0,60,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,36,46,26,12,598,0,0,0,0,7,0,0,0,0,0,0,67,0,0,0,1,12,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,4.2in Mort Sect,152,0,1,12,72,72,144,0,35,0,35,0,60,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,43,29,12,555,0,0,0,0,6,0,0,0,0,0,0,68,0,0,0,7,8,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,57mm AT-Gun,6,0,0,5,27,144,87,0,10,67,40,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,46,32,12,8734,0,3,3,0,8,0,2,0,0,0,1,8002,0,0,0,6,12,0,0,0,0,0,0,8002,8002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3 in Mortar Sec,5,0,1,8,55,55,2,0,40,0,40,0,60,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,35,22,12,13176,0,0,0,0,7,0,0,0,0,0,0,67,0,0,0,1,12,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,T1E3 MineRoller,36,0,5,5,47,140,177,0,47,50,90,0,120,0,0,0,5,11,4,4,9,5,5,2,109,4,4,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,45,145,12,4406,0,3,0,0,7,1,2,0,0,3,40,1416,0,0,0,7,12,0,0,208,0,0,0,1451,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Rifle Squad,1,0,1,12,236,113,87,87,80,0,80,0,24,0,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,42,22,12,30205,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,6,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Rifle Squad,1,0,1,12,112,113,93,87,80,0,80,0,10,2,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,42,23,12,19006,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,6,0,119,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Rifle Squad,1,0,1,12,112,249,87,92,80,0,80,0,24,0,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,46,25,12,1036,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,12,0,119,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Armd Rifle Sqd,69,0,1,11,112,235,87,87,80,0,80,0,22,0,22,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,43,20,12,8739,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Armd Rifle Sqd,69,0,1,11,112,235,91,87,80,0,80,0,0,6,22,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,44,22,12,8739,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,7,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Engineer Sqd,20,0,1,12,236,87,83,84,80,0,24,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,42,29,12,30254,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Engineer Sqd,20,0,1,12,144,87,83,84,80,0,24,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,43,29,12,8591,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
