rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
11,Crusader II-CS,104,0,4,5,35,179,0,130,40,5,120,0,0,0,120,0,15,5,3,3,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,42,43,46,7,620,0,2,0,0,6,0,1,0,13,4,19,104,0,4,0,1,4,0,0,0,0,0,0,104,4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Crusader III,102,0,4,3,29,179,0,0,15,50,120,0,0,0,0,0,15,5,3,3,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,42,43,55,7,637,0,3,0,0,8,0,2,0,13,4,20,120,0,4,1,10,5,0,0,0,0,0,0,120,4413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Cromwell I,102,0,4,5,29,179,0,130,25,50,120,0,0,0,120,0,22,6,4,3,8,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,43,67,7,2594,0,3,0,0,8,0,2,0,13,4,24,125,0,4,2,1,12,0,0,0,0,0,0,3557,4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Cromwell I,102,0,4,5,29,179,0,130,25,35,120,0,0,0,120,0,22,6,4,3,8,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,44,72,7,2594,0,3,15,0,8,0,2,0,13,4,24,125,0,4,2,1,12,0,0,0,0,0,0,3557,4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Cromwell VI,104,0,4,5,66,179,0,130,40,0,120,0,0,0,120,0,20,8,4,3,8,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,44,59,7,27981,0,2,0,4,7,0,2,0,13,4,25,126,0,4,2,1,12,0,0,0,0,0,0,3555,4408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Cromwell VII,102,0,4,5,105,179,0,130,24,40,120,0,0,0,120,0,18,10,4,4,10,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,46,71,7,27980,0,3,0,0,7,0,2,0,13,4,26,332,0,4,2,2,12,0,0,0,0,0,0,3559,3560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Challenger,123,0,5,5,38,179,0,0,12,20,120,0,0,0,0,0,18,7,5,4,10,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,44,46,84,7,4087,0,4,10,0,7,0,2,0,13,4,33,128,0,4,2,8,12,0,212,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Comet,103,0,4,5,54,179,0,130,21,25,120,0,0,0,120,0,17,8,3,3,10,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,45,45,88,7,650,0,4,15,0,7,0,3,0,13,4,33,129,0,4,2,1,12,0,0,0,0,0,0,3500,3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Grant I,13,0,5,6,18,177,132,42,38,90,120,0,120,0,45,20,12,6,4,4,10,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,43,72,7,4478,0,2,0,0,8,1,2,0,13,2,28,146,0,4,0,5,5,96,0,0,0,0,0,147,4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Sherman I,13,0,5,5,44,177,0,131,47,50,120,0,0,0,120,0,12,8,4,4,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,44,74,7,2092,0,3,0,0,7,1,2,0,13,2,31,1073,0,4,0,10,9,0,0,0,0,0,0,1475,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Sherman IIA,59,0,5,5,46,177,139,131,33,33,120,0,90,0,120,0,12,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,44,45,88,7,2478,0,3,5,0,7,1,5,0,13,4,32,1088,0,4,2,11,12,0,0,0,0,0,0,1477,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Sherman V,13,0,5,5,45,177,139,131,47,50,120,0,90,0,120,0,13,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,46,80,7,1260,0,3,0,0,7,1,3,0,13,3,31,1093,0,4,2,7,12,0,0,0,0,0,0,3496,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Sherman V,59,0,5,5,45,177,139,131,47,50,120,0,90,0,120,0,13,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,44,46,80,7,2110,0,3,0,0,7,1,3,0,13,3,31,1093,0,4,2,1,12,0,0,0,0,0,0,3496,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Sherman DD,134,0,5,5,45,177,139,0,47,50,120,0,90,0,0,0,12,8,4,4,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,45,126,7,21022,0,3,0,0,7,1,3,0,0,3,100,696,4,4,2,5,12,0,0,0,0,0,0,696,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,VC Firefly,59,0,5,5,38,177,139,0,24,43,120,0,90,0,0,0,13,9,4,4,11,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,46,106,7,628,0,4,10,0,7,0,3,0,13,3,33,127,0,4,2,8,12,0,212,0,0,0,0,1395,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Sherman IB,15,0,5,5,68,177,139,131,50,0,120,0,90,0,120,0,12,9,4,4,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,46,62,7,395,0,2,0,14,6,0,3,0,13,4,32,1206,0,4,2,9,12,0,0,0,0,0,0,3545,3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Matilda I,105,0,3,2,117,0,0,0,240,0,0,0,0,0,0,0,6,6,6,5,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,40,46,7,12511,0,1,0,0,9,0,0,0,6,3,11,394,0,4,1,1,7,0,138,0,0,0,0,394,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Matilda II,105,0,4,4,20,179,0,0,0,93,120,0,0,0,0,0,8,8,8,6,8,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,40,42,80,7,613,0,2,0,0,8,0,2,0,13,4,26,105,0,4,1,7,12,0,0,0,0,0,0,4479,4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Matilda II-CS,106,0,4,4,35,179,0,0,38,4,120,0,0,0,0,0,8,8,8,6,8,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,40,42,71,7,654,0,2,0,0,6,0,2,0,13,4,26,105,0,4,1,7,12,0,0,0,0,0,0,4479,4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Valentine III,105,0,4,4,20,179,0,0,12,67,120,0,0,0,0,0,8,7,5,6,7,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,41,42,59,7,4347,0,2,0,0,8,0,2,0,13,4,17,123,0,4,0,11,12,0,0,0,0,0,0,4475,4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Valentine IX,105,0,4,3,29,148,0,0,13,40,120,0,0,0,0,0,9,7,4,6,7,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,42,43,61,7,4348,0,3,0,0,8,0,2,0,13,4,17,106,0,4,0,7,5,0,0,0,0,0,0,4481,4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Valentine XI,106,0,4,3,105,179,0,0,45,15,120,0,0,0,0,0,10,7,4,6,7,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,43,44,57,7,621,0,3,0,0,7,0,2,0,13,4,17,106,0,4,0,11,3,0,0,0,0,0,0,4481,4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Churchill I,105,0,4,5,20,179,0,35,0,0,120,0,0,0,50,8,8,9,8,5,10,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,42,43,100,7,641,0,2,150,0,8,0,2,0,13,4,30,124,0,4,0,8,4,0,0,0,0,0,0,3550,3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Churchill IV,105,0,4,5,29,179,0,130,36,48,120,0,0,0,120,0,8,10,8,6,12,10,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,44,93,7,4496,0,3,0,0,8,0,2,0,13,4,30,3582,0,4,2,1,1,0,0,0,0,0,0,3583,3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Churchill IV,105,0,4,5,29,179,0,130,36,34,120,0,0,0,120,0,8,10,8,6,12,10,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,44,97,7,4490,0,3,14,0,8,0,2,0,13,4,30,3582,0,4,2,2,10,0,0,0,0,0,0,3583,3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Churchill V,106,0,4,5,66,179,0,130,35,0,120,0,0,0,120,0,8,10,8,6,12,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,44,81,7,656,0,2,0,12,7,0,2,0,13,4,30,109,0,4,2,1,10,0,0,0,0,0,0,3551,4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Churchill VII,105,0,4,5,105,179,0,130,40,44,120,0,0,0,120,0,8,15,10,5,15,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,46,108,7,20686,0,3,0,0,7,0,2,0,13,4,31,108,0,4,2,2,12,0,0,0,0,0,0,3552,3553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Churchill VIII,106,0,4,5,66,179,0,130,48,0,120,0,0,0,120,0,8,15,10,5,15,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,46,98,7,4372,0,2,0,12,7,0,2,0,13,4,31,401,0,4,2,2,12,0,0,0,0,0,0,3551,3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Scorpion,36,0,4,4,20,179,0,0,12,0,120,0,0,0,0,0,8,10,8,6,8,7,7,2,108,8,6,8,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,43,146,7,4399,0,2,81,0,8,0,2,0,0,3,21,135,0,4,0,10,12,0,0,0,0,0,0,135,4429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Sherman Crab II,36,0,5,5,45,177,0,0,47,50,120,0,0,0,0,0,12,11,4,4,9,5,5,2,109,4,4,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,46,142,7,3980,0,3,0,0,7,1,2,0,0,3,33,1448,0,4,2,1,12,0,0,0,0,0,0,1449,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Churchill AVRE,37,0,4,5,43,179,0,130,31,0,120,0,0,0,120,0,8,15,12,6,15,12,9,2,113,12,6,15,12,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,46,156,7,626,0,3,0,0,2,0,2,0,0,4,31,1463,0,4,2,2,12,0,0,0,0,0,0,1464,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Crocodile,17,0,4,5,105,179,0,108,42,42,120,0,0,0,32,0,8,13,12,5,15,12,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,46,131,7,42010,0,3,0,0,7,0,2,0,0,3,31,298,0,4,2,1,12,0,0,0,0,0,0,3556,4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Archer,19,0,3,4,38,148,0,0,16,18,90,0,0,0,0,0,11,6,5,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,46,73,7,20689,0,4,18,0,7,0,3,0,0,3,16,121,0,4,0,9,12,0,212,0,0,0,0,1095,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,M10 17 pdr,19,0,5,5,38,140,0,0,15,20,90,0,0,0,0,0,17,6,3,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,46,81,7,412,0,5,15,0,7,0,3,0,13,4,29,130,0,4,0,8,12,0,212,0,0,0,0,4155,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Bishop,21,0,5,4,246,0,0,0,32,0,0,0,0,0,0,0,10,6,4,4,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,42,44,36,7,3962,0,0,0,0,7,0,0,0,0,4,18,131,0,4,0,1,1,0,0,0,0,0,0,131,4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Priest,21,0,4,4,71,140,0,0,64,0,90,0,0,0,0,0,14,5,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,46,44,7,8849,0,0,0,5,6,0,0,0,0,3,20,1138,0,4,0,7,12,0,0,0,0,0,0,1952,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Sexton,21,0,4,6,63,148,148,0,98,0,90,0,90,0,0,0,13,8,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,46,47,7,4506,0,0,7,0,7,0,0,0,0,3,19,111,0,4,0,9,12,0,0,0,0,0,0,1972,4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Humber Mk.II,11,0,3,3,101,179,0,0,20,20,120,0,0,0,0,0,24,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,43,30,7,8661,0,1,0,0,9,0,1,0,0,3,10,133,0,3,1,1,6,0,165,0,0,0,0,1502,4416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Daimler A/C,11,0,2,3,20,179,0,0,0,48,120,0,0,0,0,0,24,2,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,42,38,7,8665,0,2,0,0,8,0,2,0,0,3,10,132,0,3,1,4,12,0,0,0,0,0,0,3561,4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Staghound,11,0,3,5,18,177,139,131,34,69,120,0,90,0,120,0,24,3,2,2,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,46,51,7,4402,0,2,0,0,8,1,2,0,0,3,10,134,0,3,1,7,12,0,0,0,0,0,0,3538,3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Halftrack,136,0,3,2,139,0,0,0,90,0,0,0,0,0,0,0,24,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,42,46,18,7,95,0,0,0,0,9,0,0,0,112,3,10,102,0,4,0,1,12,0,0,0,0,0,0,3205,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Halftrack,25,0,3,2,148,0,0,0,90,0,0,0,0,0,0,0,24,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,42,46,18,7,95,0,0,0,0,9,0,0,0,112,3,10,102,0,4,0,1,12,0,0,0,0,0,0,3205,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Ram Kangaroo,25,0,4,2,0,0,0,131,0,0,0,0,0,0,120,0,13,10,4,4,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,44,46,27,7,4299,0,0,0,0,9,0,0,0,112,4,18,112,0,4,1,10,12,0,0,0,0,0,0,3283,3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Medium lorry,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,46,12,7,9265,0,0,0,0,0,0,0,0,118,0,10,1946,0,2,0,1,12,0,0,0,0,0,0,1947,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Heavy lorry,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,46,17,7,9262,0,0,0,0,0,0,0,0,133,0,10,2153,0,2,0,1,12,0,0,0,0,0,0,2151,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2 M29C Weasels,33,0,2,4,140,0,0,0,90,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,46,22,7,483,0,0,0,0,9,0,0,0,114,2,100,329,4,8,0,8,12,0,0,0,0,0,0,329,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,DUKW,33,0,4,4,140,0,0,0,90,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,46,27,7,3978,0,0,0,0,9,0,0,0,125,0,100,231,3,0,0,3,12,0,0,0,0,0,0,231,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Buffalo IV,34,0,4,5,140,140,139,0,90,0,90,0,90,0,0,0,11,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,44,46,39,7,9249,0,0,0,0,9,0,0,0,130,4,100,232,4,0,0,7,12,0,208,208,0,0,0,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2 Pdr AT-Gun,6,0,0,5,20,242,87,0,0,100,60,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,43,27,7,21122,0,3,0,0,9,0,2,0,0,0,1,8001,0,0,0,1,12,0,0,0,0,0,0,8001,8001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,6 Pdr AT-Gun,6,0,0,5,29,242,87,0,20,60,60,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42,44,29,7,4234,0,3,0,0,8,0,2,0,0,0,1,8002,0,0,0,5,3,0,0,0,0,0,0,8002,8002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
