rid,name,wclass,size,B17,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
50,7.5cm StK40 L48,6,0,0,4,2,13,5,0,12,70,50,17,9,0,0,0,0,0,0,0,0,0,0,0,0
51,7.5cm StK42 L70,6,0,0,4,2,16,5,0,17,80,60,23,9,0,0,0,0,0,0,0,0,0,0,0,0
52,7.5cm PaK40 L48,6,0,0,4,2,13,5,0,12,70,50,17,9,0,0,0,0,0,0,0,0,0,0,0,0
53,7.62cm L41 F-34,6,0,0,4,2,10,5,0,10,60,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0
54,7.5cm KwK44 L36,6,0,0,4,2,11,5,0,11,70,50,15,7,0,0,0,0,0,0,0,0,0,0,0,0
55,7.5cm PaK97 L36,6,0,0,4,2,7,5,0,9,60,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
56,8cm GrW 34,3,0,0,4,1,0,11,0,3,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Breda CM 20L65,5,0,0,2,1,4,9,0,16,30,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2cm KwK 35 AC,5,0,0,2,1,4,10,0,16,30,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0
59,8.8cm FlaK18/36,6,0,0,5,2,15,7,0,13,90,70,21,10,0,0,0,0,0,0,0,0,0,0,0,0
60,8.8cm KwK36 L56,6,0,0,5,2,15,7,0,14,90,70,21,10,0,0,0,0,0,0,0,0,0,0,0,0
61,8.8cm KwK43 L71,6,0,0,5,2,24,7,0,18,90,70,28,10,0,0,0,0,0,0,0,0,0,0,0,0
62,8.8cm PaK43 L71,6,0,0,5,2,24,7,0,18,90,70,28,10,0,0,0,0,0,0,0,0,0,0,0,0
63,8.76cm FK280(e),6,0,0,5,2,0,7,0,7,202,70,8,11,0,0,0,0,0,0,0,0,0,0,0,0
64,10.5cm K 331(f),7,0,0,5,3,0,11,0,6,202,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
65,10.5cm leFH16,7,0,0,5,3,0,11,0,6,200,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
66,15cm sFH 13,7,0,0,8,4,0,21,0,6,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,10.5cm L25,7,0,0,5,3,8,11,0,6,80,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
68,10.5cm FH18 L28,7,0,0,5,3,222,11,0,7,80,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
69,10cm K18,7,0,0,5,3,0,11,0,6,209,50,21,0,0,0,0,0,0,0,0,0,0,0,0,0
70,10cm leFH 30(t),7,0,0,5,3,0,11,0,6,206,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
71,10.5cm leFH 18,7,0,0,5,3,16,11,0,6,202,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
72,8.8cm Puppchen,6,0,0,5,2,222,4,0,6,12,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
73,12cm GrW 42,3,0,0,5,2,0,19,0,3,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,12cm sFH 396(r),7,0,0,6,3,0,15,0,6,202,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
75,Booby trap,20,0,0,5,2,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,12.8cm FlaK 40,7,0,0,6,3,24,15,0,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,12.8cm KwK44,7,0,0,7,3,24,15,0,14,110,110,33,18,0,0,0,0,0,0,0,0,0,0,0,0
78,15cm sIG 33,7,0,0,8,4,0,21,0,6,94,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
79,15cm sFH 18,7,0,0,8,4,0,21,0,7,203,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
80,15cm sFH 443(r),7,0,0,8,4,0,21,0,7,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,10.5 cm GebH 40,7,0,0,5,3,0,11,0,7,203,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
82,Demolition Chrg,20,0,0,48,8,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Flammenwerfer,8,0,0,45,0,0,25,0,30,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
84,Sprengladung,2,0,0,10,18,222,20,0,15,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
85,Brandflasche,8,0,0,3,4,222,4,0,12,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
86,Tellermine,2,0,0,7,2,8,5,0,15,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
87,Handgranate,2,0,0,3,1,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,PzB 39 ATR,2,0,0,1,0,3,0,0,34,13,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0
89,Panzerfaust,2,0,0,8,4,222,4,0,2,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
90,13.2mm Mauser,2,0,0,1,0,2,1,0,16,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
91,Fougasse,18,0,0,5,10,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Panzerschreck,2,0,0,5,2,222,4,0,4,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
93,Gewehrgranate,2,0,0,2,0,222,2,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94,PzGwrGranate 30,2,0,0,2,1,222,3,0,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
95,PzGwrGranate 40,2,0,0,3,1,222,3,0,2,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
96,7.92mm MG08 LMG,2,0,0,1,0,0,4,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,7.7mm MG138(e),2,0,0,1,0,0,5,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,7.9 MG26(t) LMG,2,0,0,1,0,0,5,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,7.92mm MG42 LMG,2,0,0,1,0,0,10,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,7.9 MG30(t) LMG,2,0,0,1,0,0,5,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,7.92k Mkb 42(H),1,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,11.4cm K 365(e),7,0,0,6,3,0,13,0,10,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,24 cm K 3,7,0,0,13,5,0,39,0,14,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,17cm K 18,7,0,0,9,4,0,25,0,6,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,8mm MG257(f),3,0,0,1,0,0,5,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,15cm sFH 36,7,0,0,8,4,0,21,0,6,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,21cm Mrs 18,7,0,0,11,5,0,33,0,6,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Flammenwerfer,9,0,0,45,0,0,40,0,20,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
109,15.5cm sFH17(p),7,0,0,8,4,0,21,0,6,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,15.5cm K 419(f),7,0,0,8,4,0,21,0,8,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,15.2cm K 433(r),7,0,0,8,4,0,21,0,8,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,FG 42 Rifle,1,0,0,1,0,0,3,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,MG249(p) CMG,5,0,0,1,0,0,6,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,9mm Pistole,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1.5cm Drilling,4,0,0,1,1,0,13,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Karl 60cm Mrs,7,0,0,29,13,0,106,0,20,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,15cm Rocket,3,0,0,6,3,0,25,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Lange 21cm Mrs,7,0,0,8,5,0,33,0,6,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,7.9 MG37(t) MMG,3,0,0,1,0,0,6,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,7.62 MG120r LMG,2,0,0,1,0,0,5,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Dreyse MG13 LMG,3,0,0,1,0,0,5,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,MG08 HMG,3,0,0,1,0,0,5,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,7.62 MG248p HMG,3,0,0,1,0,0,5,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,MG249(p) HMG,3,0,0,1,0,0,6,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,MG230(e) HMG,3,0,0,1,0,0,6,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,7.92mm MG37 BMG,5,0,0,1,0,0,6,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,M.38 Breda BMG,5,0,0,1,0,0,5,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,7.5mm MG31f BMG,5,0,0,1,0,0,5,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,7.62 MG120r BMG,5,0,0,1,0,0,5,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Stielgranate 41,3,0,0,10,0,222,0,0,11,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
131,Stielgranate 42,3,0,0,12,0,222,0,0,15,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
132,7.92 MG42 AAMG,4,0,0,1,0,0,10,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,7.92mm MG42 BMG,5,0,0,1,0,0,10,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,21cm K 39/40,7,0,0,11,5,0,33,0,6,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,PzB 783(r),2,0,0,1,0,4,0,0,23,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
136,PzB 784(r),2,0,0,1,0,4,0,0,21,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
137,PzB M.SS.41,2,0,0,1,0,3,0,0,35,12,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0
138,7.92 MG34 AAMG,4,0,55,1,0,0,8,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,PzB 770(p),2,0,0,1,0,3,0,0,38,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
140,PzB Boys 782(e),2,0,0,1,0,2,0,0,16,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
141,10.7cm GrW 328r,3,0,0,4,2,0,15,0,3,126,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,FmW.46,8,0,0,5,6,222,15,0,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
143,8.2cm GrW (r),3,0,0,4,1,0,11,0,3,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Gewehr 33(t),1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,7.92mm MG42 CMG,5,0,0,1,0,0,10,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Sniper Rifle,1,0,145,1,0,0,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2cm FlaK 38,4,0,0,2,1,4,11,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,7.92 MG15 AAMG,4,0,0,1,0,0,8,0,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Gewehr 29(p),1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,32cm Flame Rkt,18,0,0,14,6,0,59,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,NahVtdgW,3,0,0,3,0,0,11,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,MP34/I SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,7.92k StG 44,1,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,7.92mm (2) MG,5,0,55,1,0,0,13,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,7.92mm MG34 CMG,5,0,55,1,0,0,8,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,7.92mm MG37 CMG,5,0,0,1,0,0,6,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Kar 98k Rifle,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,MP38/40 SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,MP34(o) SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Gewehr 98/40,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,7.92mm MG17,11,0,0,1,0,0,5,0,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Gewehr 41,1,0,0,1,0,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Gewehr 43,1,0,0,1,0,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,MP35/I SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,13mm MG-131,11,0,0,1,1,0,10,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,20mm MG-151,11,0,0,2,4,0,10,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,20mm MG-FF,11,0,0,2,4,0,10,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,30mm MK-108,11,0,0,2,2,0,14,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,30mm MK-101,11,0,0,2,9,0,12,0,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,10.5 cm K 35(t),7,0,0,5,3,0,11,0,6,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,7.62 MG120r CMG,5,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,7.62 MG120r TMG,5,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,7.92mm MG34 TMG,5,0,55,1,0,0,8,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2cm FlaK 30,4,0,0,2,1,4,10,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3.7cm KwK18 (f),5,0,0,2,0,0,2,0,6,30,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Panzerblitz I,11,0,0,3,9,0,11,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Panzerblitz II,11,0,0,3,17,0,9,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,75kg Charge,20,0,0,8,3,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Pzabwrmine 429e,2,0,0,4,3,222,3,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
183,*GameExplosive*,11,0,0,48,8,0,96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Pnzerhndmine 3,2,0,0,4,3,222,3,0,3,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
185,30cm HE Rocket,3,0,0,12,5,0,55,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Pnzerhndmine 4,2,0,0,4,3,222,3,0,3,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
187,Rohrladung,2,0,0,10,10,222,6,0,12,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
188,PzGwrGranate 46,2,0,0,3,2,222,3,0,2,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
189,3.7cm PaK 36(p),6,0,0,2,1,5,1,0,11,40,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0
190,10.5cm K18,7,0,0,5,3,17,11,0,13,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,8.5cm obr.44,6,0,0,5,2,12,7,0,13,80,35,16,18,0,0,0,0,0,0,0,0,0,0,0,0
192,PzGwrGranate 61,2,0,0,4,2,222,3,0,2,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
193,7.92mm MG34 HMG,3,0,55,1,0,0,8,0,25,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,7.92mm MG42 HMG,3,0,0,1,0,0,10,0,22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,MG34 LMG (2),2,0,55,1,0,0,13,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,MG42 LMG (2),2,0,0,1,0,0,15,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,37mm M34/38 L45,6,0,0,2,1,5,1,0,11,40,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0
198,vz.9 SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,8cm Rocket,3,0,0,4,1,0,11,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,127mm Naval Gun,10,0,0,8,3,0,15,0,60,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,150mm Naval Gun,10,0,0,9,4,0,21,0,60,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,203mm Naval Gun,10,0,0,12,5,0,31,0,60,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,280mm Naval Gun,10,0,0,16,7,0,47,0,60,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,380mm Naval Gun,10,0,0,21,9,0,66,0,60,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,21cm Rocket,3,0,0,8,4,0,37,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,28cm HE Rocket,3,0,0,11,5,0,51,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,3.7cm BKanone,11,0,0,2,14,0,1,0,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,5cm BKanone,11,0,0,3,15,0,3,0,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,7.5cm BKanone,11,0,0,4,17,0,5,0,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,7.5cm LW40,11,0,0,4,13,0,5,0,12,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,7.5mm MG31f TMG,5,0,0,1,0,0,5,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,7.5mm MG31f CMG,5,0,0,1,0,0,5,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Gewehr 214(i),1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Gewehr 242(f),1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Gewehr 33/40,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,MP 722(f) SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,76.2mm L31 F-32,6,0,0,4,2,7,5,0,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Flamm C250,18,0,0,3,5,0,50,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Flamm C500,18,0,0,5,10,0,100,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,7.62cm PaK 36r,6,0,0,4,2,12,5,0,13,60,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0
