rid,name,wclass,size,B17,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
54,76mm obr.36 FG,6,0,0,4,2,0,5,0,13,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,82mm BM obr.27,3,0,0,4,1,0,11,0,3,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,82mm BM obr.37,3,0,0,4,1,0,11,0,3,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,85mm ZiS,6,0,0,5,2,12,7,0,13,80,35,16,18,0,0,0,0,0,0,0,0,0,0,0,0
59,107mm M10/30 FG,7,0,0,5,3,0,11,0,6,206,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
60,76.2mm M1942 FG,6,0,0,4,2,0,5,0,13,203,60,11,0,0,0,0,0,0,0,0,0,0,0,0,0
61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,122mm A-19S,7,0,0,7,3,17,15,0,12,80,80,20,11,0,0,0,0,0,0,0,0,0,0,0,0
63,122mm D-25,7,0,0,7,3,17,15,0,12,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,122mm obr.31/37,7,0,0,7,3,0,15,0,6,210,60,7,11,0,0,0,0,0,0,0,0,0,0,0,0
65,100mm L60 obr44,7,0,0,5,3,18,11,0,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,152mm L20 M-10T,7,0,0,8,4,9,21,0,6,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
67,100mm L59 D-10S,7,0,0,5,3,18,11,0,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,100mm D10 Gun,7,0,0,5,3,18,11,0,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,100mm L60 BS-3,7,0,0,5,3,18,11,0,15,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,107mm PM obr.38,3,0,0,4,2,0,15,0,3,126,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,105mm obr.37 IG,7,0,0,5,3,0,11,0,6,207,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
72,160mm M1943 Mtr,3,0,0,7,3,0,27,0,3,103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,120mm PM obr.38,3,0,0,5,2,0,19,0,3,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,122mm M10/30 FH,7,0,0,7,3,0,15,0,6,178,60,7,11,0,0,0,0,0,0,0,0,0,0,0,0
75,122mm D-25S 44,7,0,0,7,3,17,15,0,12,80,80,20,11,0,0,0,0,0,0,0,0,0,0,0,0
76,122mm L22 M-30,7,0,0,7,3,7,15,0,6,90,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
77,M-13DD Rocket,3,0,0,5,2,0,21,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,122mm M-30 Gun,7,0,0,7,3,0,15,0,6,207,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
79,152mm M-10T Gun,7,0,0,8,4,0,21,0,6,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,152mm M-10 FH,7,0,0,8,4,0,21,0,6,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,152mm L32ML-20S,7,0,0,8,4,14,21,0,7,100,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
82,132mm M-13 Rkt,3,0,0,5,2,0,21,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Flamethrower,8,0,0,45,0,0,25,0,30,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
84,Satchel Charge,2,0,0,10,18,0,20,0,15,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
85,Molotov,8,0,0,3,4,222,4,0,12,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
86,Anti-Tank Mine,2,0,0,7,2,6,5,0,15,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
87,F-1 Grenade,2,0,0,3,1,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,M-20 Rocket,3,0,0,5,2,0,39,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,RPG-6 Grenade,2,0,0,3,4,222,4,0,3,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
90,PIAT,2,0,0,5,2,222,2,0,2,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
91,M1A1 Bazooka,2,0,0,4,2,222,4,0,4,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
92,RPG-43 Grenade,2,0,0,5,4,222,4,0,3,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
93,VDG M30 Rfl Grn,2,0,0,2,1,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,152mm obr.31,7,0,0,8,4,0,21,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,30 cal (2) BMG,5,0,0,1,0,0,8,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,30 cal (2) CMG,5,0,0,1,0,0,8,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,7.62mm DP LMG,2,0,0,1,0,0,5,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,7.62mm DPM LMG,2,0,0,1,0,0,5,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,152mm D-1 FH,7,0,0,8,4,0,21,0,7,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,203mm B-4 How,7,0,0,11,5,0,31,0,6,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,152mm ML-20 Gun,7,0,0,8,4,0,21,0,6,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,122mm M-30 FH,7,0,0,7,3,8,15,0,6,202,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
106,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,VehFlamethrower,9,0,0,45,0,0,40,0,20,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
109,Ampulomet 1941,18,0,0,3,4,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,85mm ZP obr.39,6,0,0,5,2,12,7,0,21,80,30,18,8,0,0,0,0,0,0,0,0,0,0,0,0
112,Tokarev ST38/40,1,0,0,1,0,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Tokarev TT-33,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Quad Maxim AAMG,4,0,0,1,0,0,9,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Maxim (2) AAMG,4,0,0,1,0,0,7,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Maxim AAMG,4,0,0,1,0,0,5,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,7.62m DS-39 MMG,3,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,7.62 Maxim HMG,3,0,0,1,0,0,5,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,7.62mm SG43 MMG,3,0,0,1,0,0,6,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,12.7mm DShK HMG,3,0,0,1,1,0,10,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,7.92mm MG37 BMG,5,0,0,1,0,0,6,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,30 cal CMG*,5,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,7.62mm DT BMG,5,0,0,1,0,0,5,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,7.9mm Besa BMG,5,0,0,1,0,0,5,0,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,30 cal BMG,5,0,0,1,0,0,5,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,7.92 MG42 AAMG,4,0,0,1,0,0,10,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,105mm M2 FH,7,0,0,5,3,0,11,0,6,201,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
134,Boys AT-Rifle,2,0,0,1,0,2,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,PTRD obr.41 ATR,2,0,0,1,0,4,0,0,23,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
137,30 cal AAMG,4,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,7.92 MG34 AAMG,4,0,0,1,0,0,8,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,7.62mm DT AAMG,4,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,50 cal AAMG,4,0,0,1,1,0,10,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,12.7 DShK AAMG,4,0,0,1,1,0,10,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,50 cal (2) AAMG,4,0,0,1,1,0,15,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,PTRS obr.41 ATR,2,0,0,1,0,4,0,0,21,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
144,M1930 Carbine,1,0,0,1,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,12.7(3) DShK AA,4,0,0,1,1,0,17,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Sniper Rifle,1,0,0,1,0,0,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,.303 Bren AAMG,4,0,12,1,0,0,5,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,300mm M-31 Rkt,3,0,0,13,6,0,55,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,82mm M-8 Rkt,3,0,0,3,1,0,11,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,12.7mm DShK TMG,5,0,0,1,1,2,10,0,21,40,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0
153,12.7mm DShK CMG,5,0,0,1,1,0,10,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,7.92mm (2) TMG,5,0,0,1,0,0,13,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,7.92mm MG34 CMG,5,0,0,1,0,0,8,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,7.92mm MG37 CMG,5,0,0,1,0,0,6,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Kar 98k Rifle,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,MP38/40 SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,7.62mm MG,11,0,0,1,0,0,6,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,PV-1 MG (3),11,0,0,1,0,0,11,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,30 cal MG,11,0,0,1,0,0,5,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,12.7mm MG,11,0,0,1,1,0,10,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,50 cal MG,11,0,0,1,1,0,10,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,20mm M2 Cannon,11,0,0,2,3,0,11,0,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,20mm ShVaK,11,0,0,2,3,0,10,0,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,23mm VYa Cannon,11,0,0,2,3,0,13,0,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,23mm NS-23,11,0,0,2,4,0,10,0,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,37mm NS-37,11,0,0,2,6,0,13,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,7.62mm DT CMG,5,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,7.62mm DT TMG,5,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,RS-82 Rocket,11,0,0,3,1,0,11,0,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2x7.62mm DT TMG,5,0,0,1,0,0,8,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,RS-132 Rocket,11,0,0,5,2,0,21,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,30 cal CMG,5,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,M10/38 Carbine,1,0,0,1,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,7.9mm Besa CMG,5,0,0,1,0,0,5,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,250 lb Bomb,11,0,0,12,4,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,500 lb Bomb,11,0,0,24,6,0,48,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1000 lb Bomb,11,0,0,48,8,0,96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,RPG-40 Grenade,2,0,0,5,2,222,6,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
185,76.2mm ZP obr31,6,0,0,5,2,11,5,0,14,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,76.2mm ZP obr38,6,0,0,5,2,11,5,0,14,80,30,14,6,0,0,0,0,0,0,0,0,0,0,0,0
187,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,130mm Naval Gun,10,0,0,8,3,0,15,0,60,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,180mm Naval Gun,10,0,0,11,5,0,27,0,60,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,305mm Naval Gun,10,0,0,17,7,0,51,0,60,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,381mm Naval Gun,10,0,0,21,9,0,66,0,60,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,100kg Bomb,11,0,0,10,4,0,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,20kg Bomb,11,0,0,2,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,10kg Bomb,11,0,0,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,m28 HE Rocket,3,0,0,11,5,0,51,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,m32 Flame Rkt,18,0,0,14,6,0,59,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,PPS-42 SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,PPS-43 SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,25mm ZP obr40,4,0,0,2,1,4,8,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,25mm (2) ZP 40,4,0,0,2,1,2,12,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,M1893 Rifle,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,50cal Quad AAMG,4,0,0,1,1,0,19,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Thompson SMG,1,0,0,1,0,0,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,DF 82mm ParaMtr,3,0,0,4,1,0,11,0,3,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Booby trap,20,0,0,5,2,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Demolition Chrg,20,0,0,48,8,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Fougasse,18,0,0,5,10,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Panzerfaust,2,0,0,8,4,222,4,0,2,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,3in M7 L53,6,0,0,4,2,12,5,0,13,70,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0
228,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
