rid,name,wclass,size,B17,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
26,2Pdr LittleJohn,6,0,0,3,0,9,0,0,13,45,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Polsten (2) AA,4,0,0,2,1,3,15,0,18,30,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Polsten (3) AA,4,0,0,2,1,3,17,0,18,30,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0
29,6 Pounder Gun,6,0,0,3,2,11,3,0,13,50,60,17,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Polsten (4) AA,4,0,0,2,1,3,19,0,18,30,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0
31,M1 Carbine,1,0,0,1,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,<<,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,75mm Field Gun,6,0,0,4,2,0,5,0,6,201,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3in CSH,6,0,0,4,2,5,5,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,18 Pounder FG,6,0,0,5,2,0,7,0,6,200,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
37,3in Mortar,3,0,0,4,1,0,11,0,3,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,17 Pounder Gun,6,0,0,4,2,16,5,0,15,70,70,24,0,0,0,0,0,0,0,0,0,0,0,0,0
39,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3in Mortar (LR),3,0,0,4,1,0,11,0,3,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,75mm Gun (M2),6,0,0,4,2,8,5,0,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,290mm Spigot,7,0,0,15,30,0,53,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,75mm M3 L37,6,0,0,4,2,10,5,0,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,75mm M3 L40,6,0,0,4,2,10,5,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,76mm Gun (M1),6,0,0,4,2,12,5,0,14,70,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0
47,75mm PH (M1),6,0,0,4,2,0,5,0,6,164,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
48,75mm M6 L39,6,0,0,4,2,10,5,0,10,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,76mm Bofors AA,6,0,0,4,2,6,5,0,15,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3in Gun (M7),6,0,0,4,2,12,5,0,13,70,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0
52,3in 16cwt ATG,6,0,0,4,2,12,5,0,11,80,30,14,6,0,0,0,0,0,0,0,0,0,0,0,0
53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,77mm Gun,6,0,0,4,2,13,5,0,12,70,70,18,0,0,0,0,0,0,0,0,0,0,0,0,0
55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,25 Pounder GH,6,0,0,5,2,0,7,0,7,202,70,8,11,0,0,0,0,0,0,0,0,0,0,0,0
64,3" Stokes Mort,3,0,0,4,1,0,9,0,3,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,95mm CS How,6,0,0,5,2,0,9,0,6,82,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
67,3.7in Howitzer,6,0,0,5,2,0,9,0,6,110,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
68,105mm Gun (M4),7,0,0,5,3,0,11,0,7,80,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
69,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,105mm M2 FH,7,0,0,5,3,7,11,0,6,201,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
72,4.2in Mortar,3,0,0,4,2,0,15,0,3,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,7.2in Howitzer,7,0,0,10,4,0,27,0,6,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Flamethrower,8,0,0,45,0,0,25,0,30,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
84,Satchel Charge,2,0,0,10,18,0,20,0,15,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
85,Petrol Bomb,8,0,0,3,4,222,4,0,12,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
86,Gammon Bomb,2,0,0,3,4,222,5,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
87,Mills Bomb,2,0,0,3,1,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,PIAT,2,0,0,5,2,222,2,0,2,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
91,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Rifle Grenade,2,0,0,3,1,222,5,0,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
94,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,.303 Lewis Gun,2,0,0,1,0,0,5,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,.303in Bren LMG,2,0,12,1,0,0,5,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,7.9 Besa(2) TMG,5,0,0,1,0,0,8,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,32 Pounder,6,0,0,5,2,24,10,0,13,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,60pdr MkII Gun,7,0,0,8,3,0,15,0,9,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,15mm Besa TMG,5,0,0,1,1,3,10,0,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,4.5in Field Gun,7,0,0,6,3,0,13,0,10,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,8in Mk.VIII How,7,0,0,11,5,0,31,0,6,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,155mm M2 FG,7,0,0,8,4,0,21,0,6,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,75mm Mk.V Gun,6,0,0,4,2,10,5,0,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2in Mortar,3,0,0,3,0,0,5,0,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,VehFlamethrower,9,0,0,45,0,0,40,0,20,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
109,4.6in Rocket,3,0,0,4,2,0,17,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,8in M1 Gun,7,0,0,11,5,0,31,0,6,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,6in 26cwt How,7,0,0,8,4,0,21,0,6,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,BAR,2,0,0,1,0,0,5,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Webley Revolver,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Quad Besa AAMG,4,0,0,1,0,0,10,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0.5 Vickers TMG,5,0,0,1,1,1,11,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Vickers HMG,3,0,0,1,0,0,5,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,30cal M1919 MMG,3,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,30 cal Colt HMG,3,0,0,1,0,0,5,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,15mm Besa TMG,5,0,0,1,1,3,10,0,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,7.9mm Besa BMG,5,0,0,1,0,0,5,0,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,30 cal BMG,5,0,0,1,0,0,5,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,30 cal (2) BMG,5,0,0,1,0,0,8,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,30 cal (2) CMG,5,0,0,1,0,0,8,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Boys AT-Rifle,2,0,0,1,0,2,0,0,16,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
135,Vickers 'K' (2),4,0,0,1,0,0,12,0,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,4.5in Howitzer,7,0,0,6,3,0,13,0,6,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Vickers T/CMG,5,0,0,1,0,0,5,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,30 cal AAMG,4,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,50 cal AAMG,4,0,0,1,1,0,10,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,50 cal (2) AAMG,4,0,0,1,1,0,15,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Vickers 'K' LMG,3,0,0,1,0,0,8,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Sniper Rifle,1,0,0,1,0,0,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,20mm Oerlikon,4,0,0,2,1,3,12,0,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,.303 Bren AAMG,4,0,12,1,0,0,5,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,75mm AirborneFH,6,0,0,4,2,0,5,0,6,192,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
151,.303in Bren BMG,5,0,12,1,0,0,5,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,.303in Bren CMG,5,0,12,1,0,0,5,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,20mm (2) AA-Gun,4,0,0,2,1,3,14,0,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,.303 Bren MG,5,0,12,1,0,0,5,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0.303 MG,11,0,0,1,0,0,5,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,30 cal MG,11,0,0,1,0,0,5,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,50 cal MG,11,0,0,1,1,0,10,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,20mm Hispano,11,0,0,2,4,0,10,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,6in Naval Gun,7,0,0,9,4,10,21,0,30,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,40mm Vickers S,11,0,0,3,7,0,1,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,RAF 57mm Cannon,11,0,0,3,10,0,3,0,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,.303 Bren TMG,5,0,12,1,0,0,5,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,RP-3 Rocket,11,0,0,4,1,0,9,0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,RP3-60 HE/AT,11,0,0,5,9,0,19,0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,RP3-60 HE/SAP,11,0,0,5,5,0,24,0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,30 cal CMG,5,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,50 lb Bomb,11,0,0,3,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,7.9mm Besa CMG,5,0,0,1,0,0,5,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,120 lb Bomb,11,0,0,5,2,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,250 lb Bomb,11,0,0,12,4,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,500 lb Bomb,11,0,0,24,6,0,48,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1000 lb Bomb,11,0,0,48,8,0,96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Hawkins Mine,2,0,0,4,3,222,3,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
185,4in Naval Gun,10,0,0,6,3,0,11,0,60,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,4.7in Coast Gun,6,0,0,7,3,0,13,0,10,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,4.7in Naval Gun,10,0,0,7,3,0,13,0,60,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,5in Naval Gun,7,0,0,8,3,0,15,0,10,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,4in Coast Gun,7,0,0,6,3,0,11,0,10,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,6in Coast Gun,7,0,0,9,3,0,21,0,10,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,6in Naval Gun,10,0,0,9,4,0,21,0,60,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,5.25in NavalGun,10,0,0,8,3,0,18,0,60,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,8in Naval Gun,10,0,0,12,5,0,31,0,60,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,9.2in Coast Gun,7,0,0,12,5,0,37,0,12,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,14in Naval Gun,10,0,0,19,8,0,61,0,60,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,15in Naval Gun,10,0,0,21,9,0,66,0,60,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,16in Naval Gun,10,0,0,22,10,0,71,0,60,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,81mm M35 Mortar,3,0,0,4,1,0,11,0,3,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,47mm Class "P",11,0,0,3,15,0,3,0,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Incendiary SBC,18,0,0,3,1,0,154,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Lanchester SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,50cal Quad AAMG,4,0,0,1,1,0,19,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,3in Para Mortar,3,0,0,4,1,0,9,0,3,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2in CD Gun,6,0,0,4,2,0,3,0,10,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,RP3-60 HE/SAP,3,0,0,5,5,0,24,0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,Pole Mine,2,0,0,10,10,222,6,0,12,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
230,Booby trap,20,0,0,5,2,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Demolition chrg,20,0,0,48,8,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Fougasse,18,0,0,5,10,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,M1903 Rifle,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
