rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
11,MG08 HMGs,4,0,1,8,121,121,0,243,90,0,90,0,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,40,17,27,8854,0,1,0,0,9,0,1,0,0,0,0,252,0,0,0,1,5,0,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Humber Mk.II,11,0,3,3,101,179,0,0,20,20,120,0,0,0,0,0,24,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,42,45,30,27,8661,0,1,0,0,9,0,1,0,0,3,10,133,0,0,1,1,12,0,165,0,0,0,0,1502,4416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Daimler A/C,11,0,3,3,20,179,0,0,0,48,120,0,0,0,0,0,24,3,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,42,42,38,27,8665,0,2,0,0,7,0,2,0,0,3,10,132,0,0,1,1,12,0,0,0,0,0,0,3561,4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Carrier,252,0,2,1,136,0,0,0,90,0,0,0,0,0,0,0,18,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,46,12,27,692,0,0,0,0,9,0,0,0,106,2,10,117,0,4,0,1,12,0,0,0,0,0,0,3202,3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Engineers,20,0,1,10,1,87,93,84,80,0,20,0,20,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,40,21,27,8852,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1.5 Ton Truck,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,41,9,27,27527,0,0,0,0,0,0,0,0,112,0,10,3352,0,3,0,1,12,0,0,0,0,0,0,3353,3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,GMC 2.5t Truck,27,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,41,12,27,406,0,0,0,0,0,0,0,0,124,0,10,3167,0,0,0,1,12,0,0,0,0,0,0,3169,3168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Maxim HMGs,144,0,1,8,122,122,0,227,90,0,90,0,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,46,21,27,23062,0,1,0,0,9,0,1,0,0,0,0,252,0,0,0,1,12,0,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4.2in Mortars,152,0,1,12,72,72,242,0,35,0,35,0,60,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,42,46,33,27,21154,0,0,0,0,7,0,0,0,0,0,0,68,0,0,0,9,12,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2 Pdr AT-Gun,6,0,0,5,20,242,87,0,0,100,60,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,42,27,27,669,0,3,0,0,8,0,2,0,0,0,1,8001,0,0,0,1,12,0,0,0,0,0,0,8001,8001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6 Pdr AT-Gun,6,0,0,5,29,242,87,0,20,60,60,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,44,29,27,678,0,3,0,0,8,0,2,0,0,0,1,8002,0,0,0,1,3,0,0,0,0,0,0,8002,8002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6 Pdr AT-Gun,6,0,0,5,29,242,87,0,20,40,60,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,46,34,27,678,0,3,20,0,8,0,2,0,0,0,1,8002,0,0,0,4,12,0,0,0,0,0,0,8002,8002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,25 Pdr Howitzer,9,0,1,6,63,242,0,0,45,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,46,23,27,672,0,0,3,0,7,0,0,0,0,0,1,745,0,0,0,1,12,0,0,0,0,0,0,745,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,40mm Bofors AA,8,0,3,8,17,242,0,0,35,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,43,19,27,2332,0,2,0,0,9,0,1,0,0,0,3,2809,0,0,0,1,12,0,0,0,0,0,0,2810,2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Vickers HMGs,4,0,1,8,118,118,242,87,90,0,90,0,60,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,46,20,27,2670,0,1,0,0,9,0,1,0,0,0,0,252,0,0,0,1,12,0,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3in Mortars,5,0,1,12,37,37,37,242,40,0,40,0,40,0,60,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,43,29,27,602,0,0,0,0,8,0,0,0,0,0,0,67,0,0,0,1,12,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3in Mortars,5,0,1,12,41,41,41,242,40,0,40,0,40,0,60,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,46,32,27,602,0,0,0,0,8,0,0,0,0,0,0,67,0,0,0,1,12,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Maxim HMGs,4,0,1,8,122,122,0,243,90,0,90,0,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,41,17,27,23062,0,1,0,0,9,0,1,0,0,0,0,252,0,0,0,1,12,0,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,* Vickers HMGs,4,0,1,12,118,118,118,242,90,0,90,0,90,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,46,26,0,675,0,1,0,0,9,0,1,0,0,0,0,252,0,0,0,1,12,0,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Infantry Sec,1,0,1,10,1,113,93,87,80,0,80,0,10,0,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,18,27,248,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,6,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Infantry Sec,1,0,1,10,242,97,87,87,80,0,80,0,20,0,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,43,20,27,8851,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Infantry Sec,1,0,1,10,242,97,87,184,80,0,80,0,20,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42,43,20,27,3690,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Infantry Sec,1,0,1,10,242,97,87,90,80,0,80,0,20,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,43,21,27,3690,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Engineers,20,0,1,10,242,87,83,84,80,0,20,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,46,27,27,676,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Col Cavalry,3,0,2,10,1,185,87,0,80,0,80,0,20,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,19,27,204,0,0,0,0,9,0,0,0,0,0,25,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Col Cav Scouts,150,0,2,5,1,185,87,0,60,0,60,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,14,27,204,0,0,0,0,9,0,0,0,0,0,25,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Boys ATR Team,2,0,0,2,134,242,87,0,0,50,50,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,8,27,684,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,PIAT Team,2,0,0,2,90,237,87,0,0,0,50,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,46,11,27,69,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Sniper,45,0,0,1,146,87,0,0,50,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,46,33,27,12113,0,10,0,0,9,0,10,0,0,0,0,0,0,0,0,1,12,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,75mm Krupps FG,9,0,1,6,33,243,0,0,45,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,40,21,27,9392,0,0,3,0,7,0,0,0,0,0,4,58,0,0,0,1,6,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Pioneers,20,0,1,10,243,87,84,84,80,0,20,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,20,27,676,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Fort,0,0,7,20,14,33,100,100,25,75,80,0,90,0,90,0,0,15,20,25,4,25,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,40,57,27,120,0,6,0,0,8,0,6,0,124,6,99,568,0,0,0,1,6,0,0,0,0,0,0,568,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Bunker,0,0,1,10,1,100,100,95,90,0,90,0,90,0,90,0,0,6,8,10,2,12,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,40,31,27,120,0,3,0,0,9,0,3,0,112,3,99,552,0,0,0,1,6,0,0,0,0,0,0,552,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Bunker,0,0,1,10,242,118,118,97,90,0,90,0,90,0,90,0,0,6,8,10,2,12,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,46,32,27,120,0,3,0,0,9,0,3,0,112,3,99,552,0,0,0,7,12,0,0,0,0,0,0,552,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,GB Blenheim I,62,0,5,4,181,181,0,0,2,0,2,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,39,41,32,27,9309,0,0,0,0,4,0,0,0,0,0,0,264,0,0,0,1,12,0,0,0,0,0,0,264,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Hurricane II,44,0,3,1,166,182,0,0,12,4,1,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,43,52,27,12551,0,10,0,0,9,0,0,0,0,0,0,261,0,0,0,6,2,0,0,0,0,0,0,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Beaufighter,44,0,4,4,160,166,181,181,20,6,6,4,1,0,1,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,45,70,27,518,0,10,0,0,9,0,0,0,0,0,0,263,0,0,0,3,12,0,0,0,0,0,0,263,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Mosquito VI,44,0,4,2,160,166,181,181,20,4,6,4,2,0,2,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,45,63,27,30105,0,10,0,0,9,0,0,0,0,0,0,265,0,0,0,9,12,0,0,0,0,0,0,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Hurricane Mk.I,44,0,3,1,164,0,0,0,30,4,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,93,39,40,70,27,9394,0,10,0,0,9,0,0,0,0,0,0,261,0,0,0,5,6,0,0,0,0,0,0,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Valentine III,105,0,4,4,20,179,0,0,0,79,120,0,0,0,0,0,8,7,5,6,7,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,42,43,61,0,2299,0,2,0,0,8,0,2,0,13,4,17,123,0,4,0,1,5,0,0,0,0,0,0,4475,4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Grant I,13,0,5,6,16,177,132,42,48,80,120,0,120,0,45,20,12,6,4,4,10,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,43,70,0,383,0,2,0,0,7,1,2,0,13,2,28,146,0,4,0,8,12,0,0,0,0,0,0,147,4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Fairey Battle,44,0,4,2,160,181,181,0,30,1,2,0,2,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,40,39,27,9390,0,5,0,0,9,0,0,0,0,0,0,4621,0,0,0,3,6,0,0,0,0,0,0,4621,4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,M15A1,22,0,3,4,11,144,0,0,40,0,90,0,0,0,0,0,23,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,46,46,31,27,2239,0,2,0,0,9,0,2,0,0,3,10,1466,0,0,0,1,12,0,0,208,0,0,0,1467,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,105mm Schneider,9,0,1,8,71,1,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,40,26,27,23108,0,0,0,0,7,0,0,0,0,0,2,2117,0,0,0,1,6,0,0,0,0,0,0,2117,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,6in Howitzer,9,0,2,12,111,242,0,0,30,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,42,45,34,27,169,0,0,0,0,5,0,0,0,0,0,2,2121,0,0,0,1,12,0,0,0,0,0,0,2121,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,5.5in Field Gun,9,0,2,9,248,242,0,0,35,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,42,46,32,27,682,0,0,0,0,5,0,0,0,0,0,2,2123,0,0,0,1,12,0,0,0,0,0,0,2123,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,75mm Battery,156,0,0,32,33,33,33,33,90,0,90,0,90,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,40,162,27,9392,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,25 pdr Troop,156,0,0,24,63,63,63,63,90,0,90,0,90,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,46,172,27,672,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,6in FH Troop,10,0,0,48,111,111,111,111,50,0,50,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,42,45,233,27,169,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Engineers,20,0,1,10,242,87,94,84,80,0,20,0,20,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,46,21,27,676,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
