id,name,wclass,wclass,size,warhead,kill,pen_AP,pen_HE,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
64,90mm M2 Gun,7,SPWOOB_WCLASS_LRG_GUN,10,5,7,184,35,0,0,112,207,40
65,90mm M3 Gun,7,SPWOOB_WCLASS_LRG_GUN,12,5,7,185,35,0,232,124,208,200
68,105mm M4 Gun,7,SPWOOB_WCLASS_LRG_GUN,12,6,10,84,37,128,0,56,160,80
71,105mm M1/M2 FH,7,SPWOOB_WCLASS_LRG_GUN,12,6,10,74,34,85,0,48,222,40
72,4.2in M2 Mortar,3,SPWOOB_WCLASS_TEAM,7,6,10,0,22,0,0,16,211,20
73,4.2in M1A1 Mort,3,SPWOOB_WCLASS_TEAM,6,6,10,0,22,0,0,16,208,20
75,75mm M6 Gun,6,SPWOOB_WCLASS_MDM_GUN,8,4,6,98,25,0,0,68,160,0
83,Flamethrower,8,SPWOOB_WCLASS_FLAME_INF,2,15,15,0,150,0,0,4,4,0
84,Satchel Charge,2,SPWOOB_WCLASS_INF_SEC,2,10,12,222,20,150,0,60,4,0
87,MkIIA Frag Gren,2,SPWOOB_WCLASS_INF_SEC,1,2,10,0,19,0,0,4,4,0
91,M1 Bazooka,2,SPWOOB_WCLASS_INF_SEC,3,4,8,222,0,90,0,8,16,0
94,ATRG M9A1,2,SPWOOB_WCLASS_INF_SEC,2,2,4,222,6,85,0,8,16,0
96,105mm T5E1 Gun,7,SPWOOB_WCLASS_LRG_GUN,12,6,10,242,37,128,253,160,208,160
103,8in M1 Howitzer,7,SPWOOB_WCLASS_LRG_GUN,12,12,24,0,63,0,0,20,229,40
104,155mm M1A1 FG,7,SPWOOB_WCLASS_LRG_GUN,12,9,17,165,58,0,0,68,229,80
106,.50cal M2-HB,3,SPWOOB_WCLASS_TEAM,4,1,16,23,23,0,0,40,160,0
107,90mm M1 Gun,4,SPWOOB_WCLASS_AA,10,5,7,152,35,0,0,100,208,0
108,Flame Projector,9,SPWOOB_WCLASS_FLAME_VHC,3,20,20,0,200,0,0,8,8,0
109,4.5in M16 Rckt,7,SPWOOB_WCLASS_LRG_GUN,15,7,12,0,42,0,0,0,224,60
110,155mm M1 FG,7,SPWOOB_WCLASS_LRG_GUN,9,9,17,137,58,0,0,48,225,40
112,.30 M1 Garand,1,SPWOOB_WCLASS_INF_PRM,1,1,2,0,0,0,0,16,48,0
113,.30 M1918A2 BAR,2,SPWOOB_WCLASS_INF_SEC,1,1,5,0,0,0,0,28,56,0
114,.45 Colt M1911,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,4,4,0
120,.30cal M1919A4,3,SPWOOB_WCLASS_TEAM,4,1,10,0,0,0,0,48,80,0
121,.30cal M1917A1,3,SPWOOB_WCLASS_TEAM,4,1,13,0,0,0,0,52,100,0
122,.30cal M1919A6,2,SPWOOB_WCLASS_INF_SEC,3,1,9,0,0,0,0,48,80,0
131,.30cal BMG,5,SPWOOB_WCLASS_SML_GUN,3,1,8,0,0,0,0,24,32,0
139,.30cal M1917 AA,4,SPWOOB_WCLASS_AA,3,1,7,0,0,0,0,48,100,0
140,.50cal M2-HB AA,4,SPWOOB_WCLASS_AA,4,1,15,23,23,0,0,36,100,0
144,.30 M1 Carbine,1,SPWOOB_WCLASS_INF_PRM,1,1,3,0,0,0,0,8,24,0
146,.30-06 M1903A4,1,SPWOOB_WCLASS_INF_PRM,1,1,5,0,0,0,0,60,80,0
147,20mm Oerlikon,4,SPWOOB_WCLASS_AA,222,2,14,38,12,0,0,72,160,0
154,M9+ Bazooka,2,SPWOOB_WCLASS_INF_SEC,3,4,10,222,0,125,0,10,20,0
162,.30cal M2 MG,11,SPWOOB_WCLASS_AIRCRAFT,0,1,9,1,10,0,0,24,24,0
164,.50cal M2 MG,11,SPWOOB_WCLASS_AIRCRAFT,0,1,15,1,18,0,0,24,24,0
166,20mm M2 Cannon,11,SPWOOB_WCLASS_AIRCRAFT,0,2,6,0,25,0,0,20,24,0
169,37mm M4 Cannon,11,SPWOOB_WCLASS_AIRCRAFT,0,2,6,0,40,0,0,20,24,0
170,75mm M4 Cannon,11,SPWOOB_WCLASS_AIRCRAFT,0,4,8,0,60,0,0,20,24,0
175,5in Rocket+,11,SPWOOB_WCLASS_AIRCRAFT,0,8,14,0,46,0,0,0,24,0
177,.30cal CMG,5,SPWOOB_WCLASS_SML_GUN,2,1,9,0,0,0,0,48,120,0
178,76mm M1 Gun,6,SPWOOB_WCLASS_MDM_GUN,8,4,5,124,27,0,196,100,207,140
180,110 lb Bomb,11,SPWOOB_WCLASS_AIRCRAFT,0,15,19,0,40,0,0,12,4,0
181,250 lb Bomb,11,SPWOOB_WCLASS_AIRCRAFT,0,20,29,0,75,0,0,16,4,0
182,500 lb Bomb,11,SPWOOB_WCLASS_AIRCRAFT,0,21,41,0,100,0,0,12,4,0
183,1000 lb Bomb,11,SPWOOB_WCLASS_AIRCRAFT,0,23,52,0,150,0,0,12,4,0
184,M9 Bazooka,2,SPWOOB_WCLASS_INF_SEC,3,4,8,222,0,110,0,8,20,0
185,Demolition Kit,2,SPWOOB_WCLASS_INF_SEC,2,8,10,0,20,95,0,4,4,0
188,Lt Naval Gun,10,SPWOOB_WCLASS_NAVAL,99,8,14,0,54,0,0,28,227,0
189,Med Naval Gun,10,SPWOOB_WCLASS_NAVAL,99,12,24,0,65,0,0,16,228,0
190,Hvy Naval Gun,10,SPWOOB_WCLASS_NAVAL,99,20,50,0,145,0,0,16,230,0
191,.50cal M2 BMGx2,5,SPWOOB_WCLASS_SML_GUN,4,1,22,23,23,0,0,28,40,0
195,.30cal FBMG,5,SPWOOB_WCLASS_SML_GUN,2,1,6,0,0,0,0,12,20,0
198,7.2in T24 Rckt,7,SPWOOB_WCLASS_LRG_GUN,15,9,16,0,55,0,0,0,32,8
199,M1 RG Launcher,2,SPWOOB_WCLASS_INF_SEC,2,2,10,222,19,25,0,8,16,0
200,5in BOMROC,7,SPWOOB_WCLASS_LRG_GUN,15,8,14,0,46,0,0,0,224,60
201,4.5in M8 Rocket,7,SPWOOB_WCLASS_LRG_GUN,15,7,12,0,42,0,0,0,209,60
202,4.5in BB Rocket,7,SPWOOB_WCLASS_LRG_GUN,15,7,12,0,42,0,0,0,80,20
205,Napalm,18,SPWOOB_WCLASS_NAPALM,1,30,50,0,100,0,0,4,4,0
206,1600 lb Bomb,11,SPWOOB_WCLASS_AIRCRAFT,0,26,66,0,165,0,0,12,4,0
207,.50cal CMG,5,SPWOOB_WCLASS_SML_GUN,4,1,17,0,23,0,0,48,180,0
211,.30cal TMG,5,SPWOOB_WCLASS_SML_GUN,2,1,10,0,0,0,0,48,120,0
214,57mm  RCL,6,SPWOOB_WCLASS_MDM_GUN,6,3,4,222,24,56,0,48,100,0
215,.50cal Quad AA,4,SPWOOB_WCLASS_AA,5,1,36,23,23,0,0,60,160,0
217,60mm M19 Mortar,3,SPWOOB_WCLASS_TEAM,4,3,5,0,9,0,0,16,64,10
218,60mm M19 Mortar,2,SPWOOB_WCLASS_INF_SEC,4,3,5,0,9,0,0,8,64,10
225,.50cal Twin AA,4,SPWOOB_WCLASS_AA,5,1,25,23,23,0,0,60,160,0
226,M1 Garand x3,2,SPWOOB_WCLASS_INF_SEC,1,1,7,0,0,0,0,24,48,0
227,M1903 Rifle x3,2,SPWOOB_WCLASS_INF_SEC,1,1,3,0,0,0,0,20,48,0
229,Misc Small Arms,1,SPWOOB_WCLASS_INF_PRM,1,1,2,0,0,0,0,8,12,0
230,37mm T32 IG,5,SPWOOB_WCLASS_SML_GUN,6,2,8,0,12,0,0,44,80,0
232,40mm Twin AA,4,SPWOOB_WCLASS_AA,6,3,18,56,26,0,0,72,208,0
234,37mm M6 Gun,5,SPWOOB_WCLASS_SML_GUN,6,3,8,77,13,0,91,44,140,68
235,.45 Thompson,1,SPWOOB_WCLASS_INF_PRM,1,1,4,0,0,0,0,8,16,0
236,.30-06 M1903,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,16,48,0
240,Bayonet,1,SPWOOB_WCLASS_INF_PRM,1,1,4,0,0,0,0,4,4,0
241,.30-06 M1903,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,16,24,0
243,.30 M1 Garand,1,SPWOOB_WCLASS_INF_PRM,1,1,2,0,0,0,0,16,24,0
244,3in M5 AT Gun,6,SPWOOB_WCLASS_MDM_GUN,8,4,7,137,27,0,196,84,207,120
245,3in M3 AA Gun,4,SPWOOB_WCLASS_AA,8,4,7,137,27,0,0,88,209,0
248,M1918A2 BAR x2,2,SPWOOB_WCLASS_INF_SEC,1,1,8,0,0,0,0,28,56,0
249,37mm M6 Gun,5,SPWOOB_WCLASS_SML_GUN,6,2,4,77,13,0,91,44,140,68
