id,name,wclass,wclass,size,warhead,kill,pen_AP,pen_HE,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
93,Schiessbecher30,2,SPWOOB_WCLASS_INF_SEC,2,2,4,222,4,35,0,8,16,0
95,8mm M7/31 LMG,2,SPWOOB_WCLASS_INF_SEC,2,1,6,0,0,0,0,32,60,0
96,GewPzGr.30/1,2,SPWOOB_WCLASS_INF_SEC,2,2,6,222,6,75,0,8,16,0
97,8mm M7/31 LMG,1,SPWOOB_WCLASS_INF_PRM,2,1,6,0,0,0,0,32,60,0
98,7.62mm DP LMG,2,SPWOOB_WCLASS_INF_SEC,2,1,6,0,0,0,0,28,64,0
99,7.92mm MG42 LMG,2,SPWOOB_WCLASS_INF_SEC,2,1,10,0,0,0,0,36,72,0
100,8mm Schwlse HMG,3,SPWOOB_WCLASS_TEAM,4,1,13,1,0,0,0,44,80,0
101,8mm Schwrls MMG,3,SPWOOB_WCLASS_TEAM,4,1,10,0,0,0,0,48,80,0
102,7.92mm M43 HMG,3,SPWOOB_WCLASS_TEAM,4,1,9,0,0,0,0,40,80,0
103,39M 210mm FH,7,SPWOOB_WCLASS_LRG_GUN,12,10,18,0,63,0,0,24,231,40
104,8mm Schwrls MMG,1,SPWOOB_WCLASS_INF_PRM,4,1,10,0,0,0,0,48,80,0
108,Flame-Projector,9,SPWOOB_WCLASS_FLAME_VHC,3,20,20,0,200,0,0,8,8,0
112,7.92mm MG37 BMG,5,SPWOOB_WCLASS_SML_GUN,3,1,8,0,0,0,0,28,32,0
113,43M 75mm Gun,6,SPWOOB_WCLASS_MDM_GUN,8,4,6,134,27,0,183,76,207,144
114,9mm 29M Pistol,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,4,4,0
115,9mm Walther P38,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,4,4,0
119,8mm 34/40 CMG,5,SPWOOB_WCLASS_SML_GUN,4,1,9,0,0,0,0,40,80,0
124,12.7mm DShK HMG,3,SPWOOB_WCLASS_TEAM,4,1,16,20,20,0,0,44,160,0
126,8mm 34/40 BMG,5,SPWOOB_WCLASS_SML_GUN,3,1,8,0,0,0,0,28,32,0
132,7.92 MG42 AAMG,4,SPWOOB_WCLASS_AA,3,1,11,0,0,0,0,44,80,0
142,20mm Solothurn,2,SPWOOB_WCLASS_INF_SEC,2,2,0,32,0,0,0,32,60,0
143,7.62mm Tokarev,1,SPWOOB_WCLASS_INF_PRM,1,1,2,0,0,0,0,16,24,0
146,7.92mmK98b ZF1,1,SPWOOB_WCLASS_INF_PRM,1,1,5,0,0,0,0,60,80,0
147,33M 20mm AA-Gun,4,SPWOOB_WCLASS_AA,222,2,14,38,12,0,0,56,160,0
153,7.92mm StG44,1,SPWOOB_WCLASS_INF_PRM,1,1,4,0,0,0,0,16,24,0
154,7.92mm (2) TMG,5,SPWOOB_WCLASS_SML_GUN,3,1,14,0,0,0,0,44,70,0
155,7.92mm MG34 CMG,5,SPWOOB_WCLASS_SML_GUN,2,1,11,0,0,0,0,44,120,0
156,7.92mm MG37 CMG,5,SPWOOB_WCLASS_SML_GUN,2,1,9,0,0,0,0,48,100,0
157,7.92mm Kar 43,1,SPWOOB_WCLASS_INF_PRM,1,1,2,0,0,0,0,28,24,0
158,9mm MP38/40 SMG,1,SPWOOB_WCLASS_INF_PRM,1,1,3,0,0,0,0,8,12,0
160,7.7mm MG,11,SPWOOB_WCLASS_AIRCRAFT,0,1,9,1,10,0,0,24,24,0
161,7.9mm MG 17,11,SPWOOB_WCLASS_AIRCRAFT,0,1,8,1,10,0,0,24,24,0
163,12.7mm Breda MG,11,SPWOOB_WCLASS_AIRCRAFT,4,1,15,1,18,0,0,40,24,0
166,20mm Cannon,11,SPWOOB_WCLASS_AIRCRAFT,0,2,6,0,25,0,0,20,24,0
175,7.92mm MG42 TMG,5,SPWOOB_WCLASS_SML_GUN,2,1,15,0,0,0,0,48,120,0
178,16M 305mm Gun,7,SPWOOB_WCLASS_LRG_GUN,16,16,26,0,120,0,0,16,231,80
180,110 lb Bomb,11,SPWOOB_WCLASS_AIRCRAFT,0,15,19,0,40,0,0,12,4,0
185,18m 84mm Gun,6,SPWOOB_WCLASS_MDM_GUN,9,5,8,0,31,0,0,58,220,0
199,Twin Mavag BMG,5,SPWOOB_WCLASS_SML_GUN,3,1,15,0,0,0,0,40,40,0
205,M29 80mm Bofors,4,SPWOOB_WCLASS_AA,12,5,6,114,30,0,0,72,210,0
206,42M 40mm AT Gun,5,SPWOOB_WCLASS_SML_GUN,4,3,3,58,16,0,93,52,100,48
207,40M 40mm Cannon,6,SPWOOB_WCLASS_MDM_GUN,7,3,3,56,16,0,0,44,100,0
208,41M 75mm Gun,6,SPWOOB_WCLASS_MDM_GUN,8,4,5,86,22,0,0,28,160,0
209,7.62mm Mosin/30,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,16,24,0
217,8mm Model 35,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,12,24,0
219,8mm Model 31,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,12,24,0
221,7.92mm Model 43,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,12,24,0
223,7.92mm Kar 43,1,SPWOOB_WCLASS_INF_PRM,1,1,2,0,0,0,0,28,44,0
224,7.92mm Kar 43,1,SPWOOB_WCLASS_INF_PRM,1,1,2,0,0,0,0,28,24,0
226,8mm Model 35,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,12,44,0
227,8mm Model 31,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,12,40,0
228,7.92mm Model 43,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,12,44,0
229,Misc Small Arms,1,SPWOOB_WCLASS_INF_PRM,1,1,2,0,0,0,0,8,12,0
230,75mm KwK40 L43,6,SPWOOB_WCLASS_MDM_GUN,8,4,5,135,26,0,186,76,206,128
231,75mm KwK40 L/48,6,SPWOOB_WCLASS_MDM_GUN,8,4,5,140,27,0,195,84,207,144
232,40mm PLK 36M,4,SPWOOB_WCLASS_AA,2,3,11,56,26,0,0,72,207,40
237,9mm Danuvia SMG,1,SPWOOB_WCLASS_INF_PRM,1,1,3,0,0,0,0,8,16,0
239,50 kg Bomb,11,SPWOOB_WCLASS_AIRCRAFT,0,15,19,0,40,0,0,12,4,0
240,120 kg Bomb,11,SPWOOB_WCLASS_AIRCRAFT,0,20,32,0,80,0,0,16,4,0
241,250 kg Bomb,11,SPWOOB_WCLASS_AIRCRAFT,0,21,44,0,115,0,0,12,4,0
242,7.62mm Tokarev ,1,SPWOOB_WCLASS_INF_PRM,1,1,2,0,0,0,0,16,40,0
243,7.62mm Tokarev ,1,SPWOOB_WCLASS_INF_PRM,1,1,2,0,0,0,0,16,24,0
244,75mm StuK40 L48,6,SPWOOB_WCLASS_MDM_GUN,8,4,5,140,28,0,176,72,207,160
245,76.2mm PaK36(r),6,SPWOOB_WCLASS_MDM_GUN,8,4,6,90,26,0,0,48,207,0
246,Panzerfaust 30,2,SPWOOB_WCLASS_INF_SEC,4,4,2,222,0,160,0,4,4,0
247,Bayonet,1,SPWOOB_WCLASS_INF_PRM,1,1,4,0,0,0,0,4,4,0
248,105mm 40/43 Gun,7,SPWOOB_WCLASS_LRG_GUN,12,6,10,76,36,0,0,48,160,80
