rid,name,nation,start_yr,end_yr,pscr,type,ERID[1],ERID[2],ERID[3],ERID[4],ERID[5],ERID[6],ERID[7],ERID[8],ERID[9],ERID[10],start_mo,end_mo,exp_mod,mor_mod,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59
39,Rifle Platoon,4,48,125,3,1,185,185,185,134,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Reserve Platoon,4,50,125,3,1,580,580,580,134,0,0,0,0,0,0,1,12,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Engineer Pl,4,48,125,3,1,195,195,195,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Sniper,4,48,125,3,0,585,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2 Heavy Helos,4,67,125,4,0,267,267,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Light Helo,4,67,125,4,1,256,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2 Helo Gunships,4,67,125,4,1,272,272,0,0,0,0,0,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Strike Element,4,50,125,4,1,286,286,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Rocket Battery,4,68,125,2,1,257,257,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,AA Gun Platoon,4,48,125,2,1,166,166,166,166,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Light Battery,4,48,125,2,1,230,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Medium Battery,4,65,125,2,1,235,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Heavy Battery,4,70,125,2,1,238,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Tank,4,50,125,1,0,5,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Rocket Bn,4,68,125,2,1,257,257,257,257,257,257,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,AGL,4,75,125,3,0,180,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Lt Howitzer Bn,4,52,125,2,1,230,230,230,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Med Howitzer Bn,4,65,125,2,1,235,235,235,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Hvy Howitzer Bn,4,70,125,2,1,238,238,238,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,FASCAM Battery,4,85,125,2,1,596,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Inf-ATGM Sec,4,74,125,3,0,140,140,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,AGL Section,4,75,125,3,1,180,180,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,AGL Platoon,4,75,125,3,1,180,180,180,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Mech AA Pl,4,92,102,2,1,105,150,150,84,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Fortifications,4,48,125,4,1,387,387,390,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Scout Car Pl,4,75,86,1,1,574,574,574,0,0,0,0,0,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Arm'd Eng Grp,4,82,125,3,2,198,198,198,1144,1143,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Raider Co,4,48,51,1,2,570,1067,1067,1067,0,0,0,0,0,0,5,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Raiders Pl,4,48,51,1,0,570,570,570,0,0,0,0,0,0,0,5,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Engineer Tanks,4,48,125,1,1,114,114,114,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Mineclear Tanks,4,53,125,1,1,122,122,122,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Arm'd Eng Grp,4,54,81,3,2,198,198,198,1144,1148,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Light Tank,4,48,50,1,0,435,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Light Tank Sec,4,48,50,1,0,435,435,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Command Vehicle,4,75,125,4,0,404,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,TD Platoon,4,53,57,1,1,478,478,478,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,TD Company,4,53,57,1,2,478,1077,1077,1077,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,FO Vehicle,4,48,125,2,1,353,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,SP-Mortar Grp,4,65,125,2,3,500,500,1014,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Air Strike,4,48,50,4,1,284,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Motor FO Team,4,48,125,2,1,348,341,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,FO Team,4,48,125,2,1,348,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Armoured Car Co,4,48,56,1,2,89,1088,1088,1088,0,0,0,0,0,0,5,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Armoured Car Pl,4,48,56,1,0,89,89,89,0,0,0,0,0,0,0,5,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Truck Inf Co,4,48,125,3,2,186,134,75,1092,1092,1092,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Truck Inf Pl Gp,4,48,125,3,3,185,185,185,172,1025,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Truck Inf Pl,4,48,125,3,1,185,185,185,172,75,75,75,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Improvised APC,4,48,50,4,0,73,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3 Improv.  APCs,4,48,50,4,0,73,73,73,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,SP Howitzer,4,48,49,2,0,510,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Tank,4,48,50,1,0,5,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Cavalry Platoon,4,48,50,3,1,155,155,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Palmach Co,4,48,50,1,3,210,1100,1100,1100,172,134,0,0,0,0,5,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Palmach Pl,4,48,50,1,0,210,210,210,0,0,0,0,0,0,0,5,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Hagana Co,4,48,50,3,3,157,1102,1102,1102,172,0,0,0,0,0,5,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Hagana Pl,4,48,50,3,0,157,157,157,0,0,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Sayeret Team,4,53,125,3,1,212,212,585,0,0,0,0,0,0,0,1,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Spotter Plane,4,48,125,4,1,555,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,SP Rocket Bn,4,69,125,2,2,254,254,1111,1111,1111,1111,1111,1111,1111,1111,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,SP Rocket Bty,4,68,125,2,3,253,253,253,253,253,253,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,SP Rocket Sec,4,68,125,2,0,253,253,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Para Co [A],4,53,125,5,2,200,1133,1133,1133,1138,1136,1366,1129,1129,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Para Platoon[A],4,53,125,5,1,200,200,200,334,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Para Wpn Co [A],4,53,125,5,2,200,1135,1136,1138,1138,1385,1366,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Para Inf-AT [A],4,53,125,5,1,200,525,334,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Para Eng [A],4,53,125,5,1,206,206,206,206,334,334,0,0,0,0,1,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Para Scout  [A],4,53,125,5,1,413,413,413,413,334,0,0,0,0,0,1,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Sayaret Sq  [A],4,53,125,5,1,212,212,212,334,0,0,0,0,0,0,1,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Commando Sniper,4,97,125,3,0,549,0,0,0,0,0,0,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,ATV Platoon,4,94,125,4,1,379,379,379,379,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,ATV Section,4,94,125,4,0,379,379,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,AT-ATV Grp,4,94,125,3,3,532,532,1125,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1 Air Transport,4,53,125,4,0,334,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,3 Air Transport,4,53,125,4,0,334,334,334,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Para Scout Sec,4,53,125,3,0,413,413,413,0,0,0,0,0,0,0,1,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Airborne SP-AT,4,70,102,1,0,380,380,0,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Paratrooper Pl,4,53,125,3,1,200,200,200,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Para Recon Grp,4,53,125,3,3,413,1130,1363,1011,0,0,0,0,0,0,1,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Para Sniper,4,53,125,3,0,430,0,0,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Para MG Pl,4,53,125,3,1,471,471,0,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Para Mortar Pl,4,74,125,2,1,445,445,0,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Para Inf-AT Sec,4,53,125,3,0,525,525,0,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Para FO,4,53,125,2,1,610,0,0,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,3 Wheeled APCs,4,68,80,4,0,76,76,76,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1 Wheeled APC,4,68,80,4,0,76,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,3 Hvy APCs,4,82,125,4,1,421,421,421,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Sapper Tank Sec,4,54,125,1,1,120,130,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,3 Light APCs,4,48,125,4,0,404,404,404,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1 Light APC,4,48,125,4,0,404,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,3 Tracked APCs,4,48,125,4,0,79,79,79,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Landing Craft,4,46,125,4,1,247,247,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Barge Carriers,4,46,125,4,1,248,248,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Ordnance Sec,4,46,125,4,1,372,372,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Barge Carrier,4,46,125,4,0,248,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Scout Sec,4,48,125,3,0,425,425,0,0,0,0,0,0,0,0,5,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Jeep Scout Sec,4,48,125,3,0,425,425,570,570,0,0,0,0,0,0,5,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1 Tracked APC,4,48,125,4,0,79,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Prime Mover,4,46,125,4,0,606,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Armoured Inf Pl,4,48,125,3,1,190,134,190,134,190,134,80,80,80,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Armour Inf Sec,4,48,125,3,0,190,134,79,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Arm Inf Wpn Grp,4,48,125,3,3,134,1375,1375,1375,1372,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Tiran Tank Co,4,68,92,1,2,43,43,1169,1169,1169,0,0,0,0,0,1,12,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Tiran Tank Pl,4,68,92,1,0,43,43,43,0,0,0,0,0,0,0,1,12,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
