id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
14,89,Gurkha Platoon,4,elite recon,1,platoon,3,infantry,1930,1,1949,187,1,186,1,186,1,186,1,186,1,0,0,0,0,0,0,0,0,0,0
15,89,Gurkhas (Lorry),3,elite,1,platoon,3,infantry,1942,11,1949,187,1,77,1,76,1,76,1,76,1,76,1,147,1,200,1,200,1,0,0
16,89,GurkhaCo(Lorry),4,elite recon,2,company,3,infantry,1942,11,1949,188,1,147,1,1015,1,1015,1,1015,1,1015,1,1113,1,1029,1,1065,1,0,0
17,89,Sapper Section,3,elite,1,platoon,3,infantry,1930,1,1949,85,1,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,89,<<AI ASSAULT-1>,4,elite recon,2,company,5,*AI*,1930,1,1949,89,1,1030,1,1180,1,1179,1,1179,1,1050,1,1062,1,1109,1,1014,1,0,0
19,89,Commando Plt,4,elite recon,1,platoon,3,infantry,1942,6,1949,166,1,166,1,166,1,166,1,0,0,0,0,0,0,0,0,0,0,0,0
20,89,<AFV SUPPT TM>>,1,recon,2,company,5,*AI*,1930,1,1949,49,1,1003,1,1125,1,1023,1,1004,1,1006,1,1007,1,1109,1,1128,1,0,0
21,89,Armored Car Trp,1,recon,1,platoon,1,armor,1930,1,1949,49,1,49,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,89,Sikhs (Lorry),3,elite,1,platoon,3,infantry,1942,11,1949,171,1,82,1,168,1,168,1,168,1,118,1,200,1,200,1,0,0,0,0
23,89,UK CS Tank Sec,3,elite,1,platoon,5,*AI*,1941,5,1949,26,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,89,Commando Sec,4,elite recon,1,platoon,3,infantry,1942,6,1949,166,1,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,89,Sikh Rifle Co,4,elite recon,2,company,3,infantry,1930,1,1949,170,1,1008,1,1008,1,1008,1,1113,1,1029,1,1035,1,0,0,0,0,0,0
26,89,Hvy Mortar Sec,2,dedicated artillery,1,platoon,2,artillery,1943,1,1949,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,89,UK Arm Recc Sec,3,elite,1,platoon,5,*AI*,1943,1,1949,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,89,UK Arm Recc Trp,3,elite,1,platoon,5,*AI*,1943,1,1949,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,89,Mortar Section,2,dedicated artillery,1,platoon,2,artillery,1932,1,1949,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,89,Sapper Platoon,0,average,1,platoon,3,infantry,1930,1,1949,175,1,74,1,74,1,74,1,74,1,0,0,0,0,0,0,0,0,0,0
31,89,<<<AI PICK-2>>>,0,average,2,company,7,*unknown value*,1931,1,1949,164,1,164,1,1053,1,1091,1,1092,1,1086,1,1014,1,0,0,0,0,0,0
32,89,Fortifications,0,average,1,platoon,4,miscellaneous,1930,1,1949,236,1,235,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,89,UK TD Section,3,elite,1,platoon,5,*AI*,1944,9,1949,44,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,89,UK TD Troop,3,elite,1,platoon,5,*AI*,1944,9,1949,44,1,44,1,44,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0
35,89,Inf AT Section,0,average,1,platoon,3,infantry,1940,1,1949,78,1,78,1,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,89,Sniper,4,elite recon,1,platoon,3,infantry,1939,1,1949,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,89,<<<AI FORTS>>>,1,recon,2,company,5,*AI*,1930,1,1949,236,1,235,1,235,1,235,1,1050,1,0,0,0,0,0,0,0,0,0,0
38,89,UKFlameTank Sec,3,elite,1,platoon,5,*AI*,1944,6,1949,42,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,89,UK MSW Tank Sec,3,elite,1,platoon,5,*AI*,1942,10,1949,40,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,89,UK AVRE Section,3,elite,1,platoon,5,*AI*,1943,10,1949,41,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,89,LRDG Patrol,4,elite recon,1,platoon,4,miscellaneous,1941,11,1943,183,1,128,1,183,1,128,1,183,1,128,1,183,1,128,1,183,1,81,1
42,89,Halftrack Plt,0,average,1,platoon,4,miscellaneous,1942,10,1949,52,1,52,1,52,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0
43,89,Truck Section,0,average,1,platoon,4,miscellaneous,1930,1,1949,109,1,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,89,Truck Platoon,0,average,1,platoon,4,miscellaneous,1930,1,1949,109,1,109,1,109,1,109,1,0,0,0,0,0,0,0,0,0,0,0,0
45,89,Mortar Platoon,2,dedicated artillery,1,platoon,2,artillery,1932,1,1949,66,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,89,Hvy Amphib Sec,0,average,1,platoon,4,miscellaneous,1944,7,1949,58,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,89,Lt Amphib Sec,0,average,1,platoon,4,miscellaneous,1943,7,1949,56,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,89,Strike Element,0,average,1,platoon,4,miscellaneous,1933,4,1949,92,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,89,Field Arty Trp,0,average,1,platoon,2,artillery,1930,1,1949,158,1,158,1,158,1,158,1,0,0,0,0,0,0,0,0,0,0,0,0
50,89,Artillery Troop,0,average,1,platoon,2,artillery,1930,1,1949,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,89,Hvy Mortar Plt,2,dedicated artillery,1,platoon,2,artillery,1943,1,1949,67,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,89,Carrier Section,1,recon,1,platoon,4,miscellaneous,1942,8,1949,116,1,116,1,116,1,116,1,116,1,117,1,0,0,0,0,0,0,0,0
53,89,Field Arty Sec,0,average,1,platoon,2,artillery,1930,1,1949,158,1,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,89,<<<AI PICK-3>>>,0,average,2,company,5,*AI*,1939,1,1949,64,1,64,1,1053,1,1091,1,1092,1,1086,1,0,0,0,0,0,0,0,0
55,89,AA Gun Battery,0,average,1,platoon,2,artillery,1930,1,1949,130,1,130,1,130,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0
56,89,<<AI AA PLTN>>,0,average,1,platoon,7,*unknown value*,1930,1,1949,164,1,164,1,164,1,164,1,0,0,0,0,0,0,0,0,0,0,0,0
57,89,Landing Support,0,average,3,naval,4,miscellaneous,1943,7,1949,102,1,102,1,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,89,Sloop,0,average,3,naval,2,artillery,1930,1,1949,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,89,ACV-IP Section,1,recon,1,platoon,4,miscellaneous,1940,3,1945,152,1,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,89,Artillery Btry,0,average,1,platoon,2,artillery,1930,1,1949,112,1,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,89,Armored Car Sec,1,recon,1,platoon,1,armor,1930,1,1949,49,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,89,<<AI ASSAULT-2>,3,elite,1,platoon,5,*AI*,1944,6,1949,40,1,42,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,89,UK FlameTankSec,3,elite,1,platoon,5,*AI*,1944,6,1949,42,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,89,Lorry Platoon,0,average,1,platoon,4,miscellaneous,1939,1,1949,200,1,200,1,200,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0
65,89,Lorry Section,0,average,1,platoon,4,miscellaneous,1939,1,1949,200,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,89,UK FlameTankTrp,3,elite,1,platoon,5,*AI*,1944,6,1949,42,1,42,1,42,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0
67,89,UK MSW Tank Trp,3,elite,1,platoon,5,*AI*,1942,10,1949,40,1,40,1,40,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0
68,89,UK AVRE Troop,3,elite,1,platoon,5,*AI*,1943,10,1949,41,1,41,1,41,1,41,1,41,1,41,1,0,0,0,0,0,0,0,0
69,89,Hvy Amphib Plt,0,average,1,platoon,4,miscellaneous,1944,7,1949,58,1,58,1,58,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0
70,89,Lt Amphib Plt,0,average,1,platoon,4,miscellaneous,1943,7,1949,56,1,56,1,56,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0
71,89,UK Lt Cruis Sqd,4,elite recon,2,company,5,*AI*,1936,1,1941,3,1,1003,1,1003,1,1003,1,0,0,0,0,0,0,0,0,0,0,0,0
72,89,UK MSW Tank Sec,3,elite,1,platoon,5,*AI*,1942,10,1949,40,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,89,UK Hv Cruis Sqd,3,elite,2,company,5,*AI*,1942,5,1945,19,1,1004,1,1004,1,1004,1,1004,1,1004,1,0,0,0,0,0,0,0,0
74,89,AA Gun Section,0,average,1,platoon,2,artillery,1930,1,1949,130,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,89,UK Tank Sqd,4,elite recon,2,company,5,*AI*,1943,11,1943,22,1,1132,1,1006,1,1006,1,1006,1,1006,1,1006,1,0,0,0,0,0,0
76,89,UK Tank Sqd,4,elite recon,2,company,5,*AI*,1944,1,1949,25,1,22,1,22,1,1007,1,1007,1,1007,1,1007,1,1007,1,0,0,0,0
77,89,UK Arm Recc Sqd,4,elite recon,2,company,5,*AI*,1943,1,1949,198,1,198,1,1028,1,1028,1,1028,1,0,0,0,0,0,0,0,0,0,0
78,89,Rifle Company,1,recon,2,company,3,infantry,1930,1,1949,148,1,82,1,1009,1,1009,1,1009,1,1111,1,1029,1,1035,1,0,0,0,0
79,89,Lorried Inf Co,1,recon,2,company,3,infantry,1942,11,1943,148,1,152,1,1010,1,1010,1,1010,1,1010,1,1113,1,1029,1,1065,1,0,0
80,89,Lorried Inf Co,1,recon,2,company,3,infantry,1944,1,1949,148,1,152,1,1011,1,1011,1,1011,1,1011,1,1113,1,1029,1,1065,1,0,0
81,89,Mechanized Co,1,recon,2,company,3,infantry,1942,10,1949,149,1,202,1,1085,1,1085,1,1085,1,1029,1,1112,1,1086,1,1131,1,0,0
82,89,Airborne Co,1,recon,2,company,3,infantry,1943,8,1949,184,1,1013,1,1013,1,1013,1,1111,1,0,0,0,0,0,0,0,0,0,0
83,89,Gurkha Company,4,elite recon,2,company,3,infantry,1930,1,1949,188,1,1014,1,1014,1,1014,1,1111,1,1029,1,1035,1,0,0,0,0,0,0
84,89,Sapper/Mine Plt,3,elite,1,platoon,3,infantry,1930,1,1949,175,1,85,1,85,1,174,1,174,1,0,0,0,0,0,0,0,0,0,0
85,89,Mechanized Plt,2,dedicated artillery,1,platoon,3,infantry,1942,10,1949,89,1,69,1,70,1,70,1,82,1,202,1,52,1,52,1,52,1,52,1
86,89,AT Gun Section,0,average,1,platoon,2,artillery,1938,1,1949,65,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,89,AT Gun Battery,0,average,1,platoon,2,artillery,1938,1,1949,65,1,65,1,65,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0
88,89,Ammo Dump,0,average,1,platoon,4,miscellaneous,1930,1,1941,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,UK SPAA Sec,0,average,1,platoon,5,*AI*,1936,5,1947,80,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,89,UK SPAA Btry,0,average,1,platoon,5,*AI*,1936,5,1947,80,1,80,1,80,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0
91,89,ACV-IP Plt,1,recon,1,platoon,4,miscellaneous,1940,3,1945,152,1,118,1,118,1,118,1,118,1,51,1,0,0,0,0,0,0,0,0
92,89,Arm'd Recce Plt,4,elite recon,1,platoon,4,miscellaneous,1943,7,1949,240,1,78,1,201,1,79,1,82,1,201,1,0,0,0,0,0,0,0,0
93,89,Arm'd Recce Trp,4,elite recon,2,company,4,miscellaneous,1943,7,1949,240,1,233,1,201,1,1092,1,1092,1,1092,1,0,0,0,0,0,0,0,0
94,89,Mot Recce Sec,1,recon,1,platoon,1,armor,1941,1,1949,48,1,126,1,152,1,241,1,0,0,0,0,0,0,0,0,0,0,0,0
95,89,Mot Recce Plt,4,elite recon,1,platoon,1,armor,1941,1,1949,48,1,126,1,78,1,152,1,48,1,82,1,79,1,152,1,241,1,241,1
96,89,Portee Section,0,average,1,platoon,2,artillery,1940,6,1943,181,1,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,89,Recce HQ Troop,1,recon,1,platoon,1,armor,1942,5,1949,48,1,48,1,202,1,120,1,241,1,241,1,0,0,0,0,0,0,0,0
98,89,RIASC Co,1,recon,2,company,4,miscellaneous,1939,1,1942,148,1,82,1,229,1,1065,1,1064,1,1064,1,1064,1,0,0,0,0,0,0
99,89,Recce Squad,1,recon,1,platoon,3,infantry,1930,1,1949,240,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,89,Recce Group,1,recon,2,company,3,infantry,1930,1,1949,240,1,1099,1,1099,1,1099,1,0,0,0,0,0,0,0,0,0,0,0,0
101,89,Mot Scout Sec,1,recon,1,platoon,4,miscellaneous,1942,5,1949,119,1,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,89,Mot Scout Plt,1,recon,1,platoon,4,miscellaneous,1942,5,1949,119,1,119,1,119,1,119,1,0,0,0,0,0,0,0,0,0,0,0,0
103,89,Command Car,0,average,1,platoon,4,miscellaneous,1936,1,1949,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,89,Mech Recce Sec,1,recon,1,platoon,1,armor,1942,10,1949,49,1,126,1,202,1,241,1,0,0,0,0,0,0,0,0,0,0,0,0
105,89,Mech Recce Trp,5,elite dedicated artillery,1,platoon,1,armor,1942,10,1949,49,1,126,1,77,1,79,1,202,1,49,1,126,1,229,1,82,1,202,1
106,89,Portee Troop,0,average,1,platoon,2,artillery,1940,6,1943,181,1,181,1,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,89,Carrier Platoon,1,recon,2,company,4,miscellaneous,1942,8,1949,116,1,117,1,1052,1,1052,1,1052,1,0,0,0,0,0,0,0,0,0,0
108,89,Sikh Co (Lorry),4,elite recon,2,company,3,infantry,1942,11,1949,170,1,152,1,1022,1,1022,1,1022,1,1113,1,1029,1,1065,1,0,0,0,0
109,89,UK Tank Trp,3,elite,1,platoon,5,*AI*,1944,11,1949,22,1,22,1,22,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0
110,89,UK Tank Sqn,4,elite recon,2,company,5,*AI*,1944,11,1949,22,1,22,1,1109,1,1109,1,1109,1,1109,1,0,0,0,0,0,0,0,0
111,89,MG Section,0,average,1,platoon,3,infantry,1942,1,1949,209,1,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,89,MG Platoon,0,average,1,platoon,3,infantry,1942,1,1949,209,1,209,1,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,89,HMG Section,0,average,1,platoon,3,infantry,1942,10,1949,210,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,89,HMG Platoon,0,average,1,platoon,3,infantry,1942,10,1949,210,1,210,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,89,Hvy A/C Section,1,recon,1,platoon,1,armor,1943,11,1949,50,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,89,Hvy A/C Troop,1,recon,1,platoon,1,armor,1943,11,1949,50,1,50,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,89,Motor Recce HQ,1,recon,2,company,3,infantry,1941,1,1949,240,1,229,1,77,1,147,1,1099,1,1043,1,0,0,0,0,0,0,0,0
118,89,SP Mortar Sec,2,dedicated artillery,1,platoon,2,artillery,1942,10,1949,206,1,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,89,SP 3in Mrtr Sec,2,dedicated artillery,1,platoon,2,artillery,1941,11,1949,66,1,66,1,118,1,118,1,0,0,0,0,0,0,0,0,0,0,0,0
120,89,SPA Section,2,dedicated artillery,1,platoon,2,artillery,1942,8,1949,207,1,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,89,SPA Troop,2,dedicated artillery,1,platoon,2,artillery,1942,8,1949,207,1,207,1,207,1,207,1,0,0,0,0,0,0,0,0,0,0,0,0
122,89,NA Hvy A/C Sec,0,average,1,platoon,1,armor,1941,6,1942,135,1,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,89,UK Crusier Sec,3,elite,1,platoon,5,*AI*,1941,6,1943,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,89,UK Cruiser Trp,3,elite,1,platoon,5,*AI*,1941,6,1943,8,1,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,89,UK Cruiser Sqdn,4,elite recon,2,company,5,*AI*,1941,1,1943,8,1,8,1,1023,1,1125,1,1125,1,1125,1,1125,1,0,0,0,0,0,0
127,89,NA Hvy A/C Trp,0,average,1,platoon,1,armor,1941,7,1942,135,1,135,1,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,89,UK Inf Tank Sec,3,elite,1,platoon,5,*AI*,1942,2,1947,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,89,UK Inf Tank Trp,3,elite,1,platoon,5,*AI*,1942,2,1947,28,1,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,89,UK Inf Tnk Sqdn,4,elite recon,2,company,5,*AI*,1942,2,1947,28,1,28,1,1023,1,1129,1,1129,1,1129,1,1129,1,0,0,0,0,0,0
131,89,Armd Hlftrk Plt,0,average,1,platoon,4,miscellaneous,1942,10,1949,202,1,202,1,202,1,202,1,0,0,0,0,0,0,0,0,0,0,0,0
132,89,UK Tank Sec,3,elite,1,platoon,5,*AI*,1943,11,1949,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,89,SPAA Section,0,average,1,platoon,2,artillery,1947,9,1949,204,1,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,89,SPAA Battery,0,average,1,platoon,2,artillery,1947,9,1949,204,1,204,1,204,1,204,1,0,0,0,0,0,0,0,0,0,0,0,0
135,89,Recce Hftrk Plt,1,recon,1,platoon,4,miscellaneous,1944,10,1949,203,1,203,1,203,1,203,1,0,0,0,0,0,0,0,0,0,0,0,0
136,89,AT Regiment,4,elite recon,2,company,2,artillery,1944,10,1949,50,1,1034,1,1034,1,1087,1,1087,1,1135,1,1135,1,0,0,0,0,0,0
137,89,Flame Tank Sec,0,average,1,platoon,1,armor,1947,9,1949,42,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,89,Flame Tank Trp,0,average,1,platoon,1,armor,1947,9,1949,42,1,42,1,42,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0
139,89,MSW Tank Sec,0,average,1,platoon,1,armor,1947,9,1949,40,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,89,MSW Tank Trp,0,average,1,platoon,1,armor,1947,9,1949,40,1,40,1,40,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0
141,89,AVRE Section,0,average,1,platoon,1,armor,1947,9,1949,41,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,89,AVRE Troop,0,average,1,platoon,1,armor,1947,9,1949,41,1,41,1,41,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0
143,89,Motor AA Sec,0,average,1,platoon,2,artillery,1942,2,1949,104,1,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,89,Motor AA Btry,0,average,1,platoon,2,artillery,1942,2,1949,104,1,104,1,104,1,104,1,0,0,0,0,0,0,0,0,0,0,0,0
145,89,Hvy Tank CS Sec,0,average,1,platoon,1,armor,1947,9,1949,36,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,89,Wagon,0,average,1,platoon,4,miscellaneous,1930,1,1937,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,89,Wagons,0,average,1,platoon,4,miscellaneous,1930,1,1937,226,1,226,1,226,1,226,1,0,0,0,0,0,0,0,0,0,0,0,0
148,89,Hvy Tank Sec,0,average,1,platoon,1,armor,1947,9,1949,35,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,89,Hvy Tank Trp,0,average,1,platoon,1,armor,1947,9,1949,35,1,35,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,89,Hvy Tank Sqdn,1,recon,2,company,1,armor,1947,9,1949,35,1,1145,1,1149,1,1149,1,1149,1,0,0,0,0,0,0,0,0,0,0
151,89,Barge Carrier,0,average,1,platoon,4,miscellaneous,1930,1,1949,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,89,Barge Carriers,0,average,1,platoon,4,miscellaneous,1930,1,1949,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,89,Ammo Carriers,0,average,1,platoon,4,miscellaneous,1936,1,1949,230,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,89,Ammo Dump,0,average,1,platoon,4,miscellaneous,1942,1,1949,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,89,Command Post,4,elite recon,1,platoon,4,miscellaneous,1930,1,1949,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,89,Ammo Carrier,0,average,1,platoon,4,miscellaneous,1936,1,1949,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,89,Hussar Section,0,average,1,platoon,1,armor,1936,1,1947,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,89,Hussar Troop,0,average,1,platoon,1,armor,1936,1,1947,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,89,Hussar Sqdrn,1,recon,2,company,1,armor,1936,1,1947,2,1,1158,1,1158,1,1158,1,0,0,0,0,0,0,0,0,0,0,0,0
160,89,Archer Section,0,average,1,platoon,2,artillery,1944,10,1949,43,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,89,Forward Obs,4,elite recon,1,platoon,2,artillery,1939,1,1949,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,89,Trk FO Vehicle ,4,elite recon,1,platoon,2,artillery,1944,5,1949,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,89,FO Vehicle,4,elite recon,1,platoon,2,artillery,1938,1,1949,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,89,Archer Troop,0,average,1,platoon,2,artillery,1944,10,1949,43,1,43,1,43,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0
165,89,Gun Teams,0,average,1,platoon,4,miscellaneous,1930,1,1949,223,1,223,1,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0
166,89,Pack Animals,0,average,1,platoon,4,miscellaneous,1930,1,1949,180,1,180,1,180,1,180,1,0,0,0,0,0,0,0,0,0,0,0,0
167,89,Motorcycle Trp,1,recon,1,platoon,3,infantry,1933,1,1949,241,1,241,1,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,89,Lancer Troop,4,elite recon,1,platoon,3,infantry,1930,1,1939,232,1,232,1,232,1,232,1,0,0,0,0,0,0,0,0,0,0,0,0
169,89,Lancer Sqdrn,4,elite recon,2,company,3,infantry,1930,1,1939,232,1,1168,1,1168,1,1168,1,0,0,0,0,0,0,0,0,0,0,0,0
170,89,Prime Mover Sec,0,average,1,platoon,4,miscellaneous,1941,6,1949,238,1,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
