rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,B22,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,B30,B31,B32,B33,B34,B35,B36
74,,0,0,0,0,0,0,7,8,0,0,0,0,70,0,0,0,0,0,0,0,0
75,122mm L43 Gun,7,0,15,7,45,189,0,0,104,207,40,248,0,0,0,0,0,0,0,0,0
76,,0,0,0,0,0,0,5,0,0,0,0,0,70,0,0,0,0,0,0,0,0
77,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,,0,0,0,0,0,0,0,15,0,0,0,0,175,0,0,0,0,0,0,0,0
79,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,152mm Mk XIX FG,7,0,12,9,49,126,0,0,48,228,80,0,0,0,0,0,0,0,0,0,0
81,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,6pdr OQF Mk4/5L,5,0,7,3,22,112,0,6,76,160,144,158,0,0,0,0,0,0,0,0,0
83,Flamethrower,8,0,2,15,150,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
84,Satchel Charge,2,0,2,10,0,222,0,0,4,4,0,0,150,0,0,0,0,0,0,0,0
85,Petrol Bomb,8,0,1,3,55,222,0,0,4,4,0,0,55,603,0,0,0,0,0,0,0
86,Anti-Tank Mine,2,0,2,10,0,222,0,0,4,4,0,0,100,483,0,0,0,0,0,0,0
87,Mills Grenade,2,0,1,2,19,0,0,0,4,4,0,0,0,705,0,0,0,0,0,0,0
88,13mm PzB39 ATR,2,0,2,2,0,33,0,0,24,48,0,0,0,665,0,0,0,0,0,0,0
89,StHGr 24,2,0,1,2,19,0,0,0,4,4,0,0,0,705,0,0,0,0,0,0,0
90,PIAT,2,0,3,4,0,222,6,0,4,8,0,0,130,633,0,0,0,0,0,0,0
91,Mod.35 Grenade,2,0,1,2,19,0,0,0,4,4,0,0,0,705,0,0,0,0,0,0,0
92,TNT,2,0,2,10,80,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
93,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,6.5mm Breda LMG,2,0,2,1,0,0,0,0,28,52,0,0,0,573,0,0,0,0,0,0,0
95,8mm M07/15 CMG,5,0,4,1,0,0,0,0,36,100,0,0,0,324,0,0,0,0,0,0,0
96,.303 Vickrs TMG,5,0,5,1,0,0,0,0,48,100,0,0,0,579,0,0,0,0,0,0,0
97,.303 Bren LMG,2,0,2,1,0,0,0,0,32,80,0,0,0,588,0,0,0,0,0,0,0
98,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,.50 Vickers TMG,5,0,4,1,18,18,0,0,48,120,0,0,0,516,0,0,0,0,0,0,0
101,15mm Besa TMG,5,0,5,1,28,28,0,0,40,160,0,0,0,333,0,0,0,0,0,0,0
102,4.5in Howitzer,7,0,12,7,38,0,0,13,48,226,80,0,0,0,0,0,0,0,0,0,0
103,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
105,75mm OQF MV,6,0,8,4,25,106,0,0,84,192,0,0,0,0,0,0,0,0,0,0,0
106,.50cal M2-HB,3,0,4,1,23,23,0,0,44,160,0,0,0,513,0,0,0,0,0,0,0
107,2in MkII SBML,2,0,2,3,9,0,0,0,16,40,0,0,0,819,0,0,0,0,0,0,0
108,Flame Projector,9,0,3,20,200,0,0,9,8,8,0,0,0,0,0,0,0,0,0,0,0
109,2in MkII* SBML,2,0,2,3,9,0,0,0,16,40,0,0,0,819,0,0,0,0,0,0,0
110,155mm C Mle17 S,7,0,12,9,58,0,6,19,40,228,40,0,0,0,0,0,0,0,0,0,0
111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,,0,0,0,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0
113,6.5mm M08/15,2,0,1,1,0,0,0,0,28,52,0,0,0,0,0,0,0,0,0,0,0
114,9mm M1903 Berg.,1,0,1,1,0,0,0,41,4,4,0,0,0,0,0,0,0,0,0,0,0
115,9mm M1903 Berg.,2,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
116,,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
117,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,.303 Vickers MG,3,0,4,1,0,0,0,15,48,100,0,0,0,579,0,0,0,0,0,0,0
119,8mm Revelli MG,3,0,4,1,0,0,0,0,40,100,0,0,0,426,0,0,0,0,0,0,0
120,.30cal M1919A4,3,0,4,1,0,0,0,8,48,80,0,0,0,522,0,0,0,0,0,0,0
121,.30cal M1919A1,3,0,4,1,0,0,0,0,52,100,0,0,0,522,0,0,0,0,0,0,0
122,8mm M07/15 HMG,3,0,4,1,0,0,0,0,36,100,0,0,0,324,0,0,0,0,0,0,0
123,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0
127,8mm M38 BMG,5,0,3,1,0,0,0,0,28,32,0,0,0,420,0,0,0,0,0,0,0
128,,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
129,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,7.92mm Besa BMG,5,0,3,1,0,0,0,0,28,32,0,0,0,0,0,0,0,0,0,0,0
131,.30cal BMG,5,0,3,1,0,0,0,0,28,32,0,0,0,525,0,0,0,0,0,0,0
132,.303 Vickers AA,4,0,3,1,0,0,0,0,48,100,0,0,0,579,0,0,0,0,0,0,0
133,.303 Bren BMG,5,0,3,1,0,0,0,0,28,32,0,0,0,588,0,0,0,0,0,0,0
134,.55 Boys ATR,2,0,2,2,0,26,10,0,24,40,0,0,0,665,0,0,0,0,0,0,0
135,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,.30cal M1917 AA,4,0,3,1,0,0,0,0,48,100,0,0,0,525,0,0,0,0,0,0,0
140,.50cal M2-HB AA,4,0,4,1,23,23,10,0,36,160,0,0,0,516,0,0,0,0,0,0,0
141,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,20mm Solothurn,2,0,2,2,0,32,10,9,32,60,0,0,0,665,0,0,0,0,0,0,0
143,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,M1903/14 Sniper,2,0,1,1,0,0,10,0,60,80,0,0,0,0,0,0,0,0,0,0,0
145,SMLE No4 MkI(T),1,0,1,1,0,0,0,0,60,80,0,0,0,0,0,0,0,0,0,0,0
146,M1903/14 Sniper,1,0,1,1,0,0,0,0,60,80,0,0,0,0,0,0,0,0,0,0,0
147,20mm Breda AA,4,0,222,2,12,38,0,0,56,160,0,0,0,477,0,0,0,0,0,0,0
148,.303 Bren AAMG,4,0,3,1,0,0,0,0,32,80,0,0,0,588,0,0,0,0,0,0,0
149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,7.92mm MG34 CMG,5,0,2,1,0,0,0,0,48,120,0,0,0,546,0,0,0,0,0,0,0
156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
159,7.62mm ShKAS MG,11,0,0,1,10,1,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0
160,,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0
161,7.92mm MG,11,0,0,1,10,1,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0
162,.303 MG,11,0,0,1,10,1,0,6,24,24,0,0,0,0,0,0,0,0,0,0,0
163,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,.50cal MG,11,0,0,1,18,1,4,1,24,24,0,0,0,0,0,0,0,0,0,0,0
165,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,20mm Cannon,11,0,0,2,25,0,15,1,20,24,0,0,0,0,0,0,0,0,0,0,0
167,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
171,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,7.92mm MG34 TMG,5,0,2,1,0,0,1,1,48,120,0,0,0,546,0,0,0,0,0,0,0
177,.30cal CMG,5,0,2,1,0,0,0,0,48,120,0,0,0,525,0,0,0,0,0,0,0
178,,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0
179,7.92mm Besa CMG,5,0,2,1,0,0,0,0,48,120,0,0,0,0,0,0,0,0,0,0,0
180,110 lb Bomb,11,0,0,15,40,0,2,1,12,4,0,0,0,0,0,0,0,0,0,0,0
181,250 lb Bomb,11,0,0,20,75,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0
182,500 lb Bomb,11,0,0,21,100,0,10,0,12,4,0,0,0,0,0,0,0,0,0,0,0
183,1000 lb Bomb,11,0,0,23,150,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0
184,8mm Twin Mt BMG,5,0,3,1,0,0,8,6,40,40,0,0,0,420,0,0,0,0,0,0,0
185,Explosives,2,0,2,8,150,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
186,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,4.7in Naval Gun,10,0,99,7,39,0,0,0,16,226,0,0,0,0,0,0,0,0,0,0,0
188,Lt Naval Gun,10,0,99,8,54,0,6,0,28,227,0,0,0,0,0,0,0,0,0,0,0
189,Med Naval Gun,10,0,99,12,65,0,0,0,16,228,0,0,0,0,0,0,0,0,0,0,0
190,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,8in Naval Gun,10,0,99,12,74,0,0,0,16,230,0,0,0,0,0,0,0,0,0,0,0
194,,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0
195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,7.5mm FM14 TMG,5,0,2,1,0,0,0,4,36,120,0,0,0,0,0,0,0,0,0,0,0
197,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
199,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0
201,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,6.5mm Mod 91,2,0,1,1,0,0,11,1,16,24,0,0,0,0,0,0,0,0,0,0,0
205,80mm M/33 AA,4,0,12,5,32,114,0,0,100,210,0,0,0,0,0,0,0,0,0,0,0
206,75mm Bofors M29,4,0,8,4,27,107,0,1,80,209,40,0,0,0,0,0,0,0,0,0,0
207,6.5mm Mod 91,1,0,1,1,0,0,0,0,16,48,0,0,0,0,0,0,0,0,0,0,0
208,7.65mm M1889,1,0,1,1,0,0,0,2,12,20,0,0,0,0,0,0,0,0,0,0,0
209,6.5mm Mod 91,1,0,1,1,0,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0
210,8mm Breda AAMG,4,0,3,1,0,0,5,1,44,80,0,0,0,420,0,0,0,0,0,0,0
211,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,7.5mm MAC31 CMG,5,0,2,1,0,0,16,1,36,80,0,0,0,448,0,0,0,0,0,0,0
213,6.5mm M1903/14,1,0,1,1,0,0,0,0,16,48,0,0,0,0,0,0,0,0,0,0,0
214,57mm L17 Gun,5,0,7,3,22,38,4,1,52,120,0,0,0,0,0,0,0,0,0,0,0
215,6.5mm M1903/14,2,0,1,1,0,0,0,0,16,48,0,0,0,0,0,0,0,0,0,0,0
216,,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217,85mm mle27 FH,6,0,8,5,24,29,0,0,48,224,0,0,0,0,0,0,0,0,0,0,0
218,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,8mm (2) BMG,5,0,3,1,0,0,0,3,40,40,0,0,0,420,0,0,0,0,0,0,0
223,45mm Brixia,2,0,1,3,6,0,0,0,0,44,0,0,0,819,0,0,0,0,0,0,0
224,8mm Twin Mt BMG,5,0,3,1,0,0,0,3,48,120,0,0,0,420,0,0,0,0,0,0,0
225,8mm Breda CMG,5,0,3,1,0,0,0,0,44,120,0,0,0,420,0,0,0,0,0,0,0
226,,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0
227,.303 SMLE No.4,2,0,1,1,0,0,0,0,20,24,0,0,0,0,0,0,0,0,0,0,0
228,.303 SMLE No.4,1,0,1,1,0,0,1,0,20,24,0,0,0,0,0,0,0,0,0,0,0
229,Misc Small Arms,1,0,1,1,0,0,0,0,8,12,0,0,0,662,0,0,0,0,0,0,0
230,8mm M1893,1,0,1,1,0,0,1,1,12,40,0,0,0,0,0,0,0,0,0,0,0
231,6.5mm M1903/14,1,0,1,1,0,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0
232,8mm M1893,1,0,1,1,0,0,0,1,12,24,0,0,0,0,0,0,0,0,0,0,0
233,6.5mm M1903/14,2,0,1,1,0,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0
234,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,9mm Sten Mk2,2,0,1,1,0,0,14,1,4,12,0,0,0,585,0,0,0,0,0,0,0
237,9mm Sten Mk2,1,0,1,1,0,0,0,0,4,12,0,0,0,585,0,0,0,0,0,0,0
238,.303 Vickrs BMG,5,0,3,1,0,0,9,10,28,32,0,0,0,579,0,0,0,0,0,0,0
239,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,7.65mm M1889,2,0,1,1,0,0,10,5,12,40,0,0,0,0,0,0,0,0,0,0,0
241,7.65mm M1889,2,0,1,1,0,0,0,0,12,40,0,0,0,0,0,0,0,0,0,0,0
242,.303 SMLE No.4,1,0,1,1,0,0,13,5,20,48,0,0,0,0,0,0,0,0,0,0,0
243,7.65mm M1889,1,0,1,1,0,0,0,0,12,40,0,0,0,0,0,0,0,0,0,0,0
244,8mm M07/15 HMG,3,0,4,1,0,0,10,4,36,100,0,0,0,324,0,0,0,0,0,0,0
245,8mm Chauchat,2,0,1,1,0,0,0,0,20,48,0,0,0,0,0,0,0,0,0,0,0
246,8mm Chauchat,1,0,1,1,0,0,0,4,20,48,0,0,0,0,0,0,0,0,0,0,0
247,Bayonet,1,0,1,1,0,0,0,0,4,4,0,0,0,725,0,0,0,0,0,0,0
248,Bayonet,2,0,1,1,0,0,0,0,4,4,0,0,0,725,0,0,0,0,0,0,0
249,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
