rid,name,nation,start_mo,special,X1,X2,X3,X4,X5,X6,X7,X8,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
12,Lt Tank Sqdrn,85,1,1,0,0,0,0,0,0,0,0,30,41,1,2,1,1,1011,1,1011,1,1011,1,0,0,0,0,0,0,0,0,0,0,0,0
13,Mixed Tank Co,85,2,1,0,0,0,0,0,0,0,0,41,41,1,2,56,1,1007,1,1011,1,1014,1,0,0,0,0,0,0,0,0,0,0,0,0
14,Captured Tanks,85,1,11,0,0,0,0,0,0,0,0,41,44,1,1,55,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,UK Inf Tank Sqd,85,3,1,0,0,0,0,0,0,0,0,41,41,1,2,6,1,6,1,1075,1,1010,1,1010,1,1010,1,1010,1,0,0,0,0,0,0
16,UK Hvy Tank Sec,85,10,0,0,0,0,0,0,0,0,0,44,45,1,1,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,UK Hvy Tank Trp,85,10,0,0,0,0,0,0,0,0,0,44,45,1,1,10,1,10,1,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0
18,Recon Sqdrn,85,1,11,0,0,0,0,0,0,0,0,41,41,1,2,56,1,1007,1,1007,1,1065,1,1065,1,0,0,0,0,0,0,0,0,0,0
19,Captured Tank,85,1,11,0,0,0,0,0,0,0,0,41,44,1,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Coastal Guns,85,1,0,0,0,0,0,0,0,0,0,30,49,4,1,202,1,202,1,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,AA Gun Battery,85,1,0,0,0,0,0,0,0,0,0,30,41,2,1,68,1,68,1,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0
22,AT Gun Section,85,1,0,0,0,0,0,0,0,0,0,39,49,2,1,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,AT Gun Battery,85,1,0,0,0,0,0,0,0,0,0,39,49,2,1,23,1,23,1,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0
24,Mortar Section,85,1,2,0,0,0,0,0,0,0,0,30,49,2,1,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Mortar Platoon,85,1,2,0,0,0,0,0,0,0,0,30,49,2,1,241,1,30,1,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0
26,Hvy Mortar Sec,85,1,2,0,0,0,0,0,0,0,0,45,49,2,1,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Hvy Mortar Plt,85,1,2,0,0,0,0,0,0,0,0,45,49,2,1,241,1,32,1,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0
28,Mtn Gun Battery,85,1,10,0,0,0,0,0,0,0,0,30,41,2,1,25,1,25,1,25,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0
29,Lt How Battery,85,1,2,0,0,0,0,0,0,0,0,30,49,2,1,27,1,27,1,27,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0
30,Artillery Btry,85,1,0,0,0,0,0,0,0,0,0,30,41,2,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Strike Element,85,1,0,0,0,0,0,0,0,0,0,37,49,4,1,58,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Fortified Zone,85,1,11,0,0,0,0,0,0,0,0,30,41,4,2,193,1,1034,1,1034,1,1033,1,1033,1,1033,1,0,0,0,0,0,0,0,0
33,Fortifications,85,1,0,0,0,0,0,0,0,0,0,30,49,4,1,197,1,195,1,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Fort,85,1,0,0,0,0,0,0,0,0,0,30,49,4,1,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Artillery Btln,85,1,0,0,0,0,0,0,0,0,0,30,41,2,1,29,1,29,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Carrier Section,85,3,0,0,0,0,0,0,0,0,0,40,41,4,1,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Carrier Platoon,85,3,0,0,0,0,0,0,0,0,0,40,41,4,1,18,1,18,1,18,1,18,1,19,1,0,0,0,0,0,0,0,0,0,0
38,Truck Section,85,1,0,0,0,0,0,0,0,0,0,30,49,4,1,214,1,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Truck Platoon,85,1,0,0,0,0,0,0,0,0,0,30,49,4,1,214,1,214,1,214,1,214,1,0,0,0,0,0,0,0,0,0,0,0,0
40,Hvy Truck Sec,85,6,0,0,0,0,0,0,0,0,0,30,49,4,1,217,1,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Hvy Truck Plt,85,6,0,0,0,0,0,0,0,0,0,30,49,4,1,217,1,217,1,217,1,217,1,0,0,0,0,0,0,0,0,0,0,0,0
42,Forward Obs,85,1,11,0,0,0,0,0,0,0,0,30,49,2,1,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Sniper,85,1,11,0,0,0,0,0,0,0,0,30,49,3,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Inf AT Section,85,12,0,0,0,0,0,0,0,0,0,37,49,3,1,36,1,36,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Recon Section,85,1,1,0,0,0,0,0,0,0,0,30,49,3,1,240,1,240,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Recon Group,85,1,1,0,0,0,0,0,0,0,0,30,49,3,2,240,1,1045,1,1045,1,1045,1,0,0,0,0,0,0,0,0,0,0,0,0
47,Rifle Platoon,85,1,0,0,0,0,0,0,0,0,0,30,41,3,1,241,1,40,1,39,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0
48,Rifle Platoon,85,6,0,0,0,0,0,0,0,0,0,41,49,3,1,241,1,42,1,41,1,41,1,41,1,0,0,0,0,0,0,0,0,0,0
49,Rifle Company,85,1,1,0,0,0,0,0,0,0,0,30,41,3,2,236,1,1047,1,1047,1,1047,1,1084,1,0,0,0,0,0,0,0,0,0,0
50,Rifle Company,85,6,1,0,0,0,0,0,0,0,0,41,49,3,2,236,1,1048,1,1048,1,1048,1,1085,1,0,0,0,0,0,0,0,0,0,0
51,Motor Inf Plt+,85,6,0,0,0,0,0,0,0,0,0,41,49,3,1,242,1,41,1,41,1,41,1,43,1,37,1,220,1,220,1,220,1,0,0
52,Motor Inf Plt,85,1,0,0,0,0,0,0,0,0,0,39,41,3,1,241,1,39,1,39,1,39,1,36,1,213,1,213,1,213,1,213,1,0,0
53,Motor Inf Co,85,1,1,0,0,0,0,0,0,0,0,39,41,3,2,236,1,213,1,1052,1,1052,1,1052,1,1086,1,0,0,0,0,0,0,0,0
54,Motor Inf Co+,85,6,1,0,0,0,0,0,0,0,0,41,49,3,2,236,1,216,1,1051,1,1051,1,1051,1,1087,1,0,0,0,0,0,0,0,0
55,Elite Platoon,85,1,10,0,0,0,0,0,0,0,0,36,41,3,1,81,1,210,1,210,1,210,1,210,1,0,0,0,0,0,0,0,0,0,0
56,Elite Company,85,1,11,0,0,0,0,0,0,0,0,36,41,3,2,82,1,208,1,208,1,1055,1,1055,1,0,0,0,0,0,0,0,0,0,0
57,Engineer Plt,85,1,0,0,0,0,0,0,0,0,0,30,49,3,1,60,1,60,1,60,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0
58,MG Section,85,1,0,0,0,0,0,0,0,0,0,41,49,3,1,34,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,HMG Section,85,1,0,0,0,0,0,0,0,0,0,30,43,3,1,33,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,HMG Platoon,85,1,0,0,0,0,0,0,0,0,0,30,43,3,1,33,1,33,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Lt Cavalry Trp,85,1,1,0,0,0,0,0,0,0,0,30,41,3,1,88,1,88,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Lt Cavalry Sqdn,85,1,11,0,0,0,0,0,0,0,0,30,41,3,2,88,1,1061,1,1061,1,1061,1,1061,1,1063,1,0,0,0,0,0,0,0,0
63,Cavalry MG Plt,85,1,1,0,0,0,0,0,0,0,0,30,41,3,1,234,1,234,1,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Cavalry Recon,85,1,1,0,0,0,0,0,0,0,0,38,41,3,1,88,1,238,1,238,1,238,1,0,0,0,0,0,0,0,0,0,0,0,0
65,Motorcycle Plt,85,1,11,0,0,0,0,0,0,0,0,39,41,3,1,211,1,211,1,211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Motorcycle Sqdn,85,1,11,0,0,0,0,0,0,0,0,39,41,3,2,211,1,1065,1,1065,1,1065,1,1065,1,0,0,0,0,0,0,0,0,0,0
67,Guerrilla Group,85,4,1,0,0,0,0,0,0,0,0,41,49,3,1,77,1,77,1,77,1,77,1,77,1,0,0,0,0,0,0,0,0,0,0
68,Engineer Sec,85,1,10,0,0,0,0,0,0,0,0,30,45,3,1,60,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Lt Cruiser,85,1,0,0,0,0,0,0,0,0,0,30,40,2,4,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Cruiser,85,1,0,0,0,0,0,0,0,0,0,30,46,2,4,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,AA Gun Section,85,1,0,0,0,0,0,0,0,0,0,30,41,2,1,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Mtn Gun Section,85,1,10,0,0,0,0,0,0,0,0,30,41,2,1,25,1,25,1,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0
73,Lt How Section,85,1,2,0,0,0,0,0,0,0,0,30,49,2,1,27,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,UK CS Tank Sec,85,5,0,0,0,0,0,0,0,0,0,41,41,1,1,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Artillery Btry,85,10,0,0,0,0,0,0,0,0,0,44,49,2,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Artillery Btln,85,10,0,0,0,0,0,0,0,0,0,44,49,2,2,1076,1,1076,1,1076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,UK Tank Section,85,10,0,0,0,0,0,0,0,0,0,44,45,1,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,UK Tank Troop,85,10,0,0,0,0,0,0,0,0,0,44,45,1,1,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,UK Tank Sqdn,85,10,0,0,0,0,0,0,0,0,0,44,45,1,2,14,1,14,1,1079,1,1080,1,1080,1,1080,1,1080,1,0,0,0,0,0,0
82,UK Tank Troop+,85,10,0,0,0,0,0,0,0,0,0,44,45,1,1,15,1,15,1,15,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0
83,UK Tank Sqdn,85,10,0,0,0,0,0,0,0,0,0,44,45,1,2,15,1,15,1,1082,1,1082,1,1082,1,1082,1,0,0,0,0,0,0,0,0
84,Weapons Platoon,85,1,0,0,0,0,0,0,0,0,0,30,41,3,1,241,1,33,1,33,1,33,1,31,1,31,1,0,0,0,0,0,0,0,0
85,Weapons Plt-,85,6,0,0,0,0,0,0,0,0,0,41,49,3,1,241,1,34,1,34,1,34,1,30,1,30,1,0,0,0,0,0,0,0,0
86,Mot Weapons Plt,85,1,0,0,0,0,0,0,0,0,0,39,41,3,1,241,1,33,1,33,1,33,1,31,1,31,1,213,1,213,1,213,1,0,0
87,Mot Weapns Plt-,85,6,0,0,0,0,0,0,0,0,0,41,49,3,1,242,1,34,1,34,1,34,1,30,1,30,1,216,1,216,1,216,1,0,0
88,Special Forces ,85,6,1,0,0,0,0,0,0,0,0,42,49,3,1,80,1,80,1,80,1,80,1,80,1,0,0,0,0,0,0,0,0,0,0
89,Guerrilla Force,85,4,1,0,0,0,0,0,0,0,0,41,49,3,2,77,1,1067,1,1067,1,1067,1,0,0,0,0,0,0,0,0,0,0,0,0
90,Spec Ops Force,85,6,1,0,0,0,0,0,0,0,0,42,49,3,2,80,1,1088,1,1088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Arm'd Car Plt,85,10,1,0,0,0,0,0,0,0,0,44,45,1,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Arm'd Car Sqdrn,85,10,1,0,0,0,0,0,0,0,0,44,45,1,2,5,1,1002,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Hvy Arm Car Plt,85,10,0,0,0,0,0,0,0,0,0,44,45,1,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,HvyArm Car Sqdn,85,10,1,0,0,0,0,0,0,0,0,44,45,1,2,3,1,1004,1,1004,1,1004,1,0,0,0,0,0,0,0,0,0,0,0,0
104,UK Inf Tank Sec,85,10,0,0,0,0,0,0,0,0,0,44,45,1,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,UK Inf Tank Trp,85,10,0,0,0,0,0,0,0,0,0,44,45,1,1,9,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,UK Inf Tank Sqd,85,10,1,0,0,0,0,0,0,0,0,44,45,1,2,9,1,9,1,1075,1,1010,1,1010,1,1010,1,1010,1,0,0,0,0,0,0
107,AA Gun Battery,85,10,0,0,0,0,0,0,0,0,0,44,49,2,1,24,1,24,1,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0
108,AA Gun Section,85,10,0,0,0,0,0,0,0,0,0,44,49,2,1,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Carrier Section,85,10,0,0,0,0,0,0,0,0,0,44,49,4,1,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Carrier Platoon,85,10,0,0,0,0,0,0,0,0,0,44,49,4,1,19,1,18,1,18,1,18,1,18,1,18,1,0,0,0,0,0,0,0,0
111,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Gun Team Plt,85,1,0,0,0,0,0,0,0,0,0,30,41,4,1,223,1,223,1,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0
144,Ammo Carrier,85,1,0,0,0,0,0,0,0,0,0,30,49,4,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,HQ,85,1,11,0,0,0,0,0,0,0,0,30,49,4,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Ammo Dump,85,1,0,0,0,0,0,0,0,0,0,30,49,4,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Gun Team Sec,85,1,0,0,0,0,0,0,0,0,0,30,49,4,1,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Ammo Carriers,85,1,0,0,0,0,0,0,0,0,0,30,49,4,1,230,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Pack Mules,85,1,0,0,0,0,0,0,0,0,0,30,41,4,1,222,1,222,1,222,1,222,1,222,1,0,0,0,0,0,0,0,0,0,0
150,Wagon,85,1,0,0,0,0,0,0,0,0,0,30,49,4,1,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Barge Carrier,85,6,0,0,0,0,0,0,0,0,0,41,49,4,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Barge Carriers,85,6,0,0,0,0,0,0,0,0,0,41,49,4,1,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
