id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
38,85,Truck Section,0,average,1,platoon,4,miscellaneous,1930,1,1949,214,1,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,85,Truck Platoon,0,average,1,platoon,4,miscellaneous,1930,1,1949,214,1,214,1,214,1,214,1,0,0,0,0,0,0,0,0,0,0,0,0
40,85,Hvy Truck Sec,0,average,1,platoon,4,miscellaneous,1930,6,1949,217,1,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,85,Hvy Truck Plt,0,average,1,platoon,4,miscellaneous,1930,6,1949,217,1,217,1,217,1,217,1,0,0,0,0,0,0,0,0,0,0,0,0
42,85,Forward Obs,4,elite recon,1,platoon,2,artillery,1930,1,1949,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,85,Sniper,4,elite recon,1,platoon,3,infantry,1930,1,1949,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,85,Inf AT Section,0,average,1,platoon,3,infantry,1937,12,1949,36,1,36,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,85,Recon Section,1,recon,1,platoon,3,infantry,1930,1,1949,240,1,240,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,85,Recon Group,1,recon,2,company,3,infantry,1930,1,1949,240,1,1045,1,1045,1,1045,1,0,0,0,0,0,0,0,0,0,0,0,0
47,85,Rifle Platoon,0,average,1,platoon,3,infantry,1930,1,1941,241,1,40,1,39,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0
48,85,Rifle Platoon,0,average,1,platoon,3,infantry,1941,6,1949,241,1,42,1,41,1,41,1,41,1,0,0,0,0,0,0,0,0,0,0
49,85,Rifle Company,1,recon,2,company,3,infantry,1930,1,1941,236,1,1047,1,1047,1,1047,1,1084,1,0,0,0,0,0,0,0,0,0,0
50,85,Rifle Company,1,recon,2,company,3,infantry,1941,6,1949,236,1,1048,1,1048,1,1048,1,1085,1,0,0,0,0,0,0,0,0,0,0
51,85,Motor Inf Plt+,0,average,1,platoon,3,infantry,1941,6,1949,242,1,41,1,41,1,41,1,43,1,37,1,220,1,220,1,220,1,0,0
52,85,Motor Inf Plt,0,average,1,platoon,3,infantry,1939,1,1941,241,1,39,1,39,1,39,1,36,1,213,1,213,1,213,1,213,1,0,0
53,85,Motor Inf Co,1,recon,2,company,3,infantry,1939,1,1941,236,1,213,1,1052,1,1052,1,1052,1,1086,1,0,0,0,0,0,0,0,0
54,85,Motor Inf Co+,1,recon,2,company,3,infantry,1941,6,1949,236,1,216,1,1051,1,1051,1,1051,1,1087,1,0,0,0,0,0,0,0,0
55,85,Elite Platoon,3,elite,1,platoon,3,infantry,1936,1,1941,81,1,210,1,210,1,210,1,210,1,0,0,0,0,0,0,0,0,0,0
56,85,Elite Company,4,elite recon,2,company,3,infantry,1936,1,1941,82,1,208,1,208,1,1055,1,1055,1,0,0,0,0,0,0,0,0,0,0
57,85,Engineer Plt,0,average,1,platoon,3,infantry,1930,1,1949,60,1,60,1,60,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0
58,85,MG Section,0,average,1,platoon,3,infantry,1941,1,1949,34,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,85,HMG Section,0,average,1,platoon,3,infantry,1930,1,1943,33,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,85,HMG Platoon,0,average,1,platoon,3,infantry,1930,1,1943,33,1,33,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,85,Lt Cavalry Trp,1,recon,1,platoon,3,infantry,1930,1,1941,88,1,88,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,85,Lt Cavalry Sqdn,4,elite recon,2,company,3,infantry,1930,1,1941,88,1,1061,1,1061,1,1061,1,1061,1,1063,1,0,0,0,0,0,0,0,0
63,85,Cavalry MG Plt,1,recon,1,platoon,3,infantry,1930,1,1941,234,1,234,1,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,85,Cavalry Recon,1,recon,1,platoon,3,infantry,1938,1,1941,88,1,238,1,238,1,238,1,0,0,0,0,0,0,0,0,0,0,0,0
65,85,Motorcycle Plt,4,elite recon,1,platoon,3,infantry,1939,1,1941,211,1,211,1,211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,85,Motorcycle Sqdn,4,elite recon,2,company,3,infantry,1939,1,1941,211,1,1065,1,1065,1,1065,1,1065,1,0,0,0,0,0,0,0,0,0,0
67,85,Guerrilla Group,1,recon,1,platoon,3,infantry,1941,4,1949,77,1,77,1,77,1,77,1,77,1,0,0,0,0,0,0,0,0,0,0
68,85,Engineer Sec,3,elite,1,platoon,3,infantry,1930,1,1945,60,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,85,Lt Cruiser,0,average,3,naval,2,artillery,1930,1,1940,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,85,Cruiser,0,average,3,naval,2,artillery,1930,1,1946,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,85,AA Gun Section,0,average,1,platoon,2,artillery,1930,1,1941,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,85,Mtn Gun Section,3,elite,1,platoon,2,artillery,1930,1,1941,25,1,25,1,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0
73,85,Lt How Section,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,27,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,85,UK CS Tank Sec,0,average,1,platoon,1,armor,1941,5,1941,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,85,Artillery Btry,0,average,1,platoon,2,artillery,1944,10,1949,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,85,Artillery Btln,0,average,2,company,2,artillery,1944,10,1949,1076,1,1076,1,1076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,85,UK Tank Section,0,average,1,platoon,1,armor,1944,10,1945,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,85,UK Tank Troop,0,average,1,platoon,1,armor,1944,10,1945,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,85,UK Tank Sqdn,0,average,2,company,1,armor,1944,10,1945,14,1,14,1,1079,1,1080,1,1080,1,1080,1,1080,1,0,0,0,0,0,0
82,85,UK Tank Troop+,0,average,1,platoon,1,armor,1944,10,1945,15,1,15,1,15,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0
83,85,UK Tank Sqdn,0,average,2,company,1,armor,1944,10,1945,15,1,15,1,1082,1,1082,1,1082,1,1082,1,0,0,0,0,0,0,0,0
84,85,Weapons Platoon,0,average,1,platoon,3,infantry,1930,1,1941,241,1,33,1,33,1,33,1,31,1,31,1,0,0,0,0,0,0,0,0
85,85,Weapons Plt-,0,average,1,platoon,3,infantry,1941,6,1949,241,1,34,1,34,1,34,1,30,1,30,1,0,0,0,0,0,0,0,0
86,85,Mot Weapons Plt,0,average,1,platoon,3,infantry,1939,1,1941,241,1,33,1,33,1,33,1,31,1,31,1,213,1,213,1,213,1,0,0
87,85,Mot Weapns Plt-,0,average,1,platoon,3,infantry,1941,6,1949,242,1,34,1,34,1,34,1,30,1,30,1,216,1,216,1,216,1,0,0
88,85,Special Forces ,1,recon,1,platoon,3,infantry,1942,6,1949,80,1,80,1,80,1,80,1,80,1,0,0,0,0,0,0,0,0,0,0
89,85,Guerrilla Force,1,recon,2,company,3,infantry,1941,4,1949,77,1,1067,1,1067,1,1067,1,0,0,0,0,0,0,0,0,0,0,0,0
90,85,Spec Ops Force,1,recon,2,company,3,infantry,1942,6,1949,80,1,1088,1,1088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,85,Arm'd Car Plt,1,recon,1,platoon,1,armor,1944,10,1945,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,85,Arm'd Car Sqdrn,1,recon,2,company,1,armor,1944,10,1945,5,1,1002,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,85,Hvy Arm Car Plt,0,average,1,platoon,1,armor,1944,10,1945,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,85,HvyArm Car Sqdn,1,recon,2,company,1,armor,1944,10,1945,3,1,1004,1,1004,1,1004,1,0,0,0,0,0,0,0,0,0,0,0,0
104,85,UK Inf Tank Sec,0,average,1,platoon,1,armor,1944,10,1945,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,85,UK Inf Tank Trp,0,average,1,platoon,1,armor,1944,10,1945,9,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,85,UK Inf Tank Sqd,1,recon,2,company,1,armor,1944,10,1945,9,1,9,1,1075,1,1010,1,1010,1,1010,1,1010,1,0,0,0,0,0,0
107,85,AA Gun Battery,0,average,1,platoon,2,artillery,1944,10,1949,24,1,24,1,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0
108,85,AA Gun Section,0,average,1,platoon,2,artillery,1944,10,1949,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,85,Carrier Section,0,average,1,platoon,4,miscellaneous,1944,10,1949,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,85,Carrier Platoon,0,average,1,platoon,4,miscellaneous,1944,10,1949,19,1,18,1,18,1,18,1,18,1,18,1,0,0,0,0,0,0,0,0
143,85,Gun Team Plt,0,average,1,platoon,4,miscellaneous,1930,1,1941,223,1,223,1,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0
144,85,Ammo Carrier,0,average,1,platoon,4,miscellaneous,1930,1,1949,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,85,HQ,4,elite recon,1,platoon,4,miscellaneous,1930,1,1949,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,85,Ammo Dump,0,average,1,platoon,4,miscellaneous,1930,1,1949,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,85,Gun Team Sec,0,average,1,platoon,4,miscellaneous,1930,1,1949,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,85,Ammo Carriers,0,average,1,platoon,4,miscellaneous,1930,1,1949,230,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,85,Pack Mules,0,average,1,platoon,4,miscellaneous,1930,1,1941,222,1,222,1,222,1,222,1,222,1,0,0,0,0,0,0,0,0,0,0
150,85,Wagon,0,average,1,platoon,4,miscellaneous,1930,1,1949,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,85,Barge Carrier,0,average,1,platoon,4,miscellaneous,1941,6,1949,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,85,Barge Carriers,0,average,1,platoon,4,miscellaneous,1941,6,1949,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
