rid,name,nation,start_mo,special,X1,X2,X3,X4,X5,X6,X7,X8,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
38,Flame Tank Sec,90,7,0,0,0,0,0,0,0,0,0,43,49,1,1,42,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,NZ LRDG Patrol,90,9,11,0,0,0,0,0,0,0,0,40,43,4,1,17,1,224,1,17,1,224,1,17,1,224,1,17,1,224,1,17,1,222,1
40,NZ Eng Tank Sec,90,7,0,0,0,0,0,0,0,0,0,43,49,1,1,40,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Halftrack Plt,90,10,0,0,0,0,0,0,0,0,0,42,49,4,1,52,1,203,1,203,1,203,1,0,0,0,0,0,0,0,0,0,0,0,0
42,Halftrack Sec,90,10,0,0,0,0,0,0,0,0,0,42,49,4,1,52,1,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Truck Section,90,1,0,0,0,0,0,0,0,0,0,30,49,4,1,102,1,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Truck Platoon,90,1,0,0,0,0,0,0,0,0,0,30,49,4,1,102,1,102,1,102,1,102,1,0,0,0,0,0,0,0,0,0,0,0,0
45,Mortar Battery+,90,1,1,0,0,0,0,0,0,0,0,32,39,2,2,4,1,168,1,1155,1,1155,1,1155,1,0,0,0,0,0,0,0,0,0,0
46,Hvy Amphib Sec,90,6,0,0,0,0,0,0,0,0,0,44,49,4,1,58,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Amphib Section,90,7,0,0,0,0,0,0,0,0,0,43,49,4,1,57,1,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Strike Element,90,9,0,0,0,0,0,0,0,0,0,39,49,4,1,146,1,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,<<AI HOW TROOP>,90,1,2,0,0,0,0,0,0,0,0,41,49,5,1,65,1,65,1,65,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0
50,Artillery Btry,90,1,0,0,0,0,0,0,0,0,0,30,49,2,1,108,1,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Lt Howitzer Trp,90,1,0,0,0,0,0,0,0,0,0,30,40,2,1,4,1,109,1,109,1,109,1,109,1,0,0,0,0,0,0,0,0,0,0
52,Artillery Troop,90,1,0,0,0,0,0,0,0,0,0,30,49,2,1,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Coastal Forts,90,1,0,0,0,0,0,0,0,0,0,36,45,4,1,100,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,<<AI ARM 40-49>,90,1,1,0,0,0,0,0,0,0,0,40,49,5,2,70,1,1010,1,1147,1,1061,1,1137,1,1006,1,1022,1,1108,1,1062,1,1186,1
55,<<AI AAA 30-43>,90,1,0,0,0,0,0,0,0,0,0,30,43,5,1,64,1,64,1,130,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0
56,<<AI MIX 40-49>,90,1,1,0,0,0,0,0,0,0,0,40,49,5,2,1010,1,1033,1,1032,1,1109,1,1142,1,1071,1,1144,1,0,0,0,0,0,0
57,Landing Support,90,6,0,0,0,0,0,0,0,0,0,42,49,4,4,172,1,172,1,171,1,236,1,0,0,0,0,0,0,0,0,0,0,0,0
58,Destroyer,90,1,0,0,0,0,0,0,0,0,0,30,49,2,4,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Cruiser,90,1,0,0,0,0,0,0,0,0,0,30,43,2,4,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Cruiser,90,10,0,0,0,0,0,0,0,0,0,44,49,2,4,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,<<AI INF TANK>>,90,1,0,0,0,0,0,0,0,0,0,41,49,5,1,28,1,28,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,<AI CRUISE TNK>,90,6,0,0,0,0,0,0,0,0,0,41,49,5,1,8,1,5,1,5,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0
63,Medium II Troop,90,1,0,0,0,0,0,0,0,0,0,30,41,1,1,176,1,176,1,176,1,176,1,0,0,0,0,0,0,0,0,0,0,0,0
64,Hvy Truck Plt,90,9,0,0,0,0,0,0,0,0,0,39,49,4,1,188,1,188,1,188,1,188,1,0,0,0,0,0,0,0,0,0,0,0,0
65,Hvy Truck Sec,90,9,0,0,0,0,0,0,0,0,0,39,49,4,1,188,1,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Flame Tank Trp,90,7,0,0,0,0,0,0,0,0,0,43,49,1,1,156,1,156,1,156,1,156,1,0,0,0,0,0,0,0,0,0,0,0,0
67,AUS Dozer Trp,90,10,0,0,0,0,0,0,0,0,0,43,49,1,1,159,1,159,1,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,NZ Eng Tank Trp,90,7,0,0,0,0,0,0,0,0,0,43,45,1,1,39,1,39,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Hvy Amphib Plt,90,6,0,0,0,0,0,0,0,0,0,44,49,4,1,58,1,58,1,58,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0
70,Amphib Platoon,90,3,0,0,0,0,0,0,0,0,0,43,49,4,1,57,1,57,1,57,1,57,1,0,0,0,0,0,0,0,0,0,0,0,0
71,SPA Section,90,12,2,0,0,0,0,0,0,0,0,42,49,2,1,46,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Cruiser CS Sec,90,6,0,0,0,0,0,0,0,0,0,41,42,1,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Cruiser Sqdrn,90,6,1,0,0,0,0,0,0,0,0,41,42,1,2,10,1,1072,1,1025,1,1025,1,1025,1,1025,1,0,0,0,0,0,0,0,0
74,Inf Tank Sqdrn,90,1,1,0,0,0,0,0,0,0,0,41,49,1,2,28,1,28,1,1023,1,1005,1,1005,1,1005,1,1005,1,0,0,0,0,0,0
75,Sentinel Sqdrn,90,8,1,0,0,0,0,0,0,0,0,42,43,1,2,101,1,1003,1,1004,1,1004,1,1004,1,1004,1,0,0,0,0,0,0,0,0
76,NZ Tank Sqdrn,90,10,1,0,0,0,0,0,0,0,0,42,44,1,2,223,1,1136,1,1006,1,1006,1,1006,1,1006,1,1006,1,0,0,0,0,0,0
77,Lt Tank Sqdrn,90,1,1,0,0,0,0,0,0,0,0,40,49,1,2,1,1,1,1,1130,1,1130,1,1130,1,0,0,0,0,0,0,0,0,0,0
78,Amphib Tank Sqd,90,1,1,0,0,0,0,0,0,0,0,44,49,1,2,154,1,1009,1,1009,1,1009,1,1009,1,0,0,0,0,0,0,0,0,0,0
79,Rifle Company,90,1,1,0,0,0,0,0,0,0,0,40,49,3,2,225,1,1010,1,1010,1,1010,1,1035,1,0,0,0,0,0,0,0,0,0,0
80,Motor Rifle Co,90,1,1,0,0,0,0,0,0,0,0,43,49,3,2,225,1,102,1,1149,1,1149,1,1149,1,1114,1,1043,1,1197,1,0,0,0,0
81,Mechanized Co,90,10,11,0,0,0,0,0,0,0,0,42,49,3,2,225,1,52,1,1150,1,1150,1,1150,1,1113,1,1042,1,1133,1,1112,1,1091,1
82,Airborne Co,90,1,11,0,0,0,0,0,0,0,0,42,49,3,2,225,1,1013,1,1013,1,1013,1,1164,1,0,0,0,0,0,0,0,0,0,0
83,Commando Troop,90,1,11,0,0,0,0,0,0,0,0,41,49,3,2,76,1,1014,1,1014,1,1035,1,1017,1,1164,1,0,0,0,0,0,0,0,0
84,Motor Rifle Co,90,10,1,0,0,0,0,0,0,0,0,39,39,3,2,225,1,102,1,1149,1,1149,1,1149,1,1155,1,1043,1,0,0,0,0,0,0
85,Armored Car Trp,90,1,1,0,0,0,0,0,0,0,0,30,49,1,1,137,1,137,1,137,1,137,1,0,0,0,0,0,0,0,0,0,0,0,0
86,Supply Column,90,1,0,0,0,0,0,0,0,0,0,30,49,4,1,229,1,229,1,229,1,152,1,152,1,0,0,0,0,0,0,0,0,0,0
87,NZ AT Gun Plt,90,1,0,0,0,0,0,0,0,0,0,36,49,2,1,59,1,59,1,59,1,59,1,185,1,185,1,0,0,0,0,0,0,0,0
88,Ammo Dump,90,1,0,0,0,0,0,0,0,0,0,30,49,4,1,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,SPAA Section,90,7,0,0,0,0,0,0,0,0,0,42,49,2,1,80,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,SPAA Battery,90,7,0,0,0,0,0,0,0,0,0,42,49,2,1,80,1,80,1,80,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0
91,Carrier Platoon,90,1,0,0,0,0,0,0,0,0,0,40,49,4,1,118,1,118,1,118,1,118,1,117,1,0,0,0,0,0,0,0,0,0,0
92,Inf Gun Section,90,9,2,0,0,0,0,0,0,0,0,43,49,2,1,234,1,116,1,115,1,115,1,132,1,132,1,0,0,0,0,0,0,0,0
93,Mortar Squad,90,1,2,0,0,0,0,0,0,0,0,32,49,2,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Motor Recce Sec,90,6,1,0,0,0,0,0,0,0,0,42,49,4,1,48,1,141,1,239,1,185,1,0,0,0,0,0,0,0,0,0,0,0,0
95,Amphib Tank Sec,90,1,0,0,0,0,0,0,0,0,0,44,49,1,1,154,1,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Command Post,90,1,11,0,0,0,0,0,0,0,0,30,49,4,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Arm'd Recce Trp,90,6,11,0,0,0,0,0,0,0,0,42,49,1,1,48,1,141,1,52,1,71,1,26,1,239,1,78,1,185,1,185,1,149,1
98,NZ Recce Sec,90,1,11,0,0,0,0,0,0,0,0,43,49,3,1,240,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,ANZ Recce Sec,90,1,11,0,0,0,0,0,0,0,0,30,49,3,1,239,1,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,AUS Recce Sec,90,1,11,0,0,0,0,0,0,0,0,42,49,3,1,238,1,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,AUS Recce Grp,90,1,11,0,0,0,0,0,0,0,0,42,49,3,2,238,1,1100,1,1100,1,1100,1,0,0,0,0,0,0,0,0,0,0,0,0
102,NZ Recce Grp,90,1,11,0,0,0,0,0,0,0,0,43,49,3,2,240,1,1098,1,1098,1,1098,1,0,0,0,0,0,0,0,0,0,0,0,0
103,ANZ Scout Sec,90,1,1,0,0,0,0,0,0,0,0,42,49,4,1,239,1,239,1,119,1,119,1,0,0,0,0,0,0,0,0,0,0,0,0
104,ANZ Scout Plt ,90,1,1,0,0,0,0,0,0,0,0,42,49,4,2,239,1,119,1,1103,1,1103,1,0,0,0,0,0,0,0,0,0,0,0,0
105,ANZ Recce Grp,90,1,11,0,0,0,0,0,0,0,0,30,42,3,2,239,1,1099,1,1099,1,1099,1,0,0,0,0,0,0,0,0,0,0,0,0
106,Utility Veh Sec,90,1,1,0,0,0,0,0,0,0,0,38,49,4,1,149,1,149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,NZ Arm Rec Trp,90,10,1,0,0,0,0,0,0,0,0,43,45,1,1,201,1,201,1,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,NZ Tank Trp,90,1,0,0,0,0,0,0,0,0,0,45,49,1,1,25,1,25,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,<<AI HOW SEC>>,90,1,2,0,0,0,0,0,0,0,0,41,49,5,1,65,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,NZ Tank Sqdrn,90,1,11,0,0,0,0,0,0,0,0,45,49,1,2,25,1,25,1,26,1,1108,1,1108,1,1108,1,1108,1,1108,1,0,0,0,0
111,MG Section,90,1,0,0,0,0,0,0,0,0,0,30,49,3,1,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,MG Platoon,90,1,0,0,0,0,0,0,0,0,0,30,49,3,1,68,1,68,1,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0
113,Hvy MG Section,90,5,0,0,0,0,0,0,0,0,0,42,49,3,1,210,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Hvy MG Platoon,90,5,0,0,0,0,0,0,0,0,0,42,49,3,1,210,1,210,1,210,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0
115,CS Tank Section,90,5,0,0,0,0,0,0,0,0,0,44,49,1,1,33,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Jungle Patrol,90,2,11,0,0,0,0,0,0,0,0,42,43,3,1,183,1,183,1,183,1,185,1,0,0,0,0,0,0,0,0,0,0,0,0
117,Jungle Patrol,90,1,11,0,0,0,0,0,0,0,0,44,49,3,1,183,1,183,1,183,1,169,1,185,1,0,0,0,0,0,0,0,0,0,0
118,3in Mrt Car Sec,90,11,2,0,0,0,0,0,0,0,0,41,49,2,1,150,1,150,1,77,1,185,1,16,1,132,1,0,0,0,0,0,0,0,0
119,3in Mrt Car Trp,90,11,1,0,0,0,0,0,0,0,0,41,49,2,2,4,1,116,1,168,1,132,1,237,1,6,1,1118,1,1118,1,1118,1,0,0
120,Inf Tank Sec,90,1,0,0,0,0,0,0,0,0,0,41,49,1,1,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Hedgehog Sec,90,7,0,0,0,0,0,0,0,0,0,45,49,1,1,164,1,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,AUS Tank Troop*,90,10,0,0,0,0,0,0,0,0,0,43,45,1,1,167,1,221,1,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,AUS Tank Sec*,90,10,0,0,0,0,0,0,0,0,0,43,45,1,1,167,1,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Lt Mortar Plt,90,1,2,0,0,0,0,0,0,0,0,38,49,2,1,219,1,123,1,123,1,123,1,0,0,0,0,0,0,0,0,0,0,0,0
125,Mech MG Platoon,90,10,1,0,0,0,0,0,0,0,0,43,45,3,2,219,1,78,1,1111,1,1111,1,1041,1,0,0,0,0,0,0,0,0,0,0
126,NZ Support Co,90,10,11,0,0,0,0,0,0,0,0,43,45,3,2,225,1,1155,1,1041,1,1106,1,1035,1,1087,1,1097,1,1150,1,1125,1,1148,1
127,Lt Mortar Sec,90,1,2,0,0,0,0,0,0,0,0,38,49,2,1,123,1,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Hvy Mortar Sec,90,10,2,0,0,0,0,0,0,0,0,42,49,2,1,67,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Hvy Mortar Btry,90,10,2,0,0,0,0,0,0,0,0,42,49,2,2,4,1,1128,1,1128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Lt Tank Troop,90,7,0,0,0,0,0,0,0,0,0,36,49,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Heavy Mortar,90,10,2,0,0,0,0,0,0,0,0,42,49,2,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,NZ AT Gun Co,90,10,1,0,0,0,0,0,0,0,0,43,49,2,2,69,1,132,1,1087,1,1087,1,1087,1,1087,1,1044,1,1044,1,1044,1,1044,1
133,Carrier AT Plt,90,1,0,0,0,0,0,0,0,0,0,40,42,2,1,51,1,51,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Light Mortar,90,1,2,0,0,0,0,0,0,0,0,38,49,2,1,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Command Car,90,1,1,0,0,0,0,0,0,0,0,30,42,4,1,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,NZ Tank Section,90,10,0,0,0,0,0,0,0,0,0,42,44,1,1,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,AUS Tank Troop,90,4,0,0,0,0,0,0,0,0,0,42,49,1,1,19,1,19,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,AUS Tank Sec,90,4,0,0,0,0,0,0,0,0,0,42,49,1,1,19,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,AUS Tank Sqdrn,90,4,1,0,0,0,0,0,0,0,0,42,49,1,2,19,1,19,1,1137,1,1137,1,1137,1,1137,1,0,0,0,0,0,0,0,0
140,Ammo Carrier,90,1,0,0,0,0,0,0,0,0,0,30,49,4,1,229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Ammo Carriers,90,1,0,0,0,0,0,0,0,0,0,30,49,4,1,229,1,229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,<<AI AAMG SEC>>,90,1,0,0,0,0,0,0,0,0,0,30,42,5,1,130,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,AAMG Platoon,90,1,0,0,0,0,0,0,0,0,0,30,42,2,2,4,1,132,1,185,1,1196,1,1196,1,1196,1,1196,1,0,0,0,0,0,0
144,AA Gun Section,90,1,0,0,0,0,0,0,0,0,0,36,49,2,1,64,1,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,AA Gun Platoon,90,1,0,0,0,0,0,0,0,0,0,36,49,2,1,64,1,64,1,64,1,64,1,0,0,0,0,0,0,0,0,0,0,0,0
146,Wagon,90,1,0,0,0,0,0,0,0,0,0,30,42,4,1,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,<<AI MOT ATG>>,90,1,0,0,0,0,0,0,0,0,0,40,49,5,2,1032,1,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,LMG Team,90,9,1,0,0,0,0,0,0,0,0,39,49,3,1,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Motor Rifle Plt,90,1,1,0,0,0,0,0,0,0,0,39,49,3,1,234,1,123,1,129,1,69,1,69,1,102,1,102,1,102,1,102,1,0,0
150,Mechanized Plt,90,10,10,0,0,0,0,0,0,0,0,42,49,3,1,234,1,123,1,69,1,70,1,70,1,52,1,203,1,203,1,203,1,0,0
151,Barge Carrier,90,1,0,0,0,0,0,0,0,0,0,30,49,4,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Barge Carriers,90,1,0,0,0,0,0,0,0,0,0,30,49,4,1,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,<<AI HOW>>,90,1,2,0,0,0,0,0,0,0,0,39,49,5,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,AT Gun Section,90,1,0,0,0,0,0,0,0,0,0,36,49,2,1,59,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Mortar Section,90,1,2,0,0,0,0,0,0,0,0,32,39,2,1,45,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Field Arty Trp,90,1,2,0,0,0,0,0,0,0,0,41,49,2,1,65,1,65,1,65,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0
157,Field Arty Sec,90,1,2,0,0,0,0,0,0,0,0,41,49,2,1,65,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Rifle Company,90,1,1,0,0,0,0,0,0,0,0,30,39,3,2,225,1,1159,1,1159,1,1159,1,0,0,0,0,0,0,0,0,0,0,0,0
159,Rifle Platoon,90,1,0,0,0,0,0,0,0,0,0,30,39,3,1,219,1,168,1,211,1,211,1,123,1,0,0,0,0,0,0,0,0,0,0
160,AAMG Section,90,1,0,0,0,0,0,0,0,0,0,30,42,2,2,130,1,132,1,77,1,1196,1,0,0,0,0,0,0,0,0,0,0,0,0
161,Fwd Obs Team,90,1,11,0,0,0,0,0,0,0,0,30,49,2,1,237,1,239,1,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Forward Obs,90,1,11,0,0,0,0,0,0,0,0,38,49,2,1,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,AUS SPATG Sec,90,6,0,0,0,0,0,0,0,0,0,42,43,1,1,43,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Cmndo Mort Sec,90,1,12,0,0,0,0,0,0,0,0,32,39,6,1,45,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
