rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,movcl,swim,end_mo,smkdev,start_mo,sound,wpn1_snd,wpn2_snd,wpn3_snd,wpn4_snd,X1,X2,msound
11,Renault FT17m,63,60,2,2,196,0,0,0,120,0,0,0,0,0,0,0,8,16,12,10,22,12,12,8,40,40,40,40,40,40,22,0,0,0,0,0,0,0,36,0,20,12,10,14,11,30,40,13,76,7626,0,4,0,0,6,0,2,0,0,1,226,2,0,0,0,0,1,0,0,0,0,29,0,0,0
12,Renault D1 ,91,51,3,3,28,212,0,128,62,50,50,0,0,0,50,0,12,30,30,30,40,40,40,20,16,12,10,22,12,12,8,0,0,0,0,0,0,0,36,0,32,11,23,22,51,34,40,57,76,7657,0,4,0,0,6,0,2,0,6,3,226,66,0,0,0,0,1,0,0,0,231,124,0,0,0
13,Panhard 178,11,50,2,4,10,212,0,0,0,80,100,0,0,0,0,0,44,20,18,18,26,15,15,7,40,40,40,50,40,40,25,0,0,0,0,0,0,0,20,0,41,24,26,30,11,36,40,44,76,238,0,4,0,0,7,0,2,0,6,2,228,2,0,0,0,0,1,0,0,0,0,16,0,0,0
14,Fusil Section,1,0,1,12,217,87,95,0,50,0,8,0,50,0,0,0,9,0,0,0,0,0,0,0,47,40,30,52,42,42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,40,21,76,7682,0,0,0,0,9,0,0,0,0,0,0,67,210,0,0,0,6,0,0,0,232,12,0,0,0
15,Renault AGR2,28,0,3,2,114,0,0,0,50,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,13,13,10,13,13,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,42,25,76,7624,0,0,0,0,9,0,0,0,221,5,226,2,3,0,0,0,1,0,0,0,0,30,0,0,0
16,HMG Section,81,0,1,5,100,87,245,0,60,0,5,0,40,0,0,0,6,0,0,0,0,0,0,0,60,55,55,66,56,56,28,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,42,21,76,4268,0,3,0,0,9,0,2,0,0,0,0,72,147,0,0,0,1,0,0,0,194,28,0,0,0
17,Mortier Section,5,0,1,5,30,245,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,40,20,20,45,40,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,90,37,42,19,76,56,0,2,0,0,9,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,29,30,0,0,0
18,Mortier Section,5,0,1,6,56,245,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,16,12,10,22,12,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,42,27,76,57,0,2,0,0,8,0,0,0,0,0,0,198,90,0,0,0,1,0,0,0,234,13,0,0,0
19,Canon 25mm AC,6,0,1,4,9,0,0,0,0,72,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,30,30,40,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,42,15,76,7654,0,2,0,0,9,0,2,0,0,0,104,3,1,0,0,0,5,0,0,0,0,30,0,0,0
20,Canon 47mm AC,6,0,1,5,22,0,0,0,10,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,18,18,26,15,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,42,31,76,7667,0,3,0,0,8,0,2,0,0,0,105,68,0,0,0,0,1,0,0,0,235,108,0,0,0
21,Canon 37mm Inf,62,0,1,4,2,245,0,0,60,40,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,42,19,76,7666,0,2,0,0,9,0,1,0,0,0,104,2,0,0,0,0,1,0,0,0,0,16,0,0,0
22,Canon 75mm AC,6,0,1,7,55,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,42,38,76,7607,0,3,0,0,8,0,2,0,0,0,107,223,150,0,0,0,1,0,0,0,202,97,0,0,0
23,Lt Mortier Team,80,0,0,2,200,164,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,40,42,17,76,7637,0,2,0,0,9,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,29,30,0,0,0
24,Fusil Section,1,0,1,12,217,94,95,87,50,0,12,0,50,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,40,22,76,7682,0,0,0,0,9,0,0,0,0,0,0,203,225,0,0,0,1,0,0,0,233,90,0,0,0
25,Sapeurs,102,0,1,12,246,84,95,87,50,0,0,4,50,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,40,29,76,7678,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,29,3,0,0,0
26,Legionnaires,73,0,1,12,217,94,95,87,50,0,12,0,50,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,40,23,76,7686,0,0,0,0,9,0,0,0,0,0,0,96,0,0,0,0,1,0,0,0,238,236,0,0,0
27,Regional Inf,107,0,1,12,246,87,95,0,40,0,5,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,40,20,76,7628,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0
28,Cavalerie Cmnd,3,0,2,8,248,87,215,0,50,0,8,0,40,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,40,17,76,494,0,0,0,0,9,0,0,0,0,0,255,0,0,2,0,0,1,0,0,0,2,108,0,0,0
29,Sniper,45,0,0,1,146,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,20,76,248,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,30,16,0,0,0
30,AC Team,2,0,0,4,248,85,87,0,50,0,0,4,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,40,11,76,4201,0,0,0,0,9,0,0,0,0,0,0,224,0,0,0,0,1,0,0,0,200,2,0,0,0
31,AMR 35 ZT1,13,50,2,2,211,0,0,0,100,0,0,0,0,0,0,0,36,13,13,10,13,13,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,5,15,15,11,37,40,18,76,7618,0,4,0,0,7,0,2,0,6,3,226,3,0,0,0,0,1,0,0,0,29,30,0,0,0
32,75mm Obusier,9,0,2,6,33,0,0,0,50,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,42,43,76,4200,0,2,0,0,8,0,1,0,0,0,106,0,0,0,0,0,1,0,0,0,172,254,0,0,0
33,105mm Obusier,9,0,2,8,71,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,34,42,47,76,7647,0,2,0,0,5,0,1,0,0,0,108,0,0,0,0,0,1,0,0,0,16,29,0,0,0
34,155mm Obusier,9,0,2,10,110,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,42,49,76,7608,0,2,0,0,4,0,1,0,0,0,210,66,0,0,0,0,1,0,0,0,56,6,0,0,0
35,Sm Naval Guns,111,0,3,99,188,188,188,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,42,74,76,902,0,0,0,0,15,0,0,0,0,0,255,0,0,0,0,0,1,0,0,0,0,30,0,0,0
36,Med Naval Guns,111,0,4,99,189,189,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,42,55,76,903,0,0,0,0,13,0,0,0,0,0,255,67,0,0,0,0,1,0,0,0,57,250,0,27,0
37,Lge Naval Guns,111,0,4,99,190,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,42,41,76,904,0,0,0,0,9,0,0,0,0,0,255,0,0,0,0,0,1,0,0,0,0,29,0,0,0
38,Canon 65mm Inf,62,0,1,6,31,248,0,0,60,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,13,13,10,13,13,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,41,18,76,7632,0,2,0,0,8,0,1,0,0,0,106,54,0,0,0,0,1,0,0,0,230,19,0,0,0
39,Dual AAMG,8,0,1,4,149,0,0,0,80,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,42,10,76,4202,0,2,0,0,9,0,2,0,0,0,104,0,0,0,0,0,9,0,0,0,29,30,0,0,0
40,Munitions,66,0,6,20,246,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,134,76,9919,0,0,0,0,9,0,0,0,0,0,255,55,0,0,0,0,1,0,0,0,243,209,0,0,0
41,Legionnaires,73,0,1,12,178,94,95,87,50,0,12,0,50,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,40,23,76,7686,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,29,29,0,0,0
42,Command Post,68,0,5,20,217,87,95,95,50,0,20,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,30,42,145,76,7604,0,0,0,0,9,0,0,0,0,1,255,252,0,0,0,0,1,0,0,0,242,174,0,0,0
43,Hvy AAMG,8,0,1,5,141,0,0,0,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,42,16,76,7631,0,2,0,0,9,0,2,0,0,2,105,0,0,0,0,0,1,0,0,0,29,16,0,0,0
44,Canon 20mm CA,8,0,1,4,147,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,42,10,76,7665,0,3,0,0,9,0,2,0,0,0,104,145,47,0,0,0,1,0,0,0,183,189,0,215,0
45,Canon 25mm CA,8,0,1,4,210,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,42,17,76,7602,0,3,0,0,9,0,2,0,0,0,104,2,1,0,0,0,9,0,0,0,29,29,0,3,0
46,Canon 75mm CA,16,0,1,6,185,0,0,0,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,42,42,76,694,0,3,0,0,6,0,3,0,0,0,106,66,123,0,0,0,1,0,0,0,213,0,0,24,0
47,Renault D1 ,91,51,3,3,28,212,0,128,62,50,50,0,0,0,50,0,12,30,30,30,40,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,32,11,23,22,52,40,42,57,76,7657,0,4,0,0,6,0,2,0,6,3,226,0,0,0,0,0,7,0,0,0,29,0,0,0,0
48,Laffly S20TL,23,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,28,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,40,21,76,257,0,0,0,0,9,0,0,0,114,2,228,0,0,0,0,0,1,0,0,0,2,7,0,0,0
49,Lorraine 38L,25,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,30,9,9,9,9,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,11,39,40,22,76,239,0,0,0,0,9,0,0,0,112,2,224,0,0,0,0,0,1,0,0,0,30,30,0,0,0
50,Renault FT 75BS,15,60,2,2,32,0,0,0,40,0,0,0,0,0,0,0,8,16,12,10,24,12,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,20,12,10,14,11,30,40,14,76,7606,0,0,0,0,5,0,0,0,6,1,226,0,0,0,0,0,1,0,0,0,254,211,0,0,0
51,75mm Obus Btry,10,0,2,24,33,33,33,33,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,42,79,76,4200,0,2,0,0,10,0,0,0,0,0,255,0,0,0,0,0,1,0,0,0,29,29,0,0,0
52,105mm Obus Btry,10,0,2,24,71,71,71,71,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,34,42,84,76,7647,0,2,0,0,6,0,0,0,0,0,255,0,0,0,0,0,1,0,0,0,6,255,0,0,0
53,105mm Obus Btry,10,0,2,24,70,70,70,70,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,37,42,88,76,4269,0,2,0,0,8,0,0,0,0,0,255,0,0,0,0,0,1,0,0,0,30,29,0,0,0
54,155mm Obus Btry,10,0,2,30,110,110,110,110,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,30,30,30,40,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,42,98,76,7608,0,2,0,0,5,0,0,0,0,0,255,0,0,0,0,0,1,0,0,0,204,236,0,27,0
55,Camion DCA MG,30,0,2,4,141,0,0,0,100,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,42,34,76,7623,0,4,0,0,9,0,2,0,0,2,224,0,0,0,0,0,1,0,0,0,29,3,0,0,0
56,Tir. Moroccans,107,0,1,12,246,3,0,0,40,0,50,0,0,0,0,0,10,0,0,0,0,0,0,0,9,9,9,9,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,42,17,76,7639,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,239,215,27,27,0
57,Camion DCA 25mm,30,0,2,6,210,0,0,0,50,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,16,12,10,24,12,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,42,30,76,7630,0,4,0,0,9,0,2,0,0,1,226,0,0,0,0,0,6,0,0,0,3,29,0,0,0
58,Camion DCA 75mm,30,0,2,7,185,0,0,0,30,10,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,42,51,76,7225,0,4,0,0,6,0,2,0,0,3,226,0,0,0,0,0,1,0,0,0,248,239,0,27,0
59,155mm GPF Btry,10,0,2,36,226,226,226,226,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,42,102,76,4213,0,2,0,0,5,0,0,0,0,0,255,0,0,0,0,0,1,0,0,0,0,3,0,0,0
60,Laffly W15 TCC,60,0,2,6,22,0,0,0,0,30,0,0,0,0,0,0,28,8,4,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,40,40,30,76,7650,0,4,0,0,7,0,2,0,2,1,224,0,123,0,0,0,5,0,0,0,105,107,0,24,0
61,Carrier AC(b),60,0,2,3,10,0,0,0,0,60,0,0,0,0,0,0,30,12,12,12,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,20,42,42,28,76,9028,0,4,0,0,7,0,2,0,4,1,224,0,0,0,0,0,3,0,0,0,16,16,0,0,0
62,AMR 35 ZT3,13,50,2,2,10,0,0,0,0,78,0,0,0,0,0,0,36,15,13,10,16,16,15,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,5,15,5,12,37,40,18,76,7619,0,4,0,0,6,0,2,0,6,3,226,72,0,0,0,0,1,0,0,0,194,11,0,0,0
63,S20TL Portee,60,0,2,6,9,148,0,0,0,90,60,0,0,0,0,0,37,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,39,40,29,76,7659,0,4,0,0,8,0,2,0,0,1,224,2,0,0,0,0,9,0,0,0,29,30,0,0,0
64,Renault D2,91,52,3,3,28,212,128,0,60,60,60,0,60,0,0,0,12,40,40,30,45,40,40,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,71,11,23,23,52,34,40,64,76,237,0,4,0,0,6,0,2,0,6,3,226,145,0,0,0,0,4,0,0,0,104,121,0,0,0
65,AMR 35 ZT2,13,50,2,2,10,212,0,0,0,78,60,0,0,0,0,0,36,13,13,10,26,15,15,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,24,26,26,11,37,40,21,76,4222,0,4,0,0,6,0,2,0,6,3,226,2,0,0,0,0,1,0,0,0,16,16,0,0,0
66,Crusader II,64,0,3,4,20,179,0,130,0,110,60,0,0,0,60,0,28,32,26,27,49,23,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,40,16,40,21,90,42,42,62,76,619,0,4,0,0,7,0,3,0,8,3,226,156,0,0,0,0,8,0,0,0,223,123,0,0,0
67,Crusader III,64,0,3,3,29,179,0,0,0,65,60,0,0,0,0,0,28,32,27,27,51,23,29,10,8,4,6,8,6,0,0,0,0,0,0,0,0,0,40,0,40,0,50,30,91,42,42,64,76,637,0,4,0,0,5,0,3,0,8,3,226,2,0,0,0,1,8,0,0,0,29,16,0,0,0
68,Valentine V,64,70,3,4,20,179,0,0,0,79,60,0,0,0,0,0,16,54,54,31,68,54,65,14,12,12,12,14,12,12,0,0,0,0,0,0,0,0,27,6,0,18,8,8,82,42,42,67,76,639,0,4,0,0,6,0,3,0,8,3,226,153,0,0,0,0,3,0,0,0,184,3,0,0,0
69,194mm GPF Btry,10,0,3,36,230,230,230,230,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,15,13,10,16,16,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,42,103,76,4221,0,2,0,0,3,0,0,0,0,0,255,2,0,0,0,0,1,0,0,0,29,30,0,0,0
70,AC Dodge,79,0,3,6,12,211,0,0,20,10,90,0,0,0,0,0,33,4,12,0,12,12,0,0,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,13,41,42,37,76,7605,0,4,0,0,7,0,2,0,10,1,254,0,0,0,0,0,3,0,0,0,0,187,0,0,0
71,Compagnie HQ,51,0,1,8,248,87,215,0,50,0,6,0,50,0,0,0,9,0,0,0,0,0,0,0,40,40,30,45,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,40,13,76,7600,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0
72,Bren Carrier,97,0,2,2,106,0,0,133,0,0,0,0,0,0,60,0,30,12,12,12,14,12,12,0,13,13,10,26,15,15,7,0,0,0,0,0,0,0,14,0,8,0,0,0,52,42,42,23,76,664,0,2,0,0,9,0,2,0,108,2,124,0,0,0,0,1,1,0,0,0,0,124,0,0,0
73,Panhard 165 TOE,11,0,3,4,12,212,0,0,70,35,80,0,0,0,0,0,42,9,9,9,9,9,9,5,32,26,27,49,23,30,8,0,0,0,0,0,0,0,20,0,30,0,0,0,11,33,42,33,76,238,0,4,0,0,6,0,2,0,0,2,228,0,0,0,0,0,1,0,0,0,0,16,0,0,0
74,FF Chevrolet,23,0,3,3,148,196,178,0,60,0,60,0,40,0,0,0,33,0,0,0,0,0,0,0,32,27,27,51,23,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,42,12,76,302,0,1,0,0,9,0,1,0,6,3,226,0,0,0,0,0,11,0,0,0,0,185,0,0,0
75,FF Chevrolet+,23,0,3,3,210,148,178,0,60,0,60,0,40,0,0,0,33,0,0,0,10,0,0,0,54,54,31,68,54,65,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,42,34,76,302,0,4,0,0,9,0,2,0,6,3,226,0,0,0,0,0,4,0,0,0,0,29,0,0,0
76,FCM 2C,92,60,5,11,41,209,208,208,64,60,90,0,90,0,90,0,12,35,22,22,40,35,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,32,10,22,22,53,30,40,67,76,7615,0,4,0,0,6,0,1,0,10,4,230,138,0,0,0,0,1,0,0,0,208,7,0,0,0
77,Renault YR,13,50,2,3,10,212,0,0,0,150,80,0,0,0,0,0,19,20,15,15,28,25,25,12,4,12,0,12,12,0,0,0,0,0,0,0,0,0,24,0,27,20,30,30,11,37,39,42,76,226,0,4,0,0,6,0,2,0,5,4,226,2,0,0,0,0,1,0,0,0,29,30,0,0,0
78,Renault ACG1,13,50,2,3,21,212,0,0,60,40,80,0,0,0,0,0,19,25,20,20,28,25,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,27,25,20,27,11,36,40,58,76,226,0,4,0,0,6,0,2,0,5,4,226,146,0,0,0,0,1,0,0,0,106,255,0,0,0
79,Canon 6pdr AC,6,0,1,6,29,0,0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,12,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,42,42,28,76,670,0,3,0,0,8,0,3,0,0,0,105,2,0,0,0,0,10,0,0,0,16,29,0,0,0
80,FF Compagnie HQ,51,0,1,8,242,87,113,0,50,0,6,0,40,0,0,0,9,0,0,0,0,0,0,0,9,9,9,9,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,42,15,76,7634,0,0,0,0,9,0,0,0,0,0,0,137,0,0,0,0,7,0,0,0,191,250,0,27,0
81,Chasseurs,99,0,1,10,178,87,227,0,50,0,12,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,40,22,76,4210,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,38,29,0,0,0
