rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,movcl,swim,end_mo,smkdev,start_mo,sound,wpn1_snd,wpn2_snd,wpn3_snd,wpn4_snd,X1,X2,msound
17,Pioneren,20,0,1,10,237,188,0,0,50,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,48,22,86,8604,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,3,0,0,0
18,SS Nord 75mm FH,9,0,1,6,34,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,41,45,29,86,7049,0,2,0,0,6,0,1,0,0,0,106,0,123,0,0,0,1,0,0,0,158,64,0,24,0
19,Ammo Crates,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,48,35,86,1000,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,1,0,0,0,33,3,0,0,0
20,Munitions Depot,66,0,6,20,114,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,48,130,86,9919,0,0,0,0,9,0,0,0,0,0,255,0,123,0,0,0,1,0,0,0,158,64,0,24,0
21,Mountain Co HQ,51,0,1,10,242,90,97,87,40,0,0,6,40,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,44,45,23,86,8610,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,33,3,0,0,0
22,Command Post,68,0,5,20,184,114,94,0,50,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,48,137,86,7945,0,0,0,0,9,0,0,0,0,1,250,0,123,0,0,0,1,0,0,0,159,64,0,24,0
23,Mountn Plt Ldr,7,0,1,7,242,87,114,0,40,0,10,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,44,45,14,86,8602,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,33,3,0,0,0
24,75mm AA Gun,16,0,1,6,186,0,0,0,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,40,51,86,8633,0,3,0,0,6,0,3,0,0,0,106,0,123,0,0,0,1,0,0,0,0,64,0,24,0
25,Mountain Gruppe,108,0,1,10,242,87,97,0,50,0,12,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,45,20,86,8638,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0
26,Mortar Gruppe,5,0,1,4,37,243,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,44,45,28,86,9942,0,2,0,0,8,0,0,0,0,0,0,0,123,0,0,0,10,0,0,0,190,64,0,24,0
27,Gladiator,44,0,2,1,162,0,0,0,15,4,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,37,40,50,86,8611,0,4,0,0,9,0,1,0,0,0,255,0,0,0,0,0,1,0,0,0,27,3,0,0,0
28,SS Nord AAMG,8,0,1,2,2,0,0,0,70,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,45,10,86,5389,0,2,0,0,9,0,2,0,0,0,0,0,123,0,0,0,1,0,0,0,156,64,0,24,0
29,Infantry Co HQ,101,0,1,10,184,85,112,0,40,0,0,3,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,48,16,86,8631,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,3,0,0,0
30,Infantry Gruppe,51,0,1,10,184,85,0,0,50,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,40,15,86,8639,0,0,0,0,9,0,0,0,0,0,0,0,228,0,0,0,4,0,0,0,156,174,0,0,0
31,Ski Gruppe,29,0,1,10,184,85,0,0,50,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,45,14,86,8607,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,33,33,0,0,0
32,SS Nordland MG,4,0,0,4,5,88,230,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,45,28,86,58,0,2,0,0,9,0,2,0,0,0,0,166,45,0,0,0,6,0,0,0,186,66,0,0,0
33,SS Nordland HQ,40,0,1,10,232,126,3,159,60,0,12,5,40,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,45,35,86,7037,0,0,0,0,9,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,33,3,0,0,0
34,SS Nordland Kmd,7,0,1,9,232,88,159,115,40,0,8,0,40,0,30,0,10,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,41,45,15,86,5906,0,0,0,0,9,0,0,0,0,0,0,0,45,0,0,0,1,0,0,0,156,66,0,0,0
35,SS Nordland Grp,73,0,1,10,232,88,94,0,50,0,8,0,50,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,41,19,86,8623,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33,3,0,0,0
36,SS Nordland Grp,73,0,1,10,232,3,84,88,50,0,50,0,2,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,45,22,86,8629,0,0,0,0,9,0,0,0,0,0,0,145,48,0,0,0,1,0,0,0,137,66,0,0,0
37,SS Nordland Grp,73,0,1,10,232,99,84,88,50,0,50,0,3,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,45,25,86,8628,0,0,0,0,9,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,27,3,0,0,0
38,SS NordPzrJgr,2,0,0,3,89,158,0,0,0,6,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,45,11,86,7079,0,0,0,0,9,0,0,0,0,0,0,133,48,0,0,0,8,0,0,0,232,66,0,0,0
39,SS Nord PzrJgr,2,0,0,2,86,158,0,0,0,4,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,45,10,86,7024,0,0,0,0,9,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,3,3,0,0,0
40,SS Nord PzrJgr,2,0,0,2,92,158,0,0,0,8,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,45,16,86,69,0,0,0,0,9,0,0,0,0,0,0,137,228,0,0,0,1,0,0,0,191,121,0,0,0
41,SS Nordland Grp,73,0,1,10,232,127,99,88,50,0,5,10,50,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,45,40,86,8623,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,38,32,0,0,0
42,PzKpfw III H,13,0,3,5,25,155,0,6,32,60,90,0,0,0,90,0,24,69,33,60,42,30,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,16,26,25,13,91,41,42,95,86,5,0,4,4,0,6,0,3,0,8,3,228,0,157,0,0,1,1,0,0,0,239,235,0,0,0
43,PzKpfw IV F2,13,40,3,5,46,155,0,6,40,45,90,0,0,0,90,0,24,54,33,20,66,30,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,23,26,16,93,42,42,117,86,11,0,4,4,0,5,0,3,0,8,4,228,0,0,0,0,1,6,0,0,0,3,3,0,0,0
44,PzKpfw III J(s),13,0,3,5,26,155,0,6,25,50,90,0,0,0,90,0,24,63,40,50,63,35,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,26,20,12,92,42,43,101,86,6,0,4,4,0,6,0,3,0,8,3,228,136,123,0,0,1,5,0,0,0,0,64,0,24,0
45,PzKpfw IV H,13,50,3,5,47,155,0,6,35,55,90,0,0,0,90,0,24,85,33,20,66,30,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,23,26,15,90,43,46,122,86,13,0,4,2,0,6,0,4,0,8,4,228,2,0,0,0,1,4,0,0,0,0,3,0,0,0
46,PzKpfw IV J,13,41,3,5,47,151,145,6,26,60,12,0,90,0,90,0,24,85,33,20,66,30,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,23,25,15,91,44,45,120,86,13,0,4,0,0,6,0,4,0,8,4,228,0,0,0,0,1,7,0,0,0,236,156,0,0,0
47,Panther D,13,40,4,5,48,155,0,0,35,45,60,0,0,0,0,0,26,85,44,40,106,45,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,40,30,28,25,28,92,43,43,178,86,128,0,4,0,0,5,0,6,0,8,5,230,0,0,0,0,1,7,0,0,0,3,33,0,0,0
48,Tiger I (L),14,50,4,5,60,155,151,6,30,45,60,0,12,0,60,0,22,112,87,82,159,87,82,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,12,12,18,92,44,45,203,86,15,0,4,0,0,6,0,7,0,10,5,230,166,133,0,0,1,3,0,0,0,185,234,0,0,0
49,Tiger I (E),14,40,4,5,60,155,0,6,32,45,60,0,0,0,60,0,22,102,82,82,148,82,82,25,69,33,60,42,30,30,16,0,0,0,0,0,0,0,24,0,9,12,12,18,92,43,44,198,86,15,0,4,0,0,5,0,7,0,10,5,230,2,2,0,0,1,1,0,0,0,33,3,0,0,0
50,50mm AT Gun,6,0,1,6,30,0,0,0,20,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,33,20,66,30,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,41,45,48,86,49,0,3,8,0,7,0,3,0,0,0,106,0,4,0,0,0,1,0,0,0,190,233,0,30,0
51,75mm AT Gun,6,0,1,6,35,0,0,0,20,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63,40,50,63,35,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,45,69,86,50,0,3,6,0,6,0,4,0,0,0,106,0,0,0,0,0,8,0,0,0,33,3,0,0,0
52,88mm FlaK Gun,16,0,3,11,222,0,0,0,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,33,20,66,30,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,81,41,45,104,86,53,0,4,0,0,5,0,6,0,0,0,211,67,154,0,0,0,1,0,0,0,214,67,0,0,0
53,Nebelwerfer 42,109,0,2,4,205,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,33,20,66,30,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,91,42,45,28,86,37,0,2,0,0,5,0,0,0,0,0,105,0,0,0,0,0,6,0,0,0,38,3,0,0,0
54,2 Med Bombers,112,0,3,1,240,240,0,0,12,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,85,44,40,106,45,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,91,34,49,88,86,850,0,0,0,0,12,0,0,0,0,0,255,151,156,0,0,0,1,0,0,0,163,54,0,15,0
55,2 Med Bombers+,112,0,3,1,239,239,0,0,10,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,112,87,82,159,87,82,40,0,0,0,0,0,0,0,0,0,0,0,0,0,91,37,49,84,86,850,0,0,0,0,12,0,0,0,0,0,255,3,0,0,0,0,1,0,0,0,33,3,0,0,0
56,Destroyer,67,0,6,200,187,187,7,7,60,0,60,0,100,0,100,0,0,29,29,29,55,50,38,10,102,82,82,148,82,82,25,0,0,0,0,0,0,0,20,0,10,0,5,5,90,30,49,186,86,902,0,4,0,0,4,0,6,0,40,20,255,146,0,8,0,0,1,0,0,0,0,172,0,0,0
57,4 Med Bombers,112,0,3,1,240,240,240,240,12,0,12,0,12,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,37,49,178,86,856,0,0,0,0,12,0,0,0,0,0,255,2,0,0,0,0,1,0,0,0,0,33,0,0,0
58,MG Truppe,4,0,0,4,118,87,246,0,80,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,45,29,86,675,0,2,0,0,9,0,2,0,0,0,0,0,142,0,0,0,10,0,0,0,239,167,0,0,0
59,M24 Chaffee,13,0,3,5,75,140,177,131,24,24,60,0,60,0,60,0,32,25,22,19,42,25,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,12,32,23,23,0,92,45,48,112,86,382,0,4,0,0,8,4,3,0,6,2,228,0,2,0,0,0,6,0,0,0,3,33,0,0,0
60,7.62mm MG34 MG,58,0,0,4,4,1,0,0,80,0,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,49,17,86,62,0,0,0,0,9,0,0,0,0,0,0,0,145,0,0,0,1,0,0,0,191,168,0,0,0
61,7.62mm MG42 MG,58,0,0,4,5,1,0,0,80,0,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,49,25,86,59,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,33,33,0,0,0
62,7.62 Maxim HMG,58,0,0,4,122,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,49,20,86,107,0,0,0,0,9,0,0,0,0,0,0,0,144,0,0,0,1,0,0,0,159,4,0,0,0
63,7.62mm SG43 MG,58,0,0,4,123,1,87,0,80,0,40,0,4,0,0,0,8,0,0,0,0,0,0,0,29,29,29,55,50,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,49,15,86,108,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,33,31,0,0,0
64,12.7mm DShK HMG,58,0,0,4,124,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,49,33,86,118,0,0,0,0,9,0,0,0,0,0,0,0,153,0,0,0,1,0,0,0,58,13,0,0,0
65,.30cal MG,58,0,0,4,120,1,0,0,80,0,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,49,13,86,418,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,31,0,0,0
66,.30cal HMG,58,0,0,4,121,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,25,22,19,42,25,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,49,19,86,417,0,0,0,0,9,0,0,0,0,0,0,0,153,0,0,0,1,0,0,0,239,164,0,0,0
67,.50cal HMG,58,0,0,4,106,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,49,33,86,419,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,33,0,0,0
68,.303 Vickers MG,58,0,0,4,118,1,0,0,80,0,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,49,49,20,86,675,0,0,0,0,9,0,0,0,0,0,0,0,144,0,0,0,1,0,0,0,236,12,0,0,0
69,Hotchkiss HMG,58,0,0,4,100,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,49,13,86,9102,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,32,0,0,0
70,8mm Breda MG,58,0,0,4,119,1,0,0,80,0,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,49,12,86,295,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149,207,0,211,0
71,7.62 M32-33 HMG,58,0,0,4,117,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,49,23,86,703,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,7,0
72,Type 3 HMG,58,0,0,4,211,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,49,10,86,972,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149,207,0,214,0
73,7.92 vz.37 MG,58,0,0,4,116,1,0,0,80,0,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,49,10,86,1513,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,7,0
74,Schwarzlose HMG,58,0,0,4,101,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,49,20,86,346,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149,207,0,217,0
75,7.92mm wz30 HMG,58,0,0,4,113,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,49,11,86,8034,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,7,0
76,8mm Revelli HMG,58,0,0,4,135,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,49,49,13,86,688,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149,207,0,220,0
77,Type 92 HMG,58,0,0,4,142,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,49,11,86,787,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,7,0
78,DFS 230,105,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,49,7,86,7015,0,0,0,0,0,0,0,0,112,1,255,0,0,0,0,0,1,0,0,0,0,207,0,223,0
79,Gotha 242,105,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,49,49,21,86,7255,0,0,0,0,9,0,0,0,126,1,255,0,0,0,0,0,1,0,0,0,0,7,0,7,0
80,Hamilcar,105,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,49,49,18,86,7757,0,0,0,0,0,0,0,0,228,1,255,0,0,0,0,0,1,0,0,0,149,207,0,226,0
81,Horsa,105,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,49,49,23,86,7756,0,0,0,0,0,0,0,0,128,1,255,0,0,0,0,0,1,0,0,0,0,7,0,7,0
