rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,X1,X2,X3,X4,X5,X6,X7
143,6.5mm Type 38,1,0,1,1,0,0,1,12,24,0,0,0,0,0,0,0,0,0,0,0
144,6.5mm Type 38,2,0,1,1,0,0,1,12,24,0,0,0,0,0,0,0,0,0,0,0
145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Type 97 Sniper,1,0,1,1,0,0,5,60,80,0,0,0,0,0,0,0,0,0,0,0
147,Type 97 Sniper,2,0,1,1,0,0,5,60,80,0,0,0,0,0,0,0,0,0,0,0
148,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,20mm Ho-5 Can.,11,0,0,2,28,1,6,24,24,0,0,0,0,0,0,0,0,0,0,0
158,7.7mm Type89 MG,11,0,0,1,10,1,10,24,24,0,0,0,0,0,0,0,0,0,0,0
159,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,7.7mm Type97 MG,11,0,0,1,10,1,13,32,24,0,0,0,0,0,0,0,0,0,0,0
161,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,12.7mm Ho-103,11,0,0,1,18,1,16,24,24,0,0,0,0,0,0,0,0,0,0,0
164,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,13.2mm Type3 MG,11,0,0,1,20,1,12,24,24,0,0,0,0,0,0,0,0,0,0,0
166,20mm Type 99,11,0,0,2,25,0,14,20,24,0,0,0,0,0,0,0,0,0,0,0
167,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,37mm HO-203,11,0,0,2,40,0,6,20,24,0,0,0,0,0,0,0,0,0,0,0
170,Torpedo,13,0,12,15,210,0,100,40,80,8,0,0,0,0,0,0,0,0,0,0
171,Torpedo,13,0,12,15,0,222,100,80,80,8,0,210,0,0,0,0,0,0,0,0
172,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,.30cal CMG,5,0,2,1,0,0,9,48,120,0,0,0,525,0,0,0,0,0,0,0
178,75mm Type 88 AA,4,0,8,4,37,104,6,92,206,0,0,0,0,0,0,0,0,0,0,0
179,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,50 kg Bomb,11,0,0,15,40,0,19,12,4,0,0,0,0,0,0,0,0,0,0,0
181,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,30 kg Bomb,11,0,0,10,30,0,20,12,4,0,0,0,0,0,0,0,0,0,0,0
183,25 kg Bomb,11,0,0,9,30,0,18,12,4,0,0,0,0,0,0,0,0,0,0,0
184,150mm Type96 Mt,7,0,6,9,40,0,17,0,225,20,0,0,0,0,0,0,0,0,0,0
185,7.7mm Lewis AA,4,0,4,1,0,0,7,36,64,0,0,0,0,0,0,0,0,0,0,0
186,Explosives,2,0,2,8,150,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0
187,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Lt Naval Gun,10,0,99,8,54,0,14,28,227,0,0,0,0,0,0,0,0,0,0,0
189,Med Naval Gun,10,0,99,12,65,0,24,16,228,0,0,0,0,0,0,0,0,0,0,0
190,Hvy Naval Gun,10,0,99,20,145,0,50,16,230,0,0,0,0,0,0,0,0,0,0,0
191,Bayonet,1,0,1,1,0,0,4,4,4,0,0,0,719,0,0,0,0,0,0,0
192,Bayonet,2,0,1,1,0,0,4,4,4,0,0,0,719,0,0,0,0,0,0,0
193,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,50mm Type10 Mtr,3,0,2,3,8,0,4,0,12,0,0,0,819,0,0,0,0,0,0,0
197,50mm Type89 Mtr,3,0,2,3,8,0,5,0,48,10,0,0,819,0,0,0,0,0,0,0
198,Twin 3.9in DP ,4,0,10,5,38,48,10,108,205,0,0,0,0,0,0,0,0,0,0,0
199,Twin 127mm DP,4,0,12,6,48,101,12,108,227,0,0,0,0,0,0,0,0,0,0,0
200,5in Naval Gun,7,0,12,7,48,101,12,88,227,0,0,0,0,0,0,0,0,0,0,0
201,6.5mm Type 38x2,2,0,1,1,0,0,2,12,48,0,0,0,0,0,0,0,0,0,0,0
202,7.7mm Type 99x2,2,0,1,1,0,0,2,16,48,0,0,0,0,0,0,0,0,0,0,0
203,6.5mm Type 38 ,2,0,1,1,0,0,1,12,48,0,0,0,0,0,0,0,0,0,0,0
204,7.7mm Type 99,2,0,1,1,0,0,1,16,48,0,0,0,0,0,0,0,0,0,0,0
205,7.7mm Type 99,1,0,1,1,0,0,1,16,48,0,0,0,0,0,0,0,0,0,0,0
206,6.5 Type 11 LMG,2,0,2,1,0,0,6,28,48,0,0,0,612,0,0,0,0,0,0,0
207,6.5 Type 96 LMG,2,0,2,1,0,0,6,32,48,0,0,0,615,0,0,0,0,0,0,0
208,7.7 Type 92 HMG,3,0,3,1,0,0,8,40,100,0,0,0,0,0,0,0,0,0,0,0
209,7.7 Type 97 BMG,5,0,3,1,0,0,8,28,32,0,0,0,0,0,0,0,0,0,0,0
210,6.5 Type 11 LMG,1,0,2,1,0,0,6,28,48,0,0,0,612,0,0,0,0,0,0,0
211,6.5 Type 3 HMG,3,0,3,1,0,0,9,36,76,0,0,0,0,0,0,0,0,0,0,0
212,57mm Type 97,5,0,7,3,22,63,4,48,120,0,0,55,0,0,0,0,0,0,0,0
213,6.5mm Type 38 ,1,0,1,1,0,0,1,12,48,0,0,0,0,0,0,0,0,0,0,0
214,Type38 Rifle x5,2,0,1,1,0,0,5,12,48,0,0,0,405,0,0,0,0,0,0,0
215,Type99 Rifle x5,2,0,1,1,0,0,5,16,48,0,0,0,405,0,0,0,0,0,0,0
216,50mm Type10 Mtr,2,0,2,3,8,0,4,0,12,0,0,0,819,0,0,0,0,0,0,0
217,50mm Type89 Mtr,2,0,2,3,8,0,5,0,48,10,0,0,819,0,0,0,0,0,0,0
218,7.7 Type 89 HMG,3,0,3,1,0,0,8,40,96,0,0,0,0,0,0,0,0,0,0,0
219,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,70mm Year 11 Mt,3,0,4,4,10,0,6,16,208,12,0,0,0,0,0,0,0,0,0,0
221,90mm Type97 CA,3,0,5,5,38,0,9,8,224,20,0,0,0,0,0,0,0,0,0,0
222,90mm Type94 Mor,3,0,5,5,22,0,9,8,224,20,0,0,0,0,0,0,0,0,0,0
223,150mm Type 38 H,7,0,12,9,51,0,17,58,217,40,0,110,0,0,0,0,0,0,0,0
224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,37mm PaK36/46,5,0,6,2,12,40,2,44,160,72,58,0,0,0,0,0,0,0,0,0
226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,6.5 Type 3 TMG,5,0,3,1,0,0,8,32,80,0,0,0,0,0,0,0,0,0,0,0
228,20mm Type97 ATR,2,0,2,2,0,38,1,24,60,0,0,0,665,0,0,0,0,0,0,0
229,Pole Mine,2,0,4,10,0,222,2,4,4,0,0,90,0,0,0,0,0,0,0,0
230,6.5 Type 91 BMG,5,0,3,1,0,0,7,24,32,0,0,0,0,0,0,0,0,0,0,0
231,7.7 Type 99 LMG,2,0,2,1,0,0,6,32,64,0,0,0,618,0,0,0,0,0,0,0
232,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,13mm BMG,5,0,3,1,21,21,13,20,40,0,0,0,0,0,0,0,0,0,0,0
234,7.7mm 92 AAMG,4,0,3,1,0,0,7,28,52,0,0,0,0,0,0,0,0,0,0,0
235,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,6.5 Type 96 LMG,1,0,2,1,0,0,6,32,48,0,0,0,615,0,0,0,0,0,0,0
237,6.5 Type 11 LMG,1,0,2,1,0,0,6,28,48,0,0,0,612,0,0,0,0,0,0,0
238,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,60 kg Bomb,11,0,0,16,40,0,36,12,4,0,0,0,0,0,0,0,0,0,0,0
240,120 kg Bomb,11,0,0,20,80,0,32,16,4,0,0,0,0,0,0,0,0,0,0,0
241,250 kg Bomb,11,0,0,21,115,0,44,12,4,0,0,0,0,0,0,0,0,0,0,0
242,13mm Type 93 AA,4,0,4,1,20,20,15,48,120,0,0,0,0,0,0,0,0,0,0,0
243,Type 99 Riflex5,2,0,1,1,0,0,5,16,48,0,0,0,405,0,0,0,0,0,0,0
244,6.5 Type 91 TMG,5,0,3,1,0,0,8,28,80,0,0,0,0,0,0,0,0,0,0,0
245,7.7 Type 97 TMG,5,0,3,1,0,0,9,36,120,0,0,0,0,0,0,0,0,0,0,0
246,25mm (2) AA Gun,4,0,222,2,28,37,20,64,180,0,0,0,822,0,0,0,0,0,0,0
247,20mm Type 98 AA,4,0,222,2,12,38,14,72,160,0,0,0,477,0,0,0,0,0,0,0
248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,25mm (3) AA Gun,4,0,222,2,28,37,25,40,180,0,0,0,822,0,0,0,0,0,0,0
