rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,X1,X2,X3,X4,X5,X6,X7
40,46mm wz.36 ,3,0,2,3,9,0,4,0,64,0,0,0,819,0,0,0,0,0,0,0
41,,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
42,75mm M2 Gun,6,0,8,4,26,86,6,52,140,0,0,0,0,0,0,0,0,0,0,0
43,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,75mm M3 Gun,6,0,8,4,25,102,6,68,160,0,0,0,0,0,0,0,0,0,0,0
45,75mm M3 Gun,6,0,8,4,25,102,6,68,160,0,0,0,0,0,0,0,0,0,0,0
46,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,76.2mm F-34L/40,6,0,8,4,26,80,6,64,140,80,130,75,0,0,0,0,0,0,0,0
51,3in M7 Gun,6,0,8,4,27,142,5,96,207,120,196,0,0,0,0,0,0,0,0,0
52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,76mm M1A1 Gun,6,0,8,4,27,144,5,100,207,140,196,0,0,0,0,0,0,0,0,0
54,76.2mm wz.42 FG,6,0,8,4,26,83,5,68,216,80,130,94,0,0,0,0,0,0,0,0
55,76.2mm ZiS-3Sh,6,0,8,4,26,85,6,64,160,80,130,75,0,0,0,0,0,0,0,0
56,81mm wz.31 Mtr,3,0,5,5,18,0,7,0,208,20,0,0,0,0,0,0,0,0,0,0
57,82mm BM obr. 37,3,0,5,5,18,0,8,16,208,20,0,0,0,0,0,0,0,0,0,0
58,85mm D-5T Gun,6,0,9,5,34,132,7,92,208,140,175,0,731,0,0,0,0,0,0,0
59,88mm FlaK18 AT,7,0,12,5,36,162,9,132,210,94,220,120,0,0,0,0,0,0,0,0
60,,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
61,,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
62,,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
63,25pdr QF GH,7,0,10,5,20,87,8,56,216,0,0,0,0,0,0,0,0,0,0,0
64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,95mm L22 Gun,7,0,11,6,31,0,10,60,160,0,0,110,0,0,0,0,0,0,0,0
68,105mm M4 Gun,7,0,12,6,37,84,10,56,160,80,0,128,0,0,0,0,0,0,0,0
69,,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
70,100mm wz.14/19,7,0,12,6,32,0,10,40,226,40,0,0,0,0,0,0,0,0,0,0
71,105mm wz.29 FH,7,0,12,6,34,74,10,40,226,40,0,0,0,0,0,0,0,0,0,0
72,4.2in OSB Mtr,3,0,6,6,21,0,11,0,216,20,0,0,0,0,0,0,0,0,0,0
73,120mm wz.38 Mt,3,0,10,7,24,0,12,0,216,20,0,0,0,0,0,0,0,0,0,0
74,122mm wz.38 FH,7,0,12,7,38,94,12,48,224,40,0,94,0,0,0,0,0,0,0,0
75,5.5in Gun Mk2,7,0,12,8,47,0,13,56,227,0,0,0,0,0,0,0,0,0,0,0
76,7.2in OBL Mk4,7,0,12,11,56,0,22,20,229,40,0,0,0,0,0,0,0,0,0,0
77,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0
79,PIAT,1,0,3,4,0,222,2,4,8,0,0,130,633,0,0,0,0,0,0,0
80,6pdr OQF Mk4/5,5,0,7,3,22,104,4,68,160,160,158,0,0,0,0,0,0,0,0,0
81,152mm ML-20S,7,0,12,9,53,165,16,48,207,0,0,0,0,0,0,0,0,0,0,0
82,M-13 152mm Rckt,7,0,15,7,48,0,22,0,228,60,0,0,0,0,0,0,0,0,0,0
83,Flamethrower,8,0,2,15,150,0,15,4,4,0,0,0,0,0,0,0,0,0,0,0
84,Satchel Charge,2,0,2,10,0,222,8,4,4,0,0,150,0,0,0,0,0,0,0,0
85,Petrol Bomb,8,0,1,3,55,222,2,4,4,0,0,55,603,0,0,0,0,0,0,0
86,Anti-Tank Mine,2,0,2,10,0,222,0,4,4,0,0,100,483,0,0,0,0,0,0,0
87,ET wz.40 Gren,2,0,1,2,19,0,8,4,4,0,0,0,705,0,0,0,0,0,0,0
88,Granata M14/30,2,0,1,2,19,0,10,4,4,0,0,0,705,0,0,0,0,0,0,0
89,85mm ZiS-S-53,6,0,9,5,34,144,7,104,209,142,175,0,731,0,0,0,0,0,0,0
90,PIAT,2,0,3,4,0,222,2,4,8,0,0,130,633,0,0,0,0,0,0,0
91,RPG-43 ATG,2,0,2,6,0,222,2,4,4,0,0,75,483,0,0,0,0,0,0,0
92,ET wz.38 ATGren,2,0,1,2,0,222,2,4,4,0,0,60,705,0,0,0,0,0,0,0
93,No.1 Mk.I GL,2,0,2,2,19,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0
94,Bergmann LMG,2,0,2,1,0,0,6,28,64,0,0,0,0,0,0,0,0,0,0,0
95,7.5mm FM29 LMG,2,0,2,1,0,0,7,24,48,0,0,0,573,0,0,0,0,0,0,0
96,37mm wz.36 Gun,5,0,6,2,12,36,2,48,160,40,74,0,0,0,0,0,0,0,0,0
97,.303 Bren LMG,2,0,2,1,0,0,6,32,80,0,0,0,588,0,0,0,0,0,0,0
98,7.62mm DP LMG,2,0,2,1,0,0,6,28,64,0,0,0,656,0,0,0,0,0,0,0
99,R wz.42 Gren,2,0,1,2,19,0,6,4,4,0,0,0,705,0,0,0,0,0,0,0
100,7.92mm wz30 HMG,3,0,4,1,0,0,13,46,100,0,0,0,522,0,0,0,0,0,0,0
101,PIAT,1,0,3,4,0,222,2,4,8,0,0,130,633,0,0,0,0,0,0,0
102,4.5in OBL FG,7,0,12,7,38,0,11,56,231,80,0,0,0,0,0,0,0,0,0,0
103,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,155mm wz.17 FH,7,0,12,9,58,0,17,36,225,40,0,0,0,0,0,0,0,0,0,0
105,75mm OQF MV,6,0,8,4,25,106,5,84,192,0,0,0,0,0,0,0,0,0,0,0
106,7.62 TT Pistol,2,0,1,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0
107,2in MkII SBML,3,0,2,3,9,0,4,16,40,0,0,0,819,0,0,0,0,0,0,0
108,Flame Projector,9,0,3,20,200,0,20,8,8,0,0,0,0,0,0,0,0,0,0,0
109,No.36 Mills Grn,2,0,1,2,19,0,10,4,4,0,0,0,705,0,0,0,0,0,0,0
110,2in MkII* SBML,2,0,2,3,9,0,4,16,40,0,0,0,819,0,0,0,0,0,0,0
111,wz35 VIS Pistol,2,0,1,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0
112,7.62 TT Pistol,1,0,1,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0
113,7.92 wz.28 LMG,2,0,1,1,0,0,5,28,64,0,0,0,504,0,0,0,0,0,0,0
114,wz35 VIS Pistol,1,0,1,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0
115,8mm wz.14 HMG,3,0,4,1,0,0,9,44,100,0,0,0,0,0,0,0,0,0,0,0
116,Quad Maxim AAMG,4,0,3,1,0,0,28,40,120,0,0,0,647,0,0,0,0,0,0,0
117,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,.303 Vickers MG,3,0,4,1,0,0,14,48,100,0,0,0,579,0,0,0,0,0,0,0
119,7.92 wz.28 AAMG,4,0,3,1,0,0,7,36,80,0,0,0,0,0,0,0,0,0,0,0
120,.30cal M1919A4,3,0,4,1,0,0,10,48,80,0,0,0,522,0,0,0,0,0,0,0
121,Maxim wz.08 HMG,3,0,4,1,0,0,15,40,120,0,0,0,644,0,0,0,0,0,0,0
122,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,7.62mm SG43 MG,4,0,3,1,0,0,10,44,100,0,0,0,659,0,0,0,0,0,0,0
124,12.7mm DShK HMG,3,0,4,1,20,20,16,44,160,0,0,0,333,0,0,0,0,0,0,0
125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,7.62mm DT BMG,5,0,3,1,0,0,8,28,32,0,0,0,606,0,0,0,0,0,0,0
130,7.9mm Besa BMG,5,0,3,1,0,0,8,28,32,0,0,0,0,0,0,0,0,0,0,0
131,.30cal BMG,5,0,3,1,0,0,8,28,32,0,0,0,525,0,0,0,0,0,0,0
132,.303 Vickers AA,4,0,3,1,0,0,14,48,100,0,0,0,579,0,0,0,0,0,0,0
133,122mm D-25T,7,0,12,7,45,185,12,120,208,120,205,0,0,0,0,0,0,0,0,0
134,.55 Boys ATR,2,0,2,2,0,26,1,24,40,0,0,0,665,0,0,0,0,0,0,0
135,wz.35 Ur ATR,2,0,2,2,0,32,1,28,44,40,32,0,665,0,0,0,0,0,0,0
136,14.5mm PTRD ATR,2,0,2,2,0,37,1,28,52,40,44,0,665,0,0,0,0,0,0,0
137,7.92mm wz30 CMG,5,0,2,1,0,0,8,40,120,0,0,0,525,0,0,0,0,0,0,0
138,.303 Bren BMG,5,0,3,1,0,0,6,28,32,0,0,0,588,0,0,0,0,0,0,0
139,.30cal M1917 AA,4,0,3,1,0,0,7,48,100,0,0,0,525,0,0,0,0,0,0,0
140,.50cal M2-HB AA,4,0,4,1,23,23,15,36,160,0,0,0,516,0,0,0,0,0,0,0
141,12.7 DShK AAMG,4,0,4,1,20,20,15,36,160,0,0,0,333,0,0,0,0,0,0,0
142,wz.35 Ur ATR,1,0,2,2,0,32,0,28,44,40,32,0,665,0,0,0,0,0,0,0
143,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,SMLE No4 MkI(T),1,0,1,1,0,0,5,60,80,0,0,0,0,0,0,0,0,0,0,0
147,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,.303 Bren AAMG,4,0,3,1,0,0,6,32,80,0,0,0,588,0,0,0,0,0,0,0
149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,.50cal M2 TMG,5,0,4,1,23,23,16,60,160,0,0,0,513,0,0,0,0,0,0,0
154,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,7.92mm Kar 98k ,1,0,1,1,0,0,1,16,48,0,0,0,567,0,0,0,0,0,0,0
158,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,7.62mm ShKAS MG,11,0,0,1,10,1,10,24,24,0,0,0,0,0,0,0,0,0,0,0
160,7.7mm MG,11,0,0,1,10,1,9,24,24,0,0,0,0,0,0,0,0,0,0,0
161,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,23mm VYA-23 Gun,11,0,0,2,30,0,6,20,24,0,0,0,0,0,0,0,0,0,0,0
168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,7.62mm DT CMG,5,0,2,1,0,0,9,40,100,0,0,0,606,0,0,0,0,0,0,0
172,7.62mm DT TMG,5,0,2,1,0,0,9,40,100,0,0,0,606,0,0,0,0,0,0,0
173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,kb wz.98 Rifle,2,0,1,1,0,0,1,16,48,0,0,0,567,0,0,0,0,0,0,0
175,.30cal BMG x2,5,0,2,1,0,0,12,28,32,0,0,0,525,0,0,0,0,0,0,0
176,RS 132mm Rckt,11,0,0,8,54,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0
177,.30cal CMG,5,0,2,1,0,0,9,48,120,0,0,0,525,0,0,0,0,0,0,0
178,kb wz.98 Rifle,1,0,1,1,0,0,1,16,48,0,0,0,567,0,0,0,0,0,0,0
179,7.9mm Besa CMG,5,0,2,1,0,0,9,48,120,0,0,0,0,0,0,0,0,0,0,0
180,M-8 82mm Rckt,5,0,8,5,32,0,8,0,224,60,0,0,0,0,0,0,0,0,0,0
181,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,12.5 kg Bomb,11,0,0,7,33,0,11,24,4,0,0,0,0,0,0,0,0,0,0,0
184,37mm SA18 Gun,5,0,6,2,10,32,2,40,100,0,0,0,0,0,0,0,0,0,0,0
185,Explosives,2,0,2,8,150,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0
186,7.92 wz.30 AAMG,4,0,3,1,0,0,6,40,80,0,0,0,0,0,0,0,0,0,0,0
187,46mm wz.30 GL,3,0,2,3,9,0,4,0,52,0,0,0,0,0,0,0,0,0,0,0
188,Avia wz.28 Mort,3,0,5,4,20,0,8,0,216,20,0,0,0,0,0,0,0,0,0,0
189,81mm Mle27/31,3,0,5,5,7,0,8,16,207,20,0,0,0,0,0,0,0,0,0,0
190,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,6pdr OQF Mk4/5L,5,0,7,3,22,112,4,76,160,144,158,0,0,0,0,0,0,0,0,0
193,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,kbk wz.29 Rifle,2,0,1,1,0,0,1,12,24,0,0,0,0,0,0,0,0,0,0,0
201,kbk wz.29 Rifle,2,0,1,1,0,0,1,12,40,0,0,0,0,0,0,0,0,0,0,0
202,7.62mm PPSh SMG,2,0,1,1,0,0,5,4,16,0,0,0,600,0,0,0,0,0,0,0
203,kbk wz.29 Rifle,1,0,1,1,0,0,1,12,24,0,0,0,0,0,0,0,0,0,0,0
204,7.62mm PPSh SMG,1,0,1,1,0,0,5,4,16,0,0,0,600,0,0,0,0,0,0,0
205,kbk wz.29 Rifle,1,0,1,1,0,0,1,12,40,0,0,0,0,0,0,0,0,0,0,0
206,75mm wz.02/26FG,6,0,8,4,22,65,6,56,216,80,0,0,0,0,0,0,0,0,0,0
207,40mm OQF AA,4,0,6,3,22,52,11,56,207,0,0,0,0,0,0,0,0,0,0,0
208,75mm wz.36 AA,4,0,8,4,28,72,6,72,206,0,0,0,0,0,0,0,0,0,0,0
209,7.5mm MAS 36,1,0,1,1,0,0,1,16,48,0,0,0,0,0,0,0,0,0,0,0
210,7.5mm MAS 36,1,0,1,1,0,0,1,16,24,0,0,0,0,0,0,0,0,0,0,0
211,7.5mm FM31 TMG,5,0,2,1,0,0,9,36,120,0,0,0,0,0,0,0,0,0,0,0
212,7.5mm FM31 CMG,5,0,2,1,0,0,9,28,100,0,0,0,0,0,0,0,0,0,0,0
213,7.5mm MAS 36,2,0,1,1,0,0,1,16,48,0,0,0,0,0,0,0,0,0,0,0
214,7.5mm MAS 36,2,0,1,1,0,0,1,16,24,0,0,0,0,0,0,0,0,0,0,0
215,.50cal Quad AA,4,0,5,1,23,23,36,60,160,0,0,0,528,0,0,0,0,0,0,0
216,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,121.9mm D-25S,7,0,12,7,45,189,12,126,208,0,0,120,0,0,0,0,0,0,0,0
218,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,85mm D-5S Gun,6,0,9,5,35,142,7,104,208,142,175,0,0,0,0,0,0,0,0,0
221,76.2mm ZiS-3T,6,0,8,4,26,84,5,64,180,80,130,75,0,0,0,0,0,0,0,0
222,.45 Thompson,1,0,1,1,0,0,4,8,12,0,0,0,507,0,0,0,0,0,0,0
223,.45 Thompson,2,0,1,1,0,0,4,8,12,0,0,0,507,0,0,0,0,0,0,0
224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Incendiary Bomb,8,0,1,3,55,222,2,4,4,0,0,55,603,0,0,0,0,0,0,0
226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Shotgun,1,0,1,1,0,0,6,4,4,0,0,0,531,0,0,0,0,0,0,0
228,75mm wz.97 FG,6,0,8,4,22,65,6,58,216,80,0,0,0,0,0,0,0,0,0,0
229,Misc Small Arms,1,0,1,1,0,0,2,8,12,0,0,0,662,0,0,0,0,0,0,0
230,7.92mm wz.33 MG,11,0,0,1,10,1,8,24,24,0,0,0,0,0,0,0,0,0,0,0
231,TNT,2,0,2,10,80,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0
232,.303 SMLE No.4,1,0,1,1,0,0,1,20,24,0,0,0,0,0,0,0,0,0,0,0
233,.303 SMLE No.4,2,0,1,1,0,0,1,20,24,0,0,0,0,0,0,0,0,0,0,0
234,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Webley .455,2,0,1,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0
237,9mm Sten MkI,1,0,1,1,0,0,3,4,8,0,0,0,585,0,0,0,0,0,0,0
238,9mm Sten MkI,2,0,1,1,0,0,3,4,8,0,0,0,585,0,0,0,0,0,0,0
239,50 kg Bomb,11,0,0,15,40,0,19,12,4,0,0,0,0,0,0,0,0,0,0,0
240,100 kg Bomb,11,0,0,18,75,0,28,12,4,0,0,0,0,0,0,0,0,0,0,0
241,76.2mm F-34L/41,6,0,8,4,26,92,6,64,160,80,130,75,0,0,0,0,0,0,0,0
242,.303 SMLE No.4,1,0,1,1,0,0,1,20,48,0,0,0,0,0,0,0,0,0,0,0
243,8mm Berthier,1,0,1,1,0,0,1,16,48,0,0,0,0,0,0,0,0,0,0,0
244,75mm AA Gun,4,0,8,4,26,80,6,64,128,40,0,0,0,0,0,0,0,0,0,0
245,.303 SMLE No.4,2,0,1,1,0,0,1,20,48,0,0,0,0,0,0,0,0,0,0,0
246,20mm Oerlikn(2),4,0,222,2,12,38,20,64,180,0,0,0,570,0,0,0,0,0,0,0
247,Webley .455,1,0,1,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0
248,7.92mm wz.25 MG,5,0,2,1,0,0,8,36,80,0,0,0,0,0,0,0,0,0,0,0
249,.50 Vickers TMG,5,0,4,1,18,18,15,48,120,0,0,0,516,0,0,0,0,0,0,0
