rid,name,nation,start_mo,special,X1,X2,X3,X4,X5,X6,X7,X8,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
15,Morrocan Plt,19,8,10,0,0,0,0,0,0,0,0,36,40,3,1,174,1,118,1,118,1,118,1,118,1,0,0,0,0,0,0,0,0,0,0
16,Morrocan Co,19,8,11,0,0,0,0,0,0,0,0,36,40,3,2,87,1,1015,1,1015,1,1015,1,1184,1,0,0,0,0,0,0,0,0,0,0
17,Morrocan Plt,19,1,10,0,0,0,0,0,0,0,0,46,49,3,1,86,1,184,1,184,1,184,1,184,1,0,0,0,0,0,0,0,0,0,0
18,Morrocan Co,19,1,11,0,0,0,0,0,0,0,0,46,49,3,2,89,1,1017,1,1017,1,1017,1,1185,1,0,0,0,0,0,0,0,0,0,0
19,Legion Inf Plt,19,7,10,0,0,0,0,0,0,0,0,36,40,3,1,175,1,120,1,120,1,120,1,120,1,0,0,0,0,0,0,0,0,0,0
20,Legion Inf Co,19,7,11,0,0,0,0,0,0,0,0,36,40,3,2,87,1,120,1,1019,1,1019,1,1019,1,1184,1,0,0,0,0,0,0,0,0
21,Legion Inf Plt,19,1,10,0,0,0,0,0,0,0,0,46,49,3,1,175,1,186,1,186,1,186,1,0,0,0,0,0,0,0,0,0,0,0,0
22,Legion Inf Co,19,1,11,0,0,0,0,0,0,0,0,46,49,3,2,89,1,186,1,1021,1,1021,1,1021,1,1185,1,0,0,0,0,0,0,0,0
23,SP Div Inf Plt,19,7,0,0,0,0,0,0,0,0,0,36,49,3,1,88,1,143,1,143,1,143,1,0,0,0,0,0,0,0,0,0,0,0,0
24,Combat Eng Plt,19,8,10,0,0,0,0,0,0,0,0,36,45,3,1,36,1,122,1,122,1,123,1,123,1,0,0,0,0,0,0,0,0,0,0
25,Combat Eng Co,19,8,11,0,0,0,0,0,0,0,0,36,45,3,2,87,1,1024,1,1024,1,1024,1,1067,1,0,0,0,0,0,0,0,0,0,0
26,Special Ops Plt,19,8,11,0,0,0,0,0,0,0,0,36,40,3,1,116,1,116,1,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Div Ops Plt,19,1,11,0,0,0,0,0,0,0,0,41,45,3,1,153,1,153,1,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Recon Section,19,7,1,0,0,0,0,0,0,0,0,36,49,3,1,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Recon Group,19,7,1,0,0,0,0,0,0,0,0,36,49,3,1,126,1,126,1,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Sniper,19,7,11,0,0,0,0,0,0,0,0,36,49,3,1,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Guerrilla Band,19,1,11,0,0,0,0,0,0,0,0,46,49,3,1,188,1,188,1,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Airborne Plt,19,7,0,0,0,0,0,0,0,0,0,36,40,3,1,174,1,112,1,112,1,112,1,142,1,0,0,0,0,0,0,0,0,0,0
33,Airborne Co,19,7,1,0,0,0,0,0,0,0,0,36,40,3,2,87,1,1032,1,1032,1,1032,1,1048,1,0,0,0,0,0,0,0,0,0,0
34,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Lt Cav Troop,19,7,10,0,0,0,0,0,0,0,0,36,40,3,1,124,1,124,1,124,1,124,1,0,0,0,0,0,0,0,0,0,0,0,0
36,Lt Cav Sqdrn,19,7,11,0,0,0,0,0,0,0,0,36,40,3,2,124,1,124,1,1035,1,1035,1,1035,1,0,0,0,0,0,0,0,0,0,0
37,Cavalry Trp,19,8,1,0,0,0,0,0,0,0,0,36,40,3,1,125,1,125,1,125,1,125,1,0,0,0,0,0,0,0,0,0,0,0,0
38,Cavalry Sqdrn,19,8,1,0,0,0,0,0,0,0,0,36,40,3,2,125,1,124,1,1037,1,1037,1,1037,1,0,0,0,0,0,0,0,0,0,0
39,Lt Cav Troop,19,1,10,0,0,0,0,0,0,0,0,41,43,3,1,157,1,157,1,157,1,157,1,0,0,0,0,0,0,0,0,0,0,0,0
40,Lt Cav Sqdrn,19,1,11,0,0,0,0,0,0,0,0,41,43,3,2,157,1,157,1,1039,1,1039,1,1039,1,0,0,0,0,0,0,0,0,0,0
41,Cavalry Trp,19,1,1,0,0,0,0,0,0,0,0,41,43,3,1,158,1,158,1,158,1,158,1,0,0,0,0,0,0,0,0,0,0,0,0
42,Cavalry Sqdrn,19,1,1,0,0,0,0,0,0,0,0,41,43,3,2,158,1,157,1,1041,1,1041,1,1041,1,0,0,0,0,0,0,0,0,0,0
43,Bicycle Platoon,19,1,1,0,0,0,0,0,0,0,0,46,49,3,1,191,1,191,1,191,1,191,1,0,0,0,0,0,0,0,0,0,0,0,0
44,Bicycle Company,19,1,1,0,0,0,0,0,0,0,0,46,49,3,2,191,1,191,1,1043,1,1043,1,1043,1,0,0,0,0,0,0,0,0,0,0
45,Motorcycle Sec,19,1,1,0,0,0,0,0,0,0,0,41,44,3,1,155,1,155,1,155,1,156,1,0,0,0,0,0,0,0,0,0,0,0,0
46,Inf AT Section,19,7,0,0,0,0,0,0,0,0,0,36,49,3,1,127,1,127,1,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,MG Section,19,12,0,0,0,0,0,0,0,0,0,36,49,3,1,130,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,HMG Section,19,7,0,0,0,0,0,0,0,0,0,36,40,3,1,131,1,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Italian Platoon,19,1,20,0,0,0,0,0,0,0,0,37,39,3,1,85,1,111,1,111,1,111,1,111,1,30,1,0,0,0,0,0,0,0,0
50,Italian Company,19,1,21,0,0,0,0,0,0,0,0,37,39,3,2,75,1,1049,1,1049,1,1049,1,1049,1,1061,1,1069,1,0,0,0,0,0,0
51,Arm Support Sec,19,1,2,0,0,0,0,0,0,0,0,37,40,2,1,139,1,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Arm Support Sec,19,1,2,0,0,0,0,0,0,0,0,46,49,2,1,197,1,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Lt Mortar,19,1,2,0,0,0,0,0,0,0,0,37,49,2,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Lt Mortar Sec,19,1,2,0,0,0,0,0,0,0,0,37,49,2,1,29,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Mortar Section,19,7,2,0,0,0,0,0,0,0,0,36,49,2,1,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Mortar Platoon,19,7,2,0,0,0,0,0,0,0,0,36,49,2,1,32,1,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Hvy Mortar Sec,19,7,0,0,0,0,0,0,0,0,0,36,40,2,1,34,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Hvy Mortar Plt,19,7,0,0,0,0,0,0,0,0,0,36,40,2,1,34,1,34,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Hvy Mortar Sec,19,3,0,0,0,0,0,0,0,0,0,43,49,2,1,35,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Hvy Mortar Plt,19,3,0,0,0,0,0,0,0,0,0,43,49,2,1,35,1,35,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,IT MG Section,19,1,0,0,0,0,0,0,0,0,0,37,39,5,1,133,1,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,LMG Section,19,7,0,0,0,0,0,0,0,0,0,36,49,3,1,142,1,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,FlaK Section,19,10,0,0,0,0,0,0,0,0,0,36,49,2,1,45,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,FlaK Battery,19,10,0,0,0,0,0,0,0,0,0,36,49,2,1,45,1,45,1,45,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0
65,Hvy FlaK Sec,19,10,0,0,0,0,0,0,0,0,0,36,49,2,1,51,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,AT Gun Battery,19,7,0,0,0,0,0,0,0,0,0,36,49,2,1,37,1,37,1,37,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0
67,Flame Section,19,7,0,0,0,0,0,0,0,0,0,36,49,3,1,141,1,141,1,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Inf Gun Section,19,1,2,0,0,0,0,0,0,0,0,37,49,2,1,53,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Inf Gun Battery,19,1,2,0,0,0,0,0,0,0,0,37,49,2,1,53,1,53,1,53,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0
71,Forward Obs,19,7,11,0,0,0,0,0,0,0,0,36,49,2,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,FO Vehicle,19,7,1,0,0,0,0,0,0,0,0,36,49,2,1,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Howitzer Sec,19,7,2,0,0,0,0,0,0,0,0,36,49,2,1,57,1,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Howitzer Btry,19,7,2,0,0,0,0,0,0,0,0,36,49,2,1,57,1,57,1,57,1,57,1,0,0,0,0,0,0,0,0,0,0,0,0
76,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Artillery Btry,19,7,0,0,0,0,0,0,0,0,0,36,49,2,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Artillery Btln,19,7,0,0,0,0,0,0,0,0,0,36,49,2,1,67,1,67,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Rocket Section,19,6,2,0,0,0,0,0,0,0,0,41,45,2,1,77,1,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Motorcycle LMG ,19,1,1,0,0,0,0,0,0,0,0,37,39,3,1,201,1,201,1,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Motorcycle Sec,19,1,1,0,0,0,0,0,0,0,0,37,39,3,1,200,1,200,1,200,1,201,1,0,0,0,0,0,0,0,0,0,0,0,0
84,Motorcycle Co,19,1,1,0,0,0,0,0,0,0,0,37,39,3,2,200,1,1083,1,1083,1,1083,1,1082,1,0,0,0,0,0,0,0,0,0,0
85,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,SP Rifle Plt,19,1,0,0,0,0,0,0,0,0,0,46,49,3,1,86,1,179,1,179,1,179,1,0,0,0,0,0,0,0,0,0,0,0,0
87,SP Rifle Co,19,7,1,0,0,0,0,0,0,0,0,46,49,3,2,89,1,176,1,1086,1,1086,1,1086,1,1185,1,1055,1,0,0,0,0,0,0
88,SP SMG Plt,19,1,10,0,0,0,0,0,0,0,0,46,49,3,1,86,1,182,1,182,1,182,1,0,0,0,0,0,0,0,0,0,0,0,0
89,SP SMG Co,19,1,11,0,0,0,0,0,0,0,0,46,49,3,2,89,1,182,1,1088,1,1088,1,1088,1,0,0,0,0,0,0,0,0,0,0
90,SP Motor Plt,19,1,10,0,0,0,0,0,0,0,0,46,49,3,1,86,1,178,1,178,1,178,1,163,1,163,1,163,1,163,1,0,0,0,0
91,SP Motor Co,19,1,11,0,0,0,0,0,0,0,0,46,49,3,2,89,1,163,1,1090,1,1090,1,1090,1,1185,1,0,0,0,0,0,0,0,0
92,Engineer Plt,19,1,0,0,0,0,0,0,0,0,0,46,49,3,1,36,1,189,1,189,1,190,1,190,1,0,0,0,0,0,0,0,0,0,0
93,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Lt Armor Car Tp,19,7,1,0,0,0,0,0,0,0,0,36,40,1,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
95,Lt Armor Car Sc,19,7,1,0,0,0,0,0,0,0,0,36,49,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Armored Car Sec,19,3,1,0,0,0,0,0,0,0,0,37,49,1,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Armored Car Trp,19,3,1,0,0,0,0,0,0,0,0,37,49,1,1,6,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
99,Armored Car Co,19,3,1,0,0,0,0,0,0,0,0,37,49,1,2,6,1,6,1,1098,1,1098,1,1098,1,0,0,0,0,0,0,0,0,0,0
100,Armored Car Sec,19,1,1,0,0,0,0,0,0,0,0,46,49,5,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Armored Car Trp,19,1,1,0,0,0,0,0,0,0,0,46,49,5,1,6,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
102,Armored Car Co,19,1,1,0,0,0,0,0,0,0,0,46,49,5,2,6,1,6,1,1101,1,1101,1,1101,1,0,0,0,0,0,0,0,0,0,0
103,HQ Pz Sec,19,10,11,0,0,0,0,0,0,0,0,36,40,1,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Lt Tank Section,19,9,0,0,0,0,0,0,0,0,0,36,40,1,1,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Lt Tank Platoon,19,9,0,0,0,0,0,0,0,0,0,36,40,1,1,18,1,18,1,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0
106,Lt Tank Company,19,9,1,0,0,0,0,0,0,0,0,36,40,1,2,18,1,18,1,1105,1,1105,1,1105,1,0,0,0,0,0,0,0,0,0,0
107,Lt Tank Section,19,1,0,0,0,0,0,0,0,0,0,46,49,1,1,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Lt Tank Platoon,19,1,0,0,0,0,0,0,0,0,0,46,49,1,1,15,1,15,1,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0
109,Lt Tank Company,19,1,1,0,0,0,0,0,0,0,0,46,49,1,2,15,1,15,1,1108,1,1108,1,1108,1,0,0,0,0,0,0,0,0,0,0
110,Mixed Tank Co,19,5,1,0,0,0,0,0,0,0,0,37,40,1,2,17,1,1098,1,1105,1,1105,1,1128,1,1128,1,0,0,0,0,0,0,0,0
111,Inf Tank Sec,19,7,0,0,0,0,0,0,0,0,0,36,40,1,1,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Inf Tank Plt,19,7,0,0,0,0,0,0,0,0,0,36,40,1,1,11,1,11,1,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
113,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Flame Tank Sec,19,10,0,0,0,0,0,0,0,0,0,36,40,1,1,19,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Eng Dozer Sec,19,1,1,0,0,0,0,0,0,0,0,46,49,1,1,198,1,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,SD Tank Section,19,9,0,0,0,0,0,0,0,0,0,42,49,1,1,27,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,SD Tank Platoon,19,9,0,0,0,0,0,0,0,0,0,42,49,1,1,27,1,27,1,27,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0
119,SD Tank Company,19,9,1,0,0,0,0,0,0,0,0,42,49,1,2,27,1,27,1,1118,1,1118,1,1118,1,0,0,0,0,0,0,0,0,0,0
120,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,SD StuG Section,19,8,0,0,0,0,0,0,0,0,0,44,49,1,1,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,SD StuG Platoon,19,8,0,0,0,0,0,0,0,0,0,44,49,1,1,28,1,28,1,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0
123,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,TD Section,19,12,0,0,0,0,0,0,0,0,0,49,49,1,1,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,TD Platoon,19,12,0,0,0,0,0,0,0,0,0,49,49,1,1,23,1,23,1,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0
126,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Cpt Tank Sec,19,3,0,0,0,0,0,0,0,0,0,37,40,1,1,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Cpt Tank Plt,19,3,0,0,0,0,0,0,0,0,0,37,40,1,1,24,1,24,1,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0
129,Cpt Tank Co,19,3,1,0,0,0,0,0,0,0,0,37,40,1,2,24,1,24,1,1128,1,1128,1,1128,1,0,0,0,0,0,0,0,0,0,0
130,Cpt Tank Sec,19,1,0,0,0,0,0,0,0,0,0,46,49,1,1,25,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Cpt Tank Plt,19,1,0,0,0,0,0,0,0,0,0,46,49,1,1,25,1,25,1,25,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0
132,Cpt Tank Co,19,1,1,0,0,0,0,0,0,0,0,46,49,1,2,25,1,25,1,1131,1,1131,1,1131,1,0,0,0,0,0,0,0,0,0,0
133,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Rare Tank Plt,19,1,0,0,0,0,0,0,0,0,0,43,43,1,1,222,1,222,1,222,1,222,1,0,0,0,0,0,0,0,0,0,0,0,0
135,CLN Partisans,19,9,1,0,0,0,0,0,0,0,0,43,45,3,1,223,1,223,1,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0
136,CLN Partisan Gp,19,9,1,0,0,0,0,0,0,0,0,43,45,3,2,223,1,1135,1,1135,1,1135,1,1137,1,1176,1,1169,1,1172,1,0,0,0,0
137,IT MG Section,19,9,0,0,0,0,0,0,0,0,0,43,45,5,1,133,1,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Lt Cruiser,19,8,0,0,0,0,0,0,0,0,0,36,40,2,4,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Armored Cruiser,19,8,0,0,0,0,0,0,0,0,0,36,40,2,4,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Battleship,19,8,0,0,0,0,0,0,0,0,0,36,37,2,4,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Destroyer,19,1,0,0,0,0,0,0,0,0,0,46,49,2,4,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Cruiser,19,1,0,0,0,0,0,0,0,0,0,46,49,2,4,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,IT Battleship,19,7,0,0,0,0,0,0,0,0,0,36,43,4,4,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,IT Cruiser,19,7,0,0,0,0,0,0,0,0,0,35,45,4,4,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,IT Destroyer,19,1,0,0,0,0,0,0,0,0,0,35,46,4,4,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,IT Cargo Unit,19,1,0,0,0,0,0,0,0,0,0,33,46,4,4,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,IT Naval Convoy,19,1,0,0,0,0,0,0,0,0,0,37,42,4,4,238,1,237,1,237,1,236,1,236,1,236,1,235,1,235,1,235,1,235,1
156,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Strike Element,19,7,0,0,0,0,0,0,0,0,0,36,49,4,1,90,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Cargo Aircraft,19,8,0,0,0,0,0,0,0,0,0,36,49,4,1,99,1,99,1,99,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0
161,SP FlaK Section,19,1,0,0,0,0,0,0,0,0,0,41,45,2,1,170,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,SP FlaK Section,19,1,0,0,0,0,0,0,0,0,0,46,49,2,1,192,1,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Arm Trans Sec,19,7,0,0,0,0,0,0,0,0,0,36,40,4,1,138,1,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Arm Trans Plt,19,7,0,0,0,0,0,0,0,0,0,36,40,4,1,138,1,138,1,138,1,138,1,0,0,0,0,0,0,0,0,0,0,0,0
166,Arm Trans Sec,19,1,1,0,0,0,0,0,0,0,0,46,49,4,1,196,1,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Arm Trans Plt,19,1,1,0,0,0,0,0,0,0,0,46,49,4,1,196,1,196,1,196,1,196,1,0,0,0,0,0,0,0,0,0,0,0,0
168,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Truck Section,19,7,0,0,0,0,0,0,0,0,0,36,49,4,1,134,1,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
