id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
24,74,Sniper,4,elite recon,1,platoon,3,infantry,1933,1,1949,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,74,Strike Element,0,average,1,platoon,4,miscellaneous,1941,7,1949,70,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,74,Truck,6,second line,1,platoon,4,miscellaneous,1932,1,1949,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,74,Artillery Btry,0,average,1,platoon,2,artillery,1930,1,1949,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,74,Artillery Btln,0,average,1,platoon,2,artillery,1930,1,1949,79,1,79,1,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,74,Howitzer Btry,0,average,1,platoon,2,artillery,1930,1,1949,59,1,59,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,74,Munitions Dump,0,average,1,platoon,4,miscellaneous,1930,1,1949,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,74,Fortifications,4,elite recon,1,platoon,4,miscellaneous,1930,1,1949,33,1,33,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,74,Nimrod SPAA Sec,0,average,1,platoon,2,artillery,1944,4,1949,40,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,74,Howitzer Sec,0,average,1,platoon,2,artillery,1930,1,1949,59,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,74,Rifle Company,1,recon,2,company,3,infantry,1930,1,1945,115,1,1002,1,1002,1,1002,1,1098,1,0,0,0,0,0,0,0,0,0,0
35,74,Lt Tank Company,1,recon,2,company,1,armor,1939,8,1949,2,1,2,1,1006,1,1006,1,1006,1,1006,1,0,0,0,0,0,0,0,0
36,74,Tank Company,1,recon,2,company,1,armor,1942,4,1949,5,1,1006,1,1007,1,1007,1,1007,1,0,0,0,0,0,0,0,0,0,0
37,74,Tigris Platoon,0,average,1,platoon,1,armor,1944,8,1949,9,1,9,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0
38,74,Assault Gun Co,1,recon,2,company,1,armor,1944,7,1949,10,1,1012,1,1012,1,1012,1,0,0,0,0,0,0,0,0,0,0,0,0
39,74,Command Post,4,elite recon,1,platoon,4,miscellaneous,1930,1,1949,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,74,AT Gun Battery,0,average,1,platoon,2,artillery,1939,1,1949,15,1,15,1,15,1,15,1,15,1,15,1,0,0,0,0,0,0,0,0
41,74,Mortar Platoon,2,dedicated artillery,1,platoon,2,artillery,1933,1,1949,117,1,17,1,17,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0
42,74,MG Section,0,average,1,platoon,3,infantry,1930,1,1949,144,1,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,74,MG Platoon,0,average,1,platoon,3,infantry,1930,1,1949,74,1,74,1,74,1,74,1,0,0,0,0,0,0,0,0,0,0,0,0
44,74,FlaK Battery,0,average,1,platoon,5,*AI*,1939,1,1949,16,1,16,1,16,1,16,1,16,1,16,1,0,0,0,0,0,0,0,0
45,74,Engineer Plt,0,average,1,platoon,3,infantry,1946,1,1949,135,1,129,1,129,1,129,1,129,1,0,0,0,0,0,0,0,0,0,0
46,74,CS Tank Platoon,0,average,1,platoon,1,armor,1942,5,1943,45,1,45,1,45,1,45,1,45,1,0,0,0,0,0,0,0,0,0,0
47,74,Inf Gun Battery,2,dedicated artillery,1,platoon,2,artillery,1933,1,1949,56,1,56,1,56,1,56,1,56,1,56,1,0,0,0,0,0,0,0,0
48,74,Inf Gun Section,2,dedicated artillery,1,platoon,2,artillery,1932,1,1949,56,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,74,Inf Gun Platoon,2,dedicated artillery,1,platoon,2,artillery,1933,1,1949,56,1,56,1,56,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0
50,74,APC ,0,average,1,platoon,4,miscellaneous,1945,1,1949,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,74,APC Platoon,0,average,1,platoon,4,miscellaneous,1945,1,1949,51,1,51,1,51,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0
52,74,SMG Platoon,3,elite,1,platoon,3,infantry,1939,1,1945,116,1,63,1,63,1,63,1,63,1,0,0,0,0,0,0,0,0,0,0
53,74,SMG Company,4,elite recon,2,company,3,infantry,1939,1,1945,115,1,1052,1,1052,1,1052,1,1098,1,0,0,0,0,0,0,0,0,0,0
54,74,Bicycle Platoon,1,recon,1,platoon,3,infantry,1931,1,1945,172,1,172,1,172,1,172,1,0,0,0,0,0,0,0,0,0,0,0,0
55,74,Bicycle Company,1,recon,2,company,3,infantry,1931,1,1945,172,1,1054,1,1054,1,1054,1,0,0,0,0,0,0,0,0,0,0,0,0
56,74,APC Section,0,average,1,platoon,4,miscellaneous,1945,1,1949,51,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,74,Armored Car Co,1,recon,2,company,1,armor,1939,6,1949,12,1,1010,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0,0,0
58,74,Motor Rifle Plt,0,average,1,platoon,3,infantry,1946,1,1949,116,1,120,1,120,1,142,1,142,1,13,1,13,1,13,1,13,1,13,1
59,74,Motor Rifle Co,1,recon,2,company,3,infantry,1946,1,1949,119,1,13,1,1058,1,1058,1,1058,1,1058,1,1104,1,0,0,0,0,0,0
60,74,CS Tank Section,0,average,1,platoon,1,armor,1942,7,1943,45,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,74,Engineer Co,0,average,2,company,3,infantry,1946,1,1949,119,1,1045,1,1045,1,1045,1,0,0,0,0,0,0,0,0,0,0,0,0
62,74,CS Tank Company,1,recon,2,company,1,armor,1942,7,1943,45,1,1046,1,1046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,74,Mixed Tank Co,1,recon,2,company,1,armor,1943,7,1949,5,1,1006,1,1007,1,1007,1,0,0,0,0,0,0,0,0,0,0,0,0
64,74,Tractor Platoon,0,average,1,platoon,4,miscellaneous,1933,1,1949,227,1,227,1,227,1,227,1,0,0,0,0,0,0,0,0,0,0,0,0
65,74,HMG Section,0,average,1,platoon,3,infantry,1931,1,1949,19,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,74,HMG Platoon,0,average,1,platoon,3,infantry,1931,1,1949,19,1,19,1,19,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0
67,74,Cavalry Platoon,1,recon,1,platoon,3,infantry,1930,1,1931,111,1,88,1,88,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0
68,74,HU SS Platoon,3,elite,1,platoon,3,infantry,1944,9,1945,114,1,69,1,140,1,140,1,0,0,0,0,0,0,0,0,0,0,0,0
69,74,HU SS Company,4,elite recon,2,company,3,infantry,1944,9,1945,113,1,1068,1,1068,1,1068,1,1071,1,0,0,0,0,0,0,0,0,0,0
70,74,Tractor Section,0,average,1,platoon,4,miscellaneous,1933,1,1949,227,1,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,74,SS Weapons Plt,5,elite dedicated artillery,1,platoon,3,infantry,1944,9,1945,117,1,144,1,144,1,68,1,68,1,68,1,27,1,27,1,27,1,0,0
72,74,Motor Rifle Plt,0,average,1,platoon,3,infantry,1933,1,1945,117,1,141,1,23,1,23,1,13,1,13,1,13,1,13,1,0,0,0,0
73,74,Guards Platoon,3,elite,1,platoon,3,infantry,1946,1,1949,110,1,123,1,123,1,123,1,123,1,0,0,0,0,0,0,0,0,0,0
74,74,Guards Company,4,elite recon,2,company,3,infantry,1946,1,1949,105,1,1073,1,1073,1,1073,1,1073,1,1100,1,0,0,0,0,0,0,0,0
75,74,Motor Rifle Co,1,recon,2,company,3,infantry,1933,1,1940,115,1,13,1,1072,1,1072,1,1072,1,0,0,0,0,0,0,0,0,0,0
76,74,Tankette Sec,1,recon,1,platoon,1,armor,1938,1,1941,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,74,Tankette Plt,1,recon,1,platoon,1,armor,1938,1,1941,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
78,74,Tankette Co,1,recon,2,company,1,armor,1938,1,1941,1,1,1077,1,1077,1,1077,1,1077,1,0,0,0,0,0,0,0,0,0,0
79,74,SMG Platoon,0,average,1,platoon,3,infantry,1946,1,1949,116,1,121,1,121,1,121,1,121,1,0,0,0,0,0,0,0,0,0,0
80,74,SMG Company,1,recon,2,company,3,infantry,1946,1,1949,119,1,1079,1,1079,1,1079,1,1079,1,1100,1,0,0,0,0,0,0,0,0
81,74,Panzer III Plt,0,average,1,platoon,1,armor,1942,10,1944,6,1,6,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0
82,74,LMG Section,0,average,1,platoon,3,infantry,1941,1,1945,143,1,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,74,AT Gun Section,0,average,1,platoon,2,artillery,1939,1,1949,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,74,Rifle Company,1,recon,2,company,3,infantry,1946,1,1949,119,1,1022,1,1022,1,1022,1,1022,1,1100,1,0,0,0,0,0,0,0,0
85,74,Panzer III Sec,0,average,1,platoon,1,armor,1942,10,1944,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,74,Motor Rifle Co,1,recon,2,company,3,infantry,1941,1,1945,115,1,13,1,1072,1,1072,1,1072,1,1099,1,0,0,0,0,0,0,0,0
87,74,Cavalry Sqdn,4,elite recon,2,company,3,infantry,1930,1,1931,106,1,1067,1,1067,1,1067,1,1067,1,0,0,0,0,0,0,0,0,0,0
90,74,SP Gun Section,0,average,1,platoon,1,armor,1943,8,1949,42,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,74,SP Gun Platoon,0,average,1,platoon,1,armor,1943,8,1949,42,1,42,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,74,SP Gun Battery,1,recon,2,company,1,armor,1943,8,1949,42,1,1091,1,1091,1,1091,1,0,0,0,0,0,0,0,0,0,0,0,0
93,74,TD Section,0,average,1,platoon,1,armor,1944,8,1949,44,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,74,TD Platoon,0,average,1,platoon,1,armor,1944,8,1949,44,1,44,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,74,TD Battery,4,elite recon,2,company,1,armor,1944,8,1949,44,1,1094,1,1094,1,1079,1,0,0,0,0,0,0,0,0,0,0,0,0
96,74,Lt Mortar Sec,2,dedicated artillery,1,platoon,2,artillery,1939,1,1949,117,1,81,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,74,Lt Mortar Btry,2,dedicated artillery,1,platoon,2,artillery,1939,1,1949,117,1,81,1,81,1,81,1,81,1,0,0,0,0,0,0,0,0,0,0
98,74,Weapons Platoon,2,dedicated artillery,1,platoon,3,infantry,1941,1,1945,117,1,143,1,143,1,81,1,81,1,81,1,25,1,25,1,25,1,0,0
99,74,Mot Weapons Plt,2,dedicated artillery,1,platoon,3,infantry,1941,1,1945,117,1,143,1,143,1,68,1,68,1,68,1,25,1,25,1,13,1,13,1
100,74,Weapons Platoon,2,dedicated artillery,1,platoon,3,infantry,1946,1,1949,110,1,102,1,102,1,101,1,101,1,101,1,25,1,25,1,25,1,0,0
101,74,Special Ops,4,elite recon,1,platoon,3,infantry,1943,9,1945,95,1,95,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,74,Paratroop Plt,3,elite,1,platoon,3,infantry,1941,1,1945,97,1,97,1,97,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0
103,74,Paratroop Co,4,elite recon,2,company,3,infantry,1941,1,1945,115,1,1102,1,1102,1,1102,1,1098,1,0,0,0,0,0,0,0,0,0,0
104,74,Mot Weapons Plt,2,dedicated artillery,1,platoon,3,infantry,1946,1,1949,110,1,102,1,102,1,101,1,101,1,25,1,25,1,25,1,13,1,13,1
105,74,Cargo Aircraft,0,average,1,platoon,4,miscellaneous,1940,1,1949,98,1,98,1,98,1,98,1,0,0,0,0,0,0,0,0,0,0,0,0
106,74,Paratroop Plt,3,elite,1,platoon,3,infantry,1946,1,1949,110,1,122,1,122,1,122,1,0,0,0,0,0,0,0,0,0,0,0,0
107,74,Paratroop Co,4,elite recon,2,company,3,infantry,1946,1,1949,104,1,1106,1,1106,1,1106,1,1100,1,0,0,0,0,0,0,0,0,0,0
108,74,Arm'd Lt Mortar,2,dedicated artillery,1,platoon,2,artillery,1945,1,1945,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,74,FlaK Platoon,0,average,1,platoon,2,artillery,1939,1,1949,16,1,16,1,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0
110,74,Arm'd Lt Mortar,2,dedicated artillery,1,platoon,2,artillery,1939,1,1944,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,74,Hvy Truck Sec,0,average,1,platoon,4,miscellaneous,1936,1,1949,87,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,74,Hvy Truck Plt,0,average,1,platoon,4,miscellaneous,1936,1,1949,87,1,87,1,87,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0
114,74,Asslt Engineers,3,elite,1,platoon,3,infantry,1941,1,1945,24,1,24,1,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0
115,74,Asslt Engineers,3,elite,1,platoon,3,infantry,1946,1,1949,136,1,136,1,136,1,136,1,0,0,0,0,0,0,0,0,0,0,0,0
116,74,Hvy Mortar Sec,0,average,1,platoon,2,artillery,1930,1,1949,125,1,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,74,Hvy Mortar Plt,0,average,1,platoon,2,artillery,1930,1,1949,117,1,125,1,125,1,125,1,0,0,0,0,0,0,0,0,0,0,0,0
118,74,Flame Section,0,average,1,platoon,3,infantry,1946,1,1949,72,1,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,74,Flame Section,0,average,1,platoon,3,infantry,1939,1,1945,49,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,74,Munitions Sec,0,average,1,platoon,4,miscellaneous,1933,1,1949,230,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,74,Munitions Plt,0,average,1,platoon,4,miscellaneous,1933,1,1949,230,1,230,1,230,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0
151,74,Barge Carrier,0,average,1,platoon,4,miscellaneous,1936,1,1949,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,74,Barge Carriers,0,average,1,platoon,4,miscellaneous,1940,1,1949,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,74,Pack Animal Sec,0,average,1,platoon,4,miscellaneous,1930,1,1949,222,1,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,74,Wagon Section,0,average,1,platoon,4,miscellaneous,1930,1,1949,226,1,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,74,Gun Team Sec,0,average,1,platoon,4,miscellaneous,1930,1,1949,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,74,Recon Section,1,recon,1,platoon,3,infantry,1930,1,1949,240,1,240,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,74,Recon Group,1,recon,2,company,3,infantry,1930,1,1949,240,1,1160,1,1160,1,1160,1,0,0,0,0,0,0,0,0,0,0,0,0
163,74,Pack Mule Sec,0,average,1,platoon,4,miscellaneous,1930,1,1949,222,1,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,74,Wagon Section,0,average,1,platoon,4,miscellaneous,1930,1,1949,226,1,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,74,Cavalry Platoon,4,elite recon,1,platoon,3,infantry,1932,1,1943,112,1,212,1,212,1,212,1,0,0,0,0,0,0,0,0,0,0,0,0
167,74,Cavalry Sqdn,4,elite recon,2,company,3,infantry,1932,1,1943,103,1,1166,1,1166,1,1166,1,0,0,0,0,0,0,0,0,0,0,0,0
174,74,Motorcycle Plt,1,recon,1,platoon,3,infantry,1939,9,1949,90,1,90,1,90,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0
175,74,M/C LMG Platoon,1,recon,1,platoon,3,infantry,1939,9,1949,235,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,74,Motorcycle Co,4,elite recon,2,company,3,infantry,1939,9,1949,90,1,1174,1,1175,1,1174,1,1175,1,1174,1,1175,1,0,0,0,0,0,0
177,74,Forward Obs,4,elite recon,1,platoon,2,artillery,1930,1,1949,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,74,FO Vehicle,4,elite recon,1,platoon,2,artillery,1939,1,1949,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,74,Command Vehicle,4,elite recon,1,platoon,4,miscellaneous,1939,1,1949,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,90, ,0,average,0,SPWOOB_FTYPE_UNKNOWN,5,*AI*,1930,1,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,90,Mike Amos,0,average,0,SPWOOB_FTYPE_UNKNOWN,5,*AI*,1930,1,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
