rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,arm.B07,arm.B08,arm.B09,arm.B10,arm.B11,arm.B12,arm.B13,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,end_mo,smkdev,start_mo,B83,B84,B85,B86,text,sound,B89,B90
11,AEC Matador,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,63,29,28,67,32,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,45,21,79,337,0,0,0,0,9,0,0,0,220,5,228,911,0,0,0,3,0,0,0,0,337,0,0,0
12,Mack 7-1/2ton,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,51,38,38,95,51,51,18,0,0,0,0,0,0,0,0,0,0,0,0,0,51,45,49,24,79,667,0,0,0,0,9,0,0,0,223,5,228,546,0,0,0,5,0,0,0,0,667,0,0,0
13,Kromhout HvyTrk,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,64,38,38,103,64,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,42,19,79,7970,0,0,0,0,9,0,0,0,218,5,229,72,0,0,0,6,0,0,0,0,7970,0,0,0
14,2pdr AT Gun,6,0,1,5,20,0,0,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,5,5,9,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,42,16,79,669,0,2,0,0,7,0,3,0,0,0,104,54,0,0,0,3,0,0,0,0,669,0,0,0
15,6pdr AT Gun,6,0,1,6,29,0,0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,10,10,16,14,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,61,43,44,26,79,670,0,3,0,0,7,0,3,0,0,0,105,55,0,0,0,5,0,0,0,0,670,0,0,0
16,6pdr AT Gun,6,0,1,6,28,0,0,0,16,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,12,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,44,49,51,79,670,0,3,12,0,7,0,3,0,0,0,105,55,0,0,0,6,0,0,0,0,670,0,0,0
17,17pdr AT Gun,6,0,1,8,38,0,0,0,18,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,44,49,124,79,671,0,3,10,0,6,0,7,0,0,0,108,57,0,0,0,8,0,0,0,0,671,0,0,0
18,Hvy Mortier Sec,82,0,1,5,240,147,0,0,50,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,46,49,26,79,7932,0,2,0,0,6,0,0,0,0,0,105,68,0,0,0,1,0,0,0,0,7932,0,0,0
19,25pdr Field Gun,9,0,2,8,63,0,0,0,50,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,42,49,44,79,672,0,2,0,0,5,0,1,0,0,0,106,661,0,0,0,1,0,0,0,0,672,0,0,0
20,Chevy 1-1/2ton,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,43,49,15,79,405,0,0,0,0,9,0,0,0,112,4,226,111,0,0,0,6,0,0,0,0,405,0,0,0
21,Mortier Section,5,0,1,5,37,222,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,42,49,28,79,7980,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,3,0,0,0,0,7980,0,0,0
22,Hvy Mortier Sqd,82,0,1,5,72,222,0,0,50,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,43,49,27,79,7932,0,2,0,0,6,0,0,0,0,0,0,68,0,0,0,7,0,0,0,0,7932,0,0,0
23,MG Section,4,0,1,5,120,87,216,0,60,0,6,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,40,23,79,7948,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7948,0,0,0
24,HMG Section,81,0,1,10,43,87,216,0,60,0,6,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,40,19,79,7942,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7942,0,0,0
25,Geweer Section,1,0,1,11,213,85,241,87,50,0,0,4,50,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,39,40,20,79,7967,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7967,0,0,0
26,Geweer Section,1,0,1,11,213,87,241,0,50,0,4,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,40,18,79,7967,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7967,0,0,0
27,Geweer Section,1,0,1,11,242,88,97,0,50,0,10,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,49,20,79,7990,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7990,0,0,0
28,Geweer Section,108,0,1,11,213,85,241,87,50,0,0,6,50,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,43,21,79,7964,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7964,0,0,0
29,Geweer Section,108,0,1,11,242,90,97,88,50,0,0,8,50,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,49,28,79,7962,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7962,0,0,0
30,Geweer Section,108,0,1,11,242,134,97,88,50,0,0,15,15,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,43,24,79,7962,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7962,0,0,0
31,Platoon Leider,7,0,1,7,214,87,114,0,40,0,6,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,40,12,79,7314,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7314,0,0,0
32,AT Rifle Team,2,0,0,2,142,114,0,0,0,40,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,14,79,734,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,296,0,0,0
33,AT Rifle Team,2,0,0,2,134,222,0,0,0,40,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,12,79,684,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,684,0,0,0
34,PIAT Team,2,0,0,2,90,222,0,0,0,6,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,45,10,79,7978,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7978,0,0,0
35,Sniper,45,0,0,1,145,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,20,79,7306,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,7306,0,0,0
36,Munitions Depot,66,0,6,20,247,9,114,0,60,0,50,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,150,79,9919,0,0,0,0,9,0,0,0,0,0,255,649,0,0,0,1,0,0,0,0,9919,0,0,0
37,Geweer Section,108,0,1,12,112,91,113,248,50,0,0,8,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,49,41,79,8232,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7962,0,0,0
38,75mm Howitzer,9,0,1,6,41,0,0,0,60,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,49,35,79,8205,0,2,0,0,6,0,1,0,0,0,106,654,0,0,0,7,0,0,0,0,8205,0,0,0
39,105mm Howitzer,9,0,1,8,70,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,43,49,43,79,8204,0,2,0,5,5,0,1,0,0,0,108,663,0,0,0,7,0,0,0,0,8204,0,0,0
40,Bazooka Team,2,0,0,2,91,147,0,0,0,10,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,49,19,79,432,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,432,0,0,0
41,Destroyer,111,0,3,99,188,188,188,188,40,0,40,0,40,0,40,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,49,102,79,914,0,0,0,0,10,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,914,0,0,0
42,Cruiser,111,0,4,99,189,189,189,0,40,0,40,0,40,0,0,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,49,84,79,915,0,0,0,0,15,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,915,0,0,0
43,Command Post,68,0,5,20,247,87,9,0,60,0,10,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,39,40,189,79,822,0,0,0,0,9,0,0,0,0,1,250,648,0,0,0,1,0,0,0,0,822,0,0,0
44,River kazemate,0,0,4,20,26,43,0,0,175,200,80,0,0,0,0,0,0,100,100,100,80,100,100,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,37,40,152,79,1022,0,4,0,0,8,0,5,0,0,4,255,684,0,0,0,1,0,0,0,0,9907,0,0,0
45,S-kazemate,0,0,2,5,133,87,216,0,80,0,12,0,30,0,0,0,0,200,200,200,20,80,80,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,39,40,90,79,1020,0,3,0,0,9,0,5,0,0,3,255,683,0,0,0,1,0,0,0,0,0,0,0,0
46,Inf Strongpoint,0,0,2,10,242,118,63,97,50,0,90,0,40,10,50,0,0,122,90,90,50,90,90,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,49,108,79,9902,0,0,0,0,9,0,5,0,0,4,255,679,0,0,0,3,0,0,0,0,0,0,0,0
47,Rifle Pit,0,0,1,8,242,88,97,0,50,0,10,0,50,0,0,0,0,200,200,200,38,51,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,49,91,79,9903,0,0,0,0,9,0,5,0,0,1,255,694,0,0,0,3,0,0,0,0,0,0,0,0
48,Platoon Leider,7,0,1,7,242,88,114,0,40,0,6,0,40,0,0,0,9,0,0,0,0,0,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,49,13,79,7990,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1004,0,0,0
49,Platoon Leider,7,0,1,7,144,89,248,0,40,0,6,0,40,0,0,0,9,0,0,0,0,0,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,90,45,49,16,79,7961,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1004,0,0,0
50,Sappeur Section,100,0,1,11,213,84,87,0,50,0,0,4,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,40,23,79,7944,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7944,0,0,0
51,Ingenieur Sec,20,0,1,11,242,88,97,187,50,0,6,0,50,0,4,0,8,0,0,0,0,0,0,0,100,100,100,80,100,100,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,45,28,79,7793,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7944,0,0,0
52,Ingenieur Sec,20,0,1,12,144,89,113,187,50,0,6,0,50,0,4,0,8,0,0,0,0,0,0,0,200,200,200,20,80,80,40,0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,49,29,79,8309,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7944,0,0,0
53,Geweer Section,108,0,1,11,213,86,241,87,50,0,0,4,50,0,6,0,9,0,0,0,0,0,0,0,122,90,90,50,90,90,73,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39,40,22,79,7964,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7964,0,0,0
54,Sappeur Section,100,0,1,11,242,84,88,0,50,0,0,4,6,0,0,0,8,0,0,0,0,0,0,0,200,200,200,38,51,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,45,24,79,7845,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7944,0,0,0
55,25pdr FG Troop,10,0,2,24,63,63,63,63,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,49,82,79,672,0,2,0,0,8,0,0,0,0,0,255,665,0,0,0,3,0,0,0,0,0,0,0,0
56,120mm FH Btry,10,0,2,24,2,2,2,2,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,40,84,79,7949,0,2,0,0,5,0,0,0,0,0,255,665,0,0,0,1,0,0,0,0,7949,0,0,0
57,150mm FH Btry,10,0,1,28,79,79,79,79,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,40,91,79,7903,0,2,0,0,5,0,0,0,0,0,255,665,0,0,0,1,0,0,0,0,7903,0,0,0
58,150mm FH Btry,10,0,1,24,3,3,3,3,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,40,96,79,7902,0,2,0,0,5,0,0,0,0,0,255,665,0,0,0,1,0,0,0,0,7902,0,0,0
59,105mm FH Btry,10,0,2,32,70,70,70,70,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,46,49,86,79,8204,0,2,0,0,6,0,0,0,0,0,255,656,0,0,0,1,0,0,0,0,8204,0,0,0
60,155mm FG Btry,10,0,1,40,104,104,104,104,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,46,49,104,79,8207,0,2,0,0,5,0,0,0,0,0,255,665,0,0,0,1,0,0,0,0,8207,0,0,0
61,8in FH Btry,10,0,2,44,103,103,103,103,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,46,49,102,79,8208,0,2,0,0,3,0,0,0,0,0,255,662,0,0,0,1,0,0,0,0,8208,0,0,0
62,Mortier Section,5,0,1,5,57,216,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,37,42,28,79,7931,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,3,0,0,0,0,7931,0,0,0
63,25pdr FG Short,82,0,2,12,63,0,0,0,50,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,44,49,23,79,9003,0,2,0,0,8,0,0,0,0,0,105,661,0,0,0,9,0,0,0,0,9003,0,0,0
64,Sappeur Leider,102,0,1,7,213,87,119,0,50,0,6,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,42,13,79,7314,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1007,0,0,0
65,60mm Feldkanon,62,0,1,5,6,0,0,0,30,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,40,21,79,7910,0,2,0,0,8,0,1,0,0,0,106,56,0,0,0,1,0,0,0,0,7910,0,0,0
66,70mm Feldkanon,62,0,1,6,33,0,0,0,40,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,40,24,79,7909,0,2,0,0,6,0,1,0,0,0,106,657,0,0,0,1,0,0,0,0,7909,0,0,0
67,80mm Feldkanon,62,0,1,7,7,0,0,0,45,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,40,28,79,7911,0,2,0,0,7,0,1,0,0,0,107,657,0,0,0,1,0,0,0,0,7911,0,0,0
68,100mm Feldkanon,62,0,2,6,4,0,0,0,25,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,40,29,79,7947,0,2,0,0,6,0,1,0,0,0,106,656,0,0,0,1,0,0,0,0,7947,0,0,0
69,70mm Houwitser,9,0,1,6,33,0,0,0,45,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,40,37,79,7909,0,2,0,0,6,0,1,0,0,0,106,657,0,0,0,1,0,0,0,0,7909,0,0,0
70,100mm Houwitser,9,0,2,6,4,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,40,44,79,7940,0,2,0,0,6,0,1,0,0,1,106,656,0,0,0,1,0,0,0,0,7940,0,0,0
71,120mm Houwitser,9,0,2,6,11,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,40,49,79,7949,0,2,0,0,4,0,1,0,0,0,106,665,0,0,0,1,0,0,0,0,7949,0,0,0
72,120mm Houwitser,9,0,2,6,2,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,40,36,79,7949,0,2,0,0,4,0,1,0,0,0,106,665,0,0,0,1,0,0,0,0,7949,0,0,0
73,150mm Houwitser,9,0,1,6,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,40,55,79,7902,0,2,0,0,4,0,1,0,0,0,206,665,0,0,0,1,0,0,0,0,7902,0,0,0
74,150mm Houwitser,9,0,1,7,79,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,40,55,79,7903,0,2,0,0,4,0,1,0,0,0,207,665,0,0,0,1,0,0,0,0,7903,0,0,0
75,47mm AT Kanon,6,0,1,6,21,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,40,25,79,7667,0,3,0,0,7,0,2,0,0,0,106,55,0,0,0,7,0,0,0,0,7930,0,0,0
76,80mm AT Kanon,6,0,1,5,7,0,0,0,20,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,40,28,79,7911,0,3,0,0,7,0,1,0,0,0,105,56,0,0,0,1,0,0,0,0,7911,0,0,0
77,20mm AA Kanon,8,0,1,6,5,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,49,21,79,7905,0,3,0,0,9,0,3,0,0,0,106,658,0,0,0,1,0,0,0,0,7905,0,0,0
78,20mm AA Kanon,8,0,1,6,143,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,41,15,79,7934,0,3,0,0,9,0,2,0,0,0,106,658,0,0,0,1,0,0,0,0,7934,0,0,0
79,40mm AA Kanon,8,0,1,8,17,0,0,0,50,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,49,42,79,7904,0,3,0,0,8,0,3,0,0,0,108,660,0,0,0,7,0,0,0,0,7904,0,0,0
80,57mm AA Kanon,8,0,2,10,18,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,10,79,7908,0,3,0,0,3,0,3,0,0,0,110,660,0,0,0,1,0,0,0,0,7908,0,0,0
81,75mm AA Kanon,8,0,2,10,34,0,0,0,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,22,79,7915,0,3,0,0,5,0,3,0,0,0,110,678,0,0,0,1,0,0,0,0,7915,0,0,0
82,75mm AA Kanon,8,0,2,8,10,0,0,0,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,40,50,79,7916,0,3,0,0,6,0,3,0,0,0,108,678,0,0,0,1,0,0,0,0,7916,0,0,0
