rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,arm.B07,arm.B08,arm.B09,arm.B10,arm.B11,arm.B12,arm.B13,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,end_mo,smkdev,start_mo,B83,B84,B85,B86,text,sound,B89,B90
21,Cpt L3/35,93,60,2,2,0,0,0,222,0,0,0,0,0,0,60,0,25,13,13,13,17,13,13,5,20,20,20,16,16,16,16,0,0,0,0,0,0,0,30,5,8,30,8,8,12,37,39,21,20,276,0,4,0,0,9,0,2,0,2,2,224,590,0,0,0,4,0,0,0,0,462,0,0,0
22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,Cpt PzKw I/25,93,0,2,2,7,0,0,0,25,40,0,0,0,0,0,0,24,17,17,13,19,15,13,6,13,13,8,13,13,13,4,0,0,0,0,0,0,0,25,16,14,13,22,22,92,38,39,37,20,272,0,4,0,0,8,0,2,0,4,1,226,620,0,0,0,1,0,0,0,0,272,0,0,0
24,Lt Cavalry,3,0,2,10,213,87,0,0,50,0,4,0,0,0,0,0,24,0,0,0,0,0,0,0,15,15,15,15,15,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,39,19,20,19705,0,0,0,0,9,0,0,0,0,0,255,0,2,0,0,1,0,0,0,0,9717,0,0,0
25,Lt Cavalry,3,0,2,10,213,85,87,0,50,0,0,2,2,0,0,0,24,0,0,0,0,0,0,0,13,13,10,19,13,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,39,20,20,19705,0,0,0,0,9,0,0,0,0,0,255,0,2,0,0,1,0,0,0,0,9717,0,0,0
26,Cavalry,3,0,2,12,213,85,87,0,50,0,0,4,10,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,39,22,20,19705,0,0,0,0,9,0,0,0,0,0,255,0,2,0,0,1,0,0,0,0,9717,0,0,0
27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,13,19,15,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,Assault Guards,73,0,1,8,213,84,115,87,50,0,0,4,40,0,8,0,10,0,0,0,0,0,0,0,13,13,13,17,13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,36,20,20,19744,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,Assault Guards,73,0,1,5,178,87,115,185,50,0,8,0,40,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,36,16,20,19744,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,13,19,15,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,Light Inf Sqd A,51,0,1,8,236,87,2,0,50,0,6,0,40,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,37,14,20,19710,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9710,0,0,0
33,Light Inf Sqd B,51,0,1,8,236,85,245,87,50,0,0,4,50,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,39,18,20,19710,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9710,0,0,0
34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,Republicanos,1,0,1,10,236,93,87,0,50,0,8,3,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,36,22,20,19711,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19711,0,0,0
36,Republicanos ,1,0,1,10,213,85,248,87,50,0,0,4,50,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,37,18,20,19712,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,19712,0,0,0
37,Republicanos ,1,0,1,10,213,85,245,87,50,0,0,4,50,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,38,19,20,19719,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19719,0,0,0
38,Republicanos ,1,0,1,10,178,85,234,87,50,0,0,5,50,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,39,20,20,19719,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19719,0,0,0
39,RS Rifles,108,0,1,10,213,85,234,87,50,0,0,4,50,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,35,20,20,19719,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19719,0,0,0
40,Intl Rifle Sqd,107,0,1,12,213,93,245,87,50,0,8,4,40,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,36,26,20,19719,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19719,0,0,0
41,Intl Rifle Sqd,107,0,1,12,213,85,234,87,50,0,0,4,50,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,39,22,20,19719,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19719,0,0,0
42,Intl Rifle Sqd,107,0,1,12,4,85,98,86,50,0,0,4,50,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,39,23,20,19710,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19710,0,0,0
43,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,RS SMG Sqd,40,0,1,10,209,184,234,87,50,0,0,5,50,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,37,21,20,19744,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
45,RS Elite Rifles,73,0,1,10,242,184,234,87,50,0,0,6,50,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,39,23,20,19711,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19711,0,0,0
46,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,Arm'd LMG Squad,99,0,1,12,178,87,234,234,50,0,6,0,50,0,50,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,37,22,20,19715,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,19715,0,0,0
48,Arm'd LMG Squad,99,0,1,12,4,86,98,98,50,0,6,0,50,0,50,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,39,24,20,19715,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19715,0,0,0
49,Arm'd LMG Squad,99,0,1,8,242,87,121,121,50,0,6,0,50,0,50,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,39,20,20,19715,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19715,0,0,0
50,Ingenieros,20,0,1,10,242,84,121,87,50,0,0,4,50,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36,39,27,20,19713,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,19713,0,0,0
51,Ingenieros,20,0,1,10,213,87,234,185,50,0,8,0,50,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,39,26,20,19713,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19713,0,0,0
52,Ingenieros,20,0,1,10,242,87,121,185,50,0,8,0,50,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36,39,27,20,19713,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,19713,0,0,0
53,Pacos,70,0,1,10,213,84,87,0,50,0,0,4,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,39,24,20,19798,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,Pacos,70,0,1,10,213,87,185,0,50,0,6,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,39,24,20,19798,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55,Pacos,70,0,1,10,178,87,98,185,50,0,8,0,50,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,39,27,20,19798,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,Pacos,70,0,1,10,178,84,98,87,50,0,0,4,50,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,39,27,20,19798,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,Anarchist Sqd,103,0,1,10,1,85,115,0,40,0,0,2,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,37,15,20,19716,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,19716,0,0,0
58,POUM Squad,103,0,1,10,247,85,1,86,40,0,0,2,40,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,37,16,20,19716,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,19716,0,0,0
59,Sindicalists,103,0,1,10,178,85,86,0,40,0,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,37,16,20,19716,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,19716,0,0,0
60,Ingeniero Lider,102,0,1,6,213,87,234,0,50,0,8,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,39,17,20,19713,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19713,0,0,0
61,Milicianos,107,0,1,12,213,85,87,0,40,0,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,39,19,20,19719,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19719,0,0,0
62,Italian CTV Sqd,103,0,1,9,81,89,0,0,50,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,39,16,20,7271,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7271,0,0,0
63,Legion Squad,73,0,1,12,213,184,234,87,50,0,0,6,50,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,35,24,20,19741,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64,Patrol,58,0,0,4,231,87,0,0,40,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,36,12,20,19715,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1006,0,0,0
65,Patrol,58,0,0,4,237,85,87,0,40,0,0,2,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,39,14,20,19715,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1006,0,0,0
66,Sniper,45,0,0,1,146,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,39,20,20,19739,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,19739,0,0,0
67,Lt Mortero Team,80,0,0,2,243,217,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,39,17,20,56,0,2,0,0,9,0,0,0,0,0,0,66,0,0,0,12,0,0,0,0,0,0,0,0
68,Tank Hunters,2,0,0,4,85,114,0,0,0,6,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,39,7,20,19730,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7855,0,0,0
69,Tank Hunters,2,0,0,4,184,114,0,0,0,6,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,39,8,20,19730,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19730,0,0,0
70,Flame Team,51,0,0,4,83,114,0,0,4,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,39,12,20,19730,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19730,0,0,0
71,MG Squad,4,0,0,4,196,87,227,0,70,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,39,28,20,19728,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,107,0,0,0
72,MG Squad,4,0,1,5,118,87,218,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,39,24,20,19727,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,675,0,0,0
73,HMG Squad,81,0,0,4,95,87,233,0,50,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,39,13,20,19728,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,19728,0,0,0
74,HMG Squad,81,0,0,4,95,87,227,0,50,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,39,13,20,19728,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,191,0,0,0
75,Guards Plt Ldr,7,0,1,6,178,87,114,0,40,0,7,0,40,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,32,36,11,20,5906,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1004,0,0,0
76,Lt Mortero Team,80,0,0,2,29,227,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,39,17,20,56,0,2,0,0,9,0,0,0,0,0,0,66,0,0,0,1,0,0,0,0,0,0,0,0
77,Platoon Lider,7,0,1,6,178,87,114,0,40,0,6,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,39,11,20,5906,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1004,0,0,0
78,Compania HQ,101,0,1,10,178,87,210,115,60,0,10,0,60,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,39,18,20,6108,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1007,0,0,0
79,Mortero Sqd,5,0,1,5,37,238,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,38,28,20,57,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,0,0,0,0
80,Legion Plt Ldr,7,0,1,6,178,87,114,0,40,0,7,0,40,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,35,11,20,5906,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1004,0,0,0
81,Mortero Sqd,5,0,1,5,57,3,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,37,39,28,20,57,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,0,0,0,0
82,Legion Comp HQ,101,0,1,10,178,87,210,115,60,0,10,0,60,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,35,18,20,6108,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1007,0,0,0
