rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,X1,X2,X3,X4,X5,X6,X7
54,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,81mm Stokes Mrt,3,0,5,5,29,0,8,20,208,0,0,0,0,0,0,0,0,0,0,0
57,81mm GrW34 Mtr,3,0,5,5,18,0,8,16,207,20,0,0,0,0,0,0,0,0,0,0
58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,88mm FlaK18/36,4,0,12,5,36,162,9,132,210,94,220,120,0,0,0,0,0,0,0,0
60,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,37mm FlaK36/38,4,0,6,2,12,44,10,64,180,0,0,0,0,0,0,0,0,0,0,0
64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0
68,105mm StuH42/28,7,0,12,6,37,84,10,52,160,0,0,105,0,0,0,0,0,0,0,0
69,,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
70,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,105mm leFH18M,7,0,12,6,34,74,10,48,222,40,0,105,0,0,0,0,0,0,0,0
72,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,120mm GrW42 Mtr,3,0,10,7,36,0,12,0,215,20,0,0,0,0,0,0,0,0,0,0
74,122mm 390/1 (r),7,0,12,7,38,75,11,56,224,40,0,0,0,0,0,0,0,0,0,0
75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
77,TNT,2,0,2,10,80,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0
78,,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0
79,150mm sFH M1939,7,0,12,9,51,0,16,48,225,40,0,0,0,0,0,0,0,0,0,0
80,152mm FH,7,0,12,9,51,135,16,40,225,40,0,0,0,0,0,0,0,0,0,0
81,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,AT Grenade,2,0,2,6,0,222,2,4,4,0,0,75,483,0,0,0,0,0,0,0
83,7mm FlmW42,8,0,3,15,150,0,15,4,4,0,0,0,0,0,0,0,0,0,0,0
84,Satchel Charge,2,0,2,10,0,222,8,4,4,0,0,150,0,0,0,0,0,0,0,0
85,Molotov,8,0,1,3,55,222,2,4,4,0,0,55,603,0,0,0,0,0,0,0
86,Anti-Tank Mine,2,0,2,10,0,222,0,4,4,0,0,100,483,0,0,0,0,0,0,0
87,StHGr 24,2,0,1,2,19,0,10,4,4,0,0,0,705,0,0,0,0,0,0,0
88,13mm PzB39 ATR,2,0,2,2,0,33,1,24,48,0,0,0,665,0,0,0,0,0,0,0
89,Panzerfaust 30,2,0,4,4,0,222,6,4,4,0,0,198,624,0,0,0,0,0,0,0
90,85mm ZiS-S-53,6,0,9,5,34,144,7,104,209,142,175,0,731,0,0,0,0,0,0,0
91,Granata M14/30,2,0,1,2,19,0,10,4,4,0,0,0,705,0,0,0,0,0,0,0
92,,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0
93,Schiessbecher30,2,0,2,2,4,222,4,4,16,0,0,35,0,0,0,0,0,0,0,0
94,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,7.5mm FM29 LMG,2,0,2,1,0,0,7,24,48,0,0,0,573,0,0,0,0,0,0,0
96,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,7.92mm MG42 LMG,2,0,2,1,0,0,11,36,64,0,0,0,552,0,0,0,0,0,0,0
100,8mm Mle14 MG,3,0,4,1,0,0,10,36,100,0,0,0,324,0,0,0,0,0,0,0
101,8mm Mle14 MG,1,0,4,1,0,0,10,36,100,0,0,0,324,0,0,0,0,0,0,0
102,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,8mm Madsen LMG,1,0,2,1,0,0,6,28,48,0,0,0,0,0,0,0,0,0,0,0
106,8mm Madsen LMG,2,0,2,1,0,0,6,28,48,0,0,0,0,0,0,0,0,0,0,0
107,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Flame Projector,9,0,3,20,200,0,20,8,8,0,0,0,0,0,0,0,0,0,0,0
109,,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
110,155mm L/15 Gun,7,0,12,9,58,0,17,56,227,0,0,0,0,0,0,0,0,0,0,0
111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,47mm mle.36 Gun,5,0,7,3,14,57,3,60,120,0,0,0,0,0,0,0,0,0,0,0
113,75mm Krupp M03,6,0,9,4,22,0,6,72,215,40,0,0,0,0,0,0,0,0,0,0
114,9mm Luger P08,1,0,1,1,0,0,1,4,4,0,0,0,393,0,0,0,0,0,0,0
115,9mm Luger P08,2,0,1,1,0,0,1,4,4,0,0,0,393,0,0,0,0,0,0,0
116,47mm Brandt Mtr,3,0,4,3,12,0,4,8,40,0,0,0,819,0,0,0,0,0,0,0
117,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,.30cal M1919A4,3,0,4,1,0,0,10,48,80,0,0,0,522,0,0,0,0,0,0,0
121,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,7.62 Maxim HMG,3,0,4,1,0,0,13,40,120,0,0,0,644,0,0,0,0,0,0,0
123,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,7.92mm vz37 BMG,5,0,3,1,0,0,8,28,32,0,0,0,0,0,0,0,0,0,0,0
127,7.62mm DP LMG,2,0,2,1,0,0,6,28,64,0,0,0,656,0,0,0,0,0,0,0
128,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,7.62mm DT BMG,5,0,3,1,0,0,8,28,32,0,0,0,606,0,0,0,0,0,0,0
130,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,7.92 MG42 AAMG,4,0,3,1,0,0,11,40,100,0,0,0,555,0,0,0,0,0,0,0
133,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,.303 Vickrs CMG,5,0,3,1,0,0,14,48,100,0,0,0,579,0,0,0,0,0,0,0
138,7.92 MG34 AAMG,4,0,3,1,0,0,9,44,100,0,0,0,546,0,0,0,0,0,0,0
139,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,20mm Solothurn,2,0,2,2,0,32,1,32,60,0,0,0,665,0,0,0,0,0,0,0
143,7.65mm Carbine,2,0,1,1,0,0,1,12,40,0,0,0,0,0,0,0,0,0,0,0
144,7.65mm Carbine,1,0,1,1,0,0,1,12,40,0,0,0,0,0,0,0,0,0,0,0
145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,7.92mm K98b ZF1,1,0,1,1,0,0,5,60,80,0,0,0,0,0,0,0,0,0,0,0
147,20mm FlaK30/38 ,4,0,222,2,12,38,14,56,160,0,0,0,477,0,0,0,0,0,0,0
148,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,92mm NahVW,5,0,1,3,0,0,2,0,4,0,0,0,994,0,0,0,0,0,0,0
152,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,7.92mm MG34 CMG,5,0,2,1,0,0,11,48,120,0,0,0,546,0,0,0,0,0,0,0
156,7.92mm vz37 CMG,5,0,2,1,0,0,9,40,80,0,0,0,0,0,0,0,0,0,0,0
157,8mm Mannlicher,1,0,1,1,0,0,1,16,48,0,0,0,567,0,0,0,0,0,0,0
158,9mm MP38/40 SMG,2,0,1,1,0,0,3,8,12,0,0,0,558,0,0,0,0,0,0,0
159,8mm Mannlicher,2,0,1,1,0,0,1,16,48,0,0,0,567,0,0,0,0,0,0,0
160,7.7mm Mk30 MG,11,0,0,1,10,1,12,24,24,0,0,0,0,0,0,0,0,0,0,0
161,7.92mm MG17,11,0,0,1,10,1,12,24,24,0,0,0,0,0,0,0,0,0,0,0
162,7.92mm MG15,11,0,0,1,10,1,9,24,24,0,0,0,0,0,0,0,0,0,0,0
163,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,13mm MG131,11,0,0,1,17,1,15,24,24,0,0,0,0,0,0,0,0,0,0,0
166,20mm MG151/20,11,0,0,2,22,0,6,20,24,0,0,0,0,0,0,0,0,0,0,0
167,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,30mm Mk101,11,0,0,2,35,0,8,20,24,0,0,0,0,0,0,0,0,0,0,0
169,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,20mm MG FF,11,0,0,2,25,0,8,20,24,0,0,0,0,0,0,0,0,0,0,0
172,220mm Gun 532 f,7,0,14,13,82,0,28,16,230,80,0,0,0,0,0,0,0,0,0,0
173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,20mm CA Mle39,4,0,222,2,11,35,13,40,160,0,0,0,477,0,0,0,0,0,0,0
178,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,75mm PaK97/38,6,0,8,4,25,96,6,48,120,40,131,85,0,0,0,0,0,0,0,0
185,75mm Let vz32AA,4,0,8,4,26,88,6,52,209,64,123,0,0,0,0,0,0,0,0,0
186,Explosives,2,0,2,8,150,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0
187,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,105mm b.Ob. 105,7,0,12,6,32,0,10,48,223,80,0,75,0,0,0,0,0,0,0,0
206,7.62mm DT CMG,5,0,2,1,0,0,9,40,100,0,0,0,606,0,0,0,0,0,0,0
207,76.2mm ZiS-3Sh,6,0,8,4,26,85,6,64,160,80,130,75,0,0,0,0,0,0,0,0
208,75mm StuK40L/48,6,0,8,4,28,140,5,72,207,160,176,0,0,0,0,0,0,0,0,0
209,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,7.5mm MG31 CMG,5,0,2,1,0,0,9,40,80,0,0,0,0,0,0,0,0,0,0,0
213,7.65mm M1893,1,0,1,1,0,0,1,12,40,0,0,0,0,0,0,0,0,0,0,0
214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,8mm34/40 TMG(2),5,0,3,1,0,1,16,48,120,0,0,0,0,0,0,0,0,0,0,0
225,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,Misc Small Arms,1,0,1,1,0,0,2,8,12,0,0,0,662,0,0,0,0,0,0,0
230,8mm Mannlicher,1,0,1,1,0,0,1,16,24,0,0,0,567,0,0,0,0,0,0,0
231,7.65mm M1893 ,1,0,1,1,0,0,1,12,24,0,0,0,0,0,0,0,0,0,0,0
232,8mm Mannlicher,2,0,1,1,0,0,1,16,24,0,0,0,567,0,0,0,0,0,0,0
233,7.65mm M1893 ,2,0,1,1,0,0,1,12,40,0,0,0,0,0,0,0,0,0,0,0
234,7.65mm M1893 ,2,0,1,1,0,0,1,12,24,0,0,0,0,0,0,0,0,0,0,0
235,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,50 kg Bomb,11,0,0,15,40,0,19,12,4,0,0,0,0,0,0,0,0,0,0,0
240,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,250 kg Bomb,11,0,0,21,115,0,44,12,4,0,0,0,0,0,0,0,0,0,0,0
242,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,7.5mm M1889  ,1,0,1,1,0,0,1,12,40,0,0,0,0,0,0,0,0,0,0,0
244,8mm M14 Schwz,3,0,4,1,0,0,13,44,80,0,0,0,453,0,0,0,0,0,0,0
245,7.5mm M1889,1,0,1,1,0,0,1,12,24,0,0,0,0,0,0,0,0,0,0,0
246,7.5mm M1889,2,0,1,1,0,0,1,12,24,0,0,0,0,0,0,0,0,0,0,0
247,Bayonet,1,0,1,1,0,0,4,4,4,0,0,0,725,0,0,0,0,0,0,0
248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
