rid,name,nation,start_mo,special,X1,X2,X3,X4,X5,X6,X7,X8,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
18,Ass'lt Supt Plt,83,11,0,0,0,0,0,0,0,0,0,45,49,1,2,30,1,1031,1,1034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Lt Aslt Spt Plt,83,6,0,0,0,0,0,0,0,0,0,44,45,1,1,13,1,11,1,11,1,87,1,87,1,0,0,0,0,0,0,0,0,0,0
20,Tank Platoon,83,7,0,0,0,0,0,0,0,0,0,43,49,1,1,22,1,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Tank Company,83,7,1,0,0,0,0,0,0,0,0,43,44,1,2,22,1,22,1,22,1,1020,1,1020,1,1020,1,0,0,0,0,0,0,0,0
22,Tank Company,83,1,1,0,0,0,0,0,0,0,0,45,49,1,2,21,1,21,1,31,1,1020,1,1020,1,1020,1,1020,1,0,0,0,0,0,0
23,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Motor Recon Pl+,83,1,11,0,0,0,0,0,0,0,0,49,49,1,1,57,1,57,1,57,1,1,1,1,1,1,1,163,1,163,1,163,1,0,0
25,Motor Recon Co+,83,1,11,0,0,0,0,0,0,0,0,49,49,1,2,1,1,1002,1,1024,1,1024,1,1024,1,1024,1,0,0,0,0,0,0,0,0
26,Motor Recon Pl,83,1,11,0,0,0,0,0,0,0,0,49,49,1,1,57,1,57,1,57,1,57,1,1,1,1,1,1,1,1,1,0,0,0,0
27,<AI MECH RECON>,83,1,1,0,0,0,0,0,0,0,0,40,49,5,1,163,1,163,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0
28,Motor Recon Co,83,1,11,0,0,0,0,0,0,0,0,49,49,1,2,1,1,1,1,1026,1,1026,1,1026,1,0,0,0,0,0,0,0,0,0,0
29,Arm'd Recon Co,83,1,11,0,0,0,0,0,0,0,0,49,49,1,2,13,1,1003,1,1007,1,1026,1,1109,1,1109,1,0,0,0,0,0,0,0,0
30,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Mine Tank Sec,83,11,0,0,0,0,0,0,0,0,0,45,49,1,1,33,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Mine Tank Plt,83,11,0,0,0,0,0,0,0,0,0,45,49,1,1,33,1,33,1,33,1,33,1,33,1,0,0,0,0,0,0,0,0,0,0
33,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Dozer Tank Sec,83,3,0,0,0,0,0,0,0,0,0,44,49,1,1,31,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Dozer Tank Plt,83,3,0,0,0,0,0,0,0,0,0,44,49,1,1,31,1,31,1,31,1,31,1,31,1,0,0,0,0,0,0,0,0,0,0
36,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Flame Tank Sec,83,6,0,0,0,0,0,0,0,0,0,44,49,1,1,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Flame Tank Plt,83,6,0,0,0,0,0,0,0,0,0,44,49,1,1,11,1,11,1,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
39,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Scout Jeep,83,1,1,0,0,0,0,0,0,0,0,41,49,4,1,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Scout Jeep Sec,83,1,1,0,0,0,0,0,0,0,0,41,49,4,1,57,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Close Air Suppt,83,10,0,0,0,0,0,0,0,0,0,37,42,4,1,186,1,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Close Air Suppt,83,1,10,0,0,0,0,0,0,0,0,43,49,4,1,179,1,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Mot Mortar Sqd,83,1,2,0,0,0,0,0,0,0,0,41,49,2,1,110,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Mot Mortar Sec,83,1,2,0,0,0,0,0,0,0,0,41,49,2,1,110,1,55,1,110,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0
47,Utility Vehicle,83,1,0,0,0,0,0,0,0,0,0,41,49,4,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Utility Veh Sec,83,1,0,0,0,0,0,0,0,0,0,41,49,4,1,55,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Truck Section,83,1,0,0,0,0,0,0,0,0,0,30,49,4,1,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Truck Platoon,83,1,0,0,0,0,0,0,0,0,0,30,49,4,1,63,1,63,1,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0
53,Hvy Truck Sec,83,12,0,0,0,0,0,0,0,0,0,41,49,4,1,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Hvy Truck Plt,83,12,0,0,0,0,0,0,0,0,0,41,49,4,1,68,1,68,1,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0
55,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Command Vehicle,83,7,0,0,0,0,0,0,0,0,0,42,49,4,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,SeaBee Platoon,83,11,0,0,0,0,0,0,0,0,0,42,42,3,1,69,1,70,1,71,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0
58,SeaBee Platoon,83,1,0,0,0,0,0,0,0,0,0,43,49,3,1,74,1,72,1,73,1,73,1,0,0,0,0,0,0,0,0,0,0,0,0
59,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,HMG Squad,83,1,0,0,0,0,0,0,0,0,0,30,49,5,1,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,<<AI AA SEC>>,83,1,0,0,0,0,0,0,0,0,0,39,49,5,1,106,1,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Raider Company,83,1,11,0,0,0,0,0,0,0,0,43,43,3,2,142,1,1071,1,1071,1,1071,1,1076,1,146,1,0,0,0,0,0,0,0,0
71,Raider Platoon,83,1,10,0,0,0,0,0,0,0,0,43,43,3,1,177,1,144,1,144,1,144,1,138,1,166,1,0,0,0,0,0,0,0,0
72,Scout/Snipers,83,1,11,0,0,0,0,0,0,0,0,43,49,3,1,160,1,160,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Raider Mortars,83,2,12,0,0,0,0,0,0,0,0,42,43,5,1,99,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1 Bn Raider Plt,83,2,10,0,0,0,0,0,0,0,0,42,42,3,1,177,1,140,1,140,1,140,1,138,1,166,1,0,0,0,0,0,0,0,0
75,1 Bn Raider Co,83,2,11,0,0,0,0,0,0,0,0,42,42,3,2,142,1,1074,1,1074,1,1074,1,1076,1,0,0,0,0,0,0,0,0,0,0
76,Raider Hvy W Pl,83,2,12,0,0,0,0,0,0,0,0,42,43,3,1,177,1,138,1,138,1,99,1,99,1,97,1,97,1,0,0,0,0,0,0
77,Raider Hvy W Co,83,2,11,0,0,0,0,0,0,0,0,42,43,3,2,142,1,1080,1,1080,1,1084,1,1084,1,1084,1,1073,1,1085,1,0,0,0,0
78,2 Bn Raider Plt,83,2,10,0,0,0,0,0,0,0,0,42,42,3,1,177,1,139,1,139,1,139,1,138,1,166,1,0,0,0,0,0,0,0,0
79,2 Bn Raider Co,83,2,11,0,0,0,0,0,0,0,0,42,42,3,2,142,1,1078,1,1078,1,1078,1,1080,1,1080,1,1080,1,1073,1,1085,1,0,0
80,Raider MG Sec,83,2,10,0,0,0,0,0,0,0,0,42,43,3,1,138,1,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Parachute Plt,83,2,10,0,0,0,0,0,0,0,0,42,43,3,1,95,1,153,1,153,1,154,1,0,0,0,0,0,0,0,0,0,0,0,0
82,Parachute Co,83,1,10,0,0,0,0,0,0,0,0,43,43,3,2,154,1,155,1,155,1,156,1,156,1,169,1,169,1,1113,1,1113,1,0,0
83,Parachute Co,83,2,11,0,0,0,0,0,0,0,0,42,42,3,2,154,1,1081,1,1081,1,1081,1,0,0,0,0,0,0,0,0,0,0,0,0
84,Raider Spec Ops,83,2,10,0,0,0,0,0,0,0,0,42,43,3,1,146,1,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Raider FT Sec,83,2,10,0,0,0,0,0,0,0,0,42,43,3,1,96,1,96,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Engineer Co,83,1,1,0,0,0,0,0,0,0,0,30,49,3,2,143,1,1088,1,1088,1,1088,1,1114,1,0,0,0,0,0,0,0,0,0,0
87,Engineer Sec,83,1,10,0,0,0,0,0,0,0,0,30,49,3,1,148,1,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Engineer Plt,83,1,10,0,0,0,0,0,0,0,0,30,49,3,1,148,1,148,1,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Ass'lt Eng Plt,83,1,11,0,0,0,0,0,0,0,0,45,49,3,1,152,1,152,1,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Rifle Platoon,83,1,0,0,0,0,0,0,0,0,0,30,49,3,1,172,1,130,1,130,1,130,1,137,1,0,0,0,0,0,0,0,0,0,0
91,Rifle Company ,83,1,1,0,0,0,0,0,0,0,0,30,49,3,2,175,1,1090,1,1090,1,1090,1,1116,1,0,0,0,0,0,0,0,0,0,0
92,<<AI INF 30-41>,83,1,1,0,0,0,0,0,0,0,0,30,41,5,2,175,1,1109,1,1090,1,1090,1,1090,1,1105,1,1122,1,0,0,0,0,0,0
93,Raider AT Sec,83,2,10,0,0,0,0,0,0,0,0,42,42,3,1,97,1,97,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,<<AI INF-42>>,83,1,1,0,0,0,0,0,0,0,0,42,42,5,2,175,1,1109,1,1090,1,1090,1,1090,1,1122,1,1113,1,1113,1,1113,1,1087,1
95,Rifle Platoon+,83,1,0,0,0,0,0,0,0,0,0,43,49,3,1,172,1,130,1,130,1,130,1,160,1,0,0,0,0,0,0,0,0,0,0
96,Combat Team,83,1,1,0,0,0,0,0,0,0,0,43,49,3,2,175,1,1095,1,1095,1,1095,1,1116,1,1125,1,1006,1,1087,1,0,0,0,0
97,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,<<AI INF-43>>,83,1,1,0,0,0,0,0,0,0,0,43,43,5,2,175,1,1109,1,1095,1,1095,1,1095,1,1122,1,1116,1,1116,1,1111,1,1087,1
99,Weapons Co ,83,1,1,0,0,0,0,0,0,0,0,42,42,3,2,175,1,1125,1,1136,1,1115,1,1115,1,1115,1,0,0,0,0,0,0,0,0
100,Weapons Co ,83,1,1,0,0,0,0,0,0,0,0,43,49,3,2,174,1,1125,1,1115,1,1115,1,1115,1,1112,1,0,0,0,0,0,0,0,0
101,Weapons Co ,83,1,1,0,0,0,0,0,0,0,0,30,41,3,2,175,1,1125,1,1114,1,1114,1,0,0,0,0,0,0,0,0,0,0,0,0
102,Marine FT Plt,83,5,0,0,0,0,0,0,0,0,0,42,49,3,1,151,1,151,1,151,1,151,1,0,0,0,0,0,0,0,0,0,0,0,0
103,Marine FT Sec,83,5,0,0,0,0,0,0,0,0,0,42,49,3,1,151,1,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,<<AI INF 44-49>,83,1,1,0,0,0,0,0,0,0,0,44,49,5,2,175,1,1109,1,1095,1,1095,1,1095,1,1107,1,1122,1,1105,1,1111,1,1089,1
105,<AI MG PLATOON>,83,1,0,0,0,0,0,0,0,0,0,30,49,5,1,167,1,167,1,167,1,167,1,167,1,167,1,0,0,0,0,0,0,0,0
106,Assault Platoon,83,6,10,0,0,0,0,0,0,0,0,43,49,3,1,157,1,157,1,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Assault Section,83,6,10,0,0,0,0,0,0,0,0,43,49,3,1,157,1,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Marine Scouts,83,1,1,0,0,0,0,0,0,0,0,30,41,3,1,161,1,161,1,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Marine Recon,83,1,1,0,0,0,0,0,0,0,0,42,49,3,1,163,1,163,1,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Sniper,83,1,11,0,0,0,0,0,0,0,0,30,49,3,1,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Inf AT Platoon,83,1,0,0,0,0,0,0,0,0,0,42,49,3,1,176,1,176,1,176,1,176,1,0,0,0,0,0,0,0,0,0,0,0,0
112,Inf AT Section,83,1,0,0,0,0,0,0,0,0,0,42,49,3,1,176,1,176,1,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,MG Section,83,1,0,0,0,0,0,0,0,0,0,30,49,3,1,167,1,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,HMG Section,83,1,0,0,0,0,0,0,0,0,0,30,49,3,1,168,1,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,HMG Platoon,83,1,0,0,0,0,0,0,0,0,0,30,49,3,1,168,1,171,1,171,1,171,1,0,0,0,0,0,0,0,0,0,0,0,0
116,MG Platoon,83,1,0,0,0,0,0,0,0,0,0,30,49,3,1,167,1,167,1,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,SPA Section,83,11,2,0,0,0,0,0,0,0,0,41,49,2,1,90,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,SPA Battery,83,11,2,0,0,0,0,0,0,0,0,41,49,2,1,90,1,90,1,90,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0
119,HMG Squad,83,1,0,0,0,0,0,0,0,0,0,30,49,5,1,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Mortar Squad,83,1,2,0,0,0,0,0,0,0,0,30,49,2,1,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Mortar Section,83,1,2,0,0,0,0,0,0,0,0,30,49,2,1,110,1,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Mortar Platoon,83,1,2,0,0,0,0,0,0,0,0,40,49,2,1,172,1,110,1,110,1,110,1,0,0,0,0,0,0,0,0,0,0,0,0
123,<<AI LT HOW>>,83,1,0,0,0,0,0,0,0,0,0,30,49,5,1,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Mortar Plt,83,1,2,0,0,0,0,0,0,0,0,40,49,5,1,172,1,112,1,112,1,112,1,112,1,0,0,0,0,0,0,0,0,0,0
125,Mortar Sec,83,1,2,0,0,0,0,0,0,0,0,30,49,5,1,112,1,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Mortar Squad,83,1,2,0,0,0,0,0,0,0,0,30,49,5,1,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Howitzer,83,1,2,0,0,0,0,0,0,0,0,30,49,2,1,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Howitzer Sec,83,1,2,0,0,0,0,0,0,0,0,30,49,2,1,101,1,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Howitzer Btry,83,1,2,0,0,0,0,0,0,0,0,30,49,2,1,101,1,101,1,101,1,101,1,0,0,0,0,0,0,0,0,0,0,0,0
130,Artillery Btry,83,1,0,0,0,0,0,0,0,0,0,30,49,2,1,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,<<AI MED HOW>>,83,1,0,0,0,0,0,0,0,0,0,42,49,5,1,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Artillery Btln,83,1,0,0,0,0,0,0,0,0,0,30,49,2,1,122,1,122,1,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,OB Rocket Btry,83,11,0,0,0,0,0,0,0,0,0,45,49,2,1,128,1,128,1,128,1,128,1,0,0,0,0,0,0,0,0,0,0,0,0
134,OB Trk Rckt Btn,83,4,0,0,0,0,0,0,0,0,0,45,49,2,1,129,1,129,1,129,1,129,1,0,0,0,0,0,0,0,0,0,0,0,0
135,AT Gun Section,83,1,0,0,0,0,0,0,0,0,0,39,45,2,1,94,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,AT Gun Platoon,83,1,0,0,0,0,0,0,0,0,0,39,45,2,1,94,1,94,1,94,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0
137,AT Gun ,83,1,0,0,0,0,0,0,0,0,0,39,45,2,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,SP Rocket Sec,83,5,0,0,0,0,0,0,0,0,0,44,49,2,1,126,1,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,SP Rocket Btry,83,5,0,0,0,0,0,0,0,0,0,44,49,2,1,126,1,126,1,126,1,126,1,0,0,0,0,0,0,0,0,0,0,0,0
144,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Manpack Gun,83,7,0,0,0,0,0,0,0,0,0,44,45,2,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,MG Squad,83,1,0,0,0,0,0,0,0,0,0,30,49,5,1,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,<<<AI SHIP>>>,83,1,0,0,0,0,0,0,0,0,0,44,49,5,1,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Destroyer,83,1,0,0,0,0,0,0,0,0,0,30,49,2,4,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Cruiser,83,1,10,0,0,0,0,0,0,0,0,30,49,2,4,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Battleship,83,1,10,0,0,0,0,0,0,0,0,30,49,2,4,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,NGFS+,83,1,11,0,0,0,0,0,0,0,0,43,49,2,1,199,1,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,NGFS,83,1,11,0,0,0,0,0,0,0,0,30,42,2,1,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Forward Obs,83,1,11,0,0,0,0,0,0,0,0,30,42,2,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Forward Obs,83,1,11,0,0,0,0,0,0,0,0,43,49,2,1,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,FO Vehicle,83,1,11,0,0,0,0,0,0,0,0,41,49,2,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Listening Post,83,1,11,0,0,0,0,0,0,0,0,42,49,3,1,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,AA Gun Section,83,1,0,0,0,0,0,0,0,0,0,30,49,2,1,104,1,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,AA Gun Battery,83,1,0,0,0,0,0,0,0,0,0,39,49,2,1,104,1,104,1,104,1,104,1,0,0,0,0,0,0,0,0,0,0,0,0
161,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Manpack Guns,83,7,2,0,0,0,0,0,0,0,0,44,45,2,1,100,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,SPA Vehicle,83,12,2,0,0,0,0,0,0,0,0,41,49,2,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,<<AI SPA SEC>>,83,12,2,0,0,0,0,0,0,0,0,41,49,5,1,87,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,LCG (Mortar),83,1,0,0,0,0,0,0,0,0,0,44,49,4,4,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,OS US 75mm Bty,83,1,0,0,0,0,0,0,0,0,0,30,49,2,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,OS US 105mm Bty,83,1,0,0,0,0,0,0,0,0,0,30,49,2,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,OS US 155mm Bty,83,1,0,0,0,0,0,0,0,0,0,30,49,2,1,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
