id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
11,82,M3A1 Stuart,112,light tank,2,armor,0,default,1942,6,1943,0,2,4,2,75,34,90,0,4,2,4,6,6,226,0,0,249,33,70,0,0,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,44,25,25,56,25,25,13,50,33,0,16,10,0,0,0,379,379,540,0,0
12,82,M5A1 Stuart,112,light tank,2,armor,0,default,1943,1,1944,0,2,4,2,90,32,91,0,4,2,4,6,6,226,0,0,249,44,83,0,20,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,63,28,28,67,32,32,13,0,24,0,17,10,0,0,0,381,381,541,0,0
13,82,M24 Chaffee,112,light tank,2,armor,0,default,1944,11,1949,0,3,5,2,110,32,91,0,4,3,4,8,6,228,0,0,75,24,24,0,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,25,22,19,42,25,25,15,0,54,12,32,23,23,0,0,382,382,537,0,0
14,82,M4 18tn Tractor,240,prime mover,10,transport,0,default,1944,2,1949,0,3,2,4,40,34,92,0,4,2,0,9,212,228,0,0,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,0,5,0,0,5,0,0,0,844,844,867,0,0
15,82,M3A1 Lee,111,main battle tank,2,armor,0,default,1942,1,1943,0,4,6,3,120,22,91,0,4,2,0,7,6,230,0,1,249,88,90,0,0,177,60,0,195,60,0,45,25,25,0,0,0,0,0,0,0,0,51,38,38,57,57,57,18,50,35,0,17,47,15,15,0,383,383,538,0,0
16,82,M2 Medium,111,main battle tank,2,armor,0,default,1940,12,1941,0,3,6,3,62,26,22,0,4,2,0,6,4,228,0,0,16,58,90,0,0,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,32,25,25,55,25,25,10,0,35,5,10,0,15,15,0,349,349,390,0,0
17,82,M3 Lee,111,main battle tank,2,armor,0,default,1941,8,1943,0,4,6,3,115,22,91,0,4,2,0,7,6,230,0,1,14,88,90,0,0,177,60,0,177,60,0,42,25,25,0,0,0,0,0,0,0,0,51,38,38,57,57,57,18,60,35,0,17,47,15,15,0,383,383,538,0,0
18,82,M4 Sherman,111,main battle tank,2,armor,0,default,1942,9,1945,0,4,5,2,115,22,90,0,4,2,4,5,8,230,0,1,45,40,50,0,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,18,70,56,0,5,28,15,8,0,8215,8215,887,0,0
19,82,M4A1 Sherman,111,main battle tank,2,armor,0,default,1942,4,1945,0,4,5,2,114,22,90,0,4,2,4,5,8,230,0,1,45,40,50,0,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,22,50,51,0,5,28,12,8,0,8214,8214,178,0,0
20,82,M4A1 (76) W,111,main battle tank,2,armor,0,default,1944,3,1945,0,4,5,4,189,22,91,0,4,5,4,5,8,230,0,1,61,25,38,0,6,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,72,38,38,103,64,64,22,70,54,0,15,38,12,8,0,386,386,532,0,0
21,82,M26 Pershing,239,command tank,9,C&C,0,default,1945,2,1949,0,4,5,5,228,24,90,0,4,6,4,5,8,230,0,1,65,25,42,0,6,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,89,63,51,113,76,76,24,70,49,0,10,30,0,0,0,388,388,533,0,0
22,82,M4A1 (76) W,239,command tank,9,C&C,0,default,1944,3,1945,0,4,5,4,189,22,90,0,4,5,4,5,8,230,0,1,61,25,38,0,6,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,72,38,38,103,64,64,22,70,54,0,15,38,12,8,0,386,386,532,0,0
23,82,M4A3 Sherman,111,main battle tank,2,armor,0,default,1942,8,1945,0,4,5,3,130,26,90,0,4,3,4,5,8,230,0,1,45,37,60,0,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,97,51,51,21,50,56,0,22,28,12,8,0,384,384,479,0,0
24,82,M4A3 (75) W,111,main battle tank,2,armor,0,default,1944,4,1949,0,4,5,4,139,26,90,0,4,3,4,5,8,230,0,1,45,42,55,0,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,64,38,38,103,64,64,21,0,42,0,11,38,12,8,0,384,384,479,0,0
25,82,M4A3 (76) W,111,main battle tank,2,armor,0,default,1944,5,1949,0,4,5,4,189,26,90,0,4,5,4,5,8,230,0,1,59,25,38,0,6,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,64,51,51,103,64,64,21,0,42,0,11,38,12,8,0,8243,8243,478,0,0
26,82,M4A3E2 Jumbo,239,command tank,9,C&C,0,default,1944,8,1945,0,4,5,4,178,20,90,0,4,3,4,5,10,230,0,1,45,60,37,0,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,115,77,38,185,153,153,23,70,56,0,22,28,12,8,0,385,385,553,0,0
27,82,M4A3E2 Jumbo 76,239,command tank,9,C&C,0,default,1945,3,1946,0,4,5,4,232,20,91,0,4,5,4,5,10,230,0,1,53,21,40,0,6,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,115,77,38,185,153,153,23,70,56,0,22,38,12,8,0,387,387,951,0,0
28,82,M4A3E8 HVSS,111,main battle tank,2,armor,0,default,1944,10,1949,0,4,5,4,192,28,91,0,4,5,4,5,8,230,0,1,59,25,34,0,6,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,79,51,51,103,64,64,21,50,47,0,11,38,12,8,0,8242,8242,531,0,0
29,82,M4A1 Sherman,239,command tank,9,C&C,0,default,1943,1,1945,0,4,5,2,114,22,90,0,4,2,4,5,8,230,0,1,2,40,50,0,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,22,50,51,0,5,28,12,8,0,8214,8214,178,0,0
30,82,M4A1 Flame,126,flame tank,2,armor,0,default,1944,6,1949,0,4,5,2,147,22,92,0,4,2,4,5,6,230,0,0,2,47,50,0,0,140,60,0,177,60,0,108,27,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,18,50,51,0,5,28,12,8,0,8216,8216,178,0,0
31,82,M4A1 Dozer,125,engineer tank,2,armor,0,default,1943,10,1949,0,4,5,3,119,22,92,0,4,2,4,5,8,230,0,1,2,47,50,0,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,18,50,51,0,5,28,12,8,0,394,394,543,0,0
32,82,Sherman DD,196,amphibian tank,7,marine unit,0,default,1944,6,1944,0,4,5,3,130,24,93,0,4,3,4,5,0,230,6,1,45,47,50,0,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,18,50,56,0,5,28,15,8,0,436,436,214,0,0
33,82,Sherman Flail,128,mine clearing tank,2,armor,0,default,1944,6,1949,0,4,5,3,126,20,90,0,4,3,4,5,0,230,0,1,45,47,50,0,0,140,60,0,177,60,0,0,0,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,18,50,56,0,5,28,15,8,0,437,437,542,0,0
34,82,Rifle Squad,3,heavy wpns squad,0,infantry,0,default,1943,7,1945,0,1,12,0,42,9,10,0,0,0,0,9,0,0,0,0,112,60,0,0,0,94,0,8,113,60,0,87,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8235,8235,0,0,0
35,82,M26 Pershing,111,main battle tank,2,armor,0,default,1945,2,1949,0,4,5,5,231,24,91,0,4,6,4,5,8,230,0,1,65,25,33,0,8,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,89,63,51,113,76,76,24,70,49,0,10,30,0,0,0,388,388,533,0,0
36,82,M46 Patton,111,main battle tank,2,armor,0,default,1948,1,1949,0,5,5,6,253,22,90,0,4,6,4,5,8,232,0,1,65,25,25,0,20,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,107,73,32,128,73,51,12,0,52,0,15,15,10,22,0,8209,8209,941,0,0
37,82,Arbn Plt Ldr,238,platoon HQ,9,C&C,0,default,1942,2,1949,0,1,8,0,17,10,93,0,0,0,0,9,0,0,0,0,144,40,0,0,0,87,12,0,218,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8266,1004,0,0,0
38,82,M6 37mm GMC,180,turreted tank destroyer,5,anti-tank,0,default,1941,7,1942,0,2,4,2,36,42,91,0,4,2,0,7,0,224,0,0,16,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,8,0,0,0,8203,8203,254,0,0
39,82,M3 75mm GMC,180,turreted tank destroyer,5,anti-tank,0,default,1941,10,1942,0,3,5,2,46,38,92,0,4,2,0,6,0,226,0,0,34,24,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,7,7,0,40,24,0,0,22,0,0,0,8221,8221,949,0,0
40,82,Armored Jeep,213,scout vehicle,8,recon,0,default,1944,11,1945,0,2,2,1,10,40,92,0,0,0,0,9,105,110,0,0,235,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,7,0,0,0,20,0,0,10,0,0,105,8255,442,535,0,0
41,82,M10 3 inch GMC,180,turreted tank destroyer,5,anti-tank,0,default,1942,11,1945,0,3,5,4,139,30,91,0,4,4,0,7,6,228,0,1,62,18,22,0,6,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,21,21,57,25,25,0,0,52,38,38,45,15,30,0,389,389,550,0,0
42,82,M18 76mm GMC,180,turreted tank destroyer,5,anti-tank,0,default,1944,5,1949,0,3,5,3,145,46,91,0,4,5,4,7,6,228,0,0,61,14,20,0,6,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,25,13,13,0,0,53,18,23,25,25,10,0,390,390,534,0,0
43,82,M36 90mm GMC,180,turreted tank destroyer,5,anti-tank,0,default,1944,10,1949,0,3,5,4,210,28,91,0,4,6,4,6,6,228,0,0,65,15,25,0,10,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,21,21,76,32,76,0,0,52,38,38,45,15,0,0,391,391,549,0,0
44,82,AOP Sherman,205,tracked FO,8,recon,0,default,1943,7,1945,0,4,5,2,71,22,90,0,4,2,4,5,8,230,0,1,0,0,0,0,0,140,60,0,177,60,0,0,0,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,22,50,51,0,5,28,12,8,0,8214,1005,178,0,0
45,82,Arm'd Inf Squad,26,armored infantry,0,infantry,0,default,1942,1,1942,0,1,9,0,34,9,10,0,0,0,0,9,0,0,0,0,112,60,0,0,0,199,8,4,144,60,0,87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8241,8241,0,0,0
46,82,M8 HMC Scott,110,CS tank,2,armor,0,default,1943,5,1945,0,2,4,2,69,32,93,0,4,2,0,5,4,226,0,0,33,50,0,10,0,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,28,28,46,25,25,0,0,33,0,33,15,12,0,0,444,444,945,0,0
47,82,M4 105mm,110,CS tank,2,armor,0,default,1944,1,1949,0,4,5,3,89,22,93,0,4,2,0,4,6,230,0,1,68,60,0,6,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,64,38,38,97,51,51,18,70,47,0,10,28,12,8,0,395,395,946,0,0
48,82,M13 MGMC,189,SP AA gun,6,anti-air,0,default,1942,6,1943,0,3,4,2,39,38,90,0,4,2,0,9,2,226,0,0,225,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,0,0,0,40,24,0,0,22,0,0,0,440,440,557,0,0
49,82,M15 MGMC,189,SP AA gun,6,anti-air,0,default,1942,11,1943,0,3,4,2,84,38,91,0,4,3,0,9,2,226,0,0,11,50,40,0,0,225,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,7,7,0,40,24,0,0,22,0,0,0,8246,8246,556,0,0
50,82,Weps Carriers,12,special forces,0,infantry,0,default,1942,8,1949,0,2,2,1,6,12,3,0,0,0,0,9,106,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8268,8268,4,0,0
51,82,M16 MGMC,189,SP AA gun,6,anti-air,0,default,1944,1,1949,0,3,4,2,49,38,90,0,4,2,0,9,2,226,0,0,215,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,0,0,0,40,24,0,0,22,0,0,0,8223,8223,557,0,0
52,82,M19 40mm GMC,189,SP AA gun,6,anti-air,0,default,1945,4,1949,0,3,6,2,78,38,91,0,4,3,0,9,0,226,0,0,232,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,19,15,13,13,0,0,54,12,32,12,30,30,0,441,441,558,0,0
53,82,Jeep w/Trailer,275,utility vehicle,14,other,0,default,1941,1,1949,0,2,1,1,7,44,91,0,0,0,0,9,8,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,105,442,442,953,0,0
54,82,Glider Plt Ldr,238,platoon HQ,9,C&C,0,default,1942,10,1945,0,1,8,0,17,10,93,0,0,0,0,9,0,0,0,0,144,40,0,0,0,87,12,0,218,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8266,1004,0,0,0
55,82,Jeep,275,utility vehicle,14,other,0,default,1941,1,1949,0,2,1,1,8,44,90,0,0,0,0,9,105,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,105,442,442,535,0,0
56,82,Jeep .30cal,213,scout vehicle,8,recon,0,default,1941,1,1949,0,2,2,1,12,48,90,0,1,1,0,9,104,105,0,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,105,8231,8231,939,0,0
57,82,Jeep .50cal,213,scout vehicle,8,recon,0,default,1941,12,1949,0,2,2,2,17,48,91,0,1,1,0,9,104,105,0,0,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,105,8231,8231,939,0,0
58,82,Jeep FO,204,FO vehicle,8,recon,0,default,1941,1,1949,0,2,2,1,21,48,93,0,0,0,0,9,2,104,0,0,235,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,105,442,1005,535,0,0
59,82,T40 "Whizbang",169,SP rocket launcher,4,artillery,0,default,1944,8,1949,0,4,5,3,81,22,92,0,2,1,0,10,0,255,0,0,198,10,0,0,0,198,10,0,0,0,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,97,51,51,21,50,56,0,22,28,12,8,0,8218,8218,552,0,0
60,82,Dodge 3/4ton WC,275,utility vehicle,14,other,0,default,1941,6,1943,0,2,1,4,11,33,90,0,0,0,0,9,106,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8261,8261,126,0,0
61,82,Dodge 3/4ton,275,utility vehicle,14,other,0,default,1942,1,1946,0,2,2,4,14,33,50,0,0,0,0,9,108,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,952,0,0
62,82,Dodge Command,275,utility vehicle,14,other,0,default,1942,7,1949,0,2,1,3,7,33,90,0,0,0,0,9,6,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,311,126,0,0
63,82,Jeep,213,scout vehicle,8,recon,0,default,1941,1,1949,0,2,2,1,9,48,10,0,0,0,0,9,105,104,0,0,235,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,105,442,442,535,0,0
64,82,Chevy 1-1/2ton,243,medium truck,10,transport,0,default,1943,6,1949,0,3,2,4,15,29,50,0,0,0,0,9,112,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,405,111,0,0
65,82,Ford 1-1/2ton,243,medium truck,10,transport,0,default,1930,1,1942,0,4,2,4,13,31,10,0,0,0,0,9,112,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,406,476,0,0
66,82,Fargo 2-1/2ton,243,medium truck,10,transport,0,default,1942,5,1949,0,4,2,4,18,23,50,0,0,0,0,9,118,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,404,545,0,0
67,82,Chevy 6ton,244,heavy truck,10,transport,0,default,1930,1,1941,0,4,2,5,26,25,51,0,0,0,0,9,224,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,312,715,0,0
68,82,Mack 7-1/2ton,244,heavy truck,10,transport,0,default,1941,12,1949,0,4,2,5,31,23,51,0,0,0,0,9,230,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,667,546,0,0
69,82,A & P Squad,61,motorized engineers,0,infantry,0,default,1943,7,1945,0,1,6,0,30,8,31,0,0,0,0,9,0,0,0,0,112,60,0,0,0,84,0,4,87,12,0,185,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8228,8228,0,0,0
70,82,M3 Command Car,234,light armored car,8,recon,0,default,1939,1,1945,0,2,2,3,19,42,90,0,1,1,0,9,6,226,0,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,7,7,0,50,24,0,0,22,0,0,0,8213,8213,551,0,0
71,82,M3 Scout Car,234,light armored car,8,recon,0,default,1939,1,1945,0,3,4,3,23,42,92,0,1,1,0,9,4,226,0,0,140,60,0,0,0,139,60,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,7,7,0,50,24,0,0,22,0,0,0,8213,8213,551,0,0
72,82,Fargo 2-1/2ton+,243,medium truck,10,transport,0,default,1944,8,1949,0,4,2,4,21,23,92,0,1,1,0,9,118,228,0,0,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,404,545,0,0
73,82,M2 Halftrack,138,halftrack,3,APC,0,default,1941,5,1945,0,3,2,3,24,40,90,0,1,1,0,9,110,226,0,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,7,7,0,40,24,0,0,22,0,0,0,8247,8247,119,0,0
74,82,M2 Cav Track,214,scout halftrack,8,recon,0,default,1943,10,1945,0,3,3,3,23,40,93,0,1,1,0,9,9,226,0,0,140,60,0,0,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,7,7,0,40,24,0,0,22,0,0,0,435,435,119,0,0
75,82,M2 Halftrack,138,halftrack,3,APC,0,default,1941,5,1949,0,3,2,3,29,40,90,0,1,1,0,9,110,226,0,0,140,60,0,0,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,7,7,0,40,24,0,0,22,0,0,0,8247,8247,119,0,0
76,82,M3 Halftrack,140,armed halftrack,3,APC,0,default,1941,5,1949,0,3,2,3,31,40,90,0,1,1,0,9,113,226,0,0,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,7,7,0,40,24,0,0,22,0,0,0,414,414,547,0,0
77,82,M3A1 Halftrack,140,armed halftrack,3,APC,0,default,1943,11,1949,0,3,2,3,32,40,90,0,1,1,0,9,113,226,0,0,140,60,0,0,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,7,7,0,40,24,0,0,22,0,0,0,438,438,948,0,0
78,82,M2 Cav Track,214,scout halftrack,8,recon,0,default,1944,11,1949,0,3,4,3,25,40,92,0,1,1,0,9,8,226,0,0,140,60,0,0,0,139,60,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,7,7,0,40,24,0,0,22,0,0,0,435,435,948,0,0
79,82,M2 Cav Track,214,scout halftrack,8,recon,0,default,1942,1,1944,0,3,2,3,23,44,92,0,1,1,0,9,10,226,0,0,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,7,7,0,40,24,0,0,22,0,0,0,435,435,547,0,0
80,82,M39 Cgo Carrier,240,prime mover,10,transport,0,default,1944,11,1949,0,4,2,4,28,46,91,0,1,1,0,9,208,228,0,0,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,0,0,53,18,23,53,18,23,0,439,439,50,0,0
81,82,M29C Weasel,193,amphibian unit,7,marine unit,0,default,1944,1,1949,0,2,2,3,31,38,92,0,1,1,0,9,108,224,4,0,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,10,8,8,0,0,30,4,18,30,0,0,0,9962,9962,947,0,0
82,82,LVT 4,195,heavy amphibian unit,7,marine unit,0,default,1945,1,1949,0,6,4,6,50,20,92,0,1,1,0,6,124,230,7,0,140,60,0,0,0,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,18,25,18,18,0,50,30,0,0,30,0,0,0,400,400,144,0,0
83,82,LVT 2,195,heavy amphibian unit,7,marine unit,0,default,1945,1,1949,0,6,3,6,35,20,92,0,1,1,0,9,120,230,7,0,139,60,0,0,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,0,50,30,0,0,30,0,0,0,8311,8311,242,0,0
84,82,DUKW,193,amphibian unit,7,marine unit,0,default,1943,3,1949,0,4,4,4,45,34,92,0,1,1,0,9,124,228,6,0,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,10,4,4,0,0,33,0,12,33,0,12,0,402,402,231,0,0
