rid,name,nation,start_mo,special,X1,X2,X3,X4,X5,X6,X7,X8,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
14,AT Gun Platoon,73,1,0,0,0,0,0,0,0,0,0,37,49,2,1,17,1,17,1,17,1,17,1,17,1,17,1,0,0,0,0,0,0,0,0
15,Mot AT Gun Plt,73,1,0,0,0,0,0,0,0,0,0,41,44,5,1,19,1,19,1,19,1,57,1,57,1,57,1,0,0,0,0,0,0,0,0
16,Mot AT Gun Sec,73,1,0,0,0,0,0,0,0,0,0,41,44,5,1,19,1,19,1,57,1,57,1,0,0,0,0,0,0,0,0,0,0,0,0
17,MG Section,73,1,0,0,0,0,0,0,0,0,0,30,49,3,1,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Inf AT Section,73,1,0,0,0,0,0,0,0,0,0,30,49,3,1,31,1,31,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,SMG Platoon,73,1,0,0,0,0,0,0,0,0,0,41,44,3,1,215,1,113,1,113,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0
20,* AI FORTS *,73,1,1,0,0,0,0,0,0,0,0,30,49,5,2,37,1,1092,1,1018,1,1019,1,1102,1,1060,1,0,0,0,0,0,0,0,0
21,Truck Section,73,1,0,0,0,0,0,0,0,0,0,30,49,4,1,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Truck Platoon,73,1,0,0,0,0,0,0,0,0,0,30,49,4,1,12,1,12,1,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0
23,Howitzer Btry,73,1,0,0,0,0,0,0,0,0,0,30,49,2,1,35,1,35,1,35,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0
24,Artillery Btry,73,1,0,0,0,0,0,0,0,0,0,34,49,2,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Artillery Btln,73,1,0,0,0,0,0,0,0,0,0,34,49,2,1,99,1,99,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Howitzer Sec,73,1,0,0,0,0,0,0,0,0,0,30,49,2,1,35,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,SMG Company,73,1,1,0,0,0,0,0,0,0,0,41,44,3,2,110,1,1019,1,1019,1,1019,1,1075,1,0,0,0,0,0,0,0,0,0,0
28,LMG Section,73,1,0,0,0,0,0,0,0,0,0,41,44,3,1,84,1,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Strike Element,73,6,0,0,0,0,0,0,0,0,0,41,49,4,1,36,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,T-38 Platoon,73,1,0,0,0,0,0,0,0,0,0,43,43,1,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Mortar Section,73,1,2,0,0,0,0,0,0,0,0,35,49,2,1,21,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Mortar Platoon,73,1,2,0,0,0,0,0,0,0,0,35,49,2,1,215,1,21,1,21,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0
34,Hvy Mortar Sqd,73,1,2,0,0,0,0,0,0,0,0,42,49,2,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Rifle Company,73,1,1,0,0,0,0,0,0,0,0,30,44,3,2,110,1,1003,1,1003,1,1003,1,1075,1,0,0,0,0,0,0,0,0,0,0
36,AI Purchas Aslt,73,1,11,0,0,0,0,0,0,0,0,37,44,5,2,14,1,1011,1,1160,1,1003,1,1003,1,1033,1,1119,1,1119,1,1007,1,0,0
37,AI Purchase 44,73,1,1,0,0,0,0,0,0,0,0,37,44,5,2,14,1,1007,1,1160,1,1003,1,1003,1,1017,1,1033,1,1002,1,1112,1,1117,1
38,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,TD Company,73,6,1,0,0,0,0,0,0,0,0,43,45,1,2,11,1,11,1,1051,1,1051,1,1051,1,0,0,0,0,0,0,0,0,0,0
40,Truck Section+,73,1,0,0,0,0,0,0,0,0,0,30,49,4,1,12,1,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Assault Gun Co,73,7,1,0,0,0,0,0,0,0,0,43,45,1,2,10,1,10,1,1011,1,1007,1,1007,1,0,0,0,0,0,0,0,0,0,0
42,Lt Armr Car Plt,73,3,1,0,0,0,0,0,0,0,0,39,49,1,1,14,1,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0
43,AI Purchase ,73,1,1,0,0,0,0,0,0,0,0,37,44,5,2,110,1,1056,1,1003,1,1003,1,1002,1,1017,1,1033,1,1002,1,0,0,0,0
44,Truck,73,1,0,0,0,0,0,0,0,0,0,30,49,4,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Munitions Dump,73,1,0,0,0,0,0,0,0,0,0,30,49,4,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,HQ Command Post,73,1,10,0,0,0,0,0,0,0,0,30,49,4,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Sniper,73,1,11,0,0,0,0,0,0,0,0,30,49,3,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,TD Platoon,73,6,0,0,0,0,0,0,0,0,0,43,45,1,1,11,1,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,MG Platoon,73,1,0,0,0,0,0,0,0,0,0,30,49,3,1,24,1,24,1,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0
54,Hvy Mortar Grp,73,1,2,0,0,0,0,0,0,0,0,42,49,2,1,215,1,22,1,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0
55,Tankette,73,1,1,0,0,0,0,0,0,0,0,37,43,1,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Tankette Plt,73,1,1,0,0,0,0,0,0,0,0,37,43,1,1,52,1,52,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Lt Mortar ,73,1,2,0,0,0,0,0,0,0,0,37,49,2,1,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Lt Mortar Sec,73,1,2,0,0,0,0,0,0,0,0,37,49,2,1,215,1,134,1,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Lt Mortar Plt,73,1,2,0,0,0,0,0,0,0,0,36,49,2,1,215,1,134,1,134,1,134,1,0,0,0,0,0,0,0,0,0,0,0,0
60,Hvy MG Section,73,1,0,0,0,0,0,0,0,0,0,30,49,3,1,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Hvy MG Platoon,73,1,0,0,0,0,0,0,0,0,0,30,49,3,1,23,1,23,1,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0
62,Mot Mortar Btry,73,1,1,0,0,0,0,0,0,0,0,37,45,5,2,110,1,242,1,1181,1,1181,1,1182,1,0,0,0,0,0,0,0,0,0,0
63,T-34/85 ,73,8,0,0,0,0,0,0,0,0,0,44,49,1,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,T-34/85 Platoon,73,8,0,0,0,0,0,0,0,0,0,44,49,1,1,67,1,67,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,T-34/85 Company,73,8,1,0,0,0,0,0,0,0,0,44,49,1,2,67,1,1064,1,1064,1,1064,1,0,0,0,0,0,0,0,0,0,0,0,0
66,Halftrack Sec,73,10,0,0,0,0,0,0,0,0,0,42,44,4,1,55,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Halftrack Plt,73,10,0,0,0,0,0,0,0,0,0,42,44,4,1,55,1,55,1,55,1,55,1,55,1,0,0,0,0,0,0,0,0,0,0
68,SMG Plt (Sov),73,8,0,0,0,0,0,0,0,0,0,44,44,3,1,214,1,94,1,94,1,94,1,94,1,0,0,0,0,0,0,0,0,0,0
69,SMG Co (Sov),73,8,1,0,0,0,0,0,0,0,0,44,44,3,2,207,1,1068,1,1068,1,1068,1,1018,1,1059,1,0,0,0,0,0,0,0,0
70,Armed HT Sec,73,10,0,0,0,0,0,0,0,0,0,42,44,1,1,56,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Halftrack,73,10,0,0,0,0,0,0,0,0,0,42,44,4,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Hvy FlaK Sec,73,7,0,0,0,0,0,0,0,0,0,41,45,2,1,64,1,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,SMG Plt ,73,1,0,0,0,0,0,0,0,0,0,45,49,3,1,214,1,94,1,143,1,143,1,143,1,0,0,0,0,0,0,0,0,0,0
74,SMG Company,73,1,1,0,0,0,0,0,0,0,0,45,49,3,2,207,1,1073,1,1073,1,1073,1,1077,1,0,0,0,0,0,0,0,0,0,0
75,Weapons Platoon,73,1,2,0,0,0,0,0,0,0,0,41,44,2,1,216,1,84,1,84,1,134,1,134,1,134,1,40,1,40,1,40,1,0,0
76,Mot Weapons Plt,73,1,2,0,0,0,0,0,0,0,0,41,44,2,1,216,1,84,1,84,1,134,1,134,1,134,1,40,1,40,1,12,1,12,1
77,Weapons Platoon,73,1,2,0,0,0,0,0,0,0,0,45,49,2,1,216,1,95,1,95,1,138,1,138,1,138,1,40,1,40,1,40,1,0,0
78,Rifle Plt,73,1,0,0,0,0,0,0,0,0,0,45,49,3,1,214,1,141,1,142,1,142,1,142,1,0,0,0,0,0,0,0,0,0,0
79,Rifle Co,73,1,1,0,0,0,0,0,0,0,0,45,49,3,2,207,1,1078,1,1078,1,1078,1,1077,1,0,0,0,0,0,0,0,0,0,0
80,CS Tank,73,10,0,0,0,0,0,0,0,0,0,42,44,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Motor SMG Plt,73,1,0,0,0,0,0,0,0,0,0,45,49,3,1,214,1,94,1,94,1,94,1,94,1,83,1,83,1,83,1,83,1,83,1
82,Inf Gun Section,73,1,2,0,0,0,0,0,0,0,0,30,44,2,1,60,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Inf Gun Battery,73,1,2,0,0,0,0,0,0,0,0,30,44,2,1,60,1,60,1,60,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0
84,Mot Weapons Plt,73,1,2,0,0,0,0,0,0,0,0,45,49,2,1,216,1,95,1,95,1,138,1,138,1,40,1,40,1,40,1,12,1,12,1
85,Motor Rifle Plt,73,1,1,0,0,0,0,0,0,0,0,37,44,5,1,215,1,116,1,117,1,117,1,85,1,85,1,85,1,85,1,0,0,0,0
86,T-34/85 Section,73,8,0,0,0,0,0,0,0,0,0,44,49,1,1,67,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Hvy TD Section,73,8,0,0,0,0,0,0,0,0,0,44,49,1,1,73,1,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Rifle Plt (Sov),73,8,0,0,0,0,0,0,0,0,0,44,44,3,1,214,1,140,1,93,1,93,1,93,1,0,0,0,0,0,0,0,0,0,0
89,Rifle Co (Sov),73,8,1,0,0,0,0,0,0,0,0,44,44,3,2,207,1,1088,1,1088,1,1088,1,1018,1,1059,1,0,0,0,0,0,0,0,0
90,Mot Rifle Plt-S,73,8,0,0,0,0,0,0,0,0,0,44,44,3,1,214,1,140,1,93,1,93,1,93,1,85,1,85,1,85,1,85,1,85,1
91,Fortifications,73,1,0,0,0,0,0,0,0,0,0,30,49,4,1,108,1,108,1,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Defensive Group,73,1,1,0,0,0,0,0,0,0,0,30,49,4,1,37,1,37,1,108,1,108,1,105,1,0,0,0,0,0,0,0,0,0,0
93,Fort,73,1,0,0,0,0,0,0,0,0,0,30,49,4,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Amphibian,73,3,0,0,0,0,0,0,0,0,0,42,47,4,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Hvy TD Platoon,73,8,0,0,0,0,0,0,0,0,0,44,49,1,1,73,1,73,1,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Motor Rifle Plt,73,1,0,0,0,0,0,0,0,0,0,45,49,3,1,214,1,141,1,142,1,142,1,142,1,83,1,83,1,83,1,83,1,83,1
97,Motor Rifle Plt,73,1,0,0,0,0,0,0,0,0,0,30,44,3,1,215,1,116,1,112,1,112,1,112,1,85,1,85,1,85,1,85,1,85,1
98,Motor Rifle Co,73,1,1,0,0,0,0,0,0,0,0,30,44,3,2,110,1,85,1,1097,1,1097,1,1097,1,1076,1,0,0,0,0,0,0,0,0
99,Motor Rifle Co,73,1,1,0,0,0,0,0,0,0,0,45,49,3,2,207,1,85,1,1096,1,1096,1,1096,1,1084,1,0,0,0,0,0,0,0,0
100,Riot Car Sec,73,1,1,0,0,0,0,0,0,0,0,37,47,1,1,13,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Rifle Platoon+,73,1,0,0,0,0,0,0,0,0,0,42,43,5,1,215,1,25,1,25,1,25,1,25,1,134,1,0,0,0,0,0,0,0,0
102,FlaK Section,73,1,0,0,0,0,0,0,0,0,0,36,49,2,1,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,FlaK Battery,73,1,0,0,0,0,0,0,0,0,0,36,49,2,1,63,1,63,1,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0
104,Rifle Platoon,73,1,0,0,0,0,0,0,0,0,0,30,41,5,1,215,1,25,1,25,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0
105,Rifle Company+,73,1,1,0,0,0,0,0,0,0,0,42,43,5,2,110,1,1101,1,1101,1,1101,1,1018,1,1060,1,1059,1,0,0,0,0,0,0
106,Rifle Company+,73,1,1,0,0,0,0,0,0,0,0,35,36,5,2,110,1,1104,1,1104,1,1104,1,1058,1,0,0,0,0,0,0,0,0,0,0
107,Rifle Company+,73,1,1,0,0,0,0,0,0,0,0,37,41,5,2,110,1,1104,1,1104,1,1104,1,1060,1,1058,1,0,0,0,0,0,0,0,0
108,CS Tank Company,73,10,1,0,0,0,0,0,0,0,0,42,44,1,2,6,1,6,1,1009,1,1009,1,1009,1,0,0,0,0,0,0,0,0,0,0
109,Tank Co 11,73,7,1,0,0,0,0,0,0,0,0,42,45,1,2,7,1,7,1,1010,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0
110,Civilian Bus,73,6,0,0,0,0,0,0,0,0,0,41,49,4,1,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Tank Section,73,7,0,0,0,0,0,0,0,0,0,42,45,1,1,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Tank Platoon,73,7,0,0,0,0,0,0,0,0,0,42,45,1,1,7,1,7,1,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
113,Mixed Armor Co,73,7,1,0,0,0,0,0,0,0,0,44,45,1,2,7,1,1008,1,1112,1,1112,1,1007,1,0,0,0,0,0,0,0,0,0,0
114,Tank Company,73,7,1,0,0,0,0,0,0,0,0,42,45,1,2,7,1,7,1,1111,1,1112,1,1112,1,1112,1,0,0,0,0,0,0,0,0
115,Prime Mover Plt,73,1,0,0,0,0,0,0,0,0,0,37,49,4,1,228,1,228,1,228,1,228,1,0,0,0,0,0,0,0,0,0,0,0,0
116,Prime Mover Sec,73,1,0,0,0,0,0,0,0,0,0,37,49,4,1,227,1,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Mountain Plt,73,3,10,0,0,0,0,0,0,0,0,39,49,3,1,123,1,123,1,123,1,123,1,0,0,0,0,0,0,0,0,0,0,0,0
118,Mountain Co,73,3,11,0,0,0,0,0,0,0,0,39,49,3,2,123,1,1117,1,1117,1,1117,1,1144,1,0,0,0,0,0,0,0,0,0,0
119,Ass'lt Pionieri,73,1,10,0,0,0,0,0,0,0,0,41,44,3,1,120,1,120,1,120,1,120,1,0,0,0,0,0,0,0,0,0,0,0,0
120,CS Tank Section,73,10,0,0,0,0,0,0,0,0,0,42,44,1,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,CS Tank Plt 4,73,10,0,0,0,0,0,0,0,0,0,42,44,1,1,6,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
122,Pioneri Platoon,73,1,0,0,0,0,0,0,0,0,0,41,44,3,1,121,1,121,1,121,1,121,1,0,0,0,0,0,0,0,0,0,0,0,0
123,Pioneri Company,73,1,1,0,0,0,0,0,0,0,0,41,44,3,2,110,1,1122,1,1122,1,1122,1,0,0,0,0,0,0,0,0,0,0,0,0
124,Mot Pioneri Plt,73,1,10,0,0,0,0,0,0,0,0,41,44,3,1,50,1,50,1,50,1,50,1,85,1,85,1,85,1,85,1,0,0,0,0
125,Engineer Co**,73,8,11,0,0,0,0,0,0,0,0,44,49,5,2,110,1,1133,1,1133,1,1133,1,1054,1,1022,1,0,0,0,0,0,0,0,0
126,Mot Pioneri Co,73,1,11,0,0,0,0,0,0,0,0,41,44,3,2,110,1,85,1,1124,1,1124,1,1124,1,1076,1,0,0,0,0,0,0,0,0
127,Reserve Platoon,73,1,20,0,0,0,0,0,0,0,0,30,44,3,1,215,1,131,1,132,1,132,1,132,1,0,0,0,0,0,0,0,0,0,0
128,Reserve Company,73,1,21,0,0,0,0,0,0,0,0,30,44,3,2,110,1,1127,1,1127,1,1127,1,1018,1,0,0,0,0,0,0,0,0,0,0
129,Pioneri Platoon,73,1,0,0,0,0,0,0,0,0,0,30,40,5,1,28,1,28,1,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0
130,FT Tank Section,73,1,0,0,0,0,0,0,0,0,0,30,43,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,FT Tank Platoon,73,1,0,0,0,0,0,0,0,0,0,30,43,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,FT Tank Company,73,1,0,0,0,0,0,0,0,0,0,30,43,1,2,1,1,1130,1,1131,1,1131,1,1131,1,1131,1,0,0,0,0,0,0,0,0
133,Engineer Plt ,73,8,0,0,0,0,0,0,0,0,0,44,49,3,1,129,1,129,1,129,1,129,1,0,0,0,0,0,0,0,0,0,0,0,0
134,Pionieri Co+,73,1,1,0,0,0,0,0,0,0,0,41,44,5,2,110,1,1122,1,1122,1,1122,1,1060,1,0,0,0,0,0,0,0,0,0,0
135,Engineer Co,73,8,1,0,0,0,0,0,0,0,0,44,49,3,2,207,1,1133,1,1133,1,1133,1,0,0,0,0,0,0,0,0,0,0,0,0
136,Lt Tank Company,73,3,1,0,0,0,0,0,0,0,0,36,44,1,2,2,1,1004,1,1004,1,1004,1,1004,1,1004,1,0,0,0,0,0,0,0,0
137,Lt Tank Co (b),73,8,1,0,0,0,0,0,0,0,0,40,43,5,2,3,1,1005,1,1005,1,1005,1,0,0,0,0,0,0,0,0,0,0,0,0
138,T-38 Company,73,1,1,0,0,0,0,0,0,0,0,43,43,1,2,5,1,1006,1,1031,1,1031,1,1031,1,1031,1,0,0,0,0,0,0,0,0
139,Arm'd Pionieri,73,10,10,0,0,0,0,0,0,0,0,42,44,3,1,137,1,137,1,137,1,137,1,56,1,55,1,55,1,55,1,55,1,0,0
140,Flame Section,73,1,0,0,0,0,0,0,0,0,0,30,44,3,1,128,1,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Para Platoon,73,6,10,0,0,0,0,0,0,0,0,41,44,3,1,130,1,80,1,80,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0
142,Para Company,73,6,11,0,0,0,0,0,0,0,0,41,44,3,2,135,1,1141,1,1141,1,1141,1,1075,1,0,0,0,0,0,0,0,0,0,0
143,Flame Section,73,8,0,0,0,0,0,0,0,0,0,44,49,3,1,51,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Mtn Wpns Plt*,73,1,12,0,0,0,0,0,0,0,0,41,44,5,1,123,1,84,1,84,1,134,1,134,1,31,1,31,1,139,1,139,1,139,1
145,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Ammo Carriers,73,1,0,0,0,0,0,0,0,0,0,30,49,4,1,230,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Ammo Carrier,73,1,0,0,0,0,0,0,0,0,0,30,49,4,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Barge Carrier,73,1,0,0,0,0,0,0,0,0,0,39,49,4,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Barge Carriers,73,1,0,0,0,0,0,0,0,0,0,39,49,4,1,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Captured Tanks,73,7,21,0,0,0,0,0,0,0,0,41,42,1,1,218,1,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Fwd Observer,73,1,11,0,0,0,0,0,0,0,0,30,49,2,1,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,FO Vehicle,73,1,11,0,0,0,0,0,0,0,0,30,49,2,1,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Command Car,73,1,1,0,0,0,0,0,0,0,0,30,49,4,1,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Recon Section,73,1,1,0,0,0,0,0,0,0,0,30,49,3,1,240,1,240,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Recon Group,73,1,1,0,0,0,0,0,0,0,0,30,49,3,2,240,1,1160,1,1160,1,1160,1,0,0,0,0,0,0,0,0,0,0,0,0
162,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Pack Animals,73,1,0,0,0,0,0,0,0,0,0,30,44,4,1,234,1,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Wagon Sec,73,1,0,0,0,0,0,0,0,0,0,30,49,4,1,226,1,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Gun Team Sec,73,1,0,0,0,0,0,0,0,0,0,30,49,4,1,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Wagon Grp,73,1,0,0,0,0,0,0,0,0,0,30,49,4,1,226,1,226,1,226,1,226,1,0,0,0,0,0,0,0,0,0,0,0,0
167,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Cavalry Platoon,73,1,10,0,0,0,0,0,0,0,0,30,43,3,1,232,1,232,1,232,1,232,1,0,0,0,0,0,0,0,0,0,0,0,0
