rid,name,nation,start_mo,special,X1,X2,X3,X4,X5,X6,X7,X8,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
28,Light Arm'd Co,79,1,1,0,0,0,0,0,0,0,0,37,40,1,2,235,1,1007,1,1044,1,1044,1,0,0,0,0,0,0,0,0,0,0,0,0
29,Cavalry Sqdrn,79,1,1,0,0,0,0,0,0,0,0,30,40,3,2,232,1,1053,1,1053,1,1053,1,1053,1,0,0,0,0,0,0,0,0,0,0
30,Artillerie Btry,79,1,0,0,0,0,0,0,0,0,0,30,40,2,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Artillerie Btln,79,1,0,0,0,0,0,0,0,0,0,30,40,2,1,56,1,56,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,MG Section,79,1,0,0,0,0,0,0,0,0,0,30,49,3,1,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Howitzer Btry,79,1,0,0,0,0,0,0,0,0,0,30,49,2,1,69,1,69,1,69,1,69,1,0,0,0,0,0,0,0,0,0,0,0,0
34,Destroyer,79,1,0,0,0,0,0,0,0,0,0,30,49,2,4,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Cruiser,79,1,0,0,0,0,0,0,0,0,0,30,49,2,4,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ammo Dump,79,1,0,0,0,0,0,0,0,0,0,30,49,4,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Fortification,79,1,0,0,0,0,0,0,0,0,0,39,40,4,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,<<AI FORTS>>,79,1,0,0,0,0,0,0,0,0,0,39,49,5,2,45,1,45,1,45,1,45,1,1030,1,0,0,0,0,0,0,0,0,0,0
39,M24 Platoon,79,11,0,0,0,0,0,0,0,0,0,45,49,1,1,200,1,200,1,200,1,200,1,200,1,0,0,0,0,0,0,0,0,0,0
40,Rifle Company,79,1,1,0,0,0,0,0,0,0,0,30,40,3,2,110,1,239,1,1002,1,1002,1,1002,1,1024,1,1025,1,0,0,0,0,0,0
41,Motor Rifle Co,79,3,1,0,0,0,0,0,0,0,0,42,49,3,2,111,1,107,1,11,1,1003,1,1003,1,1003,1,1057,1,1050,1,1058,1,0,0
42,M24 Company,79,11,1,0,0,0,0,0,0,0,0,45,49,1,2,200,1,200,1,1039,1,1039,1,0,0,0,0,0,0,0,0,0,0,0,0
43,Tank Company,79,10,1,0,0,0,0,0,0,0,0,42,49,1,2,207,1,207,1,1010,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0
44,Armored Car Trp,79,1,1,0,0,0,0,0,0,0,0,37,40,1,1,7,1,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Fortifications,79,1,0,0,0,0,0,0,0,0,0,39,40,4,1,45,1,45,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Carrier Pltn,79,3,0,0,0,0,0,0,0,0,0,42,49,4,1,9,1,9,1,9,1,9,1,9,1,9,1,0,0,0,0,0,0,0,0
47,Carrier,79,3,0,0,0,0,0,0,0,0,0,42,49,4,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,AA Gun Sec,79,1,0,0,0,0,0,0,0,0,0,41,42,2,1,77,1,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,AA Gun Troop,79,1,0,0,0,0,0,0,0,0,0,41,42,2,2,77,1,77,1,1048,1,1048,1,0,0,0,0,0,0,0,0,0,0,0,0
50,Mot AT Gun Sec,79,3,0,0,0,0,0,0,0,0,0,42,49,5,1,14,1,14,1,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
51,Mot AT Gun Pltn,79,3,0,0,0,0,0,0,0,0,0,42,49,5,2,31,1,1050,1,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Command Post,79,1,11,0,0,0,0,0,0,0,0,39,49,4,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Cavalry,79,1,0,0,0,0,0,0,0,0,0,30,40,3,1,232,1,232,1,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Hvy Truck Pltn,79,1,0,0,0,0,0,0,0,0,0,30,49,4,1,10,1,10,1,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0
55,Jager Pltn,79,1,0,0,0,0,0,0,0,0,0,30,40,3,1,94,1,91,1,91,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0
56,Jager Co,79,1,1,0,0,0,0,0,0,0,0,30,40,3,2,113,1,239,1,125,1,1055,1,1055,1,1055,1,0,0,0,0,0,0,0,0
57,Mot MG Sec,79,3,0,0,0,0,0,0,0,0,0,42,49,3,1,109,1,109,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Mot Mortar Pltn,79,3,2,0,0,0,0,0,0,0,0,42,49,2,1,21,1,21,1,21,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
59,Inf Support Co,79,1,1,0,0,0,0,0,0,0,0,37,40,3,2,110,1,1005,1,1069,1,1069,1,1065,1,1068,1,1068,1,0,0,0,0,0,0
60,Halftrack Sec,79,8,0,0,0,0,0,0,0,0,0,44,49,4,1,203,1,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Engineer Plt,79,8,0,0,0,0,0,0,0,0,0,39,40,3,1,89,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0
62,Halftrack Pltn,79,8,0,0,0,0,0,0,0,0,0,44,49,4,1,203,1,203,1,203,1,203,1,0,0,0,0,0,0,0,0,0,0,0,0
63,MG Carrier Pltn,79,1,1,0,0,0,0,0,0,0,0,33,40,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
64,MG Carrier Sec,79,1,1,0,0,0,0,0,0,0,0,33,40,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AT Gun Pltn,79,1,0,0,0,0,0,0,0,0,0,30,40,2,1,75,1,75,1,75,1,75,1,0,0,0,0,0,0,0,0,0,0,0,0
66,AA Gun Btry+,79,1,0,0,0,0,0,0,0,0,0,30,40,2,2,81,1,81,1,1020,1,1020,1,1020,1,1075,1,0,0,0,0,0,0,0,0
67,Inf Gun Pltn,79,1,2,0,0,0,0,0,0,0,0,30,40,2,1,65,1,65,1,65,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0
68,Mortar Pltn,79,1,2,0,0,0,0,0,0,0,0,37,49,2,1,62,1,62,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,HMG Pltn,79,1,0,0,0,0,0,0,0,0,0,30,40,3,1,24,1,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,25pdr Short Bty,79,9,0,0,0,0,0,0,0,0,0,44,49,2,1,63,1,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,25pdr Short Sec,79,9,0,0,0,0,0,0,0,0,0,44,49,2,1,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Hvy Mortar Sec,79,7,2,0,0,0,0,0,0,0,0,43,49,2,1,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Hvy Mortar Pltn,79,7,2,0,0,0,0,0,0,0,0,43,49,2,1,22,1,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,SP Gun Sec,79,6,2,0,0,0,0,0,0,0,0,44,49,2,1,206,1,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,AAMG Sec,79,1,0,0,0,0,0,0,0,0,0,30,40,2,1,124,1,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,AAMG Pltn,79,1,0,0,0,0,0,0,0,0,0,30,40,2,1,124,1,124,1,124,1,124,1,0,0,0,0,0,0,0,0,0,0,0,0
77,SP Gun Btry,79,6,2,0,0,0,0,0,0,0,0,44,49,2,1,206,1,206,1,206,1,206,1,0,0,0,0,0,0,0,0,0,0,0,0
78,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Lt Tank Pltn,79,1,0,0,0,0,0,0,0,0,0,43,45,1,1,3,1,3,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0
81,Lt Tank Co,79,1,1,0,0,0,0,0,0,0,0,43,45,1,2,3,1,3,1,1080,1,1080,1,0,0,0,0,0,0,0,0,0,0,0,0
82,SPAA Sec,79,6,0,0,0,0,0,0,0,0,0,44,49,2,1,212,1,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Mech Inf Pltn,79,5,10,0,0,0,0,0,0,0,0,45,49,3,1,119,1,120,1,40,1,118,1,118,1,118,1,203,1,203,1,203,1,203,1
84,Mech Inf Co,79,5,11,0,0,0,0,0,0,0,0,45,49,3,2,117,1,106,1,203,1,1083,1,1083,1,1083,1,1087,1,1085,1,1086,1,0,0
85,Mech ATG Pltn,79,5,10,0,0,0,0,0,0,0,0,45,49,5,1,17,1,17,1,17,1,203,1,203,1,203,1,0,0,0,0,0,0,0,0
86,Mech Mortar Plt,79,5,12,0,0,0,0,0,0,0,0,45,49,5,1,21,1,21,1,203,1,203,1,0,0,0,0,0,0,0,0,0,0,0,0
87,Mech MG Sec,79,5,10,0,0,0,0,0,0,0,0,45,49,5,1,208,1,208,1,203,1,203,1,0,0,0,0,0,0,0,0,0,0,0,0
88,SPAA Pltn,79,1,0,0,0,0,0,0,0,0,0,44,49,2,1,212,1,212,1,212,1,212,1,0,0,0,0,0,0,0,0,0,0,0,0
89,Eng Tank Sec,79,1,0,0,0,0,0,0,0,0,0,44,49,1,1,209,1,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Eng Tank Pltn,79,1,0,0,0,0,0,0,0,0,0,44,49,1,1,209,1,209,1,209,1,209,1,0,0,0,0,0,0,0,0,0,0,0,0
91,AA Gun Sec,79,7,0,0,0,0,0,0,0,0,0,45,49,2,1,77,1,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,AA Gun Btry,79,7,0,0,0,0,0,0,0,0,0,45,49,2,2,77,1,77,1,1048,1,1048,1,1048,1,0,0,0,0,0,0,0,0,0,0
93,KNIL Inf Pltn,79,1,0,0,0,0,0,0,0,0,0,30,49,3,1,190,1,191,1,191,1,192,1,192,1,192,1,0,0,0,0,0,0,0,0
94,KNIL Inf Co,79,1,0,0,0,0,0,0,0,0,0,30,49,3,2,216,1,217,1,1093,1,1093,1,1093,1,1117,1,0,0,0,0,0,0,0,0
95,KNIL Cav AC Plt,79,12,1,0,0,0,0,0,0,0,0,41,42,5,1,181,1,179,1,179,1,179,1,0,0,0,0,0,0,0,0,0,0,0,0
96,KNIL Cav GP Plt,79,12,1,0,0,0,0,0,0,0,0,41,42,5,1,174,1,174,1,174,1,174,1,174,1,174,1,174,1,174,1,174,1,182,1
97,KNIL Cav MG Plt,79,12,0,0,0,0,0,0,0,0,0,41,42,5,1,190,1,194,1,194,1,194,1,194,1,181,1,181,1,181,1,181,1,0,0
98,KNIL Cav Sqdrn,79,12,1,0,0,0,0,0,0,0,0,41,42,3,2,216,1,181,1,182,1,1095,1,1096,1,1096,1,1097,1,0,0,0,0,0,0
99,KNIL APC Sec,79,1,0,0,0,0,0,0,0,0,0,40,42,1,1,196,1,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,KNIL APC Plt,79,1,0,0,0,0,0,0,0,0,0,40,42,1,1,196,1,196,1,196,1,196,1,0,0,0,0,0,0,0,0,0,0,0,0
101,KNIL Scout Sec,79,6,0,0,0,0,0,0,0,0,0,40,42,1,1,198,1,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,KNIL Scout Plt,79,6,0,0,0,0,0,0,0,0,0,40,42,1,1,198,1,198,1,198,1,198,1,0,0,0,0,0,0,0,0,0,0,0,0
103,KNIL SPAA Sec,79,6,0,0,0,0,0,0,0,0,0,40,42,1,1,199,1,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,KNIL SPAA Plt,79,6,0,0,0,0,0,0,0,0,0,40,42,1,1,199,1,199,1,199,1,199,1,0,0,0,0,0,0,0,0,0,0,0,0
105,KNIL Cavalry,79,1,0,0,0,0,0,0,0,0,0,30,41,3,1,228,1,228,1,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,KNIL Cavalry Sq,79,1,0,0,0,0,0,0,0,0,0,30,41,3,2,228,1,1105,1,1105,1,1105,1,1105,1,0,0,0,0,0,0,0,0,0,0
107,KNIL Mtrcycles,79,1,1,0,0,0,0,0,0,0,0,30,42,3,1,182,1,182,1,182,1,215,1,0,0,0,0,0,0,0,0,0,0,0,0
108,ATG Sec,79,3,0,0,0,0,0,0,0,0,0,42,49,2,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,ATG Pltn,79,3,0,0,0,0,0,0,0,0,0,42,49,2,1,14,1,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0
110,Artillerie Sec,79,3,0,0,0,0,0,0,0,0,0,42,49,2,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Artillerie Trp,79,3,0,0,0,0,0,0,0,0,0,42,49,2,1,55,1,55,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Infantry Pltn,79,3,0,0,0,0,0,0,0,0,0,42,49,3,1,48,1,27,1,27,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0
113,Infantry Co,79,3,1,0,0,0,0,0,0,0,0,42,49,3,2,111,1,240,1,1112,1,1112,1,1112,1,1024,1,1025,1,0,0,0,0,0,0
114,Jager Pltn,79,3,0,0,0,0,0,0,0,0,0,42,49,3,1,98,1,92,1,92,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0
115,Jager Co,79,1,1,0,0,0,0,0,0,0,0,30,40,3,2,114,1,240,1,108,1,1114,1,1114,1,1114,1,0,0,0,0,0,0,0,0
116,KNIL Support Co,79,1,1,0,0,0,0,0,0,0,0,37,49,3,2,216,1,1005,1,1117,1,1109,1,1068,1,0,0,0,0,0,0,0,0,0,0
117,KNIL MG Pltn,79,1,0,0,0,0,0,0,0,0,0,30,49,3,1,194,1,194,1,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Inf Support Co,79,3,1,0,0,0,0,0,0,0,0,42,49,3,2,111,1,1005,1,1069,1,1069,1,1109,1,1068,1,1068,1,0,0,0,0,0,0
119,MG Pltn,79,1,0,0,0,0,0,0,0,0,0,30,49,3,1,23,1,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,HMG Sec,79,5,0,0,0,0,0,0,0,0,0,45,49,3,1,208,1,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,HMG Pltn,79,5,0,0,0,0,0,0,0,0,0,45,49,3,1,208,1,208,1,208,1,208,1,0,0,0,0,0,0,0,0,0,0,0,0
122,KNIL Static AA,79,2,0,0,0,0,0,0,0,0,0,31,42,2,1,186,1,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Engineer Plt,79,3,0,0,0,0,0,0,0,0,0,42,49,3,1,154,1,129,1,129,1,129,1,129,1,0,0,0,0,0,0,0,0,0,0
124,KNIL Flame Sec,79,1,0,0,0,0,0,0,0,0,0,43,49,3,1,161,1,161,1,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Truck ,79,1,0,0,0,0,0,0,0,0,0,30,49,4,1,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,KN Marine Plt,79,3,10,0,0,0,0,0,0,0,0,42,45,3,1,127,1,123,1,123,1,123,1,123,1,109,1,33,1,0,0,0,0,0,0
141,KN Marine Plt,79,5,10,0,0,0,0,0,0,0,0,45,49,3,1,128,1,121,1,121,1,121,1,121,1,208,1,40,1,0,0,0,0,0,0
142,Resistance Cell,79,6,1,0,0,0,0,0,0,0,0,40,45,3,1,155,1,155,1,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Resistance Grp,79,6,1,0,0,0,0,0,0,0,0,40,45,3,2,155,1,1142,1,1142,1,1142,1,0,0,0,0,0,0,0,0,0,0,0,0
144,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Bicycle Inf,79,1,1,0,0,0,0,0,0,0,0,30,40,3,1,234,1,234,1,234,1,234,1,0,0,0,0,0,0,0,0,0,0,0,0
148,Bicycle Co,79,1,1,0,0,0,0,0,0,0,0,30,40,3,2,234,1,1147,1,1147,1,1147,1,0,0,0,0,0,0,0,0,0,0,0,0
149,Ammo Carriers,79,1,0,0,0,0,0,0,0,0,0,30,49,4,1,230,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Ammo Carrier,79,1,0,0,0,0,0,0,0,0,0,30,49,4,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Barge Carrier,79,1,0,0,0,0,0,0,0,0,0,39,49,4,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Gunboat,79,1,0,0,0,0,0,0,0,0,0,30,49,4,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Barge Carriers,79,1,0,0,0,0,0,0,0,0,0,39,49,4,1,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Torpedo Boats,79,5,0,0,0,0,0,0,0,0,0,34,49,4,1,96,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Sloop,79,1,0,0,0,0,0,0,0,0,0,38,49,4,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Recon Sec,79,3,1,0,0,0,0,0,0,0,0,42,49,3,1,204,1,204,1,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,KN Marine Plt,79,1,10,0,0,0,0,0,0,0,0,36,42,3,1,126,1,122,1,122,1,122,1,122,1,24,1,32,1,0,0,0,0,0,0
160,Inf Recon Sec,79,1,1,0,0,0,0,0,0,0,0,30,49,3,1,239,1,239,1,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Inf Recon Grp,79,1,1,0,0,0,0,0,0,0,0,39,49,3,2,239,1,1160,1,1160,1,1160,1,0,0,0,0,0,0,0,0,0,0,0,0
162,Fwd Observers,79,1,11,0,0,0,0,0,0,0,0,30,49,2,1,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Command Car,79,1,1,0,0,0,0,0,0,0,0,30,49,4,1,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Wagon Sec,79,1,0,0,0,0,0,0,0,0,0,30,45,4,1,224,1,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Wagon Grp,79,1,0,0,0,0,0,0,0,0,0,30,45,4,1,224,1,224,1,224,1,224,1,0,0,0,0,0,0,0,0,0,0,0,0
166,Gun Teams,79,1,0,0,0,0,0,0,0,0,0,30,42,4,1,223,1,223,1,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0
167,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Prime Movers,79,1,0,0,0,0,0,0,0,0,0,30,42,4,1,225,1,225,1,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
