rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,arm.B07,arm.B08,arm.B09,arm.B10,arm.B11,arm.B12,arm.B13,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,end_mo,smkdev,start_mo,B83,B84,B85,B86,text,sound,B89,B90
11,Crusader II CS,38,0,3,4,35,179,0,0,6,0,60,0,0,0,0,0,28,32,26,27,49,23,30,8,63,29,28,67,32,32,13,0,0,0,0,0,0,0,37,0,40,16,40,25,91,41,43,42,89,617,0,2,0,0,5,0,0,0,8,3,226,494,0,0,0,11,0,0,0,0,617,0,0,0
12,Crusader III,64,0,3,3,29,179,0,0,0,65,60,0,0,0,0,0,28,32,27,27,51,23,29,10,72,38,38,103,64,64,22,0,0,0,0,0,0,0,40,0,40,0,50,30,91,42,43,64,89,637,0,4,0,0,5,0,3,0,8,3,226,509,0,0,1,9,0,0,0,0,637,0,0,0
13,Guy Mk I AC,11,0,2,3,101,179,0,0,60,0,60,0,0,0,0,0,42,15,10,10,15,15,15,7,51,38,38,97,51,51,18,0,0,0,0,0,0,0,24,16,20,30,12,12,72,39,41,47,89,8922,0,4,0,0,8,0,2,0,2,2,224,521,0,0,1,1,0,0,0,0,8922,0,0,0
14,Rolls-Royce AC,11,0,2,3,41,0,0,0,60,0,0,0,0,0,0,0,40,10,9,6,10,9,9,9,8,8,8,8,8,8,8,0,0,0,0,0,0,0,20,0,0,18,28,18,51,30,40,21,89,9950,0,4,0,0,9,0,2,0,2,2,224,926,0,0,0,1,0,0,0,0,9950,0,0,0
15,Morris CS9/LAC,11,0,2,3,134,148,0,0,0,35,60,0,0,0,0,0,50,14,10,8,14,10,8,8,26,27,27,39,19,24,10,0,0,0,0,0,0,0,20,10,8,15,15,15,61,38,41,28,89,9951,0,4,0,0,9,0,2,0,0,2,224,29,0,0,0,1,0,0,0,0,9951,0,0,0
16,Marm-Herr IV,11,0,2,4,21,139,177,0,0,48,60,0,60,0,0,0,50,12,12,9,12,12,12,6,44,25,25,56,25,25,13,0,0,0,0,0,0,0,18,12,34,0,8,8,71,43,44,50,89,620,0,4,0,0,6,0,3,0,2,2,224,582,0,0,0,1,0,0,0,0,620,0,0,0
17,Rolls-Royce Mod,11,0,2,3,134,135,0,0,0,35,60,0,0,0,0,0,40,9,9,6,10,9,9,0,32,26,27,49,23,30,8,0,0,0,0,0,0,0,20,0,18,0,15,18,70,36,41,29,89,7717,0,4,0,0,9,0,2,0,2,2,224,926,0,0,1,1,0,0,0,0,7717,0,0,0
18,Lee I,105,60,4,6,18,178,176,45,78,100,60,0,60,0,36,14,22,51,38,38,57,57,57,18,32,26,27,49,23,30,8,0,0,0,0,0,0,0,35,0,17,47,15,15,91,42,48,120,89,383,0,4,0,0,7,0,2,0,6,3,230,538,0,0,1,6,0,0,0,0,383,0,0,0
19,Grant II,105,50,4,6,198,178,0,45,38,90,60,0,0,0,25,25,22,51,38,38,57,57,57,18,32,27,27,51,23,29,10,0,0,0,0,0,0,0,35,0,17,47,15,15,90,42,43,116,89,7709,0,4,0,0,6,0,2,0,6,3,228,482,0,0,1,5,0,0,0,0,7709,0,0,0
20,Guy FBAX,28,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,25,4,4,4,0,0,0,0,15,10,10,15,15,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,49,21,89,7785,0,0,0,0,9,0,0,0,218,3,224,911,0,0,0,1,0,0,0,0,7785,0,0,0
21,Sherman III,65,70,4,5,45,139,177,131,52,45,60,0,60,0,60,0,26,51,38,38,95,51,51,18,10,9,6,10,9,9,9,0,0,0,0,0,0,0,56,0,5,28,15,8,91,42,47,102,89,384,0,4,0,0,5,4,2,0,8,3,230,479,0,0,0,10,0,0,0,0,384,0,0,0
22,Sherman V,13,0,4,5,45,139,177,131,47,50,60,0,60,0,60,0,26,64,38,38,103,64,64,21,14,10,8,14,10,8,8,0,0,0,0,0,0,0,42,0,11,38,12,8,90,43,47,121,89,9968,0,4,0,0,5,4,3,0,8,3,230,539,0,0,1,11,0,0,0,0,7769,0,0,0
23,Sherman V,65,0,4,5,45,139,177,0,47,50,60,0,60,0,0,0,26,64,38,38,103,64,64,21,12,12,9,12,12,12,6,0,0,0,0,0,0,0,42,0,11,38,12,8,90,43,44,118,89,9971,0,4,0,0,5,4,3,0,8,3,230,539,0,0,1,11,0,0,0,0,9971,0,0,0
24,Sherman DD,35,50,4,5,45,139,177,131,47,50,60,0,60,0,60,0,24,51,38,38,95,51,51,18,9,9,6,10,9,9,0,0,0,0,0,0,0,0,56,0,5,28,15,8,92,44,44,115,89,436,0,4,0,0,5,4,3,0,0,3,230,214,6,0,1,6,0,0,0,0,436,0,0,0
25,VC Firefly,65,50,4,4,38,139,177,0,24,40,60,0,60,0,0,0,26,64,38,38,90,51,64,21,51,38,38,57,57,57,18,0,0,0,0,0,0,0,42,0,11,28,12,8,90,44,49,196,89,7768,0,4,12,0,5,0,7,0,8,3,230,515,0,0,1,6,0,0,0,0,648,0,0,0
26,Sherman IB CS,15,70,4,5,68,139,177,131,56,0,60,0,60,0,60,0,22,64,38,38,97,51,51,18,51,38,38,57,57,57,18,0,0,0,0,0,0,0,47,0,10,28,12,8,91,44,46,83,89,395,0,4,0,10,4,0,2,0,6,3,230,946,0,0,1,10,0,0,0,0,395,0,0,0
27,Valentine X,63,0,3,3,81,179,0,0,16,37,60,0,0,0,0,0,18,62,54,31,74,45,65,14,4,4,4,0,0,0,0,0,0,0,0,0,0,0,17,6,24,18,12,8,81,43,43,98,89,623,0,4,8,0,5,0,3,0,8,4,226,496,0,0,1,3,0,0,0,0,623,0,0,0
28,Matilda II,63,72,3,4,20,179,0,0,0,93,60,0,0,0,0,0,14,78,70,55,82,75,75,18,51,38,38,95,51,51,18,0,0,0,0,0,0,0,28,0,25,11,12,0,90,42,43,81,89,638,0,4,0,0,6,0,3,0,8,4,226,495,0,0,1,2,0,0,0,0,638,0,0,0
29,Matilda III CS,15,72,3,4,35,179,0,0,42,0,60,0,0,0,0,0,14,78,70,55,82,75,75,18,64,38,38,103,64,64,21,0,0,0,0,0,0,0,28,0,25,11,12,0,91,41,43,72,89,654,0,4,0,0,5,0,2,0,6,3,226,495,0,0,1,5,0,0,0,0,654,0,0,0
30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,38,38,103,64,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,Valentine IX,63,0,3,3,29,0,0,0,16,37,0,0,0,0,0,0,18,62,54,31,74,45,65,14,51,38,38,95,51,51,18,0,0,0,0,0,0,0,17,6,24,18,12,8,81,42,43,94,89,623,0,4,8,0,5,0,3,0,8,4,226,496,0,0,1,10,0,0,0,0,623,0,0,0
32,Valentine XI,63,0,3,3,105,179,0,0,22,35,60,0,0,0,0,0,18,62,54,31,74,45,65,14,64,38,38,90,51,64,21,0,0,0,0,0,0,0,17,6,24,18,12,8,91,43,49,109,89,623,0,4,0,0,5,0,4,0,8,4,226,190,0,0,1,10,0,0,0,0,623,0,0,0
33,Valentine III,63,70,3,4,20,179,0,0,0,79,60,0,0,0,0,0,16,54,54,31,68,54,65,14,64,38,38,97,51,51,18,0,0,0,0,0,0,0,17,6,24,18,8,8,81,41,43,67,89,639,0,4,0,0,6,0,3,0,8,3,226,512,0,0,0,11,0,0,0,0,639,0,0,0
34,Churchill IV,63,72,3,5,81,179,0,130,0,66,60,0,0,0,60,0,14,95,76,64,89,89,89,22,62,54,31,74,45,65,14,0,0,0,0,0,0,0,25,0,8,0,8,8,91,42,45,109,89,9978,0,4,18,0,6,0,3,0,8,5,228,888,0,0,1,10,0,0,0,0,9978,108,0,0
35,Churchill VI,63,72,3,5,105,179,0,130,48,38,60,0,0,0,60,0,12,95,76,64,89,89,89,22,78,70,55,82,75,75,18,0,0,0,0,0,0,0,25,0,8,0,8,8,90,44,49,129,89,642,0,4,0,0,6,0,4,0,8,5,228,888,0,0,0,6,0,0,0,0,642,108,0,0
36,Churchill V CS,14,72,3,5,67,179,0,130,35,0,60,0,0,0,60,0,14,95,76,64,89,89,89,22,78,70,55,82,75,75,18,0,0,0,0,0,0,0,25,0,8,0,8,8,91,44,49,103,89,656,0,4,0,12,5,0,3,0,6,5,228,889,0,0,1,5,0,0,0,0,656,108,0,0
37,Churchill VII,63,72,3,5,105,179,0,130,40,44,60,0,0,0,60,0,12,152,85,50,152,95,95,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,91,44,49,137,89,624,0,4,0,0,6,0,4,0,8,5,228,498,0,0,1,6,0,0,0,0,624,108,0,0
38,Churchill VIII,14,72,3,5,67,179,0,130,35,0,60,0,0,0,60,0,12,152,85,50,152,95,95,22,62,54,31,74,45,65,14,0,0,0,0,0,0,0,10,0,8,0,0,0,92,44,49,109,89,659,0,4,0,12,5,0,3,0,8,5,228,890,0,0,1,6,0,0,0,0,659,108,0,0
39,Scorpion,36,72,4,4,21,179,0,0,0,93,60,0,0,0,0,0,12,78,70,55,82,75,75,18,62,54,31,74,45,65,14,0,0,0,0,0,0,0,28,0,25,11,12,0,90,42,43,82,89,622,0,4,0,0,5,0,3,0,0,3,228,523,0,0,1,10,0,0,0,0,622,0,0,0
40,Sherman Crab,36,50,4,5,45,140,177,0,47,50,60,0,60,0,0,0,20,51,38,38,95,51,51,18,54,54,31,68,54,65,14,0,0,0,0,0,0,0,56,0,5,28,15,8,90,44,49,126,89,437,0,4,0,0,5,4,3,0,0,3,230,542,0,0,1,1,0,0,0,0,437,0,0,0
41,Churchill AVRE,37,72,3,5,43,179,0,130,6,0,60,0,0,0,60,0,14,95,76,64,255,89,89,22,95,76,64,89,89,89,22,0,0,0,0,0,0,0,25,0,8,0,8,8,92,44,49,74,89,626,0,4,0,0,2,0,0,0,0,4,228,891,0,0,1,3,0,0,0,0,626,108,0,0
42,Crocodile,17,72,3,5,105,179,0,108,40,44,60,0,0,0,32,0,12,152,85,50,152,95,95,22,95,76,64,89,89,89,22,0,0,0,0,0,0,0,10,0,8,0,0,0,92,44,49,142,89,657,0,4,0,0,5,0,2,0,0,5,228,892,0,0,1,6,0,0,0,0,657,108,0,0
43,Archer,60,0,2,4,38,148,0,0,9,20,60,0,0,0,0,0,20,20,20,14,22,20,20,0,95,76,64,89,89,89,22,0,0,0,0,0,0,0,62,12,60,20,12,22,93,44,49,153,89,651,0,4,8,0,5,0,7,0,0,3,224,510,0,0,1,7,0,0,0,0,651,0,0,0
44,Achilles IIC,79,0,3,5,38,140,0,0,12,22,60,0,0,0,0,0,30,51,25,25,57,25,25,0,152,85,50,152,95,95,22,0,0,0,0,0,0,0,48,38,38,45,15,0,92,44,49,196,89,389,0,4,8,0,6,0,7,0,6,4,226,518,0,0,1,2,0,0,0,0,389,0,0,0
45,Staghound III,89,0,3,4,45,139,177,0,64,34,60,0,60,0,0,0,48,45,38,25,56,23,29,12,152,85,50,152,95,95,22,0,0,0,0,0,0,0,24,12,8,0,50,30,91,45,49,88,89,7722,0,4,2,0,5,0,3,0,2,2,226,522,0,0,1,7,0,0,0,0,7722,0,0,0
46,SherDozer,37,50,4,5,45,139,177,131,47,50,60,0,60,0,60,0,22,51,38,38,95,51,51,18,78,70,55,82,75,75,18,0,0,0,0,0,0,0,51,0,5,28,12,8,91,43,49,102,89,394,0,4,0,0,5,4,2,0,8,3,230,543,0,0,1,10,0,0,0,0,394,0,0,0
47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,Humber Mk II,11,0,2,3,101,179,0,0,60,0,60,0,0,0,0,0,46,15,10,10,15,15,15,7,95,76,64,255,89,89,22,0,0,0,0,0,0,0,24,16,20,30,12,12,71,40,43,47,89,662,0,4,0,0,8,0,2,0,2,2,224,521,0,0,1,1,0,0,0,0,662,0,0,0
49,Daimler AC,11,0,2,3,21,179,0,0,0,44,60,0,0,0,0,0,50,14,10,10,16,14,16,8,152,85,50,152,95,95,22,0,0,0,0,0,0,0,16,22,12,18,8,28,90,42,43,51,89,661,0,4,8,0,6,0,3,0,4,2,224,520,0,0,0,5,0,0,0,0,661,0,0,0
50,Staghound I,89,0,3,5,198,177,131,139,34,64,80,0,80,0,80,0,54,22,19,16,44,32,32,12,20,20,14,22,20,20,0,0,0,0,0,0,0,0,24,12,8,32,8,8,90,43,49,66,89,663,0,4,4,0,5,0,2,0,2,2,226,522,0,0,1,11,0,0,0,0,663,0,0,0
51,ACV-IP AT,19,0,2,4,134,148,0,0,0,30,60,0,0,0,0,0,42,14,14,14,14,14,14,0,51,25,25,57,25,25,0,0,0,0,0,0,0,0,32,20,10,20,20,20,70,40,45,32,89,8900,0,2,0,0,9,0,2,0,4,2,223,898,0,0,0,3,0,0,0,0,8900,0,0,0
52,M5 Halftrack,24,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,45,12,7,7,13,7,7,0,45,38,25,56,23,29,12,0,0,0,0,0,0,0,24,0,0,22,0,0,90,42,46,26,89,7766,0,1,0,0,9,0,1,0,113,3,226,547,0,0,0,10,0,0,0,0,7766,0,0,0
53,AEC Matador,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,51,38,38,95,51,51,18,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39,49,21,89,337,0,0,0,0,9,0,0,0,220,5,228,911,0,0,0,1,0,0,0,0,337,0,0,0
54,Chevy 1-1/2ton,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,49,15,89,405,0,0,0,0,9,0,0,0,112,4,226,111,0,0,0,11,0,0,0,0,405,0,0,0
55,Mack 7-1/2ton,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,15,10,10,15,15,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,49,24,89,667,0,0,0,0,9,0,0,0,223,5,228,546,0,0,0,1,0,0,0,0,667,0,0,0
56,M29 Weasel,33,0,2,2,140,0,0,0,60,0,0,0,0,0,0,0,38,8,8,8,10,8,8,0,14,10,10,16,14,16,8,0,0,0,0,0,0,0,30,4,18,30,0,0,92,43,49,31,89,9962,0,1,0,0,9,0,1,0,108,3,224,947,4,0,0,7,0,0,0,0,401,0,0,0
57,Terrapin,34,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,18,9,9,9,9,9,9,0,22,19,16,44,32,32,12,0,0,0,0,0,0,0,20,0,0,0,0,0,92,44,49,43,89,7782,0,0,0,0,9,0,0,0,125,6,228,231,6,0,0,10,0,0,0,0,7782,0,0,0
58,LVT 4 Buffalo,34,50,6,4,139,139,0,9,60,0,60,0,0,0,60,0,20,25,18,18,25,18,18,0,14,14,14,14,14,14,0,0,0,0,0,0,0,0,30,0,0,30,0,0,91,44,49,47,89,400,0,1,0,0,6,0,1,0,124,6,230,242,7,0,0,7,0,0,0,0,400,0,0,0
59,2pdr AT Gun,6,0,1,5,21,0,0,0,0,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,7,7,13,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,45,22,89,669,0,2,10,0,7,0,3,0,0,0,104,54,0,0,0,1,0,0,0,0,669,0,0,0
60,6pdr AT Gun,6,0,1,6,29,0,0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,42,44,26,89,670,0,3,0,0,7,0,3,0,0,0,105,55,0,0,0,5,0,0,0,0,670,0,0,0
61,6pdr AT Gun,6,0,1,6,28,0,0,0,16,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,44,49,51,89,670,0,3,16,0,7,0,3,0,0,0,105,55,0,0,0,6,0,0,0,0,670,0,0,0
62,17pdr AT Gun,6,0,1,8,38,0,0,0,20,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,43,44,112,89,9048,0,3,0,0,6,0,7,0,0,0,108,60,0,0,0,3,0,0,0,0,9048,0,0,0
63,17pdr AT Gun+,6,0,1,8,38,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,8,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,44,49,124,89,671,0,3,10,0,6,0,7,0,0,0,108,60,0,0,0,8,0,0,0,0,671,0,0,0
64,40mm AA Gun,8,0,1,8,17,0,0,0,50,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,39,49,42,89,685,0,3,0,0,8,0,3,0,0,0,108,660,0,0,0,1,0,0,0,0,685,0,0,0
65,2pdr AT Gun,6,0,1,5,20,0,0,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,18,18,25,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,38,42,16,89,669,0,2,0,0,7,0,3,0,0,0,104,54,0,0,0,1,0,0,0,0,669,0,0,0
66,Mortar Section,5,0,1,4,37,144,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,32,49,28,89,9942,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,9942,0,0,0
67,Hvy Mortar Sec,82,0,1,6,72,144,0,0,50,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,43,49,26,89,9941,0,2,0,0,6,0,0,0,0,0,0,68,0,0,0,1,0,0,0,0,9941,0,0,0
68,MG Section,4,0,0,4,118,87,144,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,49,24,89,675,0,2,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,675,0,0,0
69,Sepoy Section,40,0,1,9,242,134,97,87,50,0,0,15,50,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,41,22,89,8906,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8906,0,0,0
70,Sepoy Section,1,0,1,10,242,91,87,0,50,0,6,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,42,17,89,8919,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8919,0,0,0
71,Sepoy Section,1,0,1,10,242,91,97,87,50,0,6,0,50,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,43,49,21,89,8919,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8919,0,0,0
72,Airborne Sectn,72,0,1,10,242,87,98,0,50,0,6,0,50,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,21,89,7732,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
73,Airborne Sectn,72,0,1,10,242,90,98,87,50,0,0,8,50,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,29,89,7732,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
74,Sapper Section,20,0,1,10,242,87,96,186,50,0,8,0,50,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,43,27,89,7794,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75,Sapper Section,20,0,1,10,237,87,98,186,50,0,6,0,50,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,26,89,7794,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
76,Gurkha Rifles,73,0,1,10,237,87,98,230,50,0,10,0,50,0,40,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,42,49,20,89,8901,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8901,0,0,0
77,AT Rifle Team,2,0,0,2,134,114,0,0,0,10,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,4,89,684,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,684,0,0,0
78,PIAT Team,2,0,0,2,90,144,0,0,0,6,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,49,10,89,686,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,686,0,0,0
79,Sniper,45,0,0,1,146,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,49,20,89,7797,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,7797,0,0,0
80,Crusader I AA,22,0,3,5,17,0,0,0,50,20,0,0,0,0,0,0,26,38,23,27,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,14,15,8,0,91,43,45,70,89,7716,0,4,0,0,8,0,3,0,0,3,226,895,0,0,0,7,0,0,0,0,7716,0,0,0
81,Morris 15 LRDG+,23,0,3,3,147,151,242,0,60,0,60,0,60,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,41,43,15,89,302,0,1,0,0,9,0,1,0,6,3,226,45,0,0,0,11,0,0,0,0,302,0,0,0
82,Lt Mortar Team,80,0,0,2,133,144,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,49,17,89,9939,0,2,0,0,9,0,0,0,0,0,0,66,0,0,0,1,0,0,0,0,9939,0,0,0
83,Ammo Dump,66,0,6,20,114,87,242,0,50,0,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,49,134,89,9919,0,0,0,0,9,0,0,0,0,0,255,649,0,0,0,1,0,0,0,0,9919,0,0,0
