id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
53,76,Legionnaire Plt,3,elite,1,platoon,3,infantry,1930,1,1942,111,1,26,1,26,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0
54,76,Legion Mrt Plt,2,dedicated artillery,1,platoon,2,artillery,1930,1,1942,18,1,18,1,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0
55,76,Legion Cmnd Plt,3,elite,1,platoon,5,*AI*,1930,1,1942,111,1,26,1,26,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0
56,76,Legionnaires Co,4,elite recon,2,company,3,infantry,1930,1,1942,110,1,1055,1,1053,1,1053,1,1053,1,1053,1,0,0,0,0,0,0,0,0
57,76,Legion ME Co,4,elite recon,2,company,2,artillery,1930,1,1942,110,1,41,1,1072,1,1072,1,1054,1,1195,1,1050,1,0,0,0,0,0,0
58,76,SES,4,elite recon,1,platoon,4,miscellaneous,1937,6,1940,88,1,88,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,76,Sniper,4,elite recon,1,platoon,3,infantry,1930,1,1942,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,76,<AI ATG UE PLT>,1,recon,1,platoon,5,*AI*,1939,1,1942,20,1,20,1,20,1,229,1,229,1,229,1,0,0,0,0,0,0,0,0
61,76,Tirailleur Plt,6,second line,1,platoon,3,infantry,1930,1,1942,219,1,150,1,150,1,150,1,0,0,0,0,0,0,0,0,0,0,0,0
62,76,Tirailleur Co,7,second line recon,2,company,3,infantry,1930,1,1942,71,1,1012,1,1061,1,1061,1,1061,1,1061,1,0,0,0,0,0,0,0,0
63,76,<<AI LT TANKS>>,3,elite,1,platoon,5,*AI*,1936,3,1942,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,76,Maquis Cadre,0,average,1,platoon,3,infantry,1941,7,1942,125,1,125,1,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,76,Goumiers Plt,3,elite,1,platoon,3,infantry,1930,1,1942,109,1,114,1,114,1,114,1,0,0,0,0,0,0,0,0,0,0,0,0
66,76,Moroccan Goum,4,elite recon,2,company,3,infantry,1930,1,1942,71,1,1065,1,1065,1,1065,1,1065,1,0,0,0,0,0,0,0,0,0,0
67,76,Colonial ME Co,1,recon,2,company,2,artillery,1930,1,1940,71,1,1074,1,1074,1,1072,1,1072,1,1079,1,1150,1,1150,1,1150,1,1149,1
68,76,Mortar Section,2,dedicated artillery,1,platoon,2,artillery,1930,1,1942,17,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,76,Mortar Platoon,2,dedicated artillery,1,platoon,2,artillery,1930,1,1942,18,1,18,1,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0
70,76,Hvy Mortar Btry,2,dedicated artillery,1,platoon,2,artillery,1939,9,1940,201,1,201,1,201,1,201,1,201,1,201,1,0,0,0,0,0,0,0,0
71,76,HMG Section,0,average,1,platoon,3,infantry,1930,1,1942,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,76,HMG Platoon,0,average,1,platoon,3,infantry,1930,1,1942,16,1,16,1,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0
73,76,MG Section,0,average,1,platoon,3,infantry,1940,7,1942,92,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,76,Mortar Sec,2,dedicated artillery,1,platoon,5,*AI*,1930,1,1942,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,76,Mortar Plt,2,dedicated artillery,1,platoon,5,*AI*,1930,1,1942,18,1,18,1,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0
76,76,Artillery Btry,0,average,1,platoon,2,artillery,1930,1,1942,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,76,Artillery Btln,0,average,1,platoon,2,artillery,1930,1,1942,69,1,69,1,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,76,Light Arty Btry,0,average,1,platoon,2,artillery,1930,1,1942,32,1,32,1,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0
79,76,AT Gun Section,0,average,1,platoon,2,artillery,1934,1,1942,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,76,AT Gun Battery,0,average,1,platoon,2,artillery,1935,1,1942,22,1,22,1,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0
81,76,AA Gun Section,0,average,1,platoon,2,artillery,1930,1,1942,44,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,76,AA Gun Battery,0,average,1,platoon,2,artillery,1939,1,1940,44,1,44,1,44,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0
83,76,<AI HV INF PLT>,0,average,1,platoon,5,*AI*,1930,1,1942,219,1,144,1,144,1,145,1,145,1,16,1,16,1,17,1,30,1,0,0
84,76,Hvy AA Gun Sec,0,average,1,platoon,2,artillery,1935,1,1942,46,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,76,Hvy AA Gun Plt,0,average,1,platoon,2,artillery,1935,1,1942,46,1,46,1,46,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0
86,76,FR M/C Platoon,1,recon,1,platoon,1,armor,1930,1,1939,207,1,206,1,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,76,FR M/C Platoon,1,recon,1,platoon,1,armor,1940,1,1940,203,1,204,1,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,76,FR M/C Company,1,recon,2,company,1,armor,1930,1,1939,207,1,1086,1,1086,1,1086,1,1086,1,1090,1,173,1,0,0,0,0,0,0
89,76,FR M/C Company,1,recon,2,company,1,armor,1940,1,1940,203,1,1087,1,1087,1,1087,1,1087,1,1090,1,174,1,0,0,0,0,0,0
90,76,FR M/C FM Plt,1,recon,1,platoon,1,armor,1930,1,1940,170,1,170,1,170,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0
91,76,FR FM Platoon,0,average,1,platoon,3,infantry,1930,1,1940,219,1,144,1,144,1,144,1,144,1,144,1,144,1,0,0,0,0,0,0
92,76,FR VB Platoon,0,average,1,platoon,3,infantry,1930,1,1940,219,1,145,1,145,1,145,1,145,1,145,1,145,1,0,0,0,0,0,0
93,76,Recon Patrol,1,recon,1,platoon,3,infantry,1930,1,1942,208,1,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,76,Motor Recon,1,recon,1,platoon,5,*AI*,1939,1,1942,240,1,240,1,210,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0
95,76,Arm'd Car Plt-,1,recon,1,platoon,1,armor,1934,1,1942,122,1,122,1,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,76,Arm'd Car Plt,1,recon,1,platoon,1,armor,1934,1,1942,122,1,122,1,122,1,122,1,122,1,0,0,0,0,0,0,0,0,0,0
97,76,Arm'd Car Sqdn,1,recon,2,company,1,armor,1934,1,1942,122,1,1096,1,1096,1,1096,1,1096,1,0,0,0,0,0,0,0,0,0,0
98,76,<<AI ENGINEERS>,3,elite,1,platoon,5,*AI*,1930,1,1942,117,1,117,1,117,1,117,1,0,0,0,0,0,0,0,0,0,0,0,0
99,76,Cav Tanks Plt-,0,average,1,platoon,1,armor,1934,1,1942,118,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,76,Cav Tanks Plt,0,average,1,platoon,1,armor,1934,1,1942,118,1,3,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0
101,76,Cav Tanks Sqdrn,0,average,2,company,1,armor,1934,1,1942,118,1,1100,1,1100,1,1100,1,1100,1,0,0,0,0,0,0,0,0,0,0
102,76,Char D Tank Plt,0,average,1,platoon,1,armor,1934,1,1942,12,1,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,76,Char D Tank Co,0,average,2,company,1,armor,1934,1,1942,12,1,1102,1,1102,1,1102,1,1102,1,0,0,0,0,0,0,0,0,0,0
104,76,Lt Tank Platoon,0,average,1,platoon,1,armor,1936,3,1942,2,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0
105,76,Lt Tank Company,1,recon,2,company,1,armor,1936,3,1942,2,1,1104,1,1104,1,1104,1,1104,1,0,0,0,0,0,0,0,0,0,0
106,76,CS Tank Section,0,average,1,platoon,1,armor,1930,1,1940,50,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,76,CS Tank Platoon,0,average,1,platoon,1,armor,1930,1,1940,50,1,50,1,50,1,50,1,50,1,0,0,0,0,0,0,0,0,0,0
108,76,Char B Tank Plt,0,average,1,platoon,1,armor,1936,1,1942,9,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,76,Char B Tank Co,0,average,2,company,1,armor,1937,9,1942,94,1,1108,1,1108,1,1108,1,0,0,0,0,0,0,0,0,0,0,0,0
110,76,Inf Tank Plt,0,average,1,platoon,1,armor,1930,1,1942,5,1,5,1,5,1,90,1,90,1,0,0,0,0,0,0,0,0,0,0
111,76,Inf Tank Co,1,recon,2,company,1,armor,1930,1,1942,11,1,1110,1,1110,1,1110,1,1110,1,0,0,0,0,0,0,0,0,0,0
112,76,SP AT Section,0,average,1,platoon,2,artillery,1939,9,1942,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,76,SP AT Battery,0,average,1,platoon,2,artillery,1939,9,1942,60,1,60,1,60,1,60,1,60,1,0,0,0,0,0,0,0,0,0,0
114,76,Mot AT Gun Sec,0,average,1,platoon,5,*AI*,1935,1,1942,20,1,20,1,229,1,229,1,0,0,0,0,0,0,0,0,0,0,0,0
115,76,SP Gun Section,0,average,1,platoon,2,artillery,1941,5,1942,195,1,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,76,SP Gun Platoon,0,average,1,platoon,2,artillery,1941,5,1942,195,1,195,1,195,1,195,1,0,0,0,0,0,0,0,0,0,0,0,0
117,76,AC Dodge Sec,0,average,1,platoon,1,armor,1941,3,1942,70,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,76,AC Dodge Plt,0,average,1,platoon,1,armor,1941,3,1942,70,1,70,1,70,1,70,1,70,1,0,0,0,0,0,0,0,0,0,0
119,76,SPAA Section,0,average,1,platoon,2,artillery,1937,1,1942,55,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,76,SPAA Platoon,0,average,1,platoon,2,artillery,1932,1,1942,55,1,55,1,57,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0
121,76,Hvy SPAA Sec,0,average,1,platoon,2,artillery,1932,1,1942,58,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,76,Hvy SPAA Plt,1,recon,1,platoon,2,artillery,1932,1,1942,58,1,58,1,58,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0
123,76,DCA Ammo Cars,0,average,1,platoon,4,miscellaneous,1932,1,1942,231,1,231,1,231,1,231,1,0,0,0,0,0,0,0,0,0,0,0,0
124,76,Halftrack Plt,0,average,1,platoon,4,miscellaneous,1935,5,1940,217,1,217,1,217,1,217,1,0,0,0,0,0,0,0,0,0,0,0,0
125,76,Halftrack Sec,0,average,1,platoon,4,miscellaneous,1935,1,1940,217,1,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,76,Utility Vehicle,0,average,1,platoon,4,miscellaneous,1930,1,1942,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,76,Tracked APC Sec,0,average,1,platoon,1,armor,1940,5,1940,49,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,76,Wheeled APC Sec,0,average,1,platoon,1,armor,1937,1,1940,48,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,76,Colonial Co,7,second line recon,2,company,3,infantry,1930,1,1942,71,1,1071,1,1034,1,1034,1,1034,1,1162,1,0,0,0,0,0,0,0,0
130,76,Strike Element,0,average,1,platoon,4,miscellaneous,1937,1,1942,132,1,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,76,Transport,0,average,1,platoon,4,miscellaneous,1937,8,1942,136,1,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,76,Destroyer,0,average,3,naval,2,artillery,1930,1,1942,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,76,Cruiser,0,average,3,naval,2,artillery,1930,1,1942,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,76,Battleship,0,average,3,naval,2,artillery,1930,1,1942,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,76,Fort,0,average,1,platoon,4,miscellaneous,1930,1,1942,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,76,Fortifications,0,average,1,platoon,4,miscellaneous,1930,1,1942,98,1,100,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,76,Fortified Zone,0,average,2,company,4,miscellaneous,1930,1,1940,42,1,1136,1,1196,1,1197,1,1191,1,0,0,0,0,0,0,0,0,0,0
138,76,Command Post,4,elite recon,1,platoon,4,miscellaneous,1930,1,1942,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,76,Field CPs,0,average,1,platoon,1,armor,1931,1,1942,233,1,234,1,234,1,234,1,0,0,0,0,0,0,0,0,0,0,0,0
140,76,Field CP Btln,0,average,2,company,1,armor,1931,1,1942,42,1,1139,1,1139,1,1139,1,0,0,0,0,0,0,0,0,0,0,0,0
141,76,Ammo Carrier,0,average,1,platoon,4,miscellaneous,1937,1,1942,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,76,Ammo Dump,0,average,1,platoon,4,miscellaneous,1930,1,1942,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,76,Barge Carriers,0,average,1,platoon,4,miscellaneous,1939,1,1942,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,76,Barge Carriers,0,average,1,platoon,4,miscellaneous,1939,1,1942,248,1,248,1,248,1,248,1,248,1,0,0,0,0,0,0,0,0,0,0
145,76,River Patrol,0,average,1,platoon,4,miscellaneous,1939,1,1942,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,76,Coast Guard,0,average,1,platoon,4,miscellaneous,1939,1,1942,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,76,Forward Obs,4,elite recon,1,platoon,2,artillery,1930,1,1942,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,76,FO Vehicle,4,elite recon,1,platoon,2,artillery,1930,1,1942,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,76,Pack Mules Sec,0,average,1,platoon,4,miscellaneous,1930,1,1942,222,1,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,76,Pack Mules Trp,0,average,1,platoon,4,miscellaneous,1930,1,1942,222,1,222,1,222,1,222,1,0,0,0,0,0,0,0,0,0,0,0,0
151,76,Wagon Section,0,average,1,platoon,4,miscellaneous,1930,1,1942,225,1,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,76,Wagon Troop,0,average,1,platoon,4,miscellaneous,1930,1,1942,225,1,225,1,225,1,225,1,0,0,0,0,0,0,0,0,0,0,0,0
153,76,Gun Teams,0,average,1,platoon,4,miscellaneous,1930,1,1942,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,76,Prime Mover Sec,0,average,1,platoon,4,miscellaneous,1930,1,1942,226,1,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,76,Truck Section,0,average,1,platoon,4,miscellaneous,1930,1,1942,171,1,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,76,Truck Platoon,0,average,1,platoon,4,miscellaneous,1930,1,1942,171,1,171,1,171,1,171,1,171,1,0,0,0,0,0,0,0,0,0,0
157,76,Hvy Truck Sec,0,average,1,platoon,4,miscellaneous,1938,1,1942,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,76,Hvy Truck Plt,0,average,1,platoon,4,miscellaneous,1938,1,1942,15,1,15,1,15,1,15,1,15,1,0,0,0,0,0,0,0,0,0,0
159,76,Utility Veh Plt,0,average,1,platoon,4,miscellaneous,1930,1,1942,242,1,242,1,242,1,242,1,0,0,0,0,0,0,0,0,0,0,0,0
160,76,Cavalry Troop,0,average,1,platoon,4,miscellaneous,1930,1,1942,152,1,153,1,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,76,Cavalry Sqdrn,1,recon,2,company,4,miscellaneous,1930,1,1942,154,1,1160,1,1160,1,1160,1,1160,1,0,0,0,0,0,0,0,0,0,0
162,76,Col Eng Plt ,0,average,1,platoon,5,*AI*,1930,1,1942,151,1,151,1,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,76,Desert Patrol,4,elite recon,1,platoon,4,miscellaneous,1941,1,1942,156,1,74,1,156,1,74,1,156,1,74,1,156,1,75,1,0,0,0,0
164,76,FF M/C Platoon,1,recon,1,platoon,1,armor,1940,7,1942,168,1,168,1,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,76,FF M/C Company,1,recon,2,company,1,armor,1940,7,1942,168,1,169,1,1164,1,1164,1,1164,1,1164,1,155,1,0,0,0,0,0,0
166,76,FF Rifle Plt,3,elite,1,platoon,3,infantry,1940,7,1942,157,1,95,1,158,1,159,1,159,1,0,0,0,0,0,0,0,0,0,0
167,76,FF Lt Mort Sec,2,dedicated artillery,1,platoon,2,artillery,1940,7,1942,157,1,95,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,76,FF Mortar Sec,2,dedicated artillery,1,platoon,2,artillery,1940,7,1942,89,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,76,FF Sappers Plt,0,average,1,platoon,3,infantry,1940,7,1942,166,1,166,1,166,1,166,1,0,0,0,0,0,0,0,0,0,0,0,0
170,76,FF Rifle Co,1,recon,2,company,3,infantry,1940,7,1943,80,1,158,1,1166,1,1166,1,1166,1,1073,1,1073,1,1168,1,0,0,0,0
