rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,arm.B07,arm.B08,arm.B09,arm.B10,arm.B11,arm.B12,arm.B13,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,end_mo,smkdev,start_mo,B83,B84,B85,B86,text,sound,B89,B90
11,PzKpfw II C,12,0,2,3,8,155,0,0,70,0,60,0,0,0,0,0,26,17,17,15,25,15,15,10,15,8,8,15,8,8,6,0,0,0,0,0,0,0,18,0,7,18,22,22,91,37,41,44,70,2,0,4,0,0,8,0,2,0,4,2,226,412,0,0,1,3,0,0,0,0,2,0,0,0
12,PzKpfw II F,12,0,2,3,8,155,0,0,72,0,60,0,0,0,0,0,28,33,17,15,44,15,15,10,17,8,8,25,8,10,0,0,0,0,0,0,0,0,12,0,8,12,21,21,91,41,43,48,70,140,0,4,0,0,8,0,2,0,4,2,226,405,0,0,1,3,0,0,0,0,140,0,0,0
13,PzKpfw II L,95,0,2,3,9,155,0,0,80,0,90,0,0,0,0,0,30,33,22,20,44,20,20,10,33,8,10,33,8,8,0,0,0,0,0,0,0,0,17,0,28,12,21,21,91,43,49,54,70,3,0,4,0,0,8,0,2,0,4,2,226,405,0,0,1,1,0,0,0,0,3,0,0,0
14,PzKpfw 35(t),13,50,2,4,14,156,0,126,24,48,90,0,0,0,90,0,24,25,15,15,28,15,15,9,33,8,10,33,10,10,8,0,0,0,0,0,0,0,14,10,49,12,10,10,91,39,41,51,70,125,0,4,0,0,6,0,2,0,6,2,226,406,0,0,1,3,0,0,0,0,125,0,0,0
15,PzKpfw 38(t),13,50,2,4,16,156,0,126,30,42,90,0,0,0,90,0,26,25,15,12,28,15,15,9,33,8,10,33,10,10,0,0,0,0,0,0,0,0,16,0,49,12,10,22,91,39,41,56,70,8,0,4,0,0,6,0,2,0,6,2,226,417,0,0,1,6,0,0,0,0,8,0,0,0
16,PzKpfw 38(t)E,13,50,2,4,16,156,0,126,25,42,90,0,0,0,90,0,26,50,22,12,58,30,22,11,33,8,10,33,10,10,0,0,0,0,0,0,0,0,16,0,49,12,10,10,91,40,42,67,70,7096,0,4,5,0,6,0,2,0,6,3,226,417,0,0,1,11,0,0,0,0,7096,0,0,0
17,PzKpfw III E,13,0,3,5,15,155,155,6,30,82,90,0,90,0,90,0,24,33,33,21,38,30,30,12,17,17,13,19,15,13,6,0,0,0,0,0,0,0,21,0,10,26,25,0,91,38,41,67,70,4,0,4,4,0,6,0,2,0,8,3,228,418,0,0,1,12,0,0,0,0,4,0,0,0
18,PzKpfw III G,13,0,3,5,25,155,0,6,24,55,90,0,0,0,90,0,24,33,33,30,42,30,30,12,17,17,15,25,15,15,10,0,0,0,0,0,0,0,21,0,10,26,25,0,91,40,42,85,70,5,0,4,4,0,6,0,3,0,8,3,228,422,0,0,1,8,0,0,0,0,5,0,0,0
19,PzKpfw III H,13,0,3,5,25,155,0,6,35,62,90,0,0,0,90,0,24,69,33,60,42,30,30,16,33,17,15,44,15,15,10,0,0,0,0,0,0,0,21,0,16,26,25,13,91,41,42,95,70,5,0,4,4,0,6,0,3,0,8,3,228,421,0,0,1,1,0,0,0,0,5,0,0,0
20,PzKpfw III J,13,40,3,5,25,155,0,6,32,42,90,0,0,0,90,0,24,54,33,50,54,30,30,16,33,22,20,44,20,20,10,0,0,0,0,0,0,0,21,0,10,26,25,12,90,42,42,92,70,5,0,4,4,0,6,0,3,0,8,3,228,419,0,0,1,3,0,0,0,0,127,0,0,0
21,PzKpfw III J(s),13,0,3,5,26,155,0,6,26,50,90,0,0,0,90,0,24,63,40,50,63,35,30,16,25,15,15,28,15,15,9,0,0,0,0,0,0,0,16,0,10,26,20,12,92,42,43,101,70,6,0,4,4,0,6,0,3,0,8,3,228,735,0,0,1,5,0,0,0,0,6,0,0,0
22,PzKpfw III M,13,40,3,5,26,155,0,6,38,42,90,0,0,0,90,0,22,75,40,50,77,35,30,16,25,15,12,28,15,15,9,0,0,0,0,0,0,0,8,0,9,26,20,12,92,42,45,102,70,12,0,4,2,0,6,0,3,0,10,3,228,740,0,0,1,7,0,0,0,0,12,0,0,0
23,PzKpfw III N,15,41,3,5,41,155,0,6,40,14,60,0,0,0,60,0,22,75,33,50,63,30,30,16,50,22,12,58,30,22,11,0,0,0,0,0,0,0,12,0,9,26,25,12,91,42,49,85,70,7,0,4,0,10,6,0,2,0,8,3,228,763,0,0,1,1,0,0,0,0,7,0,0,0
24,PzKpfw IV C,15,0,3,5,41,155,0,0,60,20,60,0,0,0,0,0,26,33,17,15,35,15,20,9,33,33,21,38,30,30,12,0,0,0,0,0,0,0,10,0,10,32,25,17,92,39,42,62,70,123,0,4,0,0,6,0,2,0,8,3,228,415,0,0,1,1,0,0,0,0,123,0,0,0
25,PzKpfw IV D,15,0,3,5,41,155,0,6,54,26,60,0,0,0,60,0,26,33,23,20,44,20,20,10,33,33,30,42,30,30,12,0,0,0,0,0,0,0,12,0,10,32,25,0,91,39,43,66,70,9,0,4,0,0,6,0,2,0,8,3,228,746,0,0,1,10,0,0,0,0,9,0,0,0
26,PzKpfw IV E,15,0,3,5,41,155,0,6,50,30,60,0,0,0,60,0,26,64,44,20,44,20,23,10,69,33,60,42,30,30,16,0,0,0,0,0,0,0,11,0,10,32,25,17,91,41,43,73,70,129,0,4,0,0,6,0,2,0,8,4,228,416,0,0,1,4,0,0,0,0,129,0,0,0
27,PzKpfw IV F,15,40,3,5,41,155,0,6,44,32,60,0,0,0,60,0,24,54,33,20,66,30,30,10,54,33,50,54,30,30,16,0,0,0,0,0,0,0,12,0,10,23,26,16,91,42,43,87,70,10,0,4,0,4,6,0,3,0,8,4,228,761,0,0,1,1,0,0,0,0,10,0,0,0
28,PzKpfw IV F2,13,40,3,5,46,155,0,6,42,45,90,0,0,0,90,0,24,54,33,20,66,30,30,10,63,40,50,63,35,30,16,0,0,0,0,0,0,0,12,0,11,23,26,16,92,42,42,103,70,11,0,4,3,0,5,0,3,0,8,4,228,394,0,0,1,3,0,0,0,0,11,0,0,0
29,PzKpfw IV G,13,40,3,5,46,155,0,6,32,53,90,0,0,0,90,0,24,71,33,20,66,30,30,10,75,40,50,77,35,30,16,0,0,0,0,0,0,0,12,0,11,23,26,10,91,42,43,106,70,11,0,4,3,0,6,0,3,0,8,4,228,413,0,0,1,5,0,0,0,0,11,0,0,0
30,PzKpfw IV H,13,50,3,5,47,155,0,6,32,55,90,0,0,0,90,0,24,85,33,20,66,30,30,12,75,33,50,63,30,30,16,0,0,0,0,0,0,0,12,0,11,23,26,15,90,43,49,121,70,13,0,4,2,0,6,0,4,0,8,4,228,414,0,0,1,4,0,0,0,0,13,0,0,0
31,PzKpfw IV J,13,41,3,5,47,151,155,6,25,62,12,0,90,0,90,0,24,85,33,20,66,30,30,16,33,17,15,35,15,20,9,0,0,0,0,0,0,0,12,0,10,23,25,15,91,44,49,119,70,13,0,4,0,0,6,0,4,0,8,4,228,748,0,0,1,5,0,0,0,0,13,0,0,0
32,Panther A,13,50,4,5,48,155,138,6,30,50,60,0,60,0,60,0,28,80,40,40,110,45,45,16,33,23,20,44,20,20,10,0,0,0,0,0,0,0,55,40,30,11,25,25,91,43,45,181,70,14,0,4,0,0,5,0,6,0,8,5,230,719,0,0,1,8,0,0,0,0,14,0,0,0
33,Panther D,13,40,4,5,48,155,0,0,35,45,60,0,0,0,0,0,26,80,40,40,100,45,45,16,64,44,20,44,20,23,10,0,0,0,0,0,0,0,55,40,30,10,25,25,92,43,43,171,70,128,0,4,0,0,5,0,6,0,8,5,230,770,0,0,1,7,0,0,0,0,128,0,0,0
34,Panther G,13,50,4,5,48,151,145,6,30,50,12,0,60,0,60,0,28,80,50,40,110,45,45,16,54,33,20,66,30,30,10,0,0,0,0,0,0,0,55,30,30,11,25,25,91,43,49,178,70,124,0,4,0,0,6,0,6,0,8,5,230,395,0,0,1,10,0,0,0,0,124,0,0,0
35,Waffentruppe,108,0,1,12,157,88,3,39,60,0,0,20,60,0,20,0,9,0,0,0,0,0,0,0,54,33,20,66,30,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,43,32,70,7040,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7040,0,0,0
36,Tiger II,14,50,5,5,61,151,155,6,30,30,12,0,60,0,60,0,16,155,87,80,215,80,80,40,71,33,20,66,30,30,10,0,0,0,0,0,0,0,50,18,30,9,21,21,92,44,49,239,70,16,0,4,0,0,5,0,7,0,10,5,232,404,0,0,1,6,0,0,0,0,16,0,0,0
37,Tiger I (L),14,50,4,5,60,155,151,6,30,45,60,0,12,0,60,0,22,112,87,82,159,87,82,40,85,33,20,66,30,30,12,0,0,0,0,0,0,0,24,0,9,12,12,18,92,44,49,201,70,15,0,4,0,0,5,0,7,0,10,5,230,393,0,0,1,3,0,0,0,0,15,0,0,0
38,Kompanie HQ,101,0,1,10,157,87,160,116,60,0,10,0,60,0,40,0,9,0,0,0,0,0,0,0,85,33,20,66,30,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,49,19,70,6108,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1007,0,0,0
39,PzJg I B,60,0,2,3,24,0,0,0,15,35,0,0,0,0,0,0,24,13,13,13,15,15,0,0,80,40,40,110,45,45,16,0,0,0,0,0,0,0,22,22,0,27,27,0,91,40,41,66,70,22,0,4,16,0,6,0,3,0,2,2,226,402,0,0,0,5,0,0,0,0,22,0,0,0
40,PzJg 35R(f),60,50,2,3,24,0,0,0,8,45,0,0,0,0,0,0,14,32,40,40,20,10,10,0,80,40,40,100,45,45,16,0,0,0,0,0,0,0,15,7,27,30,10,0,51,41,44,68,70,7012,0,4,8,0,6,0,3,0,2,2,226,721,0,0,0,5,0,0,0,0,7012,0,0,0
41,LAS 672,60,50,2,4,52,138,0,0,8,10,60,0,0,0,0,0,36,30,15,15,30,15,15,0,80,50,40,110,45,45,16,0,0,0,0,0,0,0,9,0,0,9,20,15,51,42,44,73,70,7003,0,4,4,0,7,0,2,0,2,3,228,722,0,0,0,4,0,0,0,0,7003,0,0,0
42,PzJg 38(t),60,0,2,4,52,0,0,126,6,12,0,0,0,0,60,0,26,50,16,15,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,16,31,12,0,91,42,44,70,70,139,0,4,4,0,6,0,2,0,2,2,228,790,0,0,1,3,0,0,0,0,139,0,0,0
43,Marder II,60,0,2,5,209,138,0,0,8,20,60,0,0,0,0,0,24,32,12,10,8,9,7,0,155,87,80,215,80,80,40,0,0,0,0,0,0,0,12,8,0,30,20,28,91,42,45,87,70,131,0,4,2,0,5,0,4,0,2,2,228,441,0,0,0,7,0,0,0,0,131,0,0,0
44,Marder III H,60,0,2,3,217,0,0,126,8,20,0,0,0,0,60,0,26,50,15,15,15,15,0,8,112,87,82,159,87,82,40,0,0,0,0,0,0,0,15,0,16,25,25,0,91,42,45,114,70,23,0,4,8,0,7,0,5,0,2,2,228,179,0,0,1,7,0,0,0,0,23,0,0,0
45,Marder III M,60,0,2,4,217,132,0,0,6,24,60,0,0,0,0,0,26,15,12,10,6,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,22,28,16,17,91,43,49,112,70,132,0,4,8,0,7,0,5,0,2,2,228,425,0,0,1,5,0,0,0,0,132,0,0,0
46,JPz IV/48,60,40,3,4,47,151,155,132,15,38,8,0,60,0,60,0,26,85,44,20,96,40,20,20,13,13,13,15,15,0,0,0,0,0,0,0,0,0,45,0,11,50,30,35,92,44,49,133,70,146,0,4,4,0,5,0,4,0,8,3,226,720,0,0,0,5,0,0,0,0,26,0,0,0
47,JPz 38(t),60,61,2,4,47,174,0,0,12,40,60,0,0,0,0,0,26,64,23,20,67,20,8,8,32,40,40,20,10,10,0,0,0,0,0,0,0,0,40,15,15,60,40,70,91,44,49,118,70,25,0,4,4,0,5,0,4,0,6,2,224,423,0,0,1,8,0,0,0,0,25,0,0,0
48,Panzerjaeger,2,0,0,2,247,160,0,0,0,6,40,0,0,0,0,0,9,0,0,0,0,0,0,0,30,15,15,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,44,49,11,70,7082,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7082,0,0,0
49,JPz IV/70 (V),60,41,3,4,48,132,151,0,15,40,60,0,4,0,0,0,22,85,30,20,96,40,20,20,50,16,15,11,11,0,0,0,0,0,0,0,0,0,45,0,9,50,30,35,91,44,49,165,70,26,0,4,4,0,5,0,6,0,8,3,226,298,0,0,0,8,0,0,0,0,26,0,0,0
50,Nashorn,61,0,4,6,62,132,0,0,10,28,60,0,0,0,0,0,24,33,23,20,15,10,10,0,32,12,10,8,9,7,0,0,0,0,0,0,0,0,20,16,10,37,16,10,92,43,49,164,70,24,0,4,4,0,7,0,7,0,4,3,230,442,0,0,0,7,0,0,0,0,24,0,0,0
51,Jagdpanther,61,51,3,5,61,151,0,6,20,35,6,0,0,0,60,0,28,64,44,40,138,50,40,20,50,15,15,15,15,0,8,0,0,0,0,0,0,0,55,0,25,50,30,35,92,44,49,206,70,27,0,4,2,0,5,0,7,0,8,5,228,396,0,0,1,6,0,0,0,0,27,0,0,0
52,Ferdinand,61,50,5,6,61,0,0,0,15,24,0,0,0,0,0,0,12,200,87,80,215,80,80,30,15,12,10,6,10,10,0,0,0,0,0,0,0,0,12,0,40,25,30,20,92,43,43,223,70,119,0,4,0,0,5,0,7,0,8,6,232,448,0,0,0,6,0,0,0,0,119,0,0,0
53,Elefant,61,50,5,6,61,0,0,6,15,27,0,0,0,0,60,0,12,200,87,80,215,80,80,30,85,44,20,96,40,20,20,0,0,0,0,0,0,0,12,0,40,25,30,20,92,43,49,227,70,28,0,4,0,0,5,0,7,0,8,6,232,424,0,0,0,9,0,0,0,0,28,0,0,0
54,Jagdtiger,61,50,5,6,77,132,151,6,10,30,60,0,8,0,60,0,16,155,87,80,254,80,80,40,64,23,20,67,20,8,8,0,0,0,0,0,0,0,50,18,30,15,25,5,92,44,49,245,70,29,0,4,0,0,4,0,7,0,10,6,232,401,0,0,0,12,0,0,0,0,29,0,0,0
55,StuG III B,18,0,3,4,206,0,0,0,32,12,0,0,0,0,0,0,26,54,33,30,75,30,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,22,13,21,30,90,40,42,65,70,18,0,4,0,0,4,0,2,0,8,2,226,429,0,0,1,5,0,0,0,0,18,0,0,0
56,StuG III E,18,0,3,4,206,0,0,6,32,12,0,0,0,0,60,0,26,54,33,30,75,30,30,15,85,30,20,96,40,20,20,0,0,0,0,0,0,0,21,0,22,13,21,30,90,41,43,70,70,18,0,4,0,4,4,0,2,0,8,2,226,334,0,0,1,10,0,0,0,0,18,0,0,0
57,StuG III F,18,40,3,4,207,0,0,6,22,24,0,0,0,0,60,0,24,64,33,30,73,30,30,15,33,23,20,15,10,10,0,0,0,0,0,0,0,0,21,0,23,10,10,30,91,42,43,90,70,130,0,4,0,0,4,0,3,0,8,2,226,762,0,0,1,3,0,0,0,0,130,0,0,0
58,StuG III G (E),18,40,3,4,208,0,0,6,20,38,0,0,0,0,60,0,24,85,33,50,95,30,30,18,64,44,40,138,50,40,20,0,0,0,0,0,0,0,21,0,9,10,10,30,91,42,45,100,70,354,0,4,0,0,4,0,3,0,8,3,226,397,0,0,1,6,0,0,0,0,354,0,0,0
59,StuG III G (L),18,41,3,4,208,174,151,6,20,38,60,0,6,0,60,0,26,85,33,50,88,30,30,11,200,87,80,215,80,80,30,0,0,0,0,0,0,0,21,0,10,10,11,0,91,44,49,104,70,20,0,4,0,0,5,0,3,0,8,3,226,340,0,0,1,7,0,0,0,0,20,0,0,0
60,StuG IV,18,51,3,4,208,174,0,6,24,34,60,0,0,0,60,0,22,85,33,20,117,30,30,10,200,87,80,215,80,80,30,0,0,0,0,0,0,0,14,0,10,35,11,0,91,44,49,108,70,21,0,4,0,0,5,0,3,0,8,4,226,403,0,0,1,10,0,0,0,0,21,0,0,0
61,StuH 42,39,41,3,4,68,176,151,0,30,0,60,0,6,0,0,0,22,85,33,50,88,30,30,15,155,87,80,254,80,80,40,0,0,0,0,0,0,0,21,0,10,10,11,0,92,42,49,62,70,19,0,4,0,6,4,0,2,0,8,3,226,407,0,0,0,11,0,0,0,0,19,0,0,0
62,sIG33 auf Pz-I,39,0,4,4,219,0,0,0,15,0,0,0,0,0,0,0,18,13,13,13,15,13,0,0,54,33,30,75,30,30,15,0,0,0,0,0,0,0,27,0,19,22,22,0,92,40,42,22,70,133,0,2,0,0,4,0,1,0,2,3,230,426,0,0,0,1,0,0,0,0,133,0,0,0
63,sIG33 auf Pz-II,39,0,4,4,219,138,0,0,15,0,60,0,0,0,0,0,20,33,17,15,33,15,0,0,54,33,30,75,30,30,15,0,0,0,0,0,0,0,15,0,15,9,30,0,91,41,43,34,70,7045,0,2,0,0,4,0,1,0,2,3,228,767,0,0,0,11,0,0,0,0,7045,0,0,0
64,StuIG 33B,39,0,4,5,219,138,0,0,15,0,60,0,0,0,0,0,14,85,33,50,88,50,15,17,64,33,30,73,30,30,15,0,0,0,0,0,0,0,21,0,10,10,25,0,92,41,43,54,70,102,0,2,0,4,4,0,1,0,4,3,230,759,0,0,1,12,0,0,0,0,102,0,0,0
65,Grille K,39,0,4,5,219,132,0,0,15,0,60,0,0,0,0,0,20,55,17,15,28,15,0,0,85,33,50,95,30,30,18,0,0,0,0,0,0,0,15,0,16,12,0,0,91,43,49,44,70,35,0,2,0,4,4,0,1,0,2,3,228,434,0,0,0,3,0,0,0,0,35,0,0,0
66,Skijaegers,29,0,1,10,157,86,3,87,60,0,0,4,60,0,10,0,10,0,0,0,0,0,0,0,85,33,50,88,30,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,49,28,70,7075,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7075,0,0,0
67,Sturmpanzer,39,40,4,5,78,0,0,6,14,0,0,0,0,0,60,0,22,85,33,20,112,50,30,20,85,33,20,117,30,30,10,0,0,0,0,0,0,0,12,0,10,40,15,25,91,43,49,49,70,17,0,2,0,5,2,0,1,0,4,5,230,428,0,0,0,7,0,0,0,0,17,0,0,0
68,Sturmtiger,39,50,5,6,231,151,0,6,10,0,12,0,0,0,60,0,18,105,65,80,166,80,80,25,85,33,50,88,30,30,15,0,0,0,0,0,0,0,21,0,9,45,30,0,92,44,49,98,70,7025,0,2,0,0,1,0,0,0,0,5,232,771,0,0,0,8,0,0,0,0,7025,0,0,0
69,Tiger I (E),14,40,4,5,60,155,0,6,32,45,60,0,0,0,60,0,22,102,82,82,148,82,82,25,13,13,13,15,13,0,0,0,0,0,0,0,0,0,24,0,9,12,12,18,92,42,44,198,70,15,0,4,0,0,5,0,7,0,10,5,230,393,0,0,1,8,0,0,0,0,15,0,0,0
70,FPW 251/16,17,0,2,3,132,0,108,108,60,0,0,0,24,0,24,0,34,15,10,8,18,8,8,0,33,17,15,33,15,0,0,0,0,0,0,0,0,0,22,35,33,22,35,33,91,43,49,84,70,7043,0,4,0,0,9,0,2,0,2,1,226,780,0,0,0,1,0,0,0,0,7043,0,0,0
71,Flammpanzer II,17,0,2,3,176,0,108,108,90,0,0,0,20,0,20,0,28,32,17,15,44,15,15,10,85,33,50,88,50,15,17,0,0,0,0,0,0,0,12,0,8,12,21,21,91,41,42,90,70,134,0,4,0,0,9,0,2,0,0,2,226,730,0,0,1,6,0,0,0,0,134,0,0,0
72,Flammpanzer III,17,40,3,3,108,145,0,6,30,0,60,0,0,0,60,0,22,80,30,50,57,30,30,10,55,17,15,28,15,0,0,0,0,0,0,0,0,0,21,0,9,15,25,12,91,43,44,77,70,135,0,4,0,0,9,0,2,0,0,1,228,484,0,0,1,3,0,0,0,0,135,0,0,0
73,Flammpanzer 38t,17,0,2,4,132,108,0,0,60,0,12,0,0,0,0,0,26,60,23,20,88,20,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,15,55,40,70,92,44,49,79,70,136,0,4,0,0,9,0,2,0,0,2,226,1106,0,0,0,12,0,0,0,0,136,0,0,0
74,JPz IV/70 (A),60,41,3,4,48,132,151,0,15,40,60,0,4,0,0,0,24,80,30,20,96,40,20,20,85,33,20,112,50,30,20,0,0,0,0,0,0,0,14,0,10,50,30,35,92,44,49,161,70,26,0,4,4,0,5,0,6,0,8,3,226,298,0,0,0,8,0,0,0,0,26,0,0,0
75,Panzerpionieres,102,0,1,10,157,87,3,187,60,0,10,0,60,0,4,0,9,0,0,0,0,0,0,0,105,65,80,166,80,80,25,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,49,31,70,7078,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76,Brandenburgeres,71,0,1,8,158,87,3,187,40,0,8,0,60,0,4,0,11,0,0,0,0,0,0,0,102,82,82,148,82,82,25,0,0,0,0,0,0,0,0,0,0,0,0,0,52,39,49,28,70,7058,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7058,0,0,0
77,Zugfuehrer,7,0,1,6,157,87,160,114,40,0,8,0,60,0,40,0,9,0,0,0,0,0,0,0,15,10,8,18,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,39,49,13,70,5906,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1004,0,0,0
78,LMG Gruppe,51,0,0,3,3,87,179,0,60,0,4,0,40,0,0,0,9,0,0,0,0,0,0,0,32,17,15,44,15,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,42,13,70,62,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62,0,0,0
79,SdKfz 10/4,22,0,3,7,147,0,0,0,40,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,80,30,50,57,30,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,39,49,31,70,112,0,4,0,0,9,0,2,0,0,4,230,444,0,0,0,1,0,0,0,0,112,0,0,0
80,SdKfz 6/2,22,0,4,7,63,0,0,0,40,40,0,0,0,0,0,0,32,8,6,6,0,0,0,0,60,23,20,88,20,8,9,0,0,0,0,0,0,0,22,0,0,0,0,0,90,39,49,57,70,142,0,4,0,0,9,0,3,0,0,4,230,760,0,0,0,1,0,0,0,0,142,0,0,0
81,SdKfz 7/1,22,0,4,10,7,0,0,0,60,0,0,0,0,0,0,0,32,0,0,0,15,0,0,0,80,30,20,96,40,20,20,0,0,0,0,0,0,0,0,0,0,18,0,0,91,42,49,39,70,7062,0,4,0,0,9,0,3,0,0,5,230,781,0,0,0,1,0,0,0,0,7062,0,0,0
82,SdKfz 251/21,22,0,3,4,220,0,0,0,60,0,0,0,0,0,0,0,34,15,8,8,15,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,33,22,35,33,92,44,49,40,70,7050,0,4,0,0,9,0,2,0,4,2,228,755,0,0,0,8,0,0,0,0,7050,0,0,0
