rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,X1,X2,X3,X4,X5,X6,X7
163,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Panzerfaust 150,2,0,4,4,0,222,6,8,16,0,0,210,624,0,0,0,0,0,0,0
165,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,13mm MG131,11,0,0,1,17,1,15,24,24,0,0,0,0,0,0,0,0,0,0,0
167,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,30mm Mk101,11,0,0,2,35,0,8,20,24,0,0,0,0,0,0,0,0,0,0,0
169,37mm BK3.7,11,0,0,2,52,0,6,20,24,0,0,0,0,0,0,0,0,0,0,0
170,75mm BK7.5,11,0,0,4,69,0,8,20,24,0,0,0,0,0,0,0,0,0,0,0
171,7.62mm DT CMG,5,0,2,1,0,0,9,40,100,0,0,0,606,0,0,0,0,0,0,0
172,7.62mm DT TMG,5,0,2,1,0,0,9,40,100,0,0,0,606,0,0,0,0,0,0,0
173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,7.92mm MG42 TMG,5,0,2,1,0,0,15,52,120,0,0,0,555,0,0,0,0,0,0,0
175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,7.92mm MG34 TMG,5,0,2,1,0,0,13,48,120,0,0,0,546,0,0,0,0,0,0,0
177,Stielgr. PaK36,6,0,1,8,0,222,10,4,24,0,0,135,0,0,0,0,0,0,0,0
178,7.92mm Kar 98k,1,0,1,1,0,0,1,16,24,0,0,0,567,0,0,0,0,0,0,0
179,7.92mm Kar 98k,2,0,1,1,0,0,1,16,24,0,0,0,567,0,0,0,0,0,0,0
180,7.92mm G41/43,1,0,1,1,0,0,2,16,40,0,0,0,561,0,0,0,0,0,0,0
181,7.92mm FjG42,1,0,1,1,0,0,2,12,44,0,0,0,144,0,0,0,0,0,0,0
182,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,500 kg Bomb,11,0,0,23,150,0,55,12,4,0,0,0,0,0,0,0,0,0,0,0
184,7.92 Kar 98k x3,2,0,1,1,0,0,3,16,48,0,0,0,567,0,0,0,0,0,0,0
185,9mm MP38/40 x5,2,0,1,1,0,0,15,8,12,0,0,0,558,0,0,0,0,0,0,0
186,GG/P40 RG,2,0,2,2,6,222,5,8,16,0,0,40,0,0,0,0,0,0,0,0
187,Explosives,2,0,2,8,150,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0
188,Lt Naval Gun,10,0,99,8,54,0,14,28,227,0,0,0,0,0,0,0,0,0,0,0
189,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Hvy Naval Gun,10,0,99,20,145,0,50,16,230,0,0,0,0,0,0,0,0,0,0,0
191,9mm MP28 SMG ,1,0,1,1,0,0,3,4,12,0,0,0,564,0,0,0,0,0,0,0
192,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Gew PzGr 30,2,0,2,2,4,222,6,8,16,0,0,35,0,0,0,0,0,0,0,0
194,Gew PzGr 30/1,2,0,2,2,6,222,6,8,16,0,0,75,0,0,0,0,0,0,0,0
195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,75mm LG40 RCL,6,0,6,4,26,222,6,36,124,0,0,65,0,0,0,0,0,0,0,0
197,105mm LG42 RCL,7,0,8,5,36,222,8,40,124,0,0,105,630,0,0,0,0,0,0,0
198,280mm Wurfk/HE,7,0,16,15,72,0,32,0,205,20,0,0,0,0,0,0,0,0,0,0
199,,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0
200,127mm Naval Gun,10,0,99,7,48,0,12,28,226,0,0,0,0,0,0,0,0,0,0,0
201,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0
205,150mm sFH13,7,0,12,9,51,0,17,40,220,40,0,0,0,0,0,0,0,0,0,0
206,75mm StuK37L/24,6,0,8,4,24,54,6,52,160,0,0,85,0,0,0,0,0,0,0,0
207,75mm StuK40L/43,6,0,8,4,26,135,5,60,206,128,173,0,0,0,0,0,0,0,0,0
208,75mm StuK40L/48,6,0,8,4,28,140,5,72,207,160,176,0,0,0,0,0,0,0,0,0
209,75mm PaK40/2,6,0,8,4,28,142,5,92,207,180,195,0,0,0,0,0,0,0,0,0
210,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,75mm PaK40/3 ,6,0,8,4,27,142,5,104,207,180,216,0,0,0,0,0,0,0,0,0
218,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,150mm sIG33L/11,7,0,12,9,51,0,17,48,211,7,0,185,0,0,0,0,0,0,0,0
220,15mm MG151x3,4,0,222,1,23,23,25,44,100,0,0,0,513,0,0,0,0,0,0,0
221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,88mm FlaK18/36,4,0,12,5,36,162,9,132,210,94,220,120,0,0,0,0,0,0,0,0
223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,7.92mm MG17,11,0,0,1,10,1,12,24,24,0,0,0,0,0,0,0,0,0,0,0
229,Misc Small Arms,1,0,1,1,0,0,2,8,12,0,0,0,662,0,0,0,0,0,0,0
230,7.92mm MG13 CMG,5,0,2,1,0,0,9,40,80,0,0,0,0,0,0,0,0,0,0,0
231,380mm RW 61 ,7,0,20,21,108,0,53,0,212,0,0,0,0,0,0,0,0,0,0,0
232,75mm Geb G36,6,0,6,4,22,0,6,40,215,0,0,75,0,0,0,0,0,0,0,0
233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,7.92mm Kar 43,1,0,1,1,0,0,2,16,44,0,0,0,561,0,0,0,0,0,0,0
236,Panzerwurfmine,2,0,1,8,0,222,1,4,4,0,0,130,483,0,0,0,0,0,0,0
237,Kampfpistole,2,0,2,2,50,222,4,4,8,0,0,50,0,0,0,0,0,0,0,0
238,20mm MG151/20,11,0,0,2,22,0,6,20,24,0,0,0,0,0,0,0,0,0,0,0
239,50 kg Bomb,11,0,0,15,40,0,19,12,4,0,0,0,0,0,0,0,0,0,0,0
240,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,320mm Wurfk/FL,18,0,24,17,88,0,40,0,205,20,0,0,0,0,0,0,0,0,0,0
242,250 kg Bomb,11,0,0,21,115,0,44,12,4,0,0,0,0,0,0,0,0,0,0,0
243,50mm BK5,11,0,0,3,58,0,3,25,24,0,0,0,0,0,0,0,0,0,0,0
244,Faustpatrone,2,0,4,4,0,222,6,4,4,0,0,140,624,0,0,0,0,0,0,0
245,9mm MP28 SMG,2,0,1,1,0,0,3,4,12,0,0,0,564,0,0,0,0,0,0,0
246,210mm Wurfk/HE,7,0,20,12,51,0,27,0,219,40,0,0,0,0,0,0,0,0,0,0
247,Panzerfaust 60,2,0,4,4,0,222,6,4,8,0,0,198,624,0,0,0,0,0,0,0
248,Panzerfaust 100,2,0,4,4,0,222,6,8,12,0,0,198,624,0,0,0,0,0,0,0
249,Panzerfaust 30,2,0,4,4,0,222,6,4,4,0,0,198,624,0,0,0,0,0,0,0
