rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,B22,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,B30,B31,B32,B33,B34,B35,B36
28,,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
29,6pdr OQF Mk2/3,5,0,7,3,22,98,0,0,72,160,160,148,0,0,0,0,0,0,0,0
30,,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0
31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,75mm M1A1 Pack,6,0,9,4,23,0,0,0,48,216,40,0,65,0,0,0,0,0,0,0
33,18pdr FG,6,0,9,4,23,72,0,0,36,216,80,0,75,0,0,0,0,0,0,0
34,75mm 1897A4 FG,6,0,8,4,25,58,11,0,40,216,60,0,0,0,0,0,0,0,0,0
35,3in Howitzer,6,0,9,4,24,60,0,0,40,216,0,0,0,0,0,0,0,0,0,0
36,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,3in OML Mortar,3,0,5,5,12,0,0,0,16,208,20,0,0,0,0,0,0,0,0,0
38,17pdr OQF Gun,6,0,9,4,29,184,3,0,140,207,192,251,0,0,0,0,0,0,0,0
39,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0
42,75mm M2 Gun,6,0,8,4,26,86,3,5,52,140,0,0,0,0,0,0,0,0,0,0
43,63 kg Mortar,7,0,8,6,33,0,0,0,0,28,8,0,0,0,0,0,0,0,0,0
44,75mm M3 Gun,6,0,8,4,25,102,0,14,68,160,0,0,0,0,0,0,0,0,0,0
45,75mm M3 Gun,6,0,8,4,25,102,0,0,68,160,0,0,0,0,0,0,0,0,0,0
46,,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,75mm M6 Gun,6,0,8,4,25,98,3,0,68,160,0,0,0,0,0,0,0,0,0,0
49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,,0,0,0,0,0,0,0,16,0,0,0,0,70,0,0,0,0,0,0,0
53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,81mm M1 Mortar,3,0,5,5,18,0,0,0,16,208,20,0,0,0,0,0,0,0,0,0
57,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3.7in MkIII QF,4,0,8,5,34,131,0,0,72,213,0,0,0,0,0,0,0,0,0,0
60,,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0
61,,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0
62,20pdr OQF Gun,7,0,10,5,36,251,0,0,140,216,200,255,140,0,0,0,0,0,0,0
63,25pdr QF GH,7,0,10,5,20,87,0,0,56,216,0,0,0,0,0,0,0,0,0,0
64,3.7in Mk I How,7,0,10,5,33,97,6,0,52,208,0,0,0,0,0,0,0,0,0,0
65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
67,95mm OQF Gun,7,0,11,6,31,0,0,0,60,160,0,0,127,0,0,0,0,0,0,0
68,105mm M4 Gun,7,0,12,6,37,84,6,0,56,160,80,0,128,0,0,0,0,0,0,0
69,,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0
70,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
71,105mm M1/M2 FH,7,0,12,6,34,74,0,0,48,222,40,0,85,0,0,0,0,0,0,0
72,4.2in Mortar,3,0,7,6,22,0,0,0,16,211,20,0,0,0,0,0,0,0,0,0
73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,60pdr Howitzer,7,0,12,8,45,67,7,8,48,226,40,0,0,0,0,0,0,0,0,0
75,5.5in Gun Mk2,7,0,12,8,47,0,0,0,56,227,0,0,0,0,0,0,0,0,0,0
76,7.2in Howitzer,7,0,12,11,56,0,5,0,20,229,40,0,0,0,0,0,0,0,0,0
77,TNT,2,0,2,10,80,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
78,,0,0,0,0,0,0,0,15,0,0,0,0,175,0,0,0,0,0,0,0
79,6in Howitzer,7,0,12,7,52,0,0,0,48,226,40,0,0,0,0,0,0,0,0,0
80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,6pdr OQF Mk4/5,5,0,7,3,22,104,0,0,68,160,160,158,0,0,0,0,0,0,0,0
82,6pdr OQF Mk4/5L,5,0,7,3,22,112,0,6,76,160,144,158,0,0,0,0,0,0,0,0
83,Flamethrower,8,0,2,15,150,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
84,Satchel Charge,2,0,2,10,0,222,6,0,4,4,0,0,150,0,0,0,0,0,0,0
85,Sticky Bomb,8,0,2,3,0,222,0,0,4,4,0,0,50,0,0,0,0,0,0,0
86,Anti-Tank Mine,2,0,2,10,0,222,18,0,4,4,0,0,100,483,0,0,0,0,0,0
87,No.36 Mills Grn,2,0,1,2,19,0,0,0,4,4,0,0,0,705,0,0,0,0,0,0
88,,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
89,7.92mm Besa x2,5,0,4,1,0,0,0,0,48,120,0,0,0,0,0,0,0,0,0,0
90,PIAT,2,0,3,4,0,222,6,0,4,8,0,0,130,633,0,0,0,0,0,0
91,M1 Bazooka,2,0,3,4,0,222,0,0,8,16,0,0,90,636,0,0,0,0,0,0
92,No.1 Mk.I GL,2,0,2,2,19,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
93,No.68 ATRG,2,0,2,2,0,222,0,0,8,12,0,0,50,0,0,0,0,0,0,0
94,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,.303 Lewis LMG,2,0,2,1,0,0,6,0,28,60,0,0,0,0,0,0,0,0,0,0
97,.303 Bren LMG,2,0,2,1,0,0,0,0,32,80,0,0,0,588,0,0,0,0,0,0
98,,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
101,15mm Besa TMG,5,0,5,1,28,28,0,0,40,160,0,0,0,333,0,0,0,0,0,0
102,4.5in OQF FH,7,0,12,7,38,0,0,12,48,216,40,0,0,0,0,0,0,0,0,0
103,4.5in OBL FG,7,0,12,7,38,0,0,0,56,231,80,0,0,0,0,0,0,0,0,0
104,155mm M1 FG,7,0,9,9,58,137,0,9,48,225,40,0,0,0,0,0,0,0,0,0
105,75mm OQF MV,6,0,8,4,25,106,0,0,84,192,0,0,0,0,0,0,0,0,0,0
106,.50cal M2-HB,3,0,4,1,23,23,0,16,44,160,0,0,0,513,0,0,0,0,0,0
107,2in MkII SBML,3,0,2,3,9,0,0,0,16,40,0,0,0,819,0,0,0,0,0,0
108,Flame Projector,9,0,3,20,200,0,0,9,8,8,0,0,0,0,0,0,0,0,0,0
109,4.6in Rocket,7,0,17,7,44,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0
110,2in MkVII* SBML,2,0,2,3,9,0,0,19,12,32,0,0,0,819,0,0,0,0,0,0
111,2in MkII* SBML,2,0,2,3,9,0,0,0,16,40,0,0,0,819,0,0,0,0,0,0
112,2in MkII SBML,2,0,2,3,9,0,8,29,16,40,0,0,0,819,0,0,0,0,0,0
113,.455 Webley Mk6,2,0,1,1,0,0,0,0,4,4,0,0,0,393,0,0,0,0,0,0
114,.455 Webley Mk6,1,0,1,1,0,0,0,41,4,4,0,0,0,393,0,0,0,0,0,0
115,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,.303 Vickers MG,3,0,4,1,0,0,7,15,48,100,0,0,0,579,0,0,0,0,0,0
119,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,.30cal M1919A4,3,0,4,1,0,0,0,25,48,80,0,0,0,522,0,0,0,0,0,0
121,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
123,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0
125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,7.62mm Maxim AA,4,0,3,1,0,0,8,14,36,80,0,0,0,0,0,0,0,0,0,0
127,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,,0,0,0,0,0,0,7,24,0,0,0,0,0,0,0,0,0,0,0,0
129,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,7.92mm Besa BMG,5,0,3,1,0,0,0,1,28,32,0,0,0,0,0,0,0,0,0,0
131,.30cal BMG,5,0,3,1,0,0,0,0,28,32,0,0,0,525,0,0,0,0,0,0
132,,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
133,.303 Bren BMG,5,0,3,1,0,0,0,0,28,32,0,0,0,588,0,0,0,0,0,0
134,.55 Boys ATR,2,0,2,2,0,26,10,1,24,40,0,0,0,665,0,0,0,0,0,0
135,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,.303 Vickers AA,4,0,3,1,0,0,10,0,48,100,0,0,0,579,0,0,0,0,0,0
137,.303 Vickrs CMG,5,0,3,1,0,0,0,0,48,100,0,0,0,579,0,0,0,0,0,0
138,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,.30cal M1917 AA,4,0,3,1,0,0,0,0,48,100,0,0,0,525,0,0,0,0,0,0
140,.50cal M2-HB AA,4,0,4,1,23,23,0,6,36,160,0,0,0,516,0,0,0,0,0,0
141,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
143,.303 SMLE No.5,1,0,1,1,0,0,0,0,12,40,0,0,0,0,0,0,0,0,0,0
144,,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0
145,.303 SMLE No.5,1,0,1,1,0,0,0,0,12,20,0,0,0,0,0,0,0,0,0,0
146,SMLE No4 MkI(T),1,0,1,1,0,0,0,0,60,80,0,0,0,0,0,0,0,0,0,0
147,20mm Oerlikon,4,0,222,2,12,38,0,0,72,160,0,0,0,570,0,0,0,0,0,0
148,.303 Bren AAMG,4,0,3,1,0,0,13,0,32,80,0,0,0,588,0,0,0,0,0,0
149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
151,32pdr OQF Gun,7,0,11,6,30,248,0,0,140,207,140,252,0,0,0,0,0,0,0,0
152,,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
155,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0
159,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,.303 MG,11,0,0,1,10,1,4,0,24,24,0,0,0,0,0,0,0,0,0,0
163,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,.50cal MG,11,0,0,1,18,1,4,0,24,24,0,0,0,0,0,0,0,0,0,0
165,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,20mm Cannon,11,0,0,2,25,0,15,0,20,24,0,0,0,0,0,0,0,0,0,0
167,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
169,40mm Cannon,11,0,0,3,40,0,0,0,20,24,0,0,0,0,0,0,0,0,0,0
170,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,60 lb Rocket,11,0,0,7,32,0,10,0,0,24,0,0,0,0,0,0,0,0,0,0
175,90 lb Rocket,11,0,0,8,44,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
176,.30cal BMG x2,5,0,2,1,0,0,0,0,16,20,0,0,0,525,0,0,0,0,0,0
177,.30cal CMG,5,0,2,1,0,0,0,0,48,120,0,0,0,525,0,0,0,0,0,0
178,.30cal CMG x2,5,0,2,1,0,0,14,0,48,120,0,0,0,525,0,0,0,0,0,0
179,7.92mm Besa CMG,5,0,2,1,0,0,0,0,48,120,0,0,0,0,0,0,0,0,0,0
180,110 lb Bomb,11,0,0,15,40,0,2,36,12,4,0,0,0,0,0,0,0,0,0,0
181,250 lb Bomb,11,0,0,20,75,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0
182,500 lb Bomb,11,0,0,21,100,0,8,0,12,4,0,0,0,0,0,0,0,0,0,0
183,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,.50cal M2-HB AA,4,0,4,1,23,23,10,0,36,160,0,0,0,516,0,0,0,0,0,0
185,.50cal Twin AA,4,0,5,1,23,23,0,0,60,160,0,0,0,528,0,0,0,0,0,0
186,Explosives,2,0,2,8,150,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0
187,4.7in Naval Gun,10,0,99,7,39,0,0,0,16,226,0,0,0,0,0,0,0,0,0,0
188,Lt Naval Gun,10,0,99,8,54,0,0,0,28,227,0,0,0,0,0,0,0,0,0,0
189,Med Naval Gun,10,0,99,12,65,0,0,0,16,228,0,0,0,0,0,0,0,0,0,0
190,.303 SMLE No.4,1,0,1,1,0,0,0,0,20,24,0,0,0,0,0,0,0,0,0,0
191,6in Naval Gun,10,0,99,9,57,0,0,0,16,228,0,0,0,0,0,0,0,0,0,0
192,.303 SMLE No.4,2,0,1,1,0,0,6,3,20,24,0,0,0,0,0,0,0,0,0,0
193,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0
195,.30cal FBMG,5,0,2,1,0,0,0,0,12,20,0,0,0,525,0,0,0,0,0,0
196,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
197,37mm M6 Gun,5,0,6,2,13,77,0,0,44,140,68,91,0,0,0,0,0,0,0,0
198,,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
199,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
201,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
203,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Vickrs "K" Twin,4,0,3,1,0,0,11,4,36,52,0,0,0,591,0,0,0,0,0,0
205,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0
207,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0
209,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
211,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
213,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0
215,.50cal Quad AA,4,0,5,1,23,23,0,0,60,160,0,0,0,528,0,0,0,0,0,0
216,,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
217,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
219,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
221,9mm Sten Mk2s,2,0,1,1,0,0,0,0,4,12,0,0,0,585,0,0,0,0,0,0
222,8mm Twin Mt BMG,5,0,3,1,0,0,4,4,40,40,0,0,0,420,0,0,0,0,0,0
223,9mm Sten Mk2s,1,0,1,1,0,0,0,0,4,12,0,0,0,990,0,0,0,0,0,0
224,8mm Twin Mt BMG,5,0,3,1,0,0,4,3,48,120,0,0,0,420,0,0,0,0,0,0
225,8mm Breda CMG,5,0,3,1,0,0,0,0,44,120,0,0,0,420,0,0,0,0,0,0
226,,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0
227,.45 Thompson,1,0,1,1,0,0,0,0,8,12,0,0,0,507,0,0,0,0,0,0
228,.45 Thompson,2,0,1,1,0,0,1,3,8,12,0,0,0,507,0,0,0,0,0,0
229,Misc Small Arms,1,0,1,1,0,0,0,0,8,12,0,0,0,662,0,0,0,0,0,0
230,,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
231,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,40mm Twin AA,4,0,6,3,26,56,0,90,72,208,0,0,0,991,0,0,0,0,0,0
233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,.303 SMLE No.1,2,0,1,1,0,0,0,1,16,48,0,0,0,0,0,0,0,0,0,0
235,9mm Owen SMG,1,0,1,1,0,0,0,0,8,12,0,0,0,585,0,0,0,0,0,0
236,9mm Owen SMG,2,0,1,1,0,0,14,1,8,12,0,0,0,585,0,0,0,0,0,0
237,9mm Austen SMG,1,0,1,1,0,0,0,0,8,12,0,0,0,585,0,0,0,0,0,0
238,.303 Vickrs BMG,5,0,3,1,0,0,0,1,28,32,0,0,0,579,0,0,0,0,0,0
239,9mm Austen SMG,2,0,1,1,0,0,0,0,8,12,0,0,0,585,0,0,0,0,0,0
240,Bayonet,1,0,1,1,0,0,10,1,4,4,0,0,0,725,0,0,0,0,0,0
241,1Tn Daisycutter,11,0,0,28,30,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0
242,.303 SMLE No.1,1,0,1,1,0,0,0,6,16,48,0,0,0,0,0,0,0,0,0,0
243,.303 SMLE No.4,1,0,1,1,0,0,0,0,20,48,0,0,0,0,0,0,0,0,0,0
244,.303 SMLE No.1,1,0,1,1,0,0,0,8,16,24,0,0,0,0,0,0,0,0,0,0
245,.303 SMLE No.1,2,0,1,1,0,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0
246,.303 Lewis AAMG,4,0,3,1,0,0,0,1,36,64,0,0,0,0,0,0,0,0,0,0
247,.303 Lewis MG,3,0,3,1,0,0,0,0,36,64,0,0,0,0,0,0,0,0,0,0
248,.303 SMLE No.4,2,0,1,1,0,0,0,20,20,48,0,0,0,0,0,0,0,0,0,0
249,20mm Oerlikn(2),4,0,222,2,12,38,0,0,64,180,0,0,0,570,0,0,0,0,0,0
