rid,name,nation,start_mo,status,B18,B19,B20,B21,B22,B23,B24,B25,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
64,Ch Ard MG Sec,78,1,11,0,0,0,0,0,0,0,0,33,40,5,1,112,1,112,1,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0
65,AT Gun Platoon,78,1,0,0,0,0,0,0,0,0,0,33,49,2,1,18,1,18,1,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0
66,Turreted TD Plt,78,7,0,0,0,0,0,0,0,0,0,43,49,1,1,148,1,148,1,148,1,148,1,0,0,0,0,0,0,0,0,0,0,0,0
67,AA Gun Battery,78,1,0,0,0,0,0,0,0,0,0,34,45,2,1,24,1,24,1,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0
68,Mortar Platoon,78,7,2,0,0,0,0,0,0,0,0,40,45,2,1,26,1,26,1,26,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0
69,HMG Platoon,78,1,10,0,0,0,0,0,0,0,0,30,40,3,1,112,1,112,1,112,1,112,1,0,0,0,0,0,0,0,0,0,0,0,0
70,Ch Ard (Cy) Sup,78,1,12,0,0,0,0,0,0,0,0,37,40,3,1,216,1,115,1,28,1,28,1,60,1,60,1,114,1,114,1,0,0,0,0
71,<AI T.13 PLT>>,78,1,10,0,0,0,0,0,0,0,0,37,40,5,1,10,1,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Trench Mort Bty,78,1,2,0,0,0,0,0,0,0,0,30,39,2,1,62,1,62,1,62,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0
73,TD Section,78,10,0,0,0,0,0,0,0,0,0,44,46,1,1,73,1,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,TD Platoon,78,10,0,0,0,0,0,0,0,0,0,44,46,1,1,73,1,73,1,73,1,73,1,0,0,0,0,0,0,0,0,0,0,0,0
75,AB/CC Platoon,78,5,0,0,0,0,0,0,0,0,0,40,40,1,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,AB/CC Company,78,5,1,0,0,0,0,0,0,0,0,40,40,1,2,4,1,4,1,1075,1,1075,1,0,0,0,0,0,0,0,0,0,0,0,0
77,Ch Ard T.13 Plt,78,1,10,0,0,0,0,0,0,0,0,37,40,1,1,10,1,10,1,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0
78,Ch Ard T.13 Co,78,1,11,0,0,0,0,0,0,0,0,37,40,1,2,10,1,1077,1,1077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Prime Movers,78,1,0,0,0,0,0,0,0,0,0,35,45,4,1,229,1,229,1,229,1,229,1,0,0,0,0,0,0,0,0,0,0,0,0
80,Lorry Wpns Pltn,78,7,2,0,0,0,0,0,0,0,0,40,45,3,1,156,1,29,1,29,1,29,1,26,1,26,1,26,1,0,0,0,0,0,0
81,Ch Ard (Cy) Plt,78,1,11,0,0,0,0,0,0,0,0,37,40,3,1,216,1,115,1,219,1,219,1,219,1,113,1,0,0,0,0,0,0,0,0
82,Ch Ard (Cy) Co,78,1,11,0,0,0,0,0,0,0,0,37,40,3,2,216,1,115,1,1081,1,1081,1,1081,1,1070,1,0,0,0,0,0,0,0,0
83,Chas Ard Plt,78,1,10,0,0,0,0,0,0,0,0,33,40,3,1,216,1,217,1,217,1,217,1,0,0,0,0,0,0,0,0,0,0,0,0
84,Chas Ard Co,78,1,11,0,0,0,0,0,0,0,0,33,40,3,2,217,1,15,1,1083,1,1083,1,1083,1,1064,1,1085,1,1028,1,1028,1,1028,1
85,Chas Ard Mortar,78,1,12,0,0,0,0,0,0,0,0,33,40,5,1,60,1,60,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Motorcycle Plt,78,11,1,0,0,0,0,0,0,0,0,37,40,3,1,63,1,63,1,63,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0
87,Motorcycle Co,78,11,1,0,0,0,0,0,0,0,0,37,40,3,2,63,1,1086,1,1086,1,1086,1,0,0,0,0,0,0,0,0,0,0,0,0
88,Sapeurs Section,78,1,0,0,0,0,0,0,0,0,0,40,45,3,1,47,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Sapeurs Platoon,78,1,0,0,0,0,0,0,0,0,0,40,45,3,1,34,1,47,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,SPA Battery,78,10,2,0,0,0,0,0,0,0,0,42,45,2,1,70,1,70,1,70,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0
91,Halftrack Plt,78,10,0,0,0,0,0,0,0,0,0,42,49,4,1,69,1,69,1,69,1,69,1,0,0,0,0,0,0,0,0,0,0,0,0
92,Halftrack Sec,78,10,0,0,0,0,0,0,0,0,0,42,49,4,1,69,1,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,SPAA Battery,78,1,0,0,0,0,0,0,0,0,0,46,49,2,1,81,1,81,1,81,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0
94,Wheeled AA Sec,78,2,0,0,0,0,0,0,0,0,0,35,40,2,1,64,1,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,SPAA Section,78,1,0,0,0,0,0,0,0,0,0,46,49,2,1,81,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Sapeurs Sec,78,1,0,0,0,0,0,0,0,0,0,46,49,3,1,47,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,SP Mortar Sec,78,11,2,0,0,0,0,0,0,0,0,41,45,2,1,26,1,26,1,84,1,84,1,0,0,0,0,0,0,0,0,0,0,0,0
98,SP Mortar Plt,78,1,2,0,0,0,0,0,0,0,0,46,49,2,1,146,1,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,SP Mortar Btry,78,1,2,0,0,0,0,0,0,0,0,46,49,2,2,146,1,146,1,1098,1,1098,1,0,0,0,0,0,0,0,0,0,0,0,0
100,Sapeurs Platoon,78,1,0,0,0,0,0,0,0,0,0,46,49,3,1,190,1,191,1,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,ChasArd M/C Plt,78,11,11,0,0,0,0,0,0,0,0,37,40,3,1,63,1,63,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Chas Ard M/C Co,78,11,11,0,0,0,0,0,0,0,0,37,40,3,2,63,1,1101,1,1101,1,1101,1,1103,1,0,0,0,0,0,0,0,0,0,0
103,ChA M/C MG Plt,78,11,11,0,0,0,0,0,0,0,0,37,40,5,1,113,1,113,1,113,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0
104,Mortar Section,78,1,2,0,0,0,0,0,0,0,0,40,49,2,1,117,1,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Lt Tank Platoon,78,1,1,0,0,0,0,0,0,0,0,46,49,1,1,7,1,7,1,7,1,7,1,7,1,0,0,0,0,0,0,0,0,0,0
106,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Tank Squadron,78,1,1,0,0,0,0,0,0,0,0,46,49,1,2,72,1,1006,1,1006,1,1006,1,1006,1,0,0,0,0,0,0,0,0,0,0
108,CS Tank Platoon,78,7,0,0,0,0,0,0,0,0,0,48,49,1,1,153,1,153,1,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,SS Wallonie Plt,78,5,10,0,0,0,0,0,0,0,0,41,45,3,1,152,1,130,1,130,1,130,1,130,1,0,0,0,0,0,0,0,0,0,0
111,SS Wallonie Co,78,5,11,0,0,0,0,0,0,0,0,41,45,3,2,154,1,1110,1,1110,1,1110,1,1112,1,1113,1,1114,1,0,0,0,0,0,0
112,SS PzJaeger Sec,78,6,10,0,0,0,0,0,0,0,0,41,45,3,1,134,1,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,SS MG Section,78,5,10,0,0,0,0,0,0,0,0,41,45,3,1,132,1,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,SS Mortar Sec,78,5,12,0,0,0,0,0,0,0,0,41,45,2,1,138,1,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,SS Hvy Mort Sec,78,2,12,0,0,0,0,0,0,0,0,43,45,2,1,139,1,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Mortar Battery,78,1,2,0,0,0,0,0,0,0,0,46,49,2,1,140,1,140,1,140,1,140,1,140,1,140,1,0,0,0,0,0,0,0,0
119,Hvy Mortar Btry,78,1,2,0,0,0,0,0,0,0,0,46,49,2,1,27,1,27,1,27,1,27,1,27,1,27,1,0,0,0,0,0,0,0,0
120,Lt Mortar Sec,78,7,2,0,0,0,0,0,0,0,0,40,45,2,1,141,1,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,SAS Jeeps,78,3,11,0,0,0,0,0,0,0,0,44,49,4,1,195,1,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,SAS Section,78,3,11,0,0,0,0,0,0,0,0,44,45,4,1,194,1,194,1,195,1,195,1,0,0,0,0,0,0,0,0,0,0,0,0
123,AT Recon Sec,78,1,1,0,0,0,0,0,0,0,0,46,49,3,1,242,1,119,1,69,1,242,1,119,1,69,1,0,0,0,0,0,0,0,0
124,Rifle Platoon,78,1,0,0,0,0,0,0,0,0,0,46,49,3,1,157,1,177,1,178,1,178,1,0,0,0,0,0,0,0,0,0,0,0,0
125,Rifle Company,78,1,1,0,0,0,0,0,0,0,0,46,49,3,2,179,1,1032,1,1124,1,1124,1,1124,1,1184,1,1022,1,0,0,0,0,0,0
126,Mechanized Plt,78,1,0,0,0,0,0,0,0,0,0,46,49,3,1,157,1,177,1,178,1,178,1,119,1,119,1,69,1,69,1,69,1,69,1
127,Mechanized Co,78,1,1,0,0,0,0,0,0,0,0,46,49,3,2,179,1,242,1,69,1,1126,1,1126,1,1126,1,1128,1,1098,1,0,0,0,0
128,Mech Weps Plt,78,1,0,0,0,0,0,0,0,0,0,46,49,3,1,157,1,214,1,214,1,22,1,22,1,69,1,69,1,69,1,69,1,0,0
129,AA Gun Section,78,1,0,0,0,0,0,0,0,0,0,46,49,2,1,24,1,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,AA Gun Battery,78,1,0,0,0,0,0,0,0,0,0,46,49,2,1,24,1,24,1,24,1,24,1,24,1,24,1,0,0,0,0,0,0,0,0
131,Pack Teams,78,1,0,0,0,0,0,0,0,0,0,30,49,4,1,211,1,211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Gun Teams,78,1,0,0,0,0,0,0,0,0,0,30,41,4,1,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Gun Tractors,78,1,0,0,0,0,0,0,0,0,0,46,49,4,1,226,1,226,1,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Wagons,78,1,0,0,0,0,0,0,0,0,0,30,41,4,1,225,1,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Cav (Cy) Mortar,78,1,12,0,0,0,0,0,0,0,0,33,40,5,1,60,1,60,1,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Cav (Cy) Plt,78,1,1,0,0,0,0,0,0,0,0,33,40,3,1,220,1,220,1,220,1,220,1,0,0,0,0,0,0,0,0,0,0,0,0
137,Cav (Cy) Sqdrn,78,1,1,0,0,0,0,0,0,0,0,33,40,3,2,220,1,1136,1,1136,1,1136,1,1135,1,0,0,0,0,0,0,0,0,0,0
138,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Frontier MC Plt,78,1,1,0,0,0,0,0,0,0,0,33,40,3,1,220,1,220,1,28,1,114,1,0,0,0,0,0,0,0,0,0,0,0,0
140,Frontier MC Co,78,1,1,0,0,0,0,0,0,0,0,33,40,3,2,220,1,1139,1,1139,1,1139,1,1139,1,1139,1,0,0,0,0,0,0,0,0
141,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Wheeled AA Sec,78,7,1,0,0,0,0,0,0,0,0,43,46,1,1,206,1,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Arm'd Car Sqdrn,78,7,1,0,0,0,0,0,0,0,0,43,46,1,2,13,1,13,1,1142,1,1053,1,1053,1,1053,1,1053,1,1053,1,0,0,0,0
144,Arm'd Car Plt,78,1,1,0,0,0,0,0,0,0,0,47,49,1,1,109,1,109,1,109,1,109,1,109,1,0,0,0,0,0,0,0,0,0,0
145,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,T.13 Company,78,1,1,0,0,0,0,0,0,0,0,37,40,1,2,10,1,1017,1,1020,1,1020,1,0,0,0,0,0,0,0,0,0,0,0,0
147,T.15 Co (Cav),78,1,11,0,0,0,0,0,0,0,0,37,40,1,2,3,1,1002,1,1037,1,1037,1,0,0,0,0,0,0,0,0,0,0,0,0
148,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Ammo Truck,78,1,0,0,0,0,0,0,0,0,0,30,49,4,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Barge Carrier,78,7,0,0,0,0,0,0,0,0,0,40,49,4,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Barge Carriers,78,7,0,0,0,0,0,0,0,0,0,40,49,4,1,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Ammo Trucks,78,1,0,0,0,0,0,0,0,0,0,30,49,4,1,230,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Resistance Grp,78,2,21,0,0,0,0,0,0,0,0,44,45,3,1,205,1,205,1,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Static AA Btry,78,1,0,0,0,0,0,0,0,0,0,31,40,2,1,121,1,121,1,121,1,121,1,0,0,0,0,0,0,0,0,0,0,0,0
156,Howitzer Btry,78,1,0,0,0,0,0,0,0,0,0,41,49,2,1,23,1,23,1,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0
157,Howitzer Sec,78,1,0,0,0,0,0,0,0,0,0,41,49,2,1,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Resistance Cell,78,2,21,0,0,0,0,0,0,0,0,44,45,3,2,205,1,1154,1,1154,1,1154,1,0,0,0,0,0,0,0,0,0,0,0,0
159,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Inf Recon Sec,78,1,1,0,0,0,0,0,0,0,0,30,49,3,1,240,1,240,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Inf Recon Grp,78,1,1,0,0,0,0,0,0,0,0,30,49,3,2,240,1,1160,1,1160,1,1160,1,0,0,0,0,0,0,0,0,0,0,0,0
162,Forward Obs,78,1,11,0,0,0,0,0,0,0,0,30,49,2,1,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Tracked FO,78,7,11,0,0,0,0,0,0,0,0,40,46,2,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Wheeled FO,78,1,11,0,0,0,0,0,0,0,0,46,49,2,1,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Commando Sec,78,12,11,0,0,0,0,0,0,0,0,43,45,3,1,189,1,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Commando Force,78,12,11,0,0,0,0,0,0,0,0,43,45,3,2,189,1,1165,1,1165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
