rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,movcl,swim,end_mo,smkdev,start_mo,sound,wpn1_snd,wpn2_snd,wpn3_snd,wpn4_snd,X1,X2,msound
11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,12,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,6,0,0,0
12,LT vz.34,12,50,2,4,14,179,0,130,24,48,60,0,0,0,60,0,22,15,15,15,27,13,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,40,12,10,10,92,35,41,50,15,125,0,4,0,0,6,0,2,0,6,3,226,65,0,0,0,0,1,0,0,0,230,0,0,0,0
13,LT vz.35,12,50,2,4,14,179,0,130,24,48,60,0,0,0,60,0,24,25,15,15,27,15,15,9,8,8,6,10,8,8,4,0,0,0,0,0,0,0,14,10,49,12,10,10,91,36,44,52,15,1508,0,4,0,0,6,0,2,0,6,3,226,2,0,0,0,0,1,0,0,0,0,0,0,0,0
14,LT vz.38,12,50,2,4,15,156,0,126,32,48,60,0,0,0,60,0,26,27,15,12,27,15,15,9,8,8,6,10,8,8,4,0,0,0,0,0,0,0,16,0,49,12,10,22,90,39,44,53,15,8,0,4,0,0,6,0,2,0,6,3,226,114,67,0,0,0,10,0,0,0,202,21,0,0,0
15,LT vz.40,12,50,2,4,15,156,0,126,32,48,90,0,0,0,90,0,25,27,15,12,27,15,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,49,12,10,22,12,41,44,39,15,1506,0,4,0,0,0,0,2,0,6,0,226,2,0,0,0,0,12,0,0,0,29,6,0,0,0
16,Marder II,60,0,2,4,63,138,0,0,8,25,60,0,0,0,0,0,24,35,15,15,33,10,0,0,33,15,15,44,15,15,10,0,0,0,0,0,0,0,13,0,7,23,8,0,50,43,44,92,15,131,0,4,4,0,5,0,4,0,2,2,226,0,138,0,0,0,2,0,0,0,0,56,0,0,0
17,Marder III H,60,40,3,3,204,138,0,0,8,30,60,0,0,0,0,0,26,54,17,12,11,11,0,0,50,30,50,63,30,30,10,0,0,0,0,0,0,0,16,10,21,31,12,0,92,44,48,96,15,23,0,4,0,0,4,0,5,0,2,2,226,0,2,0,0,0,6,0,0,0,0,6,0,0,0
18,ST-1,60,51,3,4,47,0,0,0,11,40,0,0,0,0,0,0,18,60,20,20,66,20,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,15,60,40,70,91,46,48,102,15,25,0,4,0,0,4,0,4,0,8,3,226,156,145,0,0,0,2,0,0,0,2,58,0,0,0
19,Stuart Recce,95,50,2,2,125,0,0,131,60,0,0,0,0,0,60,0,36,44,25,25,44,25,25,0,15,15,15,27,13,13,9,0,0,0,0,0,0,0,33,25,33,33,25,33,93,43,45,35,15,7726,0,1,0,0,4,0,1,0,6,2,224,1,2,0,0,1,2,0,0,0,0,6,0,0,0
20,Stuart VI,12,0,2,4,16,139,177,131,44,90,60,0,60,0,60,0,32,44,28,28,68,32,32,12,25,15,15,27,15,15,9,0,0,0,0,0,0,0,24,0,16,10,18,18,93,44,45,72,15,7773,0,4,0,0,5,0,2,0,6,2,226,74,139,0,0,1,8,0,0,0,38,55,0,0,0
21,Cromwell IV,64,50,4,5,194,196,0,197,20,44,60,0,0,0,60,0,38,59,32,32,84,63,57,20,27,15,12,27,15,15,9,0,0,0,0,0,0,0,23,0,10,0,5,0,91,44,45,109,15,647,0,4,0,0,5,0,4,0,8,4,228,0,2,0,0,1,2,0,0,0,6,6,0,0,0
22,Cromwell VII,64,50,3,5,105,196,0,197,12,52,60,0,0,0,60,0,34,101,32,32,113,63,57,20,27,15,12,27,15,15,9,0,0,0,0,0,0,0,17,0,10,0,5,0,92,44,45,120,15,647,0,4,0,0,6,0,4,0,8,4,226,0,144,0,0,1,7,0,0,0,0,59,0,0,0
23,Cromwell VI CS,15,50,4,5,67,196,0,197,54,0,60,0,0,0,60,0,38,59,32,32,86,63,57,20,35,15,15,33,10,0,0,0,0,0,0,0,0,0,23,0,10,0,5,0,93,44,45,81,15,655,0,4,0,10,4,0,3,0,6,4,228,0,2,0,0,1,2,0,0,0,0,6,0,0,0
24,IND Lt Mortar ,80,0,0,2,199,33,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,54,17,12,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,41,45,17,15,9939,0,2,0,0,9,0,0,0,0,0,0,168,144,0,0,0,1,0,0,0,125,59,0,0,0
25,IND Mortar Sqd,5,0,1,5,37,33,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,60,20,20,66,20,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,53,41,45,28,15,57,0,2,0,0,8,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,6,0,0,0
26,IND Mortar Sqd,5,0,1,5,57,31,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,44,25,25,44,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,40,28,15,57,0,2,0,0,8,0,0,0,0,0,0,168,153,0,0,0,5,0,0,0,228,213,0,0,0
27,IND PIAT Team,2,0,0,2,190,33,0,0,0,6,40,0,0,0,0,0,9,0,0,0,0,0,0,0,44,28,28,68,32,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43,45,10,15,686,0,0,0,0,9,0,0,0,0,0,0,3,2,0,0,0,8,0,0,0,5,0,0,0,0
28,IND Sniper,45,0,0,1,149,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,59,32,32,84,63,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,13,42,45,20,15,7797,0,4,0,0,4,0,3,0,0,0,0,169,150,0,0,0,1,0,0,0,8,60,0,0,0
29,IND Platoon Ldr,7,0,1,6,4,113,114,0,40,0,8,0,40,0,0,0,9,0,0,0,0,0,0,0,101,32,32,113,63,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,40,12,15,1546,0,0,0,0,9,0,0,0,0,0,0,3,2,0,0,0,5,0,0,0,0,6,0,0,0
30,IND Platoon Ldr,7,0,1,6,242,116,99,0,40,0,8,0,40,0,0,0,9,0,0,0,0,0,0,0,59,32,32,86,63,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,93,41,45,14,15,1546,0,0,0,0,9,0,0,0,0,0,0,169,0,0,0,0,1,0,0,0,226,56,0,0,0
31,IND Company HQ,101,0,1,10,4,113,110,0,50,0,8,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,40,16,15,1543,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,6,0,0,0
32,IND Company HQ,101,0,1,10,242,86,32,116,50,0,0,4,40,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,41,45,20,15,1546,0,0,0,0,9,0,0,0,0,0,0,151,0,0,0,0,1,0,0,0,131,58,0,0,0
33,IND FO Team,69,0,0,2,242,0,0,0,40,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,41,45,24,15,7735,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0
34,IND Rifle Sec,99,0,1,12,4,94,95,113,50,0,12,0,50,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,40,22,15,7682,0,0,0,0,9,0,0,0,0,0,0,246,0,0,0,0,5,0,0,0,23,55,0,0,0
35,IND Rifle Sec,99,0,1,10,242,116,99,32,50,0,5,0,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,45,20,15,7749,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0
36,IND Combat Ptrl,58,0,1,6,242,86,32,116,40,0,0,3,40,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,44,45,15,15,7798,0,0,0,0,9,0,0,0,0,0,0,235,0,0,0,0,6,0,0,0,3,59,0,0,0
37,IND Cmdo Sqd,70,0,1,10,5,84,99,116,50,0,0,2,50,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,45,23,15,1572,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,6,0,0,0
38,IND HMG Sqd,81,0,0,4,101,113,31,0,60,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,40,19,15,4268,0,3,0,0,9,0,2,0,0,0,0,212,0,0,0,0,5,0,0,0,46,59,0,0,0
39,40mm AA Gun,8,0,1,8,20,0,0,0,50,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,41,45,42,15,685,0,3,0,0,8,0,3,0,0,0,108,2,0,0,0,0,1,0,0,0,30,6,0,0,0
40,6pdr AT Gun,6,0,1,6,82,0,0,0,16,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,43,44,42,15,670,0,3,16,0,7,0,3,0,0,0,105,28,0,0,0,0,8,0,0,0,93,59,0,0,0
41,17pdr AT Gun,6,0,1,6,53,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,44,45,124,15,671,0,3,10,0,6,0,7,0,0,0,108,2,0,0,0,0,8,0,0,0,30,6,0,0,0
42,IND AOP Crmwell,85,50,4,5,0,196,0,197,0,0,60,0,0,0,60,0,38,59,32,32,84,63,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,10,0,5,0,91,44,45,75,15,647,0,4,0,0,5,0,2,0,8,4,228,2,0,0,0,1,2,0,0,0,11,213,0,0,0
43,IND MG Section,4,0,0,4,107,116,33,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,45,24,15,675,0,2,0,0,9,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,0,0,0
44,M9 Halftrack,24,0,3,3,139,139,0,0,60,0,60,0,0,0,0,0,38,15,8,8,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,0,0,90,43,45,25,15,438,0,1,0,0,9,0,1,0,110,3,226,117,0,0,0,0,8,0,0,0,11,0,0,0,0
45,Loyd Carrier,25,0,2,2,201,0,0,130,0,0,0,0,0,0,90,0,24,9,6,6,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,52,41,45,23,15,7763,0,2,0,0,9,0,2,0,110,2,224,3,0,0,0,1,1,0,0,0,6,0,0,0,0
46,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,1,0,0,0,11,0,0,0,0
47,Humber I AA,30,0,2,3,248,0,0,0,90,0,0,0,0,0,0,0,44,15,14,14,16,14,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,20,30,20,20,93,44,44,30,15,7739,0,4,0,0,9,0,2,0,0,2,224,3,0,0,0,0,6,0,0,0,6,0,0,0,0
48,Humber SC,32,0,2,3,148,0,0,0,60,0,0,0,0,0,0,0,48,15,14,14,14,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,20,30,12,12,93,44,45,27,15,653,0,4,0,0,9,0,2,0,2,2,226,66,0,0,0,1,8,0,0,0,211,0,0,0,0
49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,32,32,84,63,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,0,0,0,0
50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,1,0,0,0,0,0,0,0,0
51,SS Plt Leader,7,0,1,9,157,117,75,0,40,0,8,0,50,0,0,0,9,0,0,0,0,0,0,0,15,8,8,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,41,45,16,15,1514,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
52,Czech SS Grp,73,0,1,9,157,86,29,117,50,0,0,3,50,0,12,0,10,0,0,0,0,0,0,0,9,6,6,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,41,43,23,15,7061,0,0,0,0,9,0,0,0,0,0,0,67,0,0,0,0,8,0,0,0,0,0,0,0,0
53,Czech SS Grp,73,0,1,9,157,106,55,117,50,0,0,5,50,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,45,28,15,7061,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
54,SK Ops Team,69,0,0,2,157,0,0,0,40,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15,14,14,16,14,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,93,39,44,23,15,2903,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,174,0,0,0,0
55,SK Commander,55,0,1,6,157,117,110,0,40,0,3,0,30,0,0,0,8,0,0,0,0,0,0,0,15,14,14,14,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,90,39,44,189,15,1567,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
56,SK Platoon Ldr,7,0,1,6,157,117,97,0,40,0,8,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,44,15,15,1514,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,255,0,0,0,0
57,SK Company HQ,101,0,1,10,157,117,97,110,50,0,8,0,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,39,44,20,15,1550,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0
58,SK Rifle Sqd,1,0,1,10,157,117,97,0,50,0,10,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39,44,20,15,1536,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,236,0,0,0,0
59,SK Rifle Sqd,1,0,1,10,157,93,97,117,50,0,8,4,40,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,45,30,15,1537,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0
60,SK Rifle Sqd,40,0,1,10,157,142,97,117,50,0,0,15,50,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,42,25,15,1536,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,236,0,0,0,0
61,SK Rifle Sqd,40,0,1,10,157,88,97,117,50,0,0,20,50,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,44,26,15,1550,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
62,SK Rifle Sqd,40,0,1,10,157,89,97,117,50,0,0,6,50,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,44,26,15,1514,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,239,0,0,0,0
63,SK Engineer Ldr,102,0,1,6,162,115,97,0,40,0,8,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,39,44,17,15,1536,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
64,SK Engineer Sqd,20,0,1,10,157,115,97,189,50,0,6,0,50,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,44,27,15,1543,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,239,0,0,0,0
65,SK Engineer Sqd,20,0,1,10,157,84,97,115,50,0,0,4,50,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,44,27,15,1543,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
66,SK Mortar Squad,5,0,1,5,56,137,0,0,50,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,39,44,25,15,1557,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,SK MG Squad,4,0,0,4,102,117,31,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,44,22,15,3483,0,2,0,0,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68,SK Sniper,45,0,0,1,146,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,13,39,44,20,15,7067,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0
69,SK Lt Mortar Sq,80,0,0,2,40,233,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,39,44,17,15,7072,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0
70,SK ATM Team,2,0,0,2,86,233,0,0,0,4,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,44,9,15,7024,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0
71,Ins Platoon Ldr,7,0,1,6,157,87,97,0,40,0,8,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,44,15,15,1514,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0
72,Ins Rifle Sqd,51,0,1,10,157,93,97,87,50,0,8,4,50,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,44,44,31,15,1550,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,238,0,0,0,0
73,Ins Rifle Sqd,51,0,1,10,144,87,98,22,50,0,10,0,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,44,20,15,1550,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0
74,Ins MG Sqd,4,0,0,4,120,87,222,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,44,17,15,108,0,2,0,0,9,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,36,0,0,0,0
75,Ins Company HQ,101,0,1,10,157,86,97,115,50,0,0,4,50,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,44,44,23,15,1514,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0
76,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0
77,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0
78,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,1,0,0,0,49,50,0,0,0
79,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,6,0,0,0
80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,1,0,0,0,158,50,0,0,0
81,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0
82,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,1,0,0,0,35,238,0,0,0
