rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,B22,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,B30,B31,B32,B33,B34,B35,B36
240,120 kg Bomb,11,0,0,20,80,0,8,1,16,4,0,0,0,0,0,0,0,0,0,0
241,250 kg Bomb,11,0,0,21,115,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0
242,.303 SMLE No.4,1,0,1,1,0,0,6,0,20,48,0,0,0,0,0,0,0,0,0,0
243,500 kg Bomb,11,0,0,23,150,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0
244,75mm PaK40,6,0,8,4,27,140,13,8,84,207,144,178,0,0,0,0,0,0,0,0
245,.303 SMLE No.4,2,0,1,1,0,0,0,0,20,48,0,0,0,0,0,0,0,0,0,0
246,,0,0,0,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0
247,81mm Mle27/31,3,0,5,5,7,0,0,0,16,207,20,0,0,0,0,0,0,0,0,0
248,7.9mm Quad AAMG,4,0,2,1,0,0,16,4,56,80,0,0,0,0,0,0,0,0,0,0
249,Bayonet,1,0,1,1,0,0,0,0,4,4,0,0,0,725,0,0,0,0,0,0
