id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
74,87,Armored Car Plt,1,recon,1,platoon,1,armor,1944,11,1949,81,1,81,1,81,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0
75,87,Airborne Plt,3,elite,1,platoon,3,infantry,1940,3,1941,106,1,106,1,106,1,106,1,0,0,0,0,0,0,0,0,0,0,0,0
76,87,Airborne Plt,3,elite,1,platoon,3,infantry,1944,10,1949,100,1,100,1,100,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0
77,87,Airborne Co,4,elite recon,2,company,3,infantry,1940,3,1941,106,1,1075,1,1075,1,1075,1,28,1,0,0,0,0,0,0,0,0,0,0
78,87,Airborne Co,4,elite recon,2,company,3,infantry,1944,10,1949,100,1,1076,1,1076,1,1076,1,1024,1,1044,1,0,0,0,0,0,0,0,0
79,87,Strike Aircraft,0,average,1,platoon,4,miscellaneous,1944,9,1949,98,1,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,87,Cargo Planes,0,average,1,platoon,4,miscellaneous,1944,10,1949,107,1,107,1,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,87,Hvy Mortar Sec,2,dedicated artillery,1,platoon,2,artillery,1944,7,1949,29,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,87,Hvy Mortar Plt,2,dedicated artillery,1,platoon,2,artillery,1944,7,1949,29,1,29,1,29,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0
83,87,Proleter MGs,3,elite,1,platoon,3,infantry,1942,11,1944,110,1,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,87,Captured StuGs,0,average,1,platoon,1,armor,1945,1,1949,111,1,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,87,Cpt Tank,0,average,1,platoon,1,armor,1941,9,1944,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,87,Cpt Tank Sec,0,average,1,platoon,1,armor,1941,9,1944,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,87,Cpt Tank Plt,0,average,1,platoon,1,armor,1941,9,1945,76,1,76,1,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,87,Cpt Tank Plt,0,average,1,platoon,1,armor,1944,6,1949,80,1,80,1,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,87,Cpt Tank Co,1,recon,2,company,1,armor,1944,6,1945,80,1,1088,1,1087,1,1088,1,0,0,0,0,0,0,0,0,0,0,0,0
90,87,Lt Tank Platoon,1,recon,1,platoon,1,armor,1944,7,1949,83,1,83,1,83,1,83,1,0,0,0,0,0,0,0,0,0,0,0,0
91,87,Lt Tank Company,1,recon,2,company,1,armor,1944,7,1949,83,1,1090,1,1090,1,1090,1,0,0,0,0,0,0,0,0,0,0,0,0
92,87,Lt Tank Section,1,recon,1,platoon,1,armor,1944,7,1949,83,1,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,87,Guards Platoon,3,elite,1,platoon,3,infantry,1945,1,1945,235,1,109,1,109,1,109,1,0,0,0,0,0,0,0,0,0,0,0,0
94,87,Guards Company,4,elite recon,2,company,3,infantry,1945,1,1949,236,1,1045,1,1045,1,1045,1,1064,1,1024,1,1044,1,0,0,0,0,0,0
95,87,Partizan Mortrs,2,dedicated artillery,1,platoon,2,artillery,1942,11,1949,115,1,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,87,Chetniks Plt,4,elite recon,1,platoon,3,infantry,1940,4,1941,67,1,67,1,67,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0
97,87,Cargo Planes,0,average,1,platoon,4,miscellaneous,1939,10,1941,117,1,117,1,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,87,Bicycle Platoon,0,average,1,platoon,3,infantry,1930,1,1941,121,1,121,1,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,87,Strike Aircraft,0,average,1,platoon,4,miscellaneous,1930,3,1941,123,1,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,87,Proleter SMG Pt,3,elite,1,platoon,3,infantry,1942,11,1944,233,1,118,1,118,1,118,1,0,0,0,0,0,0,0,0,0,0,0,0
101,87,Flame Team,0,average,1,platoon,3,infantry,1944,1,1949,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,87,Barge Carrier,0,average,1,platoon,4,miscellaneous,1944,11,1949,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,87,Barge Carriers,0,average,1,platoon,4,miscellaneous,1944,11,1949,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,87,Scouts,1,recon,1,platoon,3,infantry,1930,1,1941,239,1,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,87,Recon Section,1,recon,1,platoon,3,infantry,1930,1,1941,240,1,240,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,87,Recon Group,1,recon,2,company,3,infantry,1930,1,1941,240,1,1160,1,1160,1,1160,1,0,0,0,0,0,0,0,0,0,0,0,0
162,87,Forward Obs,4,elite recon,1,platoon,2,artillery,1930,1,1949,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,87,FO Vehicle,4,elite recon,1,platoon,2,artillery,1944,11,1949,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,87,Wagon,0,average,1,platoon,4,miscellaneous,1930,1,1949,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,87,Mule Packs,0,average,1,platoon,4,miscellaneous,1930,1,1949,222,1,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,87,Gun Teams,0,average,1,platoon,4,miscellaneous,1930,1,1949,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,87,SO Patrol Boat,0,average,3,naval,4,miscellaneous,1938,5,1949,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,87,Supply Wagons,0,average,1,platoon,4,miscellaneous,1930,1,1944,226,1,226,1,229,1,229,1,0,0,0,0,0,0,0,0,0,0,0,0
169,87,Ammo Carrier,0,average,1,platoon,4,miscellaneous,1930,1,1949,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,87,Ammo Carriers,0,average,1,platoon,4,miscellaneous,1930,1,1949,230,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,87,Motorcycle Plt,1,recon,1,platoon,3,infantry,1938,1,1941,96,1,96,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,87,Motorcycle Co,1,recon,2,company,3,infantry,1938,1,1941,96,1,1171,1,1171,1,1171,1,1171,1,0,0,0,0,0,0,0,0,0,0
174,0,SO Formations**,0,average,0,SPWOOB_FTYPE_UNKNOWN,0,default,1900,1,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,87,SO Recon Plane,4,elite recon,1,platoon,4,miscellaneous,1938,1,1949,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,87,SO Gun Emplcmnt,3,elite,1,platoon,4,miscellaneous,1931,1,1949,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,87,SO Destroyer,3,elite,3,naval,4,miscellaneous,1930,1,1949,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,87,SOSm Arms Resup,3,elite,1,platoon,4,miscellaneous,1930,1,1949,159,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,87,OS SO 76.2mm By,3,elite,1,platoon,2,artillery,1930,1,1949,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,87,OS SO 122mm Bty,3,elite,1,platoon,2,artillery,1939,1,1949,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,87,OS SO 152mm Bty,3,elite,1,platoon,2,artillery,1942,1,1949,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,87,SO Fort,3,elite,1,platoon,4,miscellaneous,1930,1,1949,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,87,SO Forts,3,elite,1,platoon,4,miscellaneous,1930,1,1949,158,1,158,1,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,87,SO T-44/100 Sec,3,elite,1,platoon,1,armor,1949,1,1949,144,1,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
