id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
32,83,Mine Tank Plt,0,average,1,platoon,1,armor,1945,11,1949,33,1,33,1,33,1,33,1,33,1,0,0,0,0,0,0,0,0,0,0
34,83,Dozer Tank Sec,0,average,1,platoon,1,armor,1944,3,1949,31,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,83,Dozer Tank Plt,0,average,1,platoon,1,armor,1944,3,1949,31,1,31,1,31,1,31,1,31,1,0,0,0,0,0,0,0,0,0,0
37,83,Flame Tank Sec,0,average,1,platoon,1,armor,1944,6,1949,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,83,Flame Tank Plt,0,average,1,platoon,1,armor,1944,6,1949,11,1,11,1,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
40,83,Scout Jeep,1,recon,1,platoon,4,miscellaneous,1941,1,1949,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,83,Scout Jeep Sec,1,recon,1,platoon,4,miscellaneous,1941,1,1949,57,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,83,Jeep Tow Sec,0,average,1,platoon,4,miscellaneous,1941,1,1949,54,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,83,Strike Element,0,average,1,platoon,4,miscellaneous,1938,1,1942,186,1,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,83,Air Support,3,elite,1,platoon,4,miscellaneous,1943,1,1949,179,1,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,83,Mot Mortar,2,dedicated artillery,1,platoon,2,artillery,1941,1,1949,110,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,83,Mot Mortar Sec,2,dedicated artillery,1,platoon,2,artillery,1941,1,1949,110,1,55,1,110,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0
47,83,Utility Vehicle,0,average,1,platoon,4,miscellaneous,1941,6,1949,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,83,Jeep Sec,0,average,1,platoon,4,miscellaneous,1941,1,1949,55,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,83,Lt Truck Sec,0,average,1,platoon,4,miscellaneous,1941,6,1949,60,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,83,Lt Truck Plt,0,average,1,platoon,4,miscellaneous,1941,6,1949,60,1,60,1,60,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0
51,83,Med Truck Sec,0,average,1,platoon,4,miscellaneous,1930,1,1949,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,83,Med Truck Plt,0,average,1,platoon,4,miscellaneous,1930,1,1949,63,1,63,1,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0
53,83,Hvy Truck Sec,0,average,1,platoon,4,miscellaneous,1941,12,1949,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,83,Hvy Truck Plt,0,average,1,platoon,4,miscellaneous,1941,12,1949,68,1,68,1,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0
55,83,Jeep,0,average,1,platoon,4,miscellaneous,1941,1,1949,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,83,Command Vehicle,0,average,1,platoon,4,miscellaneous,1942,7,1949,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,83,Seabee Plt,0,average,1,platoon,3,infantry,1942,11,1942,69,1,70,1,71,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0
58,83,Seabee Plt,0,average,1,platoon,3,infantry,1943,1,1949,74,1,72,1,73,1,73,1,0,0,0,0,0,0,0,0,0,0,0,0
61,83,DUKW Sec,0,average,1,platoon,4,miscellaneous,1944,1,1949,224,1,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,83,DUKW Plt,0,average,1,platoon,4,miscellaneous,1944,1,1949,224,1,224,1,224,1,224,1,0,0,0,0,0,0,0,0,0,0,0,0
63,83,Seep,0,average,1,platoon,4,miscellaneous,1942,8,1949,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,83,Seep Sec,0,average,1,platoon,4,miscellaneous,1942,8,1949,56,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,83,.30/.50cal HMG,0,average,1,platoon,3,infantry,1930,1,1949,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,83,<<AI AA SEC>>,0,average,1,platoon,5,*AI*,1939,1,1949,106,1,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,83,USMC Raider Co,4,elite recon,2,company,3,infantry,1943,1,1943,142,1,1071,1,1071,1,1071,1,1076,1,146,1,0,0,0,0,0,0,0,0
71,83,USMC Raider Plt,3,elite,1,platoon,3,infantry,1943,1,1943,177,1,144,1,144,1,144,1,167,1,166,1,0,0,0,0,0,0,0,0
72,83,Scout/Snipers,4,elite recon,1,platoon,3,infantry,1943,1,1949,160,1,160,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,83,1 Bn Raider Plt,3,elite,1,platoon,3,infantry,1942,2,1942,177,1,140,1,140,1,140,1,167,1,166,1,0,0,0,0,0,0,0,0
75,83,1 Bn Raider Co,4,elite recon,2,company,3,infantry,1942,2,1942,142,1,1074,1,1074,1,1074,1,1076,1,0,0,0,0,0,0,0,0,0,0
76,83,Raider Hvy W Pl,5,elite dedicated artillery,1,platoon,3,infantry,1942,2,1943,177,1,167,1,167,1,110,1,110,1,176,1,176,1,0,0,0,0,0,0
77,83,Raider Hvy W Co,4,elite recon,2,company,3,infantry,1942,2,1943,142,1,1080,1,1080,1,1084,1,1084,1,1084,1,1125,1,1112,1,0,0,0,0
78,83,2 Bn Raider Plt,3,elite,1,platoon,3,infantry,1942,2,1942,177,1,139,1,139,1,139,1,167,1,166,1,0,0,0,0,0,0,0,0
79,83,2 Bn Raider Co,4,elite recon,2,company,3,infantry,1942,2,1942,142,1,1078,1,1078,1,1078,1,1080,1,1080,1,1080,1,1125,1,1112,1,0,0
80,83,Raider MMG Sec,3,elite,1,platoon,3,infantry,1942,2,1943,167,1,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,83,Parachute Plt,3,elite,1,platoon,3,infantry,1942,2,1943,154,1,153,1,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,83,Parachute Co,3,elite,2,company,3,infantry,1943,1,1943,154,1,155,1,155,1,156,1,156,1,169,1,169,1,1113,1,1113,1,0,0
83,83,Parachute Co,4,elite recon,2,company,3,infantry,1942,2,1942,154,1,1081,1,1081,1,1081,1,0,0,0,0,0,0,0,0,0,0,0,0
84,83,Raider Demo Sec,3,elite,1,platoon,3,infantry,1942,2,1943,146,1,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,83,Engineer Co,1,recon,2,company,3,infantry,1930,1,1949,143,1,1088,1,1088,1,1088,1,1114,1,0,0,0,0,0,0,0,0,0,0
87,83,Engineer Sec,3,elite,1,platoon,3,infantry,1930,1,1949,148,1,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,83,Engineer Plt,3,elite,1,platoon,3,infantry,1930,1,1949,149,1,148,1,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,83,Aslt Eng Plt,4,elite recon,1,platoon,3,infantry,1945,1,1949,152,1,150,1,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,83,Infantry Plt ,0,average,1,platoon,3,infantry,1930,1,1949,172,1,130,1,130,1,130,1,137,1,0,0,0,0,0,0,0,0,0,0
91,83,Infantry Co ,1,recon,2,company,3,infantry,1930,1,1949,175,1,1090,1,1090,1,1090,1,1116,1,0,0,0,0,0,0,0,0,0,0
92,83,<<AI INF 30-41>,1,recon,2,company,5,*AI*,1900,1,1941,175,1,1109,1,1090,1,1090,1,1090,1,1105,1,1122,1,0,0,0,0,0,0
94,0,<<AI INF-42>>,1,recon,2,company,5,*AI*,1942,1,1942,175,1,1109,1,1090,1,1090,1,1090,1,1122,1,1113,1,1113,1,1113,1,1087,1
95,83,Infantry Plt+,0,average,1,platoon,3,infantry,1943,1,1949,172,1,130,1,130,1,130,1,160,1,0,0,0,0,0,0,0,0,0,0
96,83,Combat Team,1,recon,2,company,3,infantry,1943,1,1949,175,1,1095,1,1095,1,1095,1,1116,1,1125,1,1006,1,1087,1,0,0,0,0
98,83,<<AI INF-43>>,1,recon,2,company,5,*AI*,1943,1,1943,175,1,1109,1,1095,1,1095,1,1095,1,1122,1,1116,1,1116,1,1111,1,1087,1
99,83,Weapons Co ,1,recon,2,company,3,infantry,1942,1,1942,175,1,1125,1,1136,1,1115,1,1115,1,1115,1,0,0,0,0,0,0,0,0
100,83,Weapons Co ,1,recon,2,company,3,infantry,1943,1,1949,174,1,1125,1,1115,1,1115,1,1115,1,1112,1,0,0,0,0,0,0,0,0
101,83,Weapons Co ,1,recon,2,company,3,infantry,1930,1,1941,175,1,1125,1,1114,1,1114,1,0,0,0,0,0,0,0,0,0,0,0,0
104,83,<<AI INF 44-49>,1,recon,2,company,5,*AI*,1944,1,1949,175,1,1109,1,1095,1,1095,1,1095,1,1107,1,1122,1,1105,1,1111,1,1089,1
105,83,<AI MG PLATOON>,0,average,1,platoon,5,*AI*,1930,1,1949,167,1,167,1,167,1,167,1,167,1,167,1,0,0,0,0,0,0,0,0
107,83,Assault Sec,3,elite,1,platoon,3,infantry,1943,6,1949,157,1,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,83,Scouts,1,recon,1,platoon,3,infantry,1930,1,1941,161,1,161,1,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,83,USMC Recon,1,recon,1,platoon,3,infantry,1942,1,1949,163,1,163,1,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,83,Sniper,4,elite recon,1,platoon,3,infantry,1930,1,1949,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,83,Inf-AT Plt,0,average,1,platoon,3,infantry,1942,1,1949,176,1,176,1,176,1,176,1,0,0,0,0,0,0,0,0,0,0,0,0
112,83,Inf-AT Sec,0,average,1,platoon,3,infantry,1942,1,1949,176,1,176,1,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,83,MG Section,0,average,1,platoon,3,infantry,1930,1,1949,167,1,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,83,HMG Section,0,average,1,platoon,3,infantry,1930,1,1949,168,1,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,83,HMG Platoon,0,average,1,platoon,3,infantry,1930,1,1949,168,1,171,1,171,1,171,1,0,0,0,0,0,0,0,0,0,0,0,0
116,83,MG Platoon,0,average,1,platoon,3,infantry,1930,1,1949,167,1,167,1,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,83,SPA Section,2,dedicated artillery,1,platoon,2,artillery,1941,11,1949,90,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,83,SPA Battery,2,dedicated artillery,1,platoon,2,artillery,1941,11,1949,90,1,90,1,90,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0
119,83,Wepn MG Sec,0,average,1,platoon,3,infantry,1942,1,1942,171,1,167,1,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,83,Mortar Sqd,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,83,Mortar Sec,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,110,1,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,83,Mortar Plt,2,dedicated artillery,1,platoon,2,artillery,1940,1,1949,110,1,110,1,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,83,<<AI LT HOW>>,0,average,1,platoon,5,*AI*,1900,1,1949,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,83,Med Mortar Plt,2,dedicated artillery,1,platoon,5,*AI*,1940,1,1949,112,1,112,1,112,1,112,1,0,0,0,0,0,0,0,0,0,0,0,0
125,83,Med Mortar Sec,2,dedicated artillery,1,platoon,5,*AI*,1930,1,1949,112,1,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,83,Med Mortar,2,dedicated artillery,1,platoon,5,*AI*,1930,1,1949,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,83,Howitzer,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,83,Howitzer Sec,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,101,1,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,83,Howitzer Btry,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,101,1,101,1,101,1,101,1,0,0,0,0,0,0,0,0,0,0,0,0
130,83,USMC How Btry,0,average,1,platoon,2,artillery,1930,1,1949,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,83,<<AI MED HOW>>,0,average,1,platoon,5,*AI*,1900,1,1949,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,83,USMC How Btln,0,average,1,platoon,2,artillery,1930,1,1949,122,1,122,1,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,83,OB Rocket Btry,0,average,1,platoon,2,artillery,1945,11,1949,128,1,128,1,128,1,128,1,0,0,0,0,0,0,0,0,0,0,0,0
134,83,OB Trk Rckt Bty,0,average,1,platoon,2,artillery,1945,4,1949,129,1,129,1,129,1,129,1,0,0,0,0,0,0,0,0,0,0,0,0
135,83,AT Gun Sec,0,average,1,platoon,2,artillery,1939,1,1945,94,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,83,AT Gun Plt,0,average,1,platoon,2,artillery,1939,1,1945,94,1,94,1,94,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0
137,83,AT Gun ,0,average,1,platoon,2,artillery,1939,1,1945,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,83,Truck Rocket Sc,0,average,1,platoon,2,artillery,1944,5,1949,126,1,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,83,Truck Rockets,0,average,1,platoon,2,artillery,1944,5,1949,126,1,126,1,126,1,126,1,0,0,0,0,0,0,0,0,0,0,0,0
145,83,Manpack Gun,0,average,1,platoon,2,artillery,1944,7,1945,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,83,.30cal MMG,0,average,1,platoon,3,infantry,1930,1,1949,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,83,<<<AI SHIP>>>,0,average,1,platoon,5,*AI*,1900,1,1949,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,83,Destroyer,0,average,3,naval,2,artillery,1930,1,1949,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,83,Cruiser,3,elite,3,naval,2,artillery,1930,1,1949,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,83,Battleship,3,elite,3,naval,2,artillery,1930,1,1949,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,83,NGFS+,4,elite recon,1,platoon,2,artillery,1943,1,1949,199,1,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,83,NGFS,4,elite recon,1,platoon,2,artillery,1930,1,1942,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,83,Forward Obs,4,elite recon,1,platoon,2,artillery,1930,1,1942,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,83,Forward Obs,4,elite recon,1,platoon,2,artillery,1943,1,1949,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,83,FO Vehicle,4,elite recon,1,platoon,2,artillery,1941,1,1949,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,83,Listening Post,4,elite recon,1,platoon,4,miscellaneous,1942,1,1949,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,83,AA Section,0,average,1,platoon,2,artillery,1930,1,1949,104,1,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,83,AA Battery,0,average,1,platoon,2,artillery,1939,1,1949,104,1,104,1,104,1,104,1,0,0,0,0,0,0,0,0,0,0,0,0
162,83,Manpack Guns,2,dedicated artillery,1,platoon,2,artillery,1944,7,1945,100,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,83,SPA Vehicle,2,dedicated artillery,1,platoon,2,artillery,1941,12,1949,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,83,<<AI SPA SEC>>,2,dedicated artillery,1,platoon,5,*AI*,1941,12,1949,87,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,83,OS US 75mm Bty,0,average,1,platoon,2,artillery,1930,1,1949,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,83,OS US 105mm Bty,0,average,1,platoon,2,artillery,1930,1,1949,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,83,OS US 155mm Bty,0,average,1,platoon,2,artillery,1930,1,1949,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,83,Horse Transport,0,average,1,platoon,4,miscellaneous,1930,1,1949,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,83,Mule Packs,0,average,1,platoon,4,miscellaneous,1930,1,1945,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,83,Gun Teams,0,average,1,platoon,4,miscellaneous,1930,1,1938,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,83,Transport Sec,0,average,1,platoon,4,miscellaneous,1942,2,1949,197,1,197,1,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,83,Transport Sqdrn,0,average,2,company,4,miscellaneous,1942,2,1949,197,1,197,1,197,1,197,1,197,1,197,1,197,1,197,1,197,1,197,1
179,83,Fort,3,elite,1,platoon,4,miscellaneous,1930,1,1949,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,83,Fortifications,3,elite,1,platoon,4,miscellaneous,1930,1,1949,234,1,234,1,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,83,Fortified Area,3,elite,2,company,4,miscellaneous,1930,1,1949,235,1,1180,1,1180,1,1180,1,0,0,0,0,0,0,0,0,0,0,0,0
182,83,PT Boat,1,recon,1,platoon,4,miscellaneous,1940,1,1946,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,83,Barge Carrier,0,average,1,platoon,4,miscellaneous,1930,1,1949,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,83,LVT ,0,average,1,platoon,4,miscellaneous,1942,6,1949,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,83,LVT Flame Tank,0,average,1,platoon,4,miscellaneous,1944,9,1944,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,83,Landing Craft,0,average,3,naval,4,miscellaneous,1940,5,1949,212,1,212,1,212,1,212,1,0,0,0,0,0,0,0,0,0,0,0,0
187,83,Ammo Carrier,0,average,1,platoon,4,miscellaneous,1930,1,1949,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,83,Barge Carriers,0,average,1,platoon,4,miscellaneous,1930,1,1949,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,83,Ammo Carriers,0,average,1,platoon,4,miscellaneous,1930,1,1949,214,1,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,83,LCT (Rocket),0,average,3,naval,4,miscellaneous,1944,1,1949,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,83,Landing Support,0,average,3,naval,4,miscellaneous,1944,1,1949,205,1,207,1,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,83,HQ,3,elite,1,platoon,4,miscellaneous,1930,1,1949,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,83,Ammo Dump,0,average,1,platoon,4,miscellaneous,1930,1,1949,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,83,LVT Sec,0,average,1,platoon,4,miscellaneous,1942,6,1949,216,1,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,83,LVT Plt,0,average,1,platoon,4,miscellaneous,1942,6,1949,216,1,216,1,216,1,216,1,216,1,0,0,0,0,0,0,0,0,0,0
196,83,Amphib Tnk Plt,0,average,1,platoon,4,miscellaneous,1944,1,1949,221,1,221,1,221,1,221,1,221,1,0,0,0,0,0,0,0,0,0,0
197,83,Amphib Tnk Co,1,recon,2,company,4,miscellaneous,1944,1,1949,221,1,221,1,221,1,1196,1,1196,1,1196,1,0,0,0,0,0,0,0,0
198,83,Amphib Tnk Sec,0,average,1,platoon,4,miscellaneous,1944,1,1949,221,1,221,1,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,83,11/17/99,0,average,0,SPWOOB_FTYPE_UNKNOWN,0,default,1900,1,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
