rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,arm.B07,arm.B08,arm.B09,arm.B10,arm.B11,arm.B12,arm.B13,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,end_mo,smkdev,start_mo,B83,B84,B85,B86,text,sound,B89,B90
53,Nebelwerfer 42,109,0,2,4,205,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,33,20,66,30,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,91,42,45,28,86,37,0,2,0,0,5,0,0,0,0,0,105,636,0,0,0,6,0,0,0,0,37,0,0,0
54,2 Med Bombers,112,0,3,1,240,240,0,0,12,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,85,44,40,106,45,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,91,34,49,88,86,850,0,0,0,0,12,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,850,0,0,0
55,2 Med Bombers+,112,0,3,1,239,239,0,0,10,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,112,87,82,159,87,82,40,0,0,0,0,0,0,0,0,0,0,0,0,0,91,37,49,84,86,850,0,0,0,0,12,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,850,0,0,0
56,Destroyer,67,0,6,200,187,187,7,7,60,0,60,0,100,0,100,0,0,29,29,29,55,50,38,10,102,82,82,148,82,82,25,0,0,0,0,0,0,0,20,0,10,0,5,5,90,30,49,186,86,902,0,4,0,0,4,0,6,0,40,20,255,213,8,0,0,1,0,0,0,0,902,0,0,0
57,4 Med Bombers,112,0,3,1,240,240,240,240,12,0,12,0,12,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,37,49,178,86,856,0,0,0,0,12,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,850,0,0,0
58,MG Truppe,4,0,0,4,118,87,246,0,80,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,45,29,86,675,0,2,0,0,9,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,675,0,0,0
59,M24 Chaffee,13,0,3,5,75,140,177,131,24,24,60,0,60,0,60,0,32,25,22,19,42,25,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,12,32,23,23,0,92,45,48,112,86,382,0,4,0,0,8,4,3,0,6,2,228,537,0,0,0,6,0,0,0,0,382,0,0,0
60,7.62mm MG34 MG,58,0,0,4,4,1,0,0,80,0,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,49,17,86,62,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
61,7.62mm MG42 MG,58,0,0,4,5,1,0,0,80,0,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,49,25,86,59,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
62,7.62 Maxim HMG,58,0,0,4,122,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,49,20,86,107,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
63,7.62mm SG43 MG,58,0,0,4,123,1,87,0,80,0,40,0,4,0,0,0,8,0,0,0,0,0,0,0,29,29,29,55,50,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,49,15,86,108,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
64,12.7mm DShK HMG,58,0,0,4,124,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,49,33,86,118,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
65,.30cal MG,58,0,0,4,120,1,0,0,80,0,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,49,13,86,418,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
66,.30cal HMG,58,0,0,4,121,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,25,22,19,42,25,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,49,19,86,417,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
67,.50cal HMG,58,0,0,4,106,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,49,33,86,419,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
68,.303 Vickers MG,58,0,0,4,118,1,0,0,80,0,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,49,49,20,86,675,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
69,Hotchkiss HMG,58,0,0,4,100,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,49,13,86,9102,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
70,8mm Breda MG,58,0,0,4,119,1,0,0,80,0,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,49,12,86,295,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
71,7.62 M32-33 HMG,58,0,0,4,117,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,49,23,86,703,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
72,Type 3 HMG,58,0,0,4,211,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,49,10,86,972,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
73,7.92 vz.37 MG,58,0,0,4,116,1,0,0,80,0,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,49,10,86,1513,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
74,Schwarzlose HMG,58,0,0,4,101,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,49,20,86,346,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
75,7.92mm wz30 HMG,58,0,0,4,113,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,49,11,86,8034,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
76,8mm Revelli HMG,58,0,0,4,135,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,49,49,13,86,688,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
77,Type 92 HMG,58,0,0,4,142,1,0,0,80,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,49,11,86,787,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,0,0,0
78,DFS 230,105,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,49,7,86,7015,0,0,0,0,0,0,0,0,112,1,255,844,0,0,0,1,0,0,0,0,2004,0,0,0
79,Gotha 242,105,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,49,49,21,86,7255,0,0,0,0,9,0,0,0,126,1,255,355,0,0,0,1,0,0,0,0,2004,0,0,0
80,Hamilcar,105,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,49,49,18,86,7757,0,0,0,0,0,0,0,0,228,1,255,916,0,0,0,1,0,0,0,0,2004,0,0,0
81,Horsa,105,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,49,49,23,86,7756,0,0,0,0,0,0,0,0,128,1,255,917,0,0,0,1,0,0,0,0,2004,0,0,0
82,Hadrian,105,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,49,49,2,86,7733,0,0,0,0,0,0,0,0,14,1,255,1103,0,0,0,1,0,0,0,0,2004,0,0,0
