rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,arm.B07,arm.B08,arm.B09,arm.B10,arm.B11,arm.B12,arm.B13,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,end_mo,smkdev,start_mo,B83,B84,B85,B86,text,sound,B89,B90
26,Cpt BT-5,93,60,3,3,18,171,0,0,35,55,60,0,0,0,0,0,34,13,13,10,13,13,13,10,13,13,13,16,13,13,5,0,0,0,0,0,0,0,60,0,0,30,0,0,12,37,40,41,19,19701,0,4,0,0,4,0,2,0,8,2,228,450,0,0,0,10,0,0,0,0,9701,0,0,0
27,SD PzKpfw IV G,91,40,3,5,46,155,0,6,35,40,90,0,0,0,90,0,24,71,33,20,66,30,30,10,34,15,15,37,30,30,6,0,0,0,0,0,0,0,12,0,11,23,26,10,91,42,49,116,19,11,0,4,4,0,5,0,4,0,8,4,228,394,0,0,1,9,0,0,0,0,11,0,0,0
28,SD StuG III G L,18,41,3,4,47,138,0,6,22,24,60,0,0,0,60,0,26,85,33,50,88,30,30,11,16,16,16,26,16,16,16,0,0,0,0,0,0,0,21,0,10,10,11,0,90,44,49,118,19,20,0,4,2,0,5,0,4,0,8,3,226,397,0,0,1,8,0,0,0,0,20,0,0,0
29,Lt Mortero Team,80,0,0,2,40,104,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,32,26,26,32,26,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,40,17,19,56,0,2,0,0,9,0,0,0,0,0,0,66,0,0,0,7,0,0,0,0,0,0,0,0
30,Lt Mortero Team,80,0,0,2,116,173,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,16,16,16,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,39,17,19,326,0,2,0,0,9,0,0,0,0,0,0,66,0,0,0,1,0,0,0,0,326,0,0,0
31,Lt Mortero Team,80,0,0,2,40,249,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,15,15,15,15,15,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,49,17,19,7072,0,2,0,0,9,0,0,0,0,0,0,66,0,0,0,1,0,0,0,0,7072,0,0,0
32,Mortero Sqd,5,0,1,5,56,104,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,15,15,15,15,15,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,38,28,19,57,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,7,0,0,0,0,0,0,0,0
33,Mortero Sqd,5,0,1,5,37,249,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,13,13,10,13,13,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,39,49,28,19,7090,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,0,0,0,0
34,Hvy Mortero Sqd,82,0,1,6,72,104,0,0,50,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,71,33,20,66,30,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,40,21,19,103,0,2,0,0,4,0,0,0,0,0,0,68,0,0,0,7,0,0,0,0,0,0,0,0
35,Hvy Mortero Sqd,82,0,1,6,73,249,0,0,50,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,85,33,50,88,30,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,81,43,49,31,19,236,0,2,0,0,6,0,0,0,0,0,0,68,0,0,0,3,0,0,0,0,0,0,0,0
36,Ingeniero Lider,102,0,1,6,157,87,115,0,40,0,8,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,49,15,19,5906,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1004,0,0,0
37,40mm AT Gun,6,0,1,4,16,0,0,0,30,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,36,14,19,374,0,2,0,0,8,0,1,0,0,0,104,54,0,0,0,7,0,0,0,0,0,0,0,0
38,37mm AT Gun,6,0,1,4,15,249,0,0,20,40,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,42,22,19,48,0,2,0,0,8,0,2,0,0,0,104,54,0,0,0,10,0,0,0,0,48,0,0,0
39,47mm AT Gun,6,0,1,4,21,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,40,23,19,491,0,3,0,0,7,0,2,0,0,0,106,55,0,0,0,1,0,0,0,0,491,0,0,0
40,50mm AT Gun,6,0,1,4,10,0,0,0,20,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,41,43,46,19,49,0,3,4,0,7,0,3,0,0,0,106,55,0,0,0,10,0,0,0,0,49,0,0,0
41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,75mm AT Gun,6,0,1,6,9,0,0,0,20,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,49,66,19,50,0,3,3,0,6,0,4,0,0,0,106,57,0,0,0,1,0,0,0,0,50,0,0,0
43,76mm AT Gun,6,0,1,6,52,0,0,0,20,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,49,32,19,51,0,3,0,0,6,0,2,0,0,0,106,57,0,0,0,1,0,0,0,0,51,0,0,0
44,88mm AT Gun,6,0,2,8,62,0,0,0,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,44,49,122,19,52,0,3,0,0,5,0,7,0,0,0,208,668,0,0,0,1,0,0,0,0,52,0,0,0
45,Light AAMG,8,0,1,4,138,0,0,0,90,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,49,10,19,7000,0,2,0,0,9,0,2,0,0,1,104,63,0,0,0,10,0,0,0,0,7000,0,0,0
46,20mm Scotti AA,8,0,1,6,143,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,40,25,19,7224,0,3,0,0,9,0,4,0,0,0,106,658,0,0,0,1,0,0,0,0,0,0,0,0
47,20mm FlaK Gun,8,0,1,6,147,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,36,49,16,19,141,0,3,0,0,9,0,2,0,0,0,106,659,0,0,0,1,0,0,0,0,141,0,0,0
48,20mm FlaK Gun,8,0,1,9,7,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,43,49,21,19,7080,0,3,0,0,9,0,3,0,0,0,109,666,0,0,0,1,0,0,0,0,7080,0,0,0
49,37mm FlaK Gun,8,0,1,6,11,0,0,0,40,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,40,37,19,7201,0,3,0,0,8,0,3,0,0,0,106,54,0,0,0,1,0,0,0,0,7201,0,0,0
50,37mm FlaK Gun,8,0,1,6,63,0,0,0,60,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,49,39,19,109,0,3,0,0,8,0,3,0,0,0,106,64,0,0,0,1,0,0,0,0,109,0,0,0
51,88mm FlaK Gun,16,0,3,11,59,0,0,0,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,36,49,103,19,53,0,4,0,0,5,0,6,0,0,0,211,667,0,0,0,10,0,0,0,0,53,0,0,0
52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,65mm Inf Gun,62,0,1,6,31,0,0,0,35,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,40,26,19,19729,0,2,0,5,6,0,1,0,0,0,106,650,0,0,0,1,0,0,0,0,9729,0,0,0
54,75mm Inf Gun,62,0,1,6,32,0,0,0,50,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,41,49,18,19,66,0,2,0,4,6,0,1,0,0,0,106,651,0,0,0,1,0,0,0,0,66,0,0,0
55,150mm Inf Gun,62,0,2,6,78,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,41,15,19,413,0,2,0,0,4,0,1,0,0,0,106,661,0,0,0,1,0,0,0,0,413,0,0,0
56,150mm Inf Gun+,62,0,2,8,78,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,42,49,20,19,413,0,2,0,5,4,0,1,0,0,0,108,661,0,0,0,1,0,0,0,0,413,0,0,0
57,75mm Howitzer,9,0,1,6,34,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,40,30,19,225,0,2,0,0,6,0,1,0,0,0,106,650,0,0,0,7,0,0,0,0,225,0,0,0
58,75mm Howitzer,9,0,1,6,33,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,36,49,29,19,7049,0,2,0,0,6,0,1,0,0,0,106,657,0,0,0,10,0,0,0,0,7049,0,0,0
59,100mm Howitzer,9,0,1,8,69,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,37,40,43,19,7208,0,2,0,0,6,0,1,0,0,0,108,663,0,0,0,1,0,0,0,0,7208,0,0,0
60,105mm Mtn How,9,0,1,8,71,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,41,49,40,19,7608,0,2,0,0,5,0,1,0,0,0,108,656,0,0,0,1,0,0,0,0,0,0,0,0
61,150mm Howitzer,9,0,2,11,79,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,41,49,56,19,207,0,2,0,0,4,0,1,0,0,0,208,665,0,0,0,1,0,0,0,0,207,0,0,0
62,Obs Team,69,0,0,2,214,0,0,0,40,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,36,40,13,19,8037,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
63,Obs Team,69,0,0,2,158,0,0,0,40,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,49,14,19,7056,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64,FO Vehicle,57,0,2,3,115,0,0,0,50,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,36,49,10,19,8038,0,0,0,0,9,0,0,0,0,1,224,1020,0,0,0,7,0,0,0,0,1005,0,0,0
65,FO Kuebelwagen,57,0,2,2,2,0,0,0,50,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,41,45,11,19,304,0,0,0,0,9,0,0,0,2,1,105,783,0,0,0,1,0,0,0,0,1005,0,0,0
66,FO Schwimmwagen,57,0,2,3,2,0,0,0,50,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,45,11,19,7019,0,0,0,0,9,0,0,0,2,1,105,784,2,0,0,1,0,0,0,0,1005,0,0,0
67,75mm FH Btry-,10,0,1,18,34,34,34,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,40,55,19,225,0,2,0,0,6,0,0,0,0,0,255,0,0,0,0,7,0,0,0,0,225,0,0,0
68,75mm FH Btry,10,0,1,24,33,33,33,33,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,49,77,19,7049,0,2,0,0,8,0,0,0,0,0,255,0,0,0,0,10,0,0,0,0,7049,0,0,0
69,100mm FH Btry,10,0,3,32,69,69,69,69,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,37,40,87,19,7208,0,2,0,0,6,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0
70,105mm FH Btry,10,0,3,32,70,70,70,70,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,40,82,19,7608,0,2,0,0,6,0,0,0,0,0,255,0,0,0,0,7,0,0,0,0,0,0,0,0
71,105mm Mtn Btry,10,0,2,32,71,71,71,71,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,49,81,19,7608,0,2,0,0,6,0,0,0,0,0,255,59,0,0,0,1,0,0,0,0,0,0,0,0
72,149mm FH Btry,10,0,3,32,111,111,111,111,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,37,40,95,19,7285,0,2,0,0,5,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,7285,0,0,0
73,150mm FH Btry,10,0,3,44,79,79,79,79,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,49,95,19,207,0,2,0,0,5,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,207,0,0,0
74,152mm FH Btry,10,0,3,44,81,81,81,81,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,37,40,95,19,106,0,2,0,0,5,0,0,0,0,0,255,0,0,0,0,3,0,0,0,0,0,0,0,0
75,Italiane HQ,101,0,1,10,185,98,101,0,40,0,10,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,37,39,16,19,6108,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1007,0,0,0
76,210mm FG Btry,10,0,3,32,103,103,103,103,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,40,101,19,7286,0,2,0,0,3,0,0,0,0,0,255,0,0,0,0,7,0,0,0,0,0,0,0,0
77,Nebelwerfer 41,109,0,2,5,117,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,45,24,19,37,0,2,0,0,6,0,0,0,0,0,105,636,0,0,0,6,0,0,0,0,37,0,0,0
78,Sm Naval Guns,111,0,3,99,188,188,188,188,40,0,40,0,40,0,40,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,36,40,95,19,916,0,0,0,0,20,0,0,0,0,0,255,0,0,0,0,8,0,0,0,0,916,0,0,0
79,Med Naval Guns,111,0,4,99,189,189,189,0,40,0,40,0,40,0,0,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,36,40,83,19,917,0,0,0,0,15,0,0,0,0,0,255,0,0,0,0,8,0,0,0,0,917,0,0,0
80,Lge Naval Guns,111,0,4,99,190,190,190,0,40,0,40,0,40,0,0,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,36,37,118,19,918,0,0,0,0,6,0,0,0,0,0,255,0,0,0,0,8,0,0,0,0,918,0,0,0
81,Sm Naval Guns,111,0,3,99,188,188,188,188,40,0,40,0,40,0,40,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,46,49,95,19,916,0,0,0,0,10,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,916,0,0,0
82,Med Naval Guns,111,0,4,99,189,189,189,0,40,0,40,0,40,0,0,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,46,49,83,19,917,0,0,0,0,15,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,917,0,0,0
