rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,X1,X2,X3,X4,X5,X6,X7
69,105mm M/04 FH,7,0,12,6,34,0,10,48,228,40,0,0,0,0,0,0,0,0,0,0
70,105mm leFH18M,7,0,12,6,34,74,10,48,222,40,0,105,0,0,0,0,0,0,0,0
71,105mm M1/M2 FH,7,0,12,6,34,74,10,48,222,40,0,85,0,0,0,0,0,0,0,0
72,120mm M/01 FG,7,0,12,7,40,67,12,48,225,0,0,0,0,0,0,0,0,0,0,0
73,120mm Kngs M/32,7,0,12,7,38,0,12,52,226,40,0,0,0,0,0,0,0,0,0,0
74,120mm Krupp M09,7,0,12,7,36,0,12,48,225,40,0,0,0,0,0,0,0,0,0,0
75,75mm M6 Gun,6,0,8,4,25,98,6,68,160,0,0,0,0,0,0,0,0,0,0,0
76,122mm G obr.38,7,0,12,7,45,94,12,48,225,40,0,120,0,0,0,0,0,0,0,0
77,TNT,2,0,2,10,80,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0
78,150mm M19 Bofor,7,0,12,11,61,0,20,34,229,80,0,0,0,0,0,0,0,0,0,0
79,150mm sFH18,7,0,12,9,52,0,16,48,225,40,0,185,0,0,0,0,0,0,0,0
80,152mm ML-20 FH,7,0,12,9,49,165,16,44,225,40,0,0,0,0,0,0,0,0,0,0
81,210mm M97 Kanon,7,0,14,12,72,0,27,76,223,40,0,0,0,0,0,0,0,0,0,0
82,240mm M/95 Hau,7,0,13,13,88,0,25,36,209,40,0,0,0,0,0,0,0,0,0,0
83,280mm M82 Krupp,7,0,15,16,97,0,35,36,211,0,0,0,0,0,0,0,0,0,0,0
84,Satchel Charge,2,0,2,10,0,222,8,4,4,0,0,150,0,0,0,0,0,0,0,0
85,Petrol Bomb,8,0,1,3,55,222,2,4,4,0,0,55,603,0,0,0,0,0,0,0
86,Anti-Tank Mine,2,0,2,10,0,222,0,4,4,0,0,100,483,0,0,0,0,0,0,0
87,No.36 Mills Grn,2,0,1,2,19,0,10,4,4,0,0,0,705,0,0,0,0,0,0,0
88,StHGr 24,2,0,1,2,19,0,10,4,4,0,0,0,705,0,0,0,0,0,0,0
89,Panzerfaust 30,2,0,4,4,0,222,6,4,4,0,0,198,624,0,0,0,0,0,0,0
90,No.68 ATRG,2,0,2,2,0,222,8,8,12,0,0,50,0,0,0,0,0,0,0,0
91,305mm M/16 Hau,7,0,18,20,106,0,51,36,211,0,0,0,0,0,0,0,0,0,0,0
92,Panzerschreck,2,0,3,4,0,222,2,8,16,0,0,185,636,0,0,0,0,0,0,0
93,Gew PzGr 30,2,0,2,2,4,222,6,8,16,0,0,35,0,0,0,0,0,0,0,0
94,6.5mm M22 Madsn,2,0,2,1,0,0,8,28,52,0,0,0,0,0,0,0,0,0,0,0
95,6.5mm M22 Madsn,1,0,2,1,0,0,8,28,52,0,0,0,0,0,0,0,0,0,0,0
96,88mm FlaK OBA,7,0,10,5,25,0,7,16,212,40,0,45,0,0,0,0,0,0,0,0
97,.303 Bren LMG,2,0,2,1,0,0,6,32,80,0,0,0,588,0,0,0,0,0,0,0
98,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,7.92mm MG42 LMG,2,0,2,1,0,0,11,36,64,0,0,0,552,0,0,0,0,0,0,0
100,8mm M/1898 HMG,3,0,4,1,0,0,9,40,100,0,0,0,0,0,0,0,0,0,0,0
101,M 07/31 HMG,3,0,4,1,0,0,13,56,100,0,0,0,453,0,0,0,0,0,0,0
102,4.5in Howitzer,7,0,12,7,38,0,11,48,226,80,0,0,0,0,0,0,0,0,0,0
103,8in Howitzer,7,0,12,12,60,0,24,20,229,40,0,0,0,0,0,0,0,0,0,0
104,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,.50cal M2-HB,3,0,4,1,23,23,16,44,160,0,0,0,513,0,0,0,0,0,0,0
107,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Flame Projector,9,0,3,20,200,0,20,8,8,0,0,0,0,0,0,0,0,0,0,0
109,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,155mm M1918 FH,7,0,8,9,58,0,17,40,219,40,0,0,0,0,0,0,0,0,0,0
111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,.45 Colt M1914,2,0,1,1,0,0,1,4,4,0,0,0,393,0,0,0,0,0,0,0
113,7.92mm wz30 HMG,3,0,4,1,0,0,13,44,100,0,0,0,522,0,0,0,0,0,0,0
114,.45 Colt M1914,1,0,1,1,0,0,1,4,4,0,0,0,393,0,0,0,0,0,0,0
115,9mm Luger P08,2,0,1,1,0,0,1,4,4,0,0,0,393,0,0,0,0,0,0,0
116,7.92mm vz37 MG,3,0,3,1,0,0,8,40,80,0,0,0,0,0,0,0,0,0,0,0
117,7.62 M32-33 HMG,3,0,4,1,0,0,15,44,120,0,0,0,0,0,0,0,0,0,0,0
118,.303 Vickers MG,3,0,4,1,0,0,14,48,100,0,0,0,579,0,0,0,0,0,0,0
119,8mm Breda MG,3,0,4,1,0,0,8,44,100,0,0,0,420,0,0,0,0,0,0,0
120,.30cal M1919A4,3,0,4,1,0,0,10,48,80,0,0,0,522,0,0,0,0,0,0,0
121,.30cal M1917A1,3,0,4,1,0,0,13,52,100,0,0,0,519,0,0,0,0,0,0,0
122,7.62mm Maxim MG,3,0,3,1,0,0,9,48,80,0,0,0,659,0,0,0,0,0,0,0
123,7.62mm SG43 MG,3,0,3,1,0,0,10,44,100,0,0,0,659,0,0,0,0,0,0,0
124,12.7mm DShK HMG,3,0,4,1,20,20,16,44,160,0,0,0,333,0,0,0,0,0,0,0
125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Schiessbecher30,2,0,2,2,4,222,4,4,16,0,0,35,0,0,0,0,0,0,0,0
127,Gew PzGr 30/1,2,0,2,2,6,222,6,8,16,0,0,75,0,0,0,0,0,0,0,0
128,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,.30cal BMG,5,0,3,1,0,0,8,28,32,0,0,0,525,0,0,0,0,0,0,0
132,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,8mm Revelli HMG,3,0,4,1,0,0,9,40,100,0,0,0,427,0,0,0,0,0,0,0
136,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,7.92 M29 AAMG,4,0,3,1,0,0,7,44,80,0,0,0,0,0,0,0,0,0,0,0
140,.50cal M2-HB AA,4,0,4,1,23,23,15,36,160,0,0,0,516,0,0,0,0,0,0,0
141,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,7.7 Type 92 HMG,3,0,3,1,0,0,8,40,100,0,0,0,0,0,0,0,0,0,0,0
143,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,7.92mm MG42 CMG,5,0,3,1,0,0,15,48,120,0,0,0,555,0,0,0,0,0,0,0
146,M1894K-J Sniper,1,0,1,1,0,0,5,60,80,0,0,0,0,0,0,0,0,0,0,0
147,20mm M/35 AA,4,0,222,2,12,38,14,56,160,0,0,0,477,0,0,0,0,0,0,0
148,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,92mm NahVW,5,0,1,3,0,0,2,0,4,0,0,0,994,0,0,0,0,0,0,0
152,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,7.92mm MG34 CMG,5,0,2,1,0,0,11,48,120,0,0,0,546,0,0,0,0,0,0,0
156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,9mm MP38/40 SMG,1,0,1,1,0,0,3,8,12,0,0,0,558,0,0,0,0,0,0,0
159,9mm MP38/40 SMG,2,0,1,1,0,0,3,8,12,0,0,0,558,0,0,0,0,0,0,0
160,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,7.92mm MG17,11,0,0,1,10,1,12,24,24,0,0,0,0,0,0,0,0,0,0,0
162,.303 MG,11,0,0,1,10,1,8,24,24,0,0,0,0,0,0,0,0,0,0,0
163,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,.50cal MG,11,0,0,1,18,1,15,24,24,0,0,0,0,0,0,0,0,0,0,0
165,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,.30cal CMG,5,0,2,1,0,0,9,48,120,0,0,0,525,0,0,0,0,0,0,0
178,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,250 lb Bomb,11,0,0,20,75,0,29,16,4,0,0,0,0,0,0,0,0,0,0,0
182,500 lb Bomb,11,0,0,21,100,0,41,12,4,0,0,0,0,0,0,0,0,0,0,0
183,1000 lb Bomb,11,0,0,23,150,0,52,12,4,0,0,0,0,0,0,0,0,0,0,0
184,6.5mm K-J M1894,1,0,1,1,0,0,1,12,40,0,0,0,0,0,0,0,0,0,0,0
185,75mm M/16 AA,4,0,9,4,23,50,6,48,216,0,0,0,0,0,0,0,0,0,0,0
186,75mm M/32 AA,4,0,8,4,26,114,6,76,229,0,0,0,0,0,0,0,0,0,0,0
187,4.7in Naval Gun,10,0,99,7,39,0,12,16,226,0,0,0,0,0,0,0,0,0,0,0
188,Explosives,2,0,2,8,150,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0
189,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,380mm Rail Gun,7,0,99,20,145,0,50,16,231,0,0,0,0,0,0,0,0,0,0,0
205,210mm Wurfk/HE,7,0,20,12,51,0,27,0,219,40,0,0,0,0,0,0,0,0,0,0
206,7.92mm M/29 MG,3,0,3,1,0,0,13,40,80,0,0,0,0,0,0,0,0,0,0,0
207,Demo Charge,7,0,3,15,150,150,20,100,4,0,0,0,0,0,0,0,0,0,0,0
208,Set Charge*,3,0,3,20,200,200,52,150,4,0,0,0,348,0,0,0,0,0,0,0
209,Fuse Charge*,3,0,3,24,200,200,62,198,230,0,0,0,348,0,0,0,0,0,0,0
210,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,6.5mm Type 3 MG,3,0,3,1,0,0,9,36,75,0,0,0,0,0,0,0,0,0,0,0
212,7.5mm FM31 CMG,5,0,2,1,0,0,9,28,100,0,0,0,0,0,0,0,0,0,0,0
213,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,88mm FlaK18/36,4,0,12,5,36,162,9,132,210,94,220,120,0,0,0,0,0,0,0,0
223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Shock Wave,7,0,0,40,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0
228,Bayonet,1,0,1,1,0,0,4,4,4,0,0,0,725,0,0,0,0,0,0,0
229,6.5mm K-J M1894,1,0,1,1,0,0,1,12,20,0,0,0,0,0,0,0,0,0,0,0
230,7.92mm Kar 98k ,1,0,1,1,0,0,1,16,24,0,0,0,567,0,0,0,0,0,0,0
231,75mm Geb G36,6,0,6,4,22,0,6,40,215,0,0,75,0,0,0,0,0,0,0,0
232,7.92mm Kar 98k ,1,0,1,1,0,0,1,16,48,0,0,0,567,0,0,0,0,0,0,0
233,6.5mm M1917 Car,2,0,1,1,0,0,1,12,20,0,0,0,0,0,0,0,0,0,0,0
234,6.5mm M1917 Car,1,0,1,1,0,0,1,12,20,0,0,0,0,0,0,0,0,0,0,0
235,K-J M1894 x4,2,0,1,1,0,0,4,12,40,0,0,0,0,0,0,0,0,0,0,0
236,7.92mm Kar 98k ,2,0,1,1,0,0,1,16,24,0,0,0,567,0,0,0,0,0,0,0
237,9mm Sten Mk2s,1,0,1,1,0,0,3,4,12,0,0,0,585,0,0,0,0,0,0,0
238,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,250 kg Bomb,11,0,0,21,115,0,44,12,4,0,0,0,0,0,0,0,0,0,0,0
240,120 kg Bomb,11,0,0,20,80,0,32,16,4,0,0,0,0,0,0,0,0,0,0,0
241,500 kg Bomb,11,0,0,23,150,0,55,12,4,0,0,0,0,0,0,0,0,0,0,0
242,.303 SMLE No.4,1,0,1,1,0,0,1,20,48,0,0,0,0,0,0,0,0,0,0,0
243,.303 SMLE No.4,1,0,1,1,0,0,1,20,24,0,0,0,0,0,0,0,0,0,0,0
244,Time Bomb*,3,0,3,20,120,120,29,198,230,0,0,0,348,0,0,0,0,0,0,0
245,Barrage/Smoke*,14,0,12,5,85,85,40,198,230,0,0,0,0,0,0,0,0,0,0,0
246,.303 SMLE No.4,2,0,1,1,0,0,1,20,24,0,0,0,0,0,0,0,0,0,0,0
247,Poison Gas,15,0,0,22,0,0,40,0,231,0,0,0,318,0,0,0,0,0,0,0
248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
