rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,movcl,swim,end_mo,smkdev,start_mo,sound,wpn1_snd,wpn2_snd,wpn3_snd,wpn4_snd,X1,X2,msound
11,M8 Greyhound,11,0,2,4,205,177,139,0,32,80,60,0,60,0,0,0,52,17,10,10,26,19,19,0,14,10,10,16,14,16,8,0,0,0,0,0,0,0,42,18,12,0,20,5,92,44,49,55,77,398,0,4,0,0,5,0,2,0,4,1,224,0,0,0,0,0,9,0,0,0,35,38,0,0,0
12,AEC I,89,0,3,3,20,179,0,0,0,40,60,0,0,0,0,0,36,30,30,11,45,45,45,8,12,12,9,12,12,9,6,0,0,0,0,0,0,0,32,0,24,18,8,8,52,42,45,63,77,677,0,4,18,0,6,0,3,0,4,2,226,125,68,0,0,1,7,0,0,0,94,213,0,0,0
13,AEC II,89,0,3,4,82,179,0,0,5,40,60,0,0,0,0,0,40,30,30,11,45,45,45,8,12,12,9,8,0,0,0,0,0,0,0,0,0,0,32,0,24,18,12,8,70,43,45,81,77,9954,0,4,0,0,5,0,3,0,4,2,226,0,0,0,0,1,3,0,0,0,0,38,0,0,0
14,AEC III,89,0,3,4,105,179,0,0,25,17,60,0,0,0,0,0,40,30,30,11,45,45,45,8,12,12,9,12,12,12,6,0,0,0,0,0,0,0,32,0,24,18,12,8,91,44,49,98,77,9955,0,4,0,0,6,0,4,0,4,2,226,70,158,0,0,1,6,0,0,0,225,37,0,0,0
15,Commer Q2 15cwt,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,12,12,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,49,10,77,7781,0,0,0,0,9,0,0,0,108,3,224,2,3,0,0,0,1,0,0,0,38,30,0,0,0
16,White Scout Car,23,50,2,2,139,0,0,0,60,0,0,0,0,0,0,0,42,12,7,7,13,7,7,0,22,19,16,44,32,32,12,0,0,0,0,0,0,0,24,0,0,22,0,0,91,43,49,17,77,8213,0,1,0,0,9,0,1,0,6,3,226,125,250,0,0,0,7,0,0,0,94,3,0,0,0
17,Daimler Dingo,32,0,2,2,0,0,0,133,0,0,0,0,0,0,60,0,54,30,14,10,30,14,10,0,22,19,16,44,32,32,12,0,0,0,0,0,0,0,0,0,0,0,14,14,90,40,49,23,77,7724,0,2,0,0,9,0,2,0,2,1,224,0,1,0,0,1,5,0,0,0,0,39,0,0,0
18,Humber SC,32,0,2,3,148,0,0,0,60,0,0,0,0,0,0,0,48,14,12,12,14,8,8,8,17,10,10,26,19,19,0,0,0,0,0,0,0,0,24,16,20,30,12,12,91,42,49,26,77,653,0,4,0,0,9,0,2,0,2,2,224,10,250,0,0,1,10,0,0,0,151,79,0,0,0
19,Humber LRC,88,0,2,3,148,134,0,0,60,0,0,30,0,0,0,0,50,6,6,6,10,9,9,9,30,30,11,45,45,45,8,0,0,0,0,0,0,0,12,0,14,8,8,8,90,40,49,29,77,652,0,1,0,0,9,0,1,0,2,2,224,2,1,0,0,1,11,0,0,0,2,35,0,0,0
20,Stuart Recce,95,50,2,2,140,0,0,131,60,0,0,0,0,0,60,0,36,44,25,25,44,25,25,0,30,30,11,45,45,45,8,0,0,0,0,0,0,0,33,25,33,33,25,33,90,43,47,35,77,7726,0,1,0,0,4,0,1,0,6,2,224,10,148,0,0,1,1,0,0,0,153,103,0,0,0
21,Vickers II,12,0,2,2,96,0,0,0,90,0,0,0,0,0,0,0,24,15,9,6,10,7,7,9,30,30,11,45,45,45,8,0,0,0,0,0,0,0,42,0,34,8,14,14,20,36,37,20,77,630,0,4,0,0,9,0,2,0,4,1,224,2,0,0,0,0,1,0,0,0,2,34,0,0,0
22,Vickers VI C,12,0,2,3,101,179,0,0,60,0,60,0,0,0,0,0,34,16,12,6,14,12,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,32,12,8,8,91,40,41,45,77,9957,0,4,0,0,9,0,2,0,4,1,224,42,246,0,0,1,1,0,0,0,142,114,0,0,0
23,Stuart I/II,12,50,2,4,13,139,177,176,33,70,60,0,60,0,60,0,34,44,25,25,56,25,25,13,12,7,7,13,7,7,0,0,0,0,0,0,0,0,18,0,16,5,5,5,70,41,42,66,77,7710,0,4,0,0,6,0,2,0,6,2,226,2,1,0,0,1,6,0,0,0,1,34,0,0,0
24,Stuart V,12,50,2,4,205,139,177,131,44,83,60,0,60,0,60,0,36,44,25,25,56,25,25,13,30,14,10,30,14,10,0,0,0,0,0,0,0,0,42,20,33,15,0,0,90,43,45,91,77,9964,0,4,20,0,6,4,2,0,6,2,226,33,0,0,0,1,1,0,0,0,165,7,0,0,0
25,Stuart VI,12,0,2,4,205,139,177,131,40,40,60,0,60,0,60,0,32,63,29,28,67,32,32,13,14,12,12,14,8,8,8,0,0,0,0,0,0,0,42,0,33,10,0,0,90,44,49,101,77,7773,0,4,35,0,6,4,2,0,6,2,226,0,0,0,0,1,1,0,0,0,2,39,0,0,0
26,Vickers VIB,12,0,2,3,100,179,0,0,80,0,60,0,0,0,0,0,34,16,12,6,18,12,12,4,6,6,6,10,9,9,9,0,0,0,0,0,0,0,48,0,32,12,8,8,90,36,41,43,77,9956,0,4,0,0,9,0,2,0,4,1,224,65,229,0,0,1,7,0,0,0,166,86,0,0,0
27,Medium IIA,64,58,4,3,23,137,136,136,20,20,60,0,40,0,40,0,14,12,10,8,14,8,8,10,44,25,25,44,25,25,0,0,0,0,0,0,0,0,42,0,34,8,14,14,50,36,38,40,77,7745,0,4,0,0,6,0,2,0,4,2,228,3,1,0,0,0,1,0,0,0,2,30,0,0,0
28,Cruiser I A9,64,0,3,6,20,137,0,100,0,100,60,0,0,0,60,0,24,14,10,10,14,12,14,4,15,9,6,10,7,7,9,0,0,0,0,0,0,0,41,25,63,10,0,0,50,38,41,66,77,9965,0,4,0,0,7,0,3,0,6,3,226,40,35,0,0,1,1,0,0,0,167,158,0,0,0
29,Cruiser II A10,64,0,3,5,20,179,0,130,0,100,60,0,0,0,60,0,16,30,22,12,30,26,30,7,16,12,6,14,12,11,4,0,0,0,0,0,0,0,48,0,52,9,30,30,50,38,41,59,77,9967,0,4,0,0,7,0,3,0,6,3,226,0,2,0,0,1,5,0,0,0,2,1,0,0,0
30,Cruiser IIA CS,38,0,3,5,214,179,0,130,4,0,60,0,0,0,60,0,16,30,22,12,30,26,30,7,44,25,25,56,25,25,13,0,0,0,0,0,0,0,48,0,52,9,30,30,50,38,41,38,77,9998,0,2,0,0,5,0,0,0,6,3,226,6,180,0,0,1,5,0,0,0,101,182,0,0,0
31,Cruiser III,64,0,3,4,20,137,0,0,0,87,60,0,0,0,0,0,30,14,14,6,33,14,14,6,44,25,25,56,25,25,13,0,0,0,0,0,0,0,60,0,36,11,38,38,50,38,41,50,77,9969,0,4,0,0,7,0,3,0,6,3,226,4,3,0,0,1,10,0,0,0,30,1,0,0,0
32,Cruiser III CS,38,0,3,4,214,137,0,0,4,0,60,0,0,0,0,0,30,14,14,6,33,14,14,6,63,29,28,67,32,32,13,0,0,0,0,0,0,0,60,0,36,11,38,38,50,38,41,31,77,9947,0,2,0,0,5,0,0,0,6,3,226,39,35,0,0,1,10,0,0,0,21,48,0,0,0
33,Cruiser IVA,64,0,3,4,20,179,0,0,0,87,60,0,0,0,0,0,30,30,14,14,40,14,14,6,16,12,6,18,12,12,4,0,0,0,0,0,0,0,16,0,24,11,38,38,71,39,41,50,77,635,0,4,0,0,6,0,3,0,6,3,226,2,0,0,0,1,1,0,0,0,32,30,0,0,0
34,Crusader I,64,0,3,5,20,179,0,130,0,110,60,0,0,0,60,0,28,26,27,27,39,19,24,10,12,10,8,14,8,8,10,0,0,0,0,0,0,0,48,0,0,19,40,25,80,41,42,61,77,636,0,4,0,0,7,0,3,0,8,3,226,130,159,0,0,1,6,0,0,0,44,47,0,0,0
35,Crusader I CS,38,0,3,5,35,179,0,130,4,0,60,0,0,0,60,0,28,26,27,27,39,19,24,10,14,10,10,14,12,14,4,0,0,0,0,0,0,0,48,0,0,19,40,25,80,41,43,39,77,628,0,2,0,0,5,0,0,0,8,3,226,3,3,0,0,1,6,0,0,0,30,30,0,0,0
36,Crusader II,64,0,3,4,20,179,0,0,0,110,60,0,0,0,0,0,28,32,26,27,49,23,30,8,30,22,12,30,26,30,7,0,0,0,0,0,0,0,37,0,40,16,40,25,90,41,42,64,77,619,0,4,2,0,7,0,3,0,8,3,226,130,159,0,0,1,11,0,0,0,141,121,0,0,0
37,Crusader II CS,38,0,3,4,35,179,0,0,6,0,60,0,0,0,0,0,28,32,26,27,49,23,30,8,30,22,12,30,26,30,7,0,0,0,0,0,0,0,37,0,40,16,40,25,90,41,43,44,77,617,0,2,0,0,5,0,0,0,8,3,226,3,3,0,0,1,11,0,0,0,2,1,0,0,0
38,Crusader III,64,0,2,3,29,179,0,0,0,65,60,0,0,0,0,0,28,32,27,27,51,23,29,10,14,14,6,33,14,14,6,0,0,0,0,0,0,0,40,0,40,0,50,30,90,42,43,67,77,637,0,4,0,0,5,0,3,0,8,3,226,9,143,0,0,1,9,0,0,0,140,233,0,0,0
39,Centaur IV CS,15,0,3,5,67,179,0,0,43,0,60,0,0,0,0,0,28,76,32,32,97,67,57,20,14,14,6,33,14,14,6,0,0,0,0,0,0,0,60,0,0,11,0,0,93,44,44,84,77,655,0,4,0,8,5,0,3,0,0,5,226,2,3,0,0,1,6,0,0,0,2,3,0,0,0
40,Stuart III/IV,12,50,3,4,13,139,177,131,33,70,60,0,60,0,60,0,34,44,25,25,56,25,25,13,30,14,14,40,14,14,6,0,0,0,0,0,0,0,18,0,16,5,5,5,90,41,44,72,77,9963,0,4,0,0,6,4,2,0,6,2,226,212,131,0,0,1,11,0,0,0,46,186,0,105,0
41,Cromwell IV,64,50,3,5,105,179,0,130,20,44,60,0,0,0,60,0,38,63,32,32,84,63,57,20,26,27,27,39,19,24,10,0,0,0,0,0,0,0,23,0,10,0,5,0,90,44,44,112,77,647,0,4,0,0,5,0,4,0,8,4,226,2,3,0,0,1,1,0,0,0,30,1,0,0,0
42,Cromwell VI CS,15,50,3,5,67,179,0,130,41,0,60,0,0,0,60,0,38,63,32,32,86,63,57,18,26,27,27,39,19,24,10,0,0,0,0,0,0,0,23,0,10,0,5,0,90,44,45,83,77,655,0,4,0,10,4,0,3,0,6,4,226,241,171,0,0,1,1,0,0,0,118,34,0,105,0
43,Cromwell VII,64,50,3,5,105,179,0,130,12,52,60,0,0,0,60,0,34,101,32,32,113,63,57,20,32,26,27,49,23,30,8,0,0,0,0,0,0,0,17,0,10,0,5,0,91,44,45,120,77,647,0,4,0,0,6,0,4,0,8,4,226,1,3,0,0,1,6,0,0,0,2,30,0,0,0
44,Challenger,91,50,4,5,38,179,0,0,8,26,60,0,0,0,0,0,32,59,51,38,107,40,40,14,32,26,27,49,23,30,8,0,0,0,0,0,0,0,23,0,10,11,5,0,90,44,49,179,77,649,0,4,8,0,5,0,7,0,8,5,228,81,131,0,0,1,8,0,0,0,119,208,0,105,0
45,Comet,64,0,3,5,54,179,0,130,15,30,60,0,0,0,60,0,29,76,29,25,113,64,57,18,32,27,27,51,23,29,10,0,0,0,0,0,0,0,25,0,0,0,0,0,92,45,49,156,77,650,0,4,16,0,5,0,5,0,8,4,226,0,3,0,0,1,3,0,0,0,2,38,0,0,0
46,Centaur Dozer,37,0,4,5,206,0,0,0,60,0,0,0,0,0,0,0,24,76,32,32,76,32,32,20,76,32,32,97,67,57,20,0,0,0,0,0,0,0,60,0,0,20,0,0,91,44,49,84,77,9068,0,1,0,0,5,0,1,0,0,5,226,248,13,0,0,1,11,0,0,0,30,106,0,0,0
47,Centurion II,14,15,4,4,38,139,179,0,12,33,60,0,60,0,0,0,22,92,51,38,135,76,76,23,44,25,25,56,25,25,13,0,0,0,0,0,0,0,38,0,12,22,8,0,90,46,48,228,77,7715,0,4,15,0,5,4,7,0,8,6,228,1,2,0,0,1,6,0,0,0,30,30,0,0,0
48,Centurion III,14,15,4,4,62,140,179,0,12,30,60,0,60,0,0,0,20,128,68,52,167,114,84,25,63,32,32,84,63,57,20,0,0,0,0,0,0,0,38,0,12,22,8,0,90,48,49,255,77,300,0,4,18,0,4,4,7,0,8,6,228,29,129,0,0,1,1,0,0,0,236,41,0,0,0
49,Humber III,11,0,2,4,101,179,0,0,90,0,60,0,0,0,0,0,46,15,10,10,15,15,15,8,63,32,32,86,63,57,18,0,0,0,0,0,0,0,24,16,20,30,12,12,90,42,43,49,77,662,0,4,0,0,9,0,2,0,2,2,224,2,3,0,0,1,10,0,0,0,38,30,0,0,0
50,Grant I,105,70,4,6,13,177,176,42,38,90,60,0,60,0,35,30,22,51,38,38,76,51,51,18,101,32,32,113,63,57,20,0,0,0,0,0,0,0,35,0,17,43,35,0,90,42,43,113,77,7709,0,4,0,0,7,0,2,0,6,3,230,29,45,0,0,0,5,0,0,0,93,46,0,0,0
51,Sherman II,13,50,4,5,42,177,176,131,40,50,60,0,60,0,60,0,22,51,38,38,95,51,51,22,59,51,38,107,40,40,14,0,0,0,0,0,0,0,51,0,5,28,12,8,90,42,42,93,77,7742,0,4,0,0,5,4,2,0,8,2,230,2,0,0,0,1,10,0,0,0,30,1,0,0,0
52,Sherman IB CS,15,70,4,5,68,139,177,131,56,0,60,0,60,0,60,0,22,64,38,38,97,51,51,18,76,29,25,113,64,57,18,0,0,0,0,0,0,0,47,0,10,28,12,8,90,44,49,83,77,395,0,4,0,10,4,0,2,0,6,3,230,247,13,0,0,1,10,0,0,0,228,98,0,0,0
53,Sherman IIA,65,70,4,5,53,139,177,131,25,38,60,0,60,0,60,0,22,72,38,38,103,64,64,22,76,32,32,76,32,32,20,0,0,0,0,0,0,0,54,0,15,38,12,8,92,44,47,166,77,386,0,4,2,0,5,4,5,0,8,4,230,1,2,0,0,1,9,0,0,0,38,30,0,0,0
54,Sherman II,13,50,4,5,45,139,177,131,47,50,60,0,60,0,60,0,22,51,38,38,95,51,51,22,92,51,38,135,76,76,23,0,0,0,0,0,0,0,51,0,5,28,12,8,90,43,43,112,77,7742,0,4,0,0,5,4,3,0,8,2,230,49,135,0,0,1,1,0,0,0,65,94,0,0,0
55,Sherman III,13,70,4,5,45,139,177,131,52,45,60,0,60,0,60,0,26,51,38,38,95,51,51,18,128,68,52,167,114,84,25,0,0,0,0,0,0,0,56,0,5,28,15,8,90,42,47,103,77,9968,0,4,0,0,5,4,2,0,8,3,230,0,3,0,0,0,10,0,0,0,30,30,0,0,0
56,Sherman V,13,0,4,5,45,139,177,131,47,50,60,0,60,0,60,0,26,64,38,38,103,64,64,21,15,10,10,15,15,15,8,0,0,0,0,0,0,0,42,0,11,38,12,8,90,44,47,121,77,9970,0,4,0,0,5,4,3,0,8,3,230,237,142,0,0,1,6,0,0,0,237,87,0,0,0
57,Sherman V,65,0,4,5,45,139,177,0,47,50,60,0,60,0,0,0,26,64,38,38,103,64,64,21,51,38,38,76,51,51,18,0,0,0,0,0,0,0,42,0,11,38,12,8,93,44,47,119,77,9971,0,4,0,0,5,4,3,0,8,3,230,1,3,0,0,1,6,0,0,0,38,30,0,0,0
58,IIC Firefly,91,50,4,4,38,139,177,0,24,40,60,0,60,0,0,0,22,51,38,38,90,51,64,22,51,38,38,95,51,51,22,0,0,0,0,0,0,0,51,0,5,28,12,8,92,44,45,195,77,7768,0,4,12,0,5,0,7,0,8,3,230,249,143,0,0,1,6,0,0,0,239,81,0,0,0
59,VC Firefly,91,50,4,4,38,140,177,0,24,40,60,0,60,0,0,0,26,64,38,38,90,51,64,21,64,38,38,97,51,51,18,0,0,0,0,0,0,0,42,0,11,28,12,8,90,44,47,223,77,648,0,4,12,0,5,0,7,0,8,3,230,1,3,0,0,1,6,0,0,0,38,1,0,0,0
60,Achilles IIC,79,0,3,5,38,140,0,0,12,22,60,0,0,0,0,0,30,51,25,25,57,25,25,0,72,38,38,103,64,64,22,0,0,0,0,0,0,0,48,38,38,45,15,0,90,44,49,201,77,621,0,4,8,0,6,0,7,0,6,4,228,249,72,0,0,1,2,0,0,0,14,4,0,0,0
61,Wolverine,79,0,3,5,51,140,0,0,18,22,60,0,0,0,0,0,30,51,21,21,57,25,25,0,51,38,38,95,51,51,22,0,0,0,0,0,0,0,52,38,38,45,15,30,91,43,44,137,77,389,0,4,0,0,7,0,4,0,6,4,228,1,0,0,0,1,7,0,0,0,39,39,0,0,0
62,Bren Carrier AT,19,0,2,2,208,148,0,134,0,0,60,0,0,0,0,40,30,12,12,12,14,12,12,0,51,38,38,95,51,51,18,0,0,0,0,0,0,0,14,0,8,0,0,0,71,38,43,32,77,9038,0,2,0,0,9,0,2,0,108,2,124,251,250,0,0,1,1,0,0,0,241,2,0,0,0
63,Matilda I,63,0,2,2,100,0,0,0,90,0,0,0,0,0,0,0,10,60,54,45,66,60,20,14,64,38,38,103,64,64,21,0,0,0,0,0,0,0,22,0,0,5,18,18,12,39,40,60,77,7713,0,4,0,0,9,0,2,0,4,3,226,1,1,0,0,1,2,0,0,0,38,39,0,0,0
64,Matilda II,63,72,3,4,20,179,0,0,0,93,60,0,0,0,0,0,14,78,70,55,82,75,75,18,64,38,38,103,64,64,21,0,0,0,0,0,0,0,28,0,25,11,12,0,90,39,45,82,77,638,0,4,0,0,6,0,3,0,8,4,226,251,145,0,0,1,9,0,0,0,219,13,0,0,0
65,Matilda III CS,38,72,3,4,35,179,0,0,10,0,60,0,0,0,0,0,16,78,70,55,82,75,75,18,51,38,38,90,51,64,22,0,0,0,0,0,0,0,28,0,25,11,12,0,93,41,43,66,77,654,0,2,0,0,5,0,0,0,6,3,226,1,2,0,0,1,5,0,0,0,38,32,0,0,0
66,Valentine I/II,63,70,3,3,20,179,0,0,0,79,60,0,0,0,0,0,16,60,60,31,65,65,65,14,64,38,38,90,51,64,21,0,0,0,0,0,0,0,17,6,24,18,8,8,80,41,43,69,77,9972,0,4,0,0,5,0,3,0,8,3,226,251,138,0,0,1,6,0,0,0,123,57,0,0,0
67,Valentine III/V,63,70,3,4,20,179,0,0,0,79,60,0,0,0,0,0,16,54,54,31,68,54,65,14,51,25,25,57,25,25,0,0,0,0,0,0,0,0,17,6,24,18,8,8,80,41,43,70,77,639,0,4,0,0,6,0,3,0,8,3,226,1,2,0,0,1,11,0,0,0,2,30,0,0,0
68,Valentine IX,63,0,3,3,81,0,0,0,16,37,0,0,0,0,0,0,18,62,54,31,74,45,65,14,51,21,21,57,25,25,0,0,0,0,0,0,0,0,17,6,24,18,12,8,81,42,43,88,77,9973,0,4,0,0,5,0,3,0,8,4,226,252,149,0,0,1,10,0,0,0,124,160,0,0,0
69,Valentine XI,63,0,3,3,105,179,0,0,25,35,60,0,0,0,0,0,18,62,54,31,74,45,65,14,12,12,12,14,12,12,0,0,0,0,0,0,0,0,17,6,24,18,12,8,91,43,49,111,77,9974,0,4,0,0,5,0,4,0,8,4,226,1,2,0,0,1,10,0,0,0,2,2,0,0,0
70,Churchill I,63,72,3,5,20,179,0,35,0,150,60,0,0,0,58,0,16,95,76,64,89,89,89,22,60,54,45,66,60,20,14,0,0,0,0,0,0,0,25,0,8,0,8,8,92,42,42,108,77,9975,0,4,0,0,6,0,3,0,4,5,228,252,0,0,0,1,8,0,0,0,116,154,0,0,0
71,Churchill III,63,72,3,5,29,179,0,130,0,84,60,0,0,0,60,0,14,95,76,64,89,89,89,22,78,70,55,82,75,75,18,0,0,0,0,0,0,0,25,0,8,0,8,8,90,42,44,97,77,9977,0,4,0,0,6,0,3,0,8,5,228,1,0,0,0,1,10,0,0,0,2,3,0,0,0
72,Churchill IV,91,72,3,5,81,179,0,130,0,66,60,0,0,0,60,0,14,95,76,64,89,89,89,22,78,70,55,82,75,75,18,0,0,0,0,0,0,0,25,0,8,0,8,8,90,42,45,110,77,9978,0,4,18,0,6,0,3,0,8,5,228,238,0,0,0,1,10,0,0,0,107,155,0,0,0
73,Churchill IV,63,72,3,5,81,179,0,130,0,66,60,0,0,0,60,0,14,95,76,64,89,89,89,22,60,60,31,65,65,65,14,0,0,0,0,0,0,0,25,0,8,0,8,8,90,42,45,110,77,9978,0,4,18,0,6,0,3,0,8,5,228,1,0,0,0,1,10,0,0,0,2,3,0,0,0
74,Churchill V CS,15,72,3,5,67,179,0,130,35,0,60,0,0,0,60,0,14,95,76,64,89,89,89,22,54,54,31,68,54,65,14,0,0,0,0,0,0,0,25,0,8,0,8,8,90,44,49,102,77,656,0,4,0,12,5,0,3,0,6,5,228,238,0,0,0,0,6,0,0,0,105,56,0,0,0
75,Churchill VI,63,72,3,5,105,179,0,130,48,38,60,0,0,0,60,0,12,95,76,64,89,89,89,22,62,54,31,74,45,65,14,0,0,0,0,0,0,0,25,0,8,0,8,8,90,44,49,132,77,9979,0,4,0,0,6,0,4,0,8,5,228,1,0,0,0,1,6,0,0,0,2,30,0,0,0
76,Churchill VII,14,72,3,5,105,179,0,130,40,44,60,0,0,0,60,0,12,152,85,50,152,95,95,22,62,54,31,74,45,65,14,0,0,0,0,0,0,0,10,0,8,0,0,0,90,44,49,136,77,624,0,4,0,0,6,0,4,0,8,5,228,253,0,0,0,0,7,0,0,0,125,163,0,0,0
77,Churchill VIII,15,72,3,5,67,179,0,130,35,0,60,0,0,0,60,0,12,152,85,50,152,95,95,22,95,76,64,89,89,89,22,0,0,0,0,0,0,0,10,0,8,0,0,0,90,44,49,110,77,659,0,4,0,12,5,0,3,0,6,5,228,1,0,0,0,1,6,0,0,0,2,2,0,0,0
78,Platoon Leader,7,0,1,6,242,87,154,0,40,0,10,0,40,0,0,0,9,0,0,0,0,0,0,0,95,76,64,89,89,89,22,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,49,12,77,7791,0,0,0,0,9,0,0,0,0,0,0,2,33,0,0,0,1,0,0,0,143,244,0,0,0
79,AEC Dorchester,59,50,4,8,124,0,0,0,50,0,0,0,0,0,0,0,21,12,12,12,12,12,12,4,95,76,64,89,89,89,22,0,0,0,0,0,0,0,15,0,0,0,0,0,90,39,45,15,77,668,0,0,0,0,9,0,0,0,6,5,228,2,1,0,0,0,1,0,0,0,2,30,0,0,0
80,Scorpion,36,72,4,4,21,179,0,0,0,93,60,0,0,0,0,0,12,78,70,55,82,75,75,18,95,76,64,89,89,89,22,0,0,0,0,0,0,0,28,0,25,11,12,0,90,42,43,81,77,9959,0,4,0,0,5,0,3,0,0,3,228,28,0,0,0,0,10,0,0,0,235,239,0,0,0
81,Sherman Crab,36,50,4,5,45,140,177,0,47,50,60,0,60,0,0,0,20,51,38,38,95,51,51,18,95,76,64,89,89,89,22,0,0,0,0,0,0,0,56,0,5,28,15,8,90,44,49,128,77,9980,0,4,0,0,5,4,3,0,0,3,230,2,0,0,0,0,1,0,0,0,38,3,0,0,0
82,Churchill AVRE,37,72,3,5,43,179,0,130,6,0,60,0,0,0,60,0,14,95,76,64,255,89,89,22,95,76,64,89,89,89,22,0,0,0,0,0,0,0,25,0,8,0,8,8,92,44,49,72,77,9960,0,4,0,0,2,0,0,0,0,4,228,117,0,0,0,0,3,0,0,0,134,163,0,0,0
