rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,arm.B07,arm.B08,arm.B09,arm.B10,arm.B11,arm.B12,arm.B13,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,end_mo,smkdev,start_mo,B83,B84,B85,B86,text,sound,B89,B90
11,T-60E,95,50,2,2,8,171,0,0,60,0,60,0,0,0,0,0,28,35,25,25,32,25,25,10,15,9,11,10,10,10,0,0,0,0,0,0,0,0,30,0,33,35,35,35,22,42,44,55,81,74,0,4,0,0,9,0,2,0,6,2,226,461,0,0,0,3,0,0,0,0,74,0,0,0
12,T-70,95,0,2,2,18,171,0,0,40,60,60,0,0,0,0,0,28,45,16,16,60,35,35,10,9,9,9,9,9,9,6,0,0,0,0,0,0,0,60,0,30,30,20,30,21,42,49,66,81,75,0,4,4,0,4,0,2,0,6,2,226,454,0,0,0,4,0,0,0,0,75,0,0,0
13,T-26E M39,63,50,3,3,18,184,171,0,90,90,60,0,60,0,0,0,21,25,25,25,25,25,25,10,9,9,6,4,4,4,4,0,0,0,0,0,0,0,28,0,81,72,72,72,10,39,42,64,81,73,0,4,0,0,4,0,2,0,6,2,226,113,0,0,0,6,0,0,0,0,73,0,0,0
14,T-34 M41+,13,0,3,4,51,171,0,129,44,33,60,0,0,0,60,0,35,57,50,45,69,62,52,20,10,10,9,10,10,10,6,0,0,0,0,0,0,0,60,40,47,30,24,30,22,41,42,106,81,154,0,4,0,0,4,0,3,0,8,4,228,465,0,0,0,10,0,0,0,0,154,0,0,0
15,T-26 M33,63,50,3,3,18,172,171,0,60,76,60,0,60,0,0,0,21,15,15,15,15,15,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,81,0,0,0,10,33,41,45,81,65,0,4,0,0,4,0,2,0,6,2,226,453,0,0,0,1,0,0,0,0,65,0,0,0
16,BT-2 M32,12,60,3,3,172,172,171,0,90,0,60,0,60,0,0,0,32,13,13,10,13,13,13,10,37,37,25,37,15,15,12,0,0,0,0,0,0,0,60,0,0,0,0,0,12,32,40,30,81,8163,0,4,0,0,9,0,2,0,6,3,226,450,0,0,0,1,0,0,0,0,8163,0,0,0
17,BT-2 M33,12,60,3,3,113,171,0,0,32,60,60,0,0,0,0,0,32,13,13,10,13,13,13,10,20,15,13,25,25,25,10,0,0,0,0,0,0,0,60,0,0,30,0,0,11,32,41,38,81,8164,0,4,0,0,5,0,2,0,6,3,226,450,0,0,0,6,0,0,0,0,8164,0,0,0
18,BT-5,12,60,3,3,18,171,0,0,50,65,60,0,0,0,0,0,34,13,13,10,13,13,13,10,35,25,25,32,25,25,10,0,0,0,0,0,0,0,60,0,0,30,0,0,10,33,42,44,81,152,0,4,0,0,4,0,2,0,8,3,226,27,0,0,0,1,0,0,0,0,152,0,0,0
19,BT-7 M35,12,0,3,3,18,184,0,229,72,100,60,0,0,0,60,0,38,22,13,13,15,15,13,10,45,16,16,60,35,35,10,0,0,0,0,0,0,0,60,0,55,30,0,0,11,36,40,51,81,71,0,4,0,0,4,0,2,0,8,3,226,451,0,0,0,1,0,0,0,0,71,0,0,0
20,Scout Patrul,58,0,0,4,7,88,87,0,60,0,0,2,8,0,0,0,10,0,0,0,0,0,0,0,25,25,25,25,25,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,45,12,81,8184,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1006,0,0,0
21,BT-7M,12,50,3,3,18,184,172,229,88,100,60,0,60,0,60,0,38,22,15,10,15,15,15,10,57,50,45,69,62,52,20,0,0,0,0,0,0,0,60,0,55,30,12,15,12,38,42,55,81,71,0,4,0,0,4,0,2,0,8,3,226,451,0,0,0,12,0,0,0,0,71,0,0,0
22,BT-7A,15,50,3,3,49,184,171,0,20,20,60,0,60,0,0,0,38,22,15,10,15,15,15,8,15,15,15,15,15,15,10,0,0,0,0,0,0,0,60,0,55,0,0,0,22,38,42,37,81,72,0,4,0,0,4,0,1,0,8,3,226,452,0,0,0,12,0,0,0,0,72,0,0,0
23,M3L Stuart,105,50,3,4,16,139,177,131,20,50,60,0,60,0,60,0,32,44,25,25,56,25,25,13,13,13,10,13,13,13,10,0,0,0,0,0,0,0,33,0,16,10,0,0,12,42,45,64,81,8150,0,4,0,0,6,0,2,0,6,2,226,481,0,0,0,7,0,0,0,0,8150,0,0,0
24,T-28E,14,52,4,6,59,184,172,171,45,25,60,0,60,0,60,0,18,72,34,34,52,34,34,8,13,13,10,13,13,13,10,0,0,0,0,0,0,0,20,0,0,18,18,18,91,40,43,72,81,63,0,4,0,0,6,0,2,0,10,4,230,462,0,0,0,3,0,0,0,0,63,0,0,0
25,T-34 M40,91,50,3,4,50,171,0,129,50,27,60,0,0,0,60,0,36,47,40,45,53,45,45,16,13,13,10,13,13,13,10,0,0,0,0,0,0,0,60,40,47,30,30,30,11,40,41,79,81,83,0,4,0,0,4,0,2,0,8,3,228,464,0,0,0,7,0,0,0,0,83,0,0,0
26,T-34 M41,91,50,3,4,51,171,0,129,44,33,60,0,0,0,60,0,36,47,40,45,52,52,52,20,22,13,13,15,15,13,10,0,0,0,0,0,0,0,60,40,47,30,30,30,20,41,42,97,81,154,0,4,0,0,4,0,3,0,8,4,228,465,0,0,0,2,0,0,0,0,154,0,0,0
27,T-34 M43,91,50,3,4,245,171,0,129,50,45,60,0,0,0,60,0,36,47,60,45,72,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,47,33,24,20,40,42,49,113,81,84,0,4,2,0,6,0,3,0,8,4,228,71,0,0,0,10,0,0,0,0,84,0,0,0
28,T-34/85 ,91,50,4,5,90,171,0,129,30,23,60,0,0,0,60,0,33,47,60,45,90,75,60,20,22,15,10,15,15,15,10,0,0,0,0,0,0,0,60,40,47,30,20,10,61,44,49,153,81,85,0,4,2,0,5,0,5,0,8,4,230,463,0,0,0,2,0,0,0,0,85,0,0,0
29,T-44,91,50,4,4,90,171,0,229,24,28,60,0,0,0,60,0,28,90,75,45,120,90,75,20,22,15,10,15,15,15,8,0,0,0,0,0,0,0,45,0,0,30,20,10,72,45,49,169,81,8121,0,4,6,0,5,0,5,0,8,5,228,862,0,0,1,5,0,0,0,0,8121,0,0,0
30,T-28 M34,91,52,4,6,61,171,172,172,48,22,60,0,60,0,60,0,22,30,20,20,20,20,20,10,44,25,25,56,25,25,13,0,0,0,0,0,0,0,20,0,15,0,0,0,42,34,41,49,81,76,0,4,0,0,7,0,1,0,10,4,230,462,0,0,0,1,0,0,0,0,76,0,0,0
31,T-28 M38,91,52,4,6,59,184,172,171,40,30,60,0,60,0,60,0,20,30,20,20,20,20,20,10,72,34,34,52,34,34,8,0,0,0,0,0,0,0,20,0,15,15,0,0,61,38,42,57,81,63,0,4,0,0,6,0,2,0,10,4,230,462,0,0,0,2,0,0,0,0,63,0,0,0
32,T-35,92,52,6,11,34,171,18,18,96,0,60,0,50,63,50,63,16,30,20,20,20,20,20,10,47,40,45,53,45,45,16,0,0,0,0,0,0,0,15,0,26,0,0,0,62,33,41,85,81,77,0,4,0,0,7,0,1,0,12,4,232,468,0,0,0,10,0,0,0,0,77,0,0,0
33,KV-1 M39,14,50,4,5,50,171,0,129,50,61,60,0,0,0,60,0,22,75,75,65,88,75,75,30,47,40,45,52,52,52,20,0,0,0,0,0,0,0,32,0,50,30,15,15,42,40,41,98,81,78,0,4,0,0,5,0,2,0,10,5,230,466,0,0,0,3,0,0,0,0,78,0,0,0
34,KV-1 M40,14,0,4,5,63,171,0,129,50,64,60,0,0,0,60,0,20,75,75,65,98,75,75,40,47,60,45,72,52,52,20,0,0,0,0,0,0,0,32,0,50,30,15,15,51,40,42,111,81,8190,0,4,0,0,5,0,3,0,10,5,230,466,0,0,0,6,0,0,0,0,8190,0,0,0
35,KV-1 M41,14,0,4,5,217,171,0,129,50,64,60,0,0,0,60,0,18,105,95,60,120,105,75,40,47,60,45,90,75,60,20,0,0,0,0,0,0,0,32,0,50,36,15,15,51,41,43,135,81,79,0,4,0,0,5,0,3,0,10,5,230,467,0,0,0,8,0,0,0,0,79,0,0,0
36,KV-2,14,70,5,6,66,171,0,129,36,0,60,0,0,0,60,0,14,75,75,60,75,75,75,40,90,75,45,120,90,75,20,0,0,0,0,0,0,0,32,0,50,30,0,0,12,40,42,69,81,81,0,4,0,0,2,0,2,0,8,4,232,470,0,0,0,5,0,0,0,0,81,0,0,0
37,KV-85,14,0,4,4,58,171,0,229,34,30,60,0,0,0,60,0,22,75,60,60,100,100,100,30,30,20,20,20,20,20,10,0,0,0,0,0,0,0,32,0,50,30,18,30,72,43,44,156,81,80,0,4,4,0,5,0,4,0,10,5,230,469,0,0,0,10,0,0,0,0,80,0,0,0
38,IS-2 ,14,70,4,4,75,141,171,229,18,10,60,0,60,0,60,0,24,120,90,60,100,100,100,30,30,20,20,20,20,20,10,0,0,0,0,0,0,0,36,15,49,32,18,30,71,44,49,222,81,82,0,4,0,0,4,0,5,0,10,5,230,869,0,0,0,2,0,0,0,0,82,0,0,0
39,IS-3,14,72,5,4,75,141,171,0,18,10,60,0,60,0,0,0,22,120,90,60,135,125,120,26,30,20,20,20,20,20,10,0,0,0,0,0,0,0,62,45,48,47,45,35,81,45,49,250,81,159,0,4,0,0,4,0,6,0,10,6,230,848,0,0,0,6,0,0,0,0,159,0,0,0
40,IS-2M,14,70,4,4,75,141,171,229,18,10,60,0,60,0,60,0,24,120,90,60,100,90,90,30,75,75,65,88,75,75,30,0,0,0,0,0,0,0,60,15,49,20,18,30,81,44,49,230,81,292,0,4,0,0,4,0,6,0,10,6,230,869,0,0,0,5,0,0,0,0,82,0,0,0
41,KV-1s,14,0,4,5,217,171,0,129,57,57,60,0,0,0,60,0,24,75,60,60,82,75,75,40,75,75,65,98,75,75,40,0,0,0,0,0,0,0,32,0,50,30,15,15,51,42,49,118,81,298,0,4,0,0,5,0,3,0,10,4,230,466,0,0,0,11,0,0,0,0,298,0,0,0
42,KV-1e  ,14,70,4,5,63,171,0,129,46,68,60,0,0,0,60,0,18,110,120,75,132,120,120,40,105,95,60,120,105,75,40,0,0,0,0,0,0,0,32,0,50,30,15,15,51,41,42,136,81,294,0,4,0,0,5,0,3,0,10,5,230,466,0,0,0,6,0,0,0,0,294,0,0,0
43,KV-8s,17,0,4,5,18,107,0,129,60,50,60,0,0,0,60,0,26,75,60,60,82,75,75,40,75,75,60,75,75,75,40,0,0,0,0,0,0,0,30,0,50,30,15,15,52,43,43,129,81,8158,0,4,6,0,6,0,2,0,0,4,230,37,0,0,0,1,0,0,0,0,8158,0,0,0
44,T-40s,95,50,2,2,8,171,0,0,60,0,60,0,0,0,0,0,28,15,15,9,20,20,20,6,75,60,60,100,100,100,30,0,0,0,0,0,0,0,30,22,0,25,25,25,11,41,43,43,81,64,0,4,0,0,8,0,2,0,6,3,226,103,0,0,0,9,0,0,0,0,64,0,0,0
45,T-54,91,50,4,4,234,141,171,229,12,22,60,0,60,0,60,0,24,100,80,60,135,125,120,30,120,90,60,100,100,100,30,0,0,0,0,0,0,0,45,0,0,47,45,35,72,48,49,217,81,11005,0,4,6,0,5,0,4,0,8,5,228,628,0,0,1,1,0,0,0,0,11005,0,0,0
46,SU-76i,60,50,3,4,217,0,0,0,15,36,0,0,0,0,0,0,23,60,30,50,50,30,30,11,120,90,60,135,125,120,26,0,0,0,0,0,0,0,2,0,10,40,21,0,72,43,45,80,81,8124,0,4,0,0,4,0,3,0,6,5,226,872,0,0,0,9,0,0,0,0,8124,0,0,0
47,SU-76,60,50,3,4,54,0,0,0,20,40,0,0,0,0,0,0,27,35,15,10,25,15,10,10,120,90,60,100,90,90,30,0,0,0,0,0,0,0,60,0,0,25,0,0,31,43,43,60,81,86,0,4,0,0,4,0,3,0,4,2,226,163,0,0,0,1,0,0,0,0,86,0,0,0
48,SU-57,60,60,2,5,27,141,0,0,0,46,90,0,0,0,0,0,31,12,7,7,14,7,7,0,75,60,60,82,75,75,40,0,0,0,0,0,0,0,24,0,0,22,0,0,32,42,49,67,81,8142,0,4,4,0,7,0,3,0,2,2,226,865,0,0,0,7,0,0,0,0,8142,0,0,0
49,ZiS-30,60,60,2,5,27,0,0,129,0,20,0,0,0,0,60,0,22,10,7,7,7,0,0,0,110,120,75,132,120,120,40,0,0,0,0,0,0,0,20,0,0,22,0,0,32,41,42,39,81,164,0,4,0,0,7,0,3,0,0,2,226,850,0,0,0,9,0,0,0,0,164,0,0,0
50,SU-76,39,50,3,4,54,0,0,0,40,20,0,0,0,0,0,0,27,35,15,10,25,15,10,10,75,60,60,82,75,75,40,0,0,0,0,0,0,0,60,0,0,25,0,0,31,43,43,60,81,86,0,4,0,0,4,0,3,0,4,2,226,163,0,0,0,1,0,0,0,0,86,0,0,0
51,SU-76M,39,50,3,4,54,0,0,0,40,20,0,0,0,0,0,0,27,35,15,10,25,15,0,0,15,15,9,20,20,20,6,0,0,0,0,0,0,0,60,0,0,25,0,0,31,43,49,59,81,86,0,4,0,0,4,0,3,0,4,2,226,455,0,0,0,7,0,0,0,0,86,0,0,0
52,Gruppa Guard,73,0,1,10,199,153,98,87,60,0,0,10,60,0,12,0,10,0,0,0,0,0,0,0,100,80,60,135,125,120,30,0,0,0,0,0,0,0,0,0,0,0,0,0,41,48,49,40,81,8110,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8115,0,0,0
53,SU-122,39,50,3,5,76,0,0,0,32,0,0,0,0,0,0,0,33,45,45,45,45,45,45,20,60,30,50,50,30,30,11,0,0,0,0,0,0,0,50,40,47,50,20,0,31,43,49,72,81,90,0,4,0,8,3,0,2,0,8,3,226,474,0,0,0,1,0,0,0,0,90,0,0,0
54,SU-152,39,50,3,5,81,0,0,0,14,6,0,0,0,0,0,0,31,60,60,60,75,60,60,30,35,15,10,25,15,10,10,0,0,0,0,0,0,0,70,0,50,30,25,10,31,43,49,107,81,91,0,4,0,0,3,0,2,0,8,4,230,459,0,0,0,7,0,0,0,0,91,0,0,0
55,ISU-152,39,0,4,5,81,141,0,0,12,8,60,0,0,0,0,0,20,90,90,64,90,75,60,30,12,7,7,14,7,7,0,0,0,0,0,0,0,0,42,0,44,45,15,0,71,44,49,132,81,92,0,4,0,0,3,0,2,0,10,5,230,460,0,0,0,1,0,0,0,0,92,0,0,0
56,SU-85,60,50,3,4,208,0,0,0,20,28,0,0,0,0,0,0,33,45,45,45,45,45,45,20,10,7,7,7,0,0,0,0,0,0,0,0,0,0,50,48,48,55,20,0,71,43,44,131,81,87,0,4,0,0,4,0,5,0,8,3,226,456,0,0,0,8,0,0,0,0,87,0,0,0
57,SU-100,61,50,3,4,69,0,0,0,16,17,0,0,0,0,0,0,31,75,45,45,75,45,45,20,35,15,10,25,15,10,10,0,0,0,0,0,0,0,50,43,47,55,20,0,72,44,49,152,81,88,0,4,0,0,4,0,5,0,8,4,228,457,0,0,0,11,0,0,0,0,88,0,0,0
58,ISU-122,61,0,4,5,209,141,0,0,12,18,60,0,0,0,0,0,22,90,90,64,90,75,60,30,35,15,10,25,15,0,0,0,0,0,0,0,0,0,42,0,44,45,15,0,70,44,49,203,81,89,0,4,0,0,4,0,6,0,8,5,230,458,0,0,0,2,0,0,0,0,89,0,0,0
59,IS-1,14,70,4,4,58,171,0,229,20,39,60,0,0,0,60,0,26,120,90,60,100,100,100,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,49,30,18,30,62,43,44,158,81,96,0,4,0,0,4,0,4,0,10,4,230,471,0,0,0,12,0,0,0,0,96,0,0,0
60,Matilda II,105,72,3,4,249,179,0,0,0,93,60,0,0,0,0,0,14,78,70,55,82,75,75,18,45,45,45,45,45,45,20,0,0,0,0,0,0,0,28,0,25,11,12,0,52,41,43,80,81,8151,0,4,0,0,6,0,3,0,8,4,226,495,0,0,1,11,0,0,0,0,8151,0,0,0
61,Churchill III,105,72,3,5,29,179,0,130,0,84,60,0,0,0,60,0,14,95,76,64,89,89,89,22,60,60,60,75,60,60,30,0,0,0,0,0,0,0,25,0,8,0,8,8,52,43,43,96,81,8156,0,4,0,0,6,0,3,0,8,5,228,888,0,0,1,6,0,0,0,0,8156,108,0,0
62,OT-133E,17,60,3,3,104,171,0,129,40,0,60,0,0,0,60,0,18,25,18,18,25,18,18,10,90,90,64,90,75,60,30,0,0,0,0,0,0,0,15,23,9,30,0,0,12,40,42,53,81,161,0,4,0,0,5,0,2,0,0,1,226,193,0,0,0,2,0,0,0,0,161,0,0,0
63,Valentine III/V,105,70,3,4,249,179,0,0,0,79,60,0,0,0,0,0,16,54,54,31,68,54,65,14,45,45,45,45,45,45,20,0,0,0,0,0,0,0,17,6,24,18,8,8,51,41,44,65,81,8143,0,4,0,0,4,0,3,0,8,3,228,483,0,0,1,12,0,0,0,0,8143,0,0,0
64,T-34 M42,91,70,3,4,245,171,0,129,55,42,60,0,0,0,60,0,34,47,45,45,69,52,52,20,75,45,45,75,45,45,20,0,0,0,0,0,0,0,60,40,47,38,24,20,51,42,43,106,81,173,0,4,0,0,5,0,3,0,8,3,228,877,0,0,0,3,0,0,0,0,173,0,0,0
65,M3 Lee,105,60,4,6,205,177,177,42,20,108,60,0,60,0,16,20,20,51,38,38,57,57,57,18,90,90,64,90,75,60,30,0,0,0,0,0,0,0,35,0,17,47,15,15,12,42,43,113,81,8152,0,4,0,0,7,0,2,0,6,3,230,480,0,0,0,4,0,0,0,0,8152,0,0,0
66,M4A2 Sherman ,105,70,4,5,45,177,0,131,57,40,60,0,0,0,60,0,26,51,38,38,95,51,51,18,120,90,60,100,100,100,30,0,0,0,0,0,0,0,42,0,11,28,12,8,11,42,44,100,81,8149,0,4,0,0,5,0,3,0,8,3,230,479,0,0,1,11,0,0,0,0,8153,0,0,0
67,M4A2 Sherman+ ,105,70,4,5,45,184,177,131,40,57,60,0,60,0,60,0,26,51,38,38,95,51,51,18,78,70,55,82,75,75,18,0,0,0,0,0,0,0,42,0,11,28,12,8,11,44,44,103,81,8149,0,4,0,0,5,0,3,0,8,3,230,479,0,0,1,7,0,0,0,0,8153,0,0,0
68,M9 Halftrack,104,0,3,3,141,184,0,0,60,0,60,0,0,0,0,0,40,15,8,8,16,8,8,0,95,76,64,89,89,89,22,0,0,0,0,0,0,0,24,0,0,22,0,0,23,43,49,31,81,438,0,1,0,0,9,0,1,0,110,3,226,948,0,0,0,2,0,0,0,0,438,0,0,0
69,OT-130,17,60,3,3,104,171,0,0,28,0,60,0,0,0,0,0,21,15,15,15,15,15,15,10,25,18,18,25,18,18,10,0,0,0,0,0,0,0,18,23,9,30,18,18,12,38,41,45,81,524,0,4,0,0,5,0,2,0,0,1,226,192,0,0,0,8,0,0,0,0,524,0,0,0
70,OT-34,17,50,4,4,51,171,0,107,34,23,60,0,0,0,24,0,32,47,40,45,52,52,52,20,54,54,31,68,54,65,14,0,0,0,0,0,0,0,60,40,47,30,30,30,21,42,49,111,81,8133,0,4,0,0,4,0,2,0,0,2,228,464,0,0,0,6,0,0,0,0,154,0,0,0
71,KV-8,17,0,4,5,18,107,171,129,22,66,92,0,60,0,60,0,20,105,105,60,105,105,75,40,47,45,45,69,52,52,20,0,0,0,0,0,0,0,30,0,50,30,15,15,51,42,43,150,81,8158,0,4,0,0,7,0,2,0,0,5,230,466,0,0,0,3,0,0,0,0,8158,0,0,0
72,PT-34,36,50,3,4,245,171,0,129,75,21,60,0,0,0,60,0,28,45,45,45,52,52,52,20,51,38,38,57,57,57,18,0,0,0,0,0,0,0,60,40,47,30,20,20,80,43,49,111,81,8131,0,4,4,0,4,0,3,0,8,4,228,863,0,0,1,10,0,0,0,0,8125,0,0,0
73,Capt Pz III,93,0,3,5,25,155,0,6,24,35,60,0,0,0,60,0,24,33,33,30,42,30,30,12,51,38,38,95,51,51,18,0,0,0,0,0,0,0,21,0,10,26,25,0,42,42,43,81,81,8169,0,4,0,0,6,0,3,0,8,3,228,7,0,0,1,1,0,0,0,0,8169,0,0,0
74,Capt Pz IV,93,40,4,5,46,155,0,6,32,33,60,0,0,0,60,0,24,71,33,20,66,30,30,10,51,38,38,95,51,51,18,0,0,0,0,0,0,0,12,0,11,23,26,10,42,42,45,98,81,8170,0,4,0,0,5,0,3,0,8,4,228,11,0,0,1,8,0,0,0,0,8170,0,0,0
75,GAZ-AA-4M,30,0,2,4,115,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,15,8,8,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,42,20,81,186,0,4,0,0,9,0,2,0,0,1,228,851,0,0,0,1,0,0,0,0,186,0,0,0
76,GAZ-AA-25,30,0,4,6,210,0,0,0,50,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,15,15,15,15,15,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,49,28,81,8101,0,4,0,0,9,0,2,0,0,1,228,852,0,0,0,1,0,0,0,0,8101,0,0,0
77,ZSU-M17,22,50,3,4,215,0,0,0,60,0,0,0,0,0,0,0,36,12,7,7,14,7,7,0,47,40,45,52,52,52,20,0,0,0,0,0,0,0,24,0,0,22,0,0,92,44,49,45,81,8223,0,4,0,0,9,0,2,0,0,3,226,866,0,0,0,4,0,0,0,0,8223,0,0,0
78,ZSU-37,22,50,3,4,11,0,0,0,60,65,0,0,0,0,0,0,28,35,15,15,25,15,15,0,105,105,60,105,105,75,40,0,0,0,0,0,0,0,60,0,0,12,18,0,42,43,49,66,81,8126,0,4,0,0,6,0,3,0,4,3,226,871,0,0,0,11,0,0,0,0,8126,0,0,0
79,GAZ-M1 Emka,26,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,45,45,45,52,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,42,8,81,8141,0,0,0,0,9,0,0,0,106,1,224,979,0,0,0,1,0,0,0,0,8141,0,0,0
80,GAZ-M1 FO,57,0,2,2,114,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,33,33,30,42,30,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,92,35,49,19,81,8141,0,0,0,0,9,0,0,0,0,1,224,979,0,0,0,1,0,0,0,0,1005,0,0,0
81,Jeep,26,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,71,33,20,66,30,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,51,42,49,15,81,442,0,0,0,0,9,0,0,0,105,1,105,899,0,0,0,1,0,0,0,0,442,105,0,0
82,GAZ-67 Skaut,32,0,2,2,4,0,0,0,30,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,43,49,14,81,306,0,0,0,0,9,0,0,0,8,1,224,853,0,0,0,7,0,0,0,0,306,0,0,0
83,GAZ-67 FO,57,0,2,3,114,0,0,0,60,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,49,20,81,8138,0,0,0,0,9,0,0,0,0,1,224,853,0,0,0,7,0,0,0,0,1005,0,0,0
