rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,arm.B07,arm.B08,arm.B09,arm.B10,arm.B11,arm.B12,arm.B13,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,end_mo,smkdev,start_mo,B83,B84,B85,B86,text,sound,B89,B90
36,Ju 87B Stuka,44,0,3,2,161,241,239,239,30,2,1,0,2,0,2,0,4,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,47,64,73,145,0,4,0,0,9,0,1,0,0,0,255,812,0,0,0,6,0,0,0,0,145,0,0,0
37,Bunker,0,70,2,10,213,100,100,95,50,0,60,0,90,0,50,0,0,60,60,60,20,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,43,67,73,120,0,0,0,0,9,0,5,0,0,3,255,679,0,0,0,1,0,0,0,0,0,0,0,0
38,Bunker,0,70,2,10,213,5,5,3,50,0,60,0,90,0,50,0,0,60,60,60,20,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,47,67,73,120,0,0,0,0,9,0,5,0,0,3,255,679,0,0,0,1,0,0,0,0,0,0,0,0
39,Ammo Dump,66,0,6,20,213,87,114,0,50,0,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,49,135,73,9919,0,0,0,0,9,0,0,0,0,0,255,649,0,0,0,1,0,0,0,0,9919,0,0,0
40,ATM Trupa,2,0,0,2,86,215,0,0,0,4,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,49,7,73,7308,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,Command Post,68,0,5,20,213,87,114,0,50,0,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,47,137,73,7303,0,0,0,0,9,0,0,0,0,1,255,648,0,0,0,1,0,0,0,0,7303,0,0,0
42,PTRD Trupa,2,0,0,2,136,9,0,0,0,40,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,16,73,5805,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5805,0,0,0
43,T-IV G,91,40,3,5,46,155,0,6,42,37,60,0,0,0,60,0,24,71,33,20,66,30,30,10,11,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,11,23,26,10,91,42,45,105,73,11,0,4,2,0,5,0,3,0,8,3,228,734,0,0,0,10,0,0,0,0,11,0,0,0
44,T-IV J,91,41,3,5,47,155,151,6,35,47,60,0,6,0,60,0,24,85,33,20,66,30,30,16,60,60,60,20,120,120,180,0,0,0,0,0,0,0,12,0,10,23,25,15,91,44,45,115,73,13,0,4,2,0,5,0,4,0,8,4,228,737,0,0,0,6,0,0,0,0,13,0,0,0
45,47mm AT Gun,6,0,1,6,21,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,60,60,20,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,44,23,73,7227,0,3,0,0,7,0,2,0,0,0,106,55,0,0,0,1,0,0,0,0,7227,0,0,0
46,75mm AT Gun,6,0,1,6,185,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,49,46,73,7325,0,3,0,0,6,0,3,0,0,0,106,57,0,0,0,4,0,0,0,0,7325,0,0,0
47,75mm AT Gun,6,0,1,6,184,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,45,29,73,9144,0,3,0,0,6,0,2,0,0,0,106,58,0,0,0,10,0,0,0,0,9144,0,0,0
48,45mm AT Gun,6,0,1,3,18,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42,44,23,73,7326,0,3,0,0,7,0,2,0,0,0,103,54,0,0,0,4,0,0,0,0,7326,0,0,0
49,47mm AT Gun,6,0,1,4,22,0,0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,44,14,73,7667,0,3,0,0,7,0,2,0,0,0,104,55,0,0,0,1,0,0,0,0,7667,0,0,0
50,Pionieri,102,0,1,10,216,87,95,183,50,0,10,0,50,0,4,0,9,0,0,0,0,0,0,0,71,33,20,66,30,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,40,26,73,7302,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7302,0,0,0
51,Flame Trupa,51,0,0,2,82,9,0,0,4,0,50,0,0,0,0,0,9,0,0,0,0,0,0,0,85,33,20,66,30,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,49,12,73,8172,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7302,0,0,0
52,R-1 Tankette,95,0,2,2,248,0,95,0,90,0,0,0,50,0,0,0,28,8,6,4,12,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,12,37,49,10,73,7309,0,4,0,0,5,0,2,0,0,2,224,805,0,0,0,1,0,0,0,0,7309,0,0,0
53,TACAM R-2,60,0,2,4,51,156,0,0,21,9,60,0,0,0,0,0,20,25,15,15,20,15,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,49,15,25,25,72,44,45,66,73,7317,0,4,0,0,5,0,3,0,6,3,226,803,0,0,0,7,0,0,0,0,7317,0,0,0
54,OA vz.30s,88,0,2,3,249,0,249,249,50,0,0,0,50,0,50,0,36,5,5,3,6,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,12,12,12,30,39,44,21,73,1512,0,4,0,0,9,0,2,0,2,3,226,804,0,0,0,3,0,0,0,0,1512,0,0,0
55,SdKfz 251/1 HT,24,0,3,3,138,0,0,0,90,0,0,0,0,0,0,0,36,15,8,8,19,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,33,22,35,33,91,42,44,20,73,43,0,1,0,0,9,0,1,0,10,3,226,436,0,0,0,10,0,0,0,0,43,0,0,0
56,SdKfz 251/9,96,0,3,4,41,138,0,0,30,10,60,0,0,0,0,0,36,15,8,8,14,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,33,22,35,33,91,42,44,52,73,7057,0,4,0,4,5,0,2,0,5,2,226,727,0,0,0,10,0,0,0,0,7057,0,0,0
57,SdKfz 11,97,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,44,14,73,7434,0,0,0,0,9,0,0,0,110,3,226,791,0,0,0,1,0,0,0,0,7434,0,0,0
58,105mm Howitzer,9,0,2,8,71,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,36,49,39,73,67,0,2,0,0,5,0,1,0,0,0,108,656,0,0,0,1,0,0,0,0,67,0,0,0
59,150mm Howitzer,9,0,2,10,79,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,12,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,92,36,49,54,73,7321,0,2,0,0,4,0,1,0,0,0,210,665,0,0,0,1,0,0,0,0,7321,0,0,0
60,75mm Inf Gun,62,0,1,6,32,0,0,0,40,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,25,15,15,20,15,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,44,23,73,375,0,2,0,10,9,0,1,0,0,0,106,651,0,0,0,1,0,0,0,0,375,0,0,0
61,25mm FlaK Gun,8,0,1,6,210,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,6,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52,39,49,17,73,555,0,3,0,0,9,0,2,0,0,0,106,658,0,0,0,1,0,0,0,0,0,0,0,0
62,37mm FlaK Gun,8,0,1,6,11,0,0,0,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,8,19,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,49,36,73,7327,0,3,0,0,8,0,3,0,0,0,106,659,0,0,0,7,0,0,0,0,7327,0,0,0
63,75mm FlaK Gun,8,0,3,8,186,0,0,0,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,8,14,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,36,44,70,73,7329,0,4,0,0,6,0,5,0,0,0,208,62,0,0,0,1,0,0,0,0,7329,0,0,0
64,88mm FlaK Gun,16,0,3,11,59,0,0,0,45,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,41,45,104,73,53,0,4,0,0,5,0,6,0,0,0,211,667,0,0,0,7,0,0,0,0,53,0,0,0
65,FT (37mm),63,0,2,2,12,0,0,0,50,50,0,0,0,0,0,0,6,8,8,6,10,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,11,30,43,22,73,230,0,4,0,0,7,0,2,0,6,1,224,615,0,0,0,1,0,0,0,0,230,0,0,0
66,Schwimmwagen,33,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,47,10,73,7019,0,0,0,0,9,0,0,0,4,2,105,784,2,0,0,3,0,0,0,0,7019,0,0,0
67,T-34/85,13,50,4,5,58,171,0,129,20,25,60,0,0,0,60,0,31,47,60,45,90,75,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,47,30,20,10,41,44,49,159,73,85,0,4,4,0,5,0,5,0,8,4,230,463,0,0,1,8,0,0,0,0,85,0,0,0
68,Hvy AAMG,8,0,1,6,140,0,0,0,70,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,44,16,73,7861,0,2,0,0,9,0,2,0,0,0,106,664,0,0,0,7,0,0,0,0,7861,0,0,0
69,MG Trupa,4,0,0,4,42,87,246,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,49,21,73,7336,0,2,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7336,0,0,0
70,Hs 129B,44,0,4,4,166,228,168,241,30,2,30,2,13,1,1,0,3,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,49,56,73,189,0,4,0,0,9,0,1,0,0,0,255,809,0,0,0,8,0,0,0,0,189,0,0,0
71,BA-20,88,60,2,2,172,0,0,0,90,0,0,0,0,0,0,0,32,9,6,6,9,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,10,12,17,17,31,36,45,19,73,8188,0,4,0,0,9,0,2,0,0,2,226,868,0,0,0,1,0,0,0,0,8188,0,0,0
72,Ju 52/3m g7e,78,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,8,8,6,10,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,44,35,73,7011,0,0,0,0,6,0,0,0,18,0,255,811,0,0,0,6,0,0,0,0,7011,0,0,0
73,ISU-122,61,0,4,5,207,141,0,0,12,18,60,0,0,0,0,0,22,90,90,64,90,75,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,44,45,15,0,70,44,49,197,73,89,0,4,0,0,4,0,6,0,8,5,230,458,0,0,0,8,0,0,0,0,89,0,0,0
74,Bf 109E-7,44,0,3,1,238,188,241,0,10,1,15,2,1,0,0,0,5,10,0,0,0,0,0,0,47,60,45,90,75,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,46,64,73,7339,0,4,0,0,9,0,1,0,0,0,255,813,0,0,0,2,0,0,0,0,7339,0,0,0
75,Bf 110G-4,44,0,3,3,238,166,0,0,30,4,15,2,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,43,45,73,148,0,4,0,0,9,0,1,0,0,0,255,815,0,0,0,8,0,0,0,0,148,0,0,0
76,I.A.R.80A,44,0,3,1,191,0,0,0,30,6,0,0,0,0,0,0,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,49,38,73,7307,0,4,0,0,9,0,1,0,0,0,255,816,0,0,0,1,0,0,0,0,7307,0,0,0
77,I.A.R.81,44,0,3,1,191,241,239,0,30,6,1,0,2,0,0,0,4,10,0,0,0,0,0,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,41,45,56,73,7313,0,4,0,0,9,0,1,0,0,0,255,816,0,0,0,10,0,0,0,0,7313,0,0,0
78,I.A.R.81B,44,0,3,1,191,193,241,0,30,4,15,2,1,0,0,0,4,10,1,0,0,0,0,1,9,6,6,9,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,49,54,73,7313,0,4,0,0,9,0,1,0,0,0,255,816,0,0,0,11,0,0,0,0,7313,0,0,0
79,I.A.R.81C,44,0,3,1,191,166,241,239,30,4,15,2,1,0,2,0,4,10,1,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,49,63,73,7313,0,4,0,0,9,0,1,0,0,0,255,816,0,0,0,8,0,0,0,0,7313,0,0,0
80,Airborne Trupa,72,0,1,10,213,87,95,0,50,0,10,0,50,0,0,0,10,0,0,0,0,0,0,0,90,90,64,90,75,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,42,19,73,7424,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
81,I.A.R.80,44,0,3,1,191,0,0,0,30,4,0,0,0,0,0,0,4,10,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,41,45,38,73,7307,0,4,0,0,9,0,1,0,0,0,255,816,0,0,0,1,0,0,0,0,7307,0,0,0
82,Opel Blitz,27,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,45,13,73,46,0,0,0,0,9,0,0,0,112,4,228,398,0,0,0,7,0,0,0,0,46,0,0,0
