rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,X1,X2,X3,X4,X5,X6,X7
141,12.7 DShK AAMG,4,0,4,1,20,20,15,36,160,0,0,0,333,0,0,0,0,0,0,0
142,20mm Solothurn,2,0,2,2,0,32,1,32,60,0,0,0,665,0,0,0,0,0,0,0
143,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,7.62 M1891/30 ,1,0,1,1,0,0,5,60,80,0,0,0,0,0,0,0,0,0,0,0
147,20mm CA Mle39,4,0,222,2,11,35,13,40,160,0,0,0,477,0,0,0,0,0,0,0
148,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,7.92mm vz30 BMG,5,0,3,1,0,0,8,28,32,0,0,0,0,0,0,0,0,0,0,0
152,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,7.92mm MG34 CMG,5,0,2,1,0,0,11,48,120,0,0,0,546,0,0,0,0,0,0,0
156,9mm MP38/40 SMG,2,0,1,1,0,0,3,8,12,0,0,0,558,0,0,0,0,0,0,0
157,7.92mm Kar 98k,1,0,1,1,0,0,1,16,48,0,0,0,567,0,0,0,0,0,0,0
158,9mm MP38/40 SMG,1,0,1,1,0,0,3,8,12,0,0,0,558,0,0,0,0,0,0,0
159,7.62mm ShKAS MG,11,0,0,1,10,1,10,24,24,0,0,0,0,0,0,0,0,0,0,0
160,7.92mm Kar 98k,2,0,1,1,0,0,1,16,48,0,0,0,567,0,0,0,0,0,0,0
161,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,37mm NS-37 Gun,11,0,0,2,40,0,6,20,24,0,0,0,0,0,0,0,0,0,0,0
167,20mm Cannon,11,0,0,2,25,0,6,20,24,0,0,0,0,0,0,0,0,0,0,0
168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,7.62mm DT CMG,5,0,2,1,0,0,9,40,100,0,0,0,606,0,0,0,0,0,0,0
172,7.62mm DT TMG,5,0,2,1,0,0,9,40,100,0,0,0,606,0,0,0,0,0,0,0
173,82mm RS-82 Rkt,11,0,0,6,32,0,10,0,24,0,0,0,0,0,0,0,0,0,0,0
174,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,.30cal CMG,5,0,2,1,0,0,9,48,120,0,0,0,525,0,0,0,0,0,0,0
178,7.92mm M24,1,0,1,1,0,0,1,12,40,0,0,0,0,0,0,0,0,0,0,0
179,7.9mm Besa CMG,5,0,2,1,0,0,9,48,120,0,0,0,0,0,0,0,0,0,0,0
180,7.92mm M24,2,0,1,1,0,0,1,12,40,0,0,0,0,0,0,0,0,0,0,0
181,250 lb Bomb,11,0,0,20,75,0,29,16,4,0,0,0,0,0,0,0,0,0,0,0
182,500 lb Bomb,11,0,0,21,100,0,41,12,4,0,0,0,0,0,0,0,0,0,0,0
183,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,85mm ZiS-S-53,6,0,9,5,34,144,7,104,209,142,175,0,731,0,0,0,0,0,0,0
186,Explosives,2,0,2,8,150,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0
187,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Lt Naval Gun,10,0,99,8,54,0,14,28,227,0,0,0,0,0,0,0,0,0,0,0
190,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,7.92mm Kar 98k,2,0,1,1,0,0,1,16,24,0,0,0,567,0,0,0,0,0,0,0
200,Bayonet,1,0,1,1,0,0,4,4,4,0,0,0,725,0,0,0,0,0,0,0
201,7.62mm Mosin/30,1,0,1,1,0,0,1,16,24,0,0,0,597,0,0,0,0,0,0,0
202,7.92mm Kar 98k,1,0,1,1,0,0,1,16,24,0,0,0,567,0,0,0,0,0,0,0
203,7.62mm Mosin/38,1,0,1,1,0,0,1,16,40,0,0,0,597,0,0,0,0,0,0,0
204,7.92mm M24,1,0,1,1,0,0,1,12,24,0,0,0,0,0,0,0,0,0,0,0
205,75mm StuK40L/43,6,0,8,4,26,135,5,60,206,128,173,0,0,0,0,0,0,0,0,0
206,76mm M33 AA,4,0,8,4,52,105,6,68,209,0,0,0,0,0,0,0,0,0,0,0
207,76.2mm ZiS-3Sh,6,0,8,4,26,85,6,64,160,80,130,75,0,0,0,0,0,0,0,0
208,85mm D-5S Gun,6,0,9,5,35,142,7,104,208,142,175,0,0,0,0,0,0,0,0,0
209,20mm KwK38 Hglf,4,0,222,2,12,38,14,48,96,64,63,0,477,0,0,0,0,0,0,0
210,7.92mm M24,2,0,1,1,0,0,1,12,24,0,0,0,0,0,0,0,0,0,0,0
211,7.62mm Mosin/30,2,0,1,1,0,0,1,16,24,0,0,0,597,0,0,0,0,0,0,0
212,7.5mm FM31 CMG,5,0,2,1,0,0,9,28,100,0,0,0,0,0,0,0,0,0,0,0
213,7.62mm Mosin/38,2,0,1,1,0,0,1,16,40,0,0,0,597,0,0,0,0,0,0,0
214,7.62mm Mosin/38,2,0,1,1,0,0,1,16,24,0,0,0,597,0,0,0,0,0,0,0
215,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,37mm SA18 Gun,5,0,6,2,10,32,2,40,100,0,0,0,0,0,0,0,0,0,0,0
218,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,37mm vz.34 A3,5,0,6,2,10,39,3,40,160,40,57,0,0,0,0,0,0,0,0,0
220,76.2mm PP obr27,6,0,8,4,22,45,6,36,100,0,0,0,0,0,0,0,0,0,0,0
221,75mm PaK40/1,6,0,8,4,27,140,5,84,207,144,178,0,0,0,0,0,0,0,0,0
222,8mm Twin Mt BMG,5,0,3,1,0,0,15,40,40,0,0,0,420,0,0,0,0,0,0,0
223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,8mm Breda CMG,5,0,3,1,0,0,9,44,120,0,0,0,420,0,0,0,0,0,0,0
226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,20/65mm m35,5,0,222,2,12,38,14,56,80,48,63,0,477,0,0,0,0,0,0,0
228,37/45mm Gun,5,0,6,2,12,40,2,44,160,72,58,0,0,0,0,0,0,0,0,0
229,Misc Small Arms,1,0,1,1,0,0,2,8,12,0,0,0,662,0,0,0,0,0,0,0
230,76.2mm Model 36,6,0,8,4,26,90,6,48,207,0,0,0,0,0,0,0,0,0,0,0
231,7.92mm ZBR30LMG,2,0,3,1,0,0,7,36,64,0,0,0,0,0,0,0,0,0,0,0
232,7.92mm ZBR30x2,2,0,3,1,0,0,14,36,64,0,0,0,0,0,0,0,0,0,0,0
233,13.2mm BMG,5,0,3,1,21,21,13,20,40,0,0,0,513,0,0,0,0,0,0,0
234,8mm M14 Schwz,3,0,4,1,0,0,13,44,80,0,0,0,453,0,0,0,0,0,0,0
235,.45 M3 SMG,1,0,1,1,0,0,3,4,8,0,0,0,408,0,0,0,0,0,0,0
236,.45 M3 SMG,2,0,1,1,0,0,3,4,8,0,0,0,408,0,0,0,0,0,0,0
237,100mm D-10T Gun,7,0,12,6,39,194,9,96,209,207,235,95,0,0,0,0,0,0,0,0
238,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,8mm FM14 TMG,5,0,2,1,0,0,9,40,120,0,0,0,0,0,0,0,0,0,0,0
242,.303 SMLE No.4,1,0,1,1,0,0,1,20,48,0,0,0,0,0,0,0,0,0,0,0
243,7.92mm ZB M1914,1,0,1,1,0,0,1,16,24,0,0,0,0,0,0,0,0,0,0,0
244,7.92mm ZB M1914,1,0,1,1,0,0,1,16,40,0,0,0,0,0,0,0,0,0,0,0
245,120mm M.11 FH,7,0,12,7,34,48,12,36,224,0,0,0,0,0,0,0,0,0,0,0
246,Bojni Knife,1,0,1,1,0,0,4,4,4,0,0,0,725,0,0,0,0,0,0,0
247,84mm M.22/24 AA,4,0,12,5,31,102,8,84,210,0,0,0,0,0,0,0,0,0,0,0
248,7.92mm ZB M1914,2,0,1,1,0,0,1,16,24,0,0,0,0,0,0,0,0,0,0,0
249,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
