rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,arm.B07,arm.B08,arm.B09,arm.B10,arm.B11,arm.B12,arm.B13,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,end_mo,smkdev,start_mo,B83,B84,B85,B86,text,sound,B89,B90
11,Autoblinda AB41,11,50,2,4,8,225,0,127,60,0,60,0,0,0,60,0,48,15,9,15,26,9,9,6,30,25,25,54,25,25,14,0,0,0,0,0,0,0,45,22,32,16,20,16,90,41,44,39,72,7223,0,4,0,0,8,0,2,0,0,4,226,266,0,0,0,3,0,0,0,0,7223,0,0,0
12,Ceirano 50 CM,28,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,39,27,72,410,0,0,0,0,9,0,0,0,223,5,226,1029,0,0,0,1,0,0,0,0,410,0,0,0
13,Fiat-Spa AS37,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,46,11,72,7872,0,0,0,0,9,0,0,0,14,4,226,92,0,0,0,1,0,0,0,0,7872,0,0,0
14,37mm AT Gun,6,0,1,4,13,230,0,0,20,40,40,0,0,0,0,0,4,0,0,0,0,0,0,0,34,15,15,37,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,41,23,72,7200,0,2,0,0,8,0,2,0,0,0,104,54,0,0,0,1,0,0,0,0,7200,0,0,0
15,37mm AA/AT,8,0,1,6,15,0,0,0,48,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,30,25,54,25,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,45,30,72,7201,0,3,0,0,8,0,2,0,0,0,106,54,0,0,0,1,0,0,0,0,7201,0,0,0
16,47mm AT Gun,6,0,1,6,20,0,0,0,20,42,0,0,0,0,0,0,4,0,0,0,0,0,0,0,70,45,25,70,20,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,42,29,72,491,0,3,0,8,7,0,2,0,0,0,106,55,0,0,0,1,0,0,0,0,491,0,0,0
17,20mm AT Gun,6,0,1,6,8,0,0,0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,25,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,43,13,72,7884,0,3,0,0,9,0,2,0,0,0,106,658,0,0,0,1,0,0,0,0,7884,0,0,0
18,90mm AA Gun,8,0,3,10,249,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,15,26,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,62,41,49,73,72,7885,0,3,0,0,5,0,5,0,0,0,210,62,0,0,0,6,0,0,0,0,7885,0,0,0
19,65mm Field Gun,62,0,1,6,31,0,0,0,35,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,45,18,72,7228,0,2,0,6,6,0,1,0,0,0,105,650,0,0,0,1,0,0,0,0,7228,0,0,0
20,Mortaio Sqd,5,0,1,4,56,230,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,34,49,28,72,7206,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,7206,0,0,0
21,HMG Squad,81,0,1,4,184,87,230,0,60,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,45,16,72,7371,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,295,0,0,0
22,ATR Squad,2,0,0,2,142,230,0,0,0,40,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,43,14,72,296,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,296,0,0,0
23,ENR Tank Hunter,2,0,0,2,89,223,0,0,0,6,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,46,12,72,7350,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,Fucile Squad,1,0,1,12,185,87,94,217,50,0,10,0,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,41,22,72,7854,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,7854,0,0,0
25,CCNN Blackshirt,108,0,1,10,185,87,94,217,40,0,8,0,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,43,19,72,7892,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7203,0,0,0
26,Fucile Squad,1,0,1,12,185,87,94,223,50,0,12,0,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,43,22,72,7865,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7865,0,0,0
27,Colonial Cavlry,3,0,2,15,185,230,88,0,50,0,40,0,50,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,41,25,72,7852,0,0,0,0,9,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,7852,0,0,0
28,Sharpshooter,45,0,0,1,146,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,49,16,72,7354,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,7354,0,0,0
29,75mm Howitzer,9,0,1,6,33,0,0,0,40,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,45,36,72,223,0,2,0,0,6,0,1,0,0,0,106,650,0,0,0,1,0,0,0,0,223,0,0,0
30,100mm Howitzer,9,0,2,8,70,0,0,0,50,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,42,50,72,7208,0,2,0,0,6,0,1,0,0,0,108,656,0,0,0,1,0,0,0,0,7208,0,0,0
31,105mm Howitzer,9,0,2,8,194,0,0,0,50,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,49,49,72,7209,0,2,0,8,5,0,1,0,0,0,108,656,0,0,0,1,0,0,0,0,7209,0,0,0
32,152mm Howitzer,9,0,2,10,111,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,49,57,72,7210,0,2,0,0,4,0,1,0,0,0,210,665,0,0,0,1,0,0,0,0,7210,0,0,0
33,Sm Naval Guns,111,0,3,99,189,189,189,189,40,0,40,0,40,0,40,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,49,101,72,908,0,0,0,0,10,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,908,0,0,0
34,Med Naval Guns,111,0,4,99,186,186,186,0,40,0,40,0,40,0,0,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,49,84,72,909,0,0,0,0,15,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,909,0,0,0
35,Lge Naval Guns,111,0,4,99,187,187,187,0,40,0,40,0,40,0,0,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,49,119,72,910,0,0,0,0,6,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,910,0,0,0
36,47mm (f) AT Gun,6,0,1,6,19,0,0,0,30,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,43,25,72,7227,0,3,0,0,7,0,2,0,0,0,106,55,0,0,0,6,0,0,0,0,7227,0,0,0
37,L3/33 II,95,60,2,2,0,0,228,0,0,0,0,0,60,0,0,0,25,13,13,13,17,13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,8,30,8,8,90,34,40,21,72,458,0,4,0,0,9,0,2,0,2,2,224,590,0,0,0,1,0,0,0,0,458,0,0,0
38,CR.42AS Falco,44,0,2,1,163,240,240,0,20,2,1,0,1,0,0,0,2,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,39,42,48,72,268,0,4,0,0,9,0,1,0,0,0,255,491,0,0,0,5,0,0,0,0,268,0,0,0
39,Pillbox ,0,70,2,12,31,31,1,226,40,20,40,20,90,0,40,0,0,105,76,51,38,76,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,15,15,90,30,33,186,72,9905,0,4,0,0,7,0,5,0,0,3,255,686,0,0,0,1,0,0,0,0,9905,0,0,0
40,AT Pillbox,0,70,2,12,29,31,184,112,0,80,60,0,90,0,40,0,0,105,76,51,38,76,51,38,99,99,99,99,99,99,99,0,0,0,0,0,0,0,15,15,15,0,15,15,90,46,49,141,72,9905,0,4,0,0,7,0,5,0,0,2,255,686,0,0,0,1,0,0,0,0,9905,0,0,0
41,AT Pillbox,0,70,2,12,20,31,184,207,60,60,30,0,90,0,40,0,0,105,76,51,38,76,51,38,99,99,99,99,99,99,99,0,0,0,0,0,0,0,15,15,15,0,15,15,90,34,45,139,72,9905,0,4,0,0,7,0,5,0,0,2,255,686,0,0,0,1,0,0,0,0,9905,0,0,0
42,Bunker,0,70,2,11,100,184,184,207,90,0,90,0,90,0,40,0,0,60,60,60,20,120,120,180,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,91,31,49,105,72,120,0,3,0,0,9,0,5,0,0,3,255,689,0,0,0,1,0,0,0,0,120,0,0,0
43,Airborne Sqd,72,0,1,12,216,86,95,87,50,0,0,6,50,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,45,33,72,7878,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,579,0,0,0
44,Munitions Depot,66,0,6,20,185,87,114,0,50,0,10,0,40,0,0,0,0,0,0,0,0,0,0,0,13,13,13,17,13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,49,136,72,9919,0,0,0,0,9,0,0,0,0,0,255,649,0,0,0,1,0,0,0,0,9919,0,0,0
45,Airborne Sqd,72,0,1,12,227,87,95,223,50,0,12,0,50,0,40,0,10,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41,43,26,72,579,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,579,0,0,0
46,Command Post,68,0,5,20,185,87,114,0,50,0,7,0,40,0,0,0,0,0,0,0,0,0,0,0,105,76,51,38,76,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,49,138,72,7366,0,0,0,0,9,0,0,0,0,1,255,648,0,0,0,1,0,0,0,0,7366,0,0,0
47,Fiat 508M FO,57,0,2,2,209,0,0,0,40,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,105,76,51,38,76,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,49,22,72,7215,0,1,0,0,9,0,1,0,0,1,224,1109,0,0,0,1,0,0,0,0,1005,0,0,0
48,Fiat 508 B/C,26,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,105,76,51,38,76,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,53,30,49,13,72,7216,0,0,0,0,9,0,0,0,106,4,224,126,0,0,0,1,0,0,0,0,7216,0,0,0
49,Armd Lt Mortaio,80,0,0,4,248,87,208,208,50,0,4,0,40,0,40,0,9,0,0,0,0,0,0,0,60,60,60,20,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,19,72,490,0,2,0,0,12,0,0,0,0,0,0,66,0,0,0,1,0,0,0,0,326,0,0,0
50,ENR Rifle Sqd,73,0,1,12,124,96,3,87,50,0,10,5,50,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,46,34,72,7853,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7292,0,0,0
51,Fiat Dovunque,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,49,28,72,7874,0,0,0,0,9,0,0,0,124,4,226,910,0,0,0,1,0,0,0,0,7217,0,0,0
52,Fiat-Spa 626N,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,45,23,72,7218,0,0,0,0,9,0,0,0,221,5,228,1093,0,0,0,1,0,0,0,0,7218,0,0,0
53,L3/35 (CV.35),95,60,2,2,0,0,222,0,0,0,0,0,69,0,0,0,28,13,13,13,16,13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,8,15,8,8,90,35,42,19,72,462,0,4,0,0,8,0,2,0,2,2,226,1105,0,0,0,1,0,0,0,0,7222,0,0,0
54,SMV M40 75/18,18,60,2,3,39,209,0,0,40,15,60,0,0,0,0,0,21,42,25,25,63,25,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,9,15,90,41,42,58,72,482,0,4,0,0,5,0,1,0,8,2,226,592,0,0,0,1,0,0,0,0,482,0,0,0
55,SMV M41 75/18,18,60,2,3,190,209,0,0,6,6,60,0,0,0,0,0,22,42,25,25,63,25,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,9,15,90,42,43,93,72,481,0,4,0,35,5,0,2,0,8,2,226,592,0,0,0,1,0,0,0,0,481,0,0,0
56,Autoblinda AB40,11,50,2,4,224,209,0,127,90,0,90,0,0,0,60,0,48,15,9,15,20,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,22,32,16,20,16,91,39,43,35,72,798,0,4,0,0,9,0,2,0,0,4,224,266,0,0,0,10,0,0,0,0,798,0,0,0
57,TL 37 Protetto,23,60,3,2,209,0,0,0,60,0,0,0,0,0,0,0,42,33,15,15,15,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,40,7,7,61,41,45,29,72,7871,0,1,0,0,9,0,1,0,112,2,224,70,0,0,0,5,0,0,0,0,7221,0,0,0
58,L3/38 (CV.38),95,60,2,2,0,0,233,0,0,0,0,0,60,0,0,0,28,13,13,13,16,13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,8,30,8,8,90,38,43,29,72,7875,0,4,0,0,9,0,2,0,2,2,226,591,0,0,0,3,0,0,0,0,7355,0,0,0
59,Autoblinda AB43,11,50,2,4,23,209,225,127,30,36,60,0,60,0,60,0,46,15,9,15,37,30,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,22,32,16,10,14,92,43,46,64,72,1019,0,4,0,8,4,0,2,0,4,4,224,266,0,0,0,3,0,0,0,0,1019,0,0,0
60,Autocannone 20,30,0,3,6,147,0,0,0,60,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,13,13,13,16,13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,60,35,45,33,72,7877,0,4,0,0,9,0,2,0,6,4,226,928,0,0,0,1,0,0,0,0,7877,0,0,0
61,Autocannone 75,30,0,3,8,231,0,0,0,35,35,0,0,0,0,0,0,18,0,0,0,0,0,0,0,42,25,25,63,25,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,51,35,41,63,72,7225,0,4,0,0,9,0,3,0,0,2,226,1061,0,0,0,1,0,0,0,0,7225,0,0,0
62,Autocannone 37,30,0,3,6,15,0,0,0,50,25,0,0,0,0,0,0,28,0,0,0,0,0,0,0,42,25,25,63,25,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,50,38,45,47,72,7226,0,4,0,0,9,0,2,0,3,2,228,260,0,0,0,3,0,0,0,0,7226,0,0,0
63,Autocannone 90,30,0,4,10,249,0,0,0,30,30,0,0,0,0,0,0,24,1,0,0,10,0,0,0,15,9,15,20,9,9,6,0,0,0,0,0,0,0,0,0,0,12,0,0,91,41,46,99,72,7863,0,4,0,0,5,0,5,0,0,4,226,1024,0,0,0,6,0,0,0,0,7204,0,0,0
64,75mm Inf Gun,62,0,1,6,32,0,0,0,35,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,15,15,15,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,43,24,72,7248,0,2,0,0,9,0,1,0,0,0,106,651,0,0,0,1,0,0,0,0,7248,0,0,0
65,L3 Flamma,17,60,2,2,0,0,108,206,0,0,0,0,20,0,60,0,20,13,13,13,16,13,13,5,13,13,13,16,13,13,5,0,0,0,0,0,0,0,10,0,8,15,8,8,91,35,44,44,72,459,0,4,0,0,6,0,2,0,0,2,226,1021,0,0,0,4,0,0,0,0,7213,0,0,0
66,Mc.202 Folgore,44,0,3,1,163,160,241,240,20,2,20,2,1,0,2,0,6,13,0,0,0,0,0,0,15,9,15,37,30,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,46,88,72,7230,0,4,0,0,9,0,1,0,0,0,255,1017,0,0,0,11,0,0,0,0,7230,0,0,0
67,Ba.65 A/80,44,0,3,2,163,160,241,239,20,2,20,2,1,0,4,0,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,39,41,60,72,7231,0,4,0,0,9,0,1,0,0,0,255,1014,0,0,0,9,0,0,0,0,7231,0,0,0
68,HMG Squad,81,0,0,4,106,87,230,0,60,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,46,49,34,72,419,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,419,0,0,0
69,HQ Compagnia ,101,0,1,9,114,87,0,0,40,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,49,13,72,584,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1007,0,0,0
70,CIL Co HQ,101,0,1,9,216,87,0,0,40,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,43,45,16,72,583,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1007,0,0,0
71,SM 81/T,78,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,49,48,72,7233,0,0,0,0,0,0,0,0,144,0,255,115,0,0,0,2,0,0,0,0,7233,0,0,0
72,Tank Hunters,2,0,0,3,85,114,0,0,0,4,40,0,0,0,0,0,10,0,0,0,0,0,0,0,13,13,13,16,13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,45,6,72,7855,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7855,0,0,0
73,Tank Hunters,2,0,0,3,86,114,0,0,0,6,40,0,0,0,0,0,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,45,8,72,7856,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7856,0,0,0
74,Ju 87B-2 Stuka,44,0,3,2,161,182,0,0,20,2,1,0,0,0,0,0,3,11,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,40,45,48,72,7236,0,4,0,0,9,0,1,0,0,0,255,1018,0,0,0,6,0,0,0,0,7236,0,0,0
75,88mm FlaK Gun,16,0,3,11,59,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,41,45,103,72,7256,0,4,0,0,5,0,6,0,0,0,211,667,0,0,0,6,0,0,0,0,7256,0,0,0
76,SMV M42 75/34,18,50,3,4,43,209,0,0,18,25,60,0,0,0,0,0,24,42,25,25,63,25,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,14,12,7,17,92,43,46,67,72,483,0,4,0,4,5,0,2,0,8,2,226,285,0,0,0,9,0,0,0,0,483,0,0,0
77,M43 75/46m (i),18,50,3,4,47,209,0,0,14,20,60,0,0,0,0,0,24,54,35,25,68,25,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,14,12,7,14,92,43,46,115,72,484,0,4,0,0,5,0,5,0,8,2,226,286,0,0,0,9,0,0,0,0,484,0,0,0
78,Fucile Squad,1,0,1,11,112,87,113,113,50,0,11,0,50,0,50,0,9,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,49,25,72,7269,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7269,0,0,0
79,Marine Sqd,106,0,1,12,192,87,94,217,50,0,12,0,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,41,20,72,7897,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7897,0,0,0
80,GGFF Rifle Sqd,99,0,1,10,185,86,94,87,50,0,0,6,50,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,43,23,72,7883,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,573,0,0,0
81,Marine Sqd,106,0,1,12,216,86,94,87,50,0,0,6,50,0,12,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,43,28,72,7896,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7896,0,0,0
82,HMG Squad,81,0,1,8,149,87,219,0,60,0,8,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,41,20,72,346,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,346,0,0,0
