id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
72,75,Cav AA Gun Sec ,0,average,1,platoon,5,*AI*,1930,1,1949,99,1,99,1,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0
73,75,Cav AA Gun Plt,0,average,1,platoon,5,*AI*,1930,1,1949,99,1,99,1,99,1,99,1,223,1,223,1,223,1,223,1,0,0,0,0
74,75,SPAA Section,0,average,1,platoon,2,artillery,1942,1,1949,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75,SPAA Battery,0,average,1,platoon,2,artillery,1942,1,1949,63,1,63,1,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0
76,75,Heavy Amphibs ,0,average,1,platoon,4,miscellaneous,1930,1,1949,215,1,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,75,Landing Crafts,0,average,1,platoon,4,miscellaneous,1935,1,1949,184,1,184,1,184,1,184,1,0,0,0,0,0,0,0,0,0,0,0,0
78,75,HQ,4,elite recon,1,platoon,4,miscellaneous,1930,1,1949,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,75,Ammo Dump,0,average,1,platoon,4,miscellaneous,1930,1,1949,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,75,Fortification,4,elite recon,1,platoon,5,*AI*,1930,1,1949,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,75,Caves (x3),4,elite recon,1,platoon,4,miscellaneous,1942,1,1949,197,1,197,1,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,75,Landing Craft,0,average,1,platoon,4,miscellaneous,1935,1,1949,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,75,Ammo Carrier,0,average,1,platoon,4,miscellaneous,1930,1,1949,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,75,Ammo Carriers,0,average,1,platoon,4,miscellaneous,1930,1,1949,238,1,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,75,Special Forces,4,elite recon,1,platoon,3,infantry,1942,1,1949,165,1,165,1,165,1,165,1,0,0,0,0,0,0,0,0,0,0,0,0
86,75,Wagon Section,0,average,1,platoon,4,miscellaneous,1930,1,1949,221,1,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,75,Infantry Plt B,0,average,1,platoon,3,infantry,1930,1,1949,134,1,144,1,144,1,144,1,175,1,0,0,0,0,0,0,0,0,0,0
88,75,Infantry Plt B-,0,average,1,platoon,3,infantry,1930,1,1949,134,1,147,1,147,1,147,1,0,0,0,0,0,0,0,0,0,0,0,0
89,75,Infantry Co B,1,recon,2,company,3,infantry,1930,1,1949,118,1,1087,1,1087,1,1087,1,0,0,0,0,0,0,0,0,0,0,0,0
90,75,Infantry Co B-,1,recon,2,company,3,infantry,1930,1,1949,118,1,1088,1,1088,1,1088,1,0,0,0,0,0,0,0,0,0,0,0,0
98,75,Assault Platoon,3,elite,1,platoon,3,infantry,1930,1,1949,53,1,56,1,56,1,160,1,162,1,175,1,0,0,0,0,0,0,0,0
99,75,Infantry Plt A,0,average,1,platoon,3,infantry,1930,1,1949,135,1,136,1,136,1,136,1,175,1,0,0,0,0,0,0,0,0,0,0
100,75,Infantry Plt A-,0,average,1,platoon,3,infantry,1930,1,1949,135,1,140,1,140,1,140,1,0,0,0,0,0,0,0,0,0,0,0,0
101,75,Infantry Plt A+,3,elite,1,platoon,3,infantry,1943,1,1949,135,1,139,1,138,1,138,1,126,1,0,0,0,0,0,0,0,0,0,0
102,75,Infantry Co A,1,recon,2,company,3,infantry,1930,1,1949,118,1,1099,1,1099,1,1099,1,1143,1,1110,1,0,0,0,0,0,0,0,0
103,75,Infantry Co A+,1,recon,2,company,3,infantry,1943,1,1949,118,1,1101,1,1101,1,1101,1,1143,1,1165,1,1172,1,1067,1,0,0,0,0
104,75,Infantry Co A-,4,elite recon,2,company,3,infantry,1930,1,1949,118,1,1100,1,1100,1,1100,1,1143,1,1110,1,0,0,0,0,0,0,0,0
105,75,Assault Company,4,elite recon,2,company,3,infantry,1930,1,1949,118,1,1098,1,1098,1,1098,1,1130,1,0,0,0,0,0,0,0,0,0,0
106,75,SNLF Platoon-,3,elite,1,platoon,3,infantry,1944,1,1945,151,1,159,1,159,1,159,1,0,0,0,0,0,0,0,0,0,0,0,0
107,75,Bicycle Platoon,0,average,1,platoon,3,infantry,1935,1,1942,61,1,61,1,61,1,61,1,0,0,0,0,0,0,0,0,0,0,0,0
108,75,Flame Teams,0,average,1,platoon,3,infantry,1941,1,1949,162,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,75,Knee Mortar Plt,2,dedicated artillery,1,platoon,2,artillery,1930,1,1940,53,1,175,1,175,1,175,1,0,0,0,0,0,0,0,0,0,0,0,0
110,75,Inf AT Section,3,elite,1,platoon,3,infantry,1930,1,1949,170,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,75,Inf AT Platoon,3,elite,1,platoon,3,infantry,1930,1,1949,170,1,170,1,170,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0
112,75,Lt Mortar Plt,2,dedicated artillery,1,platoon,2,artillery,1941,1,1949,53,1,177,1,177,1,177,1,0,0,0,0,0,0,0,0,0,0,0,0
113,75,Motorcycle Plt,1,recon,1,platoon,1,armor,1930,1,1938,229,1,229,1,229,1,229,1,0,0,0,0,0,0,0,0,0,0,0,0
114,75,Motorcycle Co,1,recon,2,company,1,armor,1930,1,1938,228,1,1113,1,1113,1,1113,1,1122,1,0,0,0,0,0,0,0,0,0,0
115,75,Paratroop Plt,3,elite,1,platoon,3,infantry,1942,1,1944,53,1,164,1,164,1,164,1,164,1,0,0,0,0,0,0,0,0,0,0
116,75,Paratroop Co,4,elite recon,2,company,3,infantry,1942,1,1944,118,1,1115,1,1115,1,1115,1,1119,1,1144,1,1111,1,0,0,0,0,0,0
117,75,Guerrilla Band,1,recon,1,platoon,3,infantry,1942,11,1945,59,1,59,1,59,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0
118,75,Guerrilla Force,1,recon,2,company,3,infantry,1942,11,1945,59,1,1117,1,1117,1,1117,1,1117,1,0,0,0,0,0,0,0,0,0,0
119,75,Engineer Sec,3,elite,1,platoon,3,infantry,1930,1,1949,160,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,75,Engineer Plt,0,average,1,platoon,3,infantry,1930,1,1949,55,1,161,1,160,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0
121,75,Landing Barges,1,recon,1,platoon,4,miscellaneous,1930,1,1949,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,75,M/C LMG Platoon,1,recon,1,platoon,5,*AI*,1930,1,1949,117,1,117,1,117,1,117,1,0,0,0,0,0,0,0,0,0,0,0,0
123,75,SNLF Platoon,3,elite,1,platoon,3,infantry,1930,1,1943,151,1,153,1,153,1,153,1,175,1,0,0,0,0,0,0,0,0,0,0
124,75,SNLF Company,4,elite recon,2,company,3,infantry,1930,1,1943,118,1,1123,1,1123,1,1123,1,1123,1,1143,1,0,0,0,0,0,0,0,0
125,75,SNLF Platoon,3,elite,1,platoon,3,infantry,1944,1,1945,151,1,159,1,159,1,159,1,174,1,0,0,0,0,0,0,0,0,0,0
126,75,SNLF Company,4,elite recon,2,company,3,infantry,1944,1,1945,118,1,1125,1,1125,1,1125,1,1110,1,0,0,0,0,0,0,0,0,0,0
127,75,SNLF Platoon,3,elite,1,platoon,3,infantry,1946,1,1949,152,1,158,1,158,1,158,1,173,1,0,0,0,0,0,0,0,0,0,0
128,75,SNLF Company,4,elite recon,2,company,3,infantry,1946,1,1949,118,1,1127,1,1127,1,1127,1,1112,1,0,0,0,0,0,0,0,0,0,0
129,75,SNLF Company-,4,elite recon,2,company,3,infantry,1944,1,1945,118,1,1106,1,1106,1,1106,1,0,0,0,0,0,0,0,0,0,0,0,0
130,75,Knee Mortar Grp,2,dedicated artillery,1,platoon,5,*AI*,1930,1,1949,53,1,185,1,185,1,185,1,0,0,0,0,0,0,0,0,0,0,0,0
131,75,Motorcycle Plt,1,recon,1,platoon,1,armor,1939,1,1949,228,1,228,1,228,1,228,1,0,0,0,0,0,0,0,0,0,0,0,0
132,75,Motorcycle Co,1,recon,2,company,1,armor,1939,1,1949,228,1,1131,1,1131,1,1131,1,1122,1,0,0,0,0,0,0,0,0,0,0
134,75,Lt Cavalry Plt,4,elite recon,1,platoon,3,infantry,1930,1,1939,231,1,231,1,231,1,231,1,0,0,0,0,0,0,0,0,0,0,0,0
135,75,Lt Cav Squadron,4,elite recon,2,company,3,infantry,1930,1,1939,231,1,1134,1,1134,1,1134,1,0,0,0,0,0,0,0,0,0,0,0,0
136,75,Cavalry Platoon,4,elite recon,1,platoon,3,infantry,1939,1,1943,233,1,233,1,233,1,233,1,232,1,0,0,0,0,0,0,0,0,0,0
137,75,Cavalry Company,4,elite recon,2,company,3,infantry,1939,1,1943,233,1,1136,1,1136,1,1136,1,1143,1,0,0,0,0,0,0,0,0,0,0
138,75,IND Cavalry Co,4,elite recon,2,company,3,infantry,1941,11,1943,232,1,1136,1,1136,1,1136,1,1142,1,1112,1,0,0,0,0,0,0,0,0
139,75,Scouts,1,recon,1,platoon,3,infantry,1930,1,1949,234,1,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,75,Sniper,4,elite recon,1,platoon,3,infantry,1937,1,1949,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,75,SNLF Company+,4,elite recon,2,company,3,infantry,1930,1,1945,118,1,1123,1,1123,1,1123,1,1123,1,1143,1,1110,1,0,0,0,0,0,0
142,75,HMG Plt Wagon,0,average,1,platoon,5,*AI*,1933,1,1945,174,1,174,1,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,75,HMG Section,0,average,1,platoon,3,infantry,1930,1,1949,174,1,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,75,HMG Platoon ,0,average,1,platoon,3,infantry,1930,1,1949,174,1,174,1,174,1,174,1,0,0,0,0,0,0,0,0,0,0,0,0
145,75,HMG Company A,1,recon,2,company,3,infantry,1930,1,1949,118,1,1144,1,1144,1,1144,1,0,0,0,0,0,0,0,0,0,0,0,0
146,75,HMG Company B,1,recon,2,company,3,infantry,1930,1,1949,118,1,1143,1,1143,1,1143,1,1143,1,0,0,0,0,0,0,0,0,0,0
147,75,IND Cav MG Co,1,recon,2,company,3,infantry,1941,12,1943,233,1,1142,1,1142,1,1142,1,1142,1,1168,1,1168,1,0,0,0,0,0,0
148,75,Mortar Section,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,125,1,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,75,Mortar Platoon,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,53,1,125,1,125,1,125,1,0,0,0,0,0,0,0,0,0,0,0,0
150,75,AT Gun Battery,0,average,1,platoon,2,artillery,1935,1,1943,72,1,72,1,72,1,72,1,0,0,0,0,0,0,0,0,0,0,0,0
151,75,Hvy Mortar Sec,0,average,1,platoon,2,artillery,1935,1,1949,127,1,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,75,Hvy Mortar Plt,0,average,1,platoon,2,artillery,1935,1,1949,53,1,127,1,127,1,127,1,0,0,0,0,0,0,0,0,0,0,0,0
153,75,Inf Gun Platoon,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,74,1,74,1,74,1,74,1,0,0,0,0,0,0,0,0,0,0,0,0
154,75,Artillery Btry,0,average,1,platoon,2,artillery,1930,1,1949,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,75,Artillery Btln,0,average,1,platoon,2,artillery,1930,1,1949,120,1,120,1,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,75,OB Rocket Btry,0,average,1,platoon,2,artillery,1944,6,1949,129,1,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,75,OB Rocket Btln,0,average,1,platoon,2,artillery,1944,6,1949,129,1,129,1,129,1,129,1,0,0,0,0,0,0,0,0,0,0,0,0
158,75,Destroyer,0,average,3,naval,2,artillery,1930,1,1945,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,75,Cruiser,0,average,3,naval,2,artillery,1930,7,1945,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,75,Battleship,0,average,3,naval,2,artillery,1930,1,1945,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,75,AI Infantry+,1,recon,1,platoon,5,*AI*,1930,1,1949,135,1,138,1,140,1,56,1,145,1,171,1,176,1,0,0,0,0,0,0
162,75,Caves (x2),4,elite recon,1,platoon,4,miscellaneous,1942,1,1949,197,1,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,75,Fortification,4,elite recon,1,platoon,4,miscellaneous,1930,1,1949,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,75,Infantry Gun,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,75,Inf Gun Section,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,74,1,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,75,AI Purchases+,1,recon,2,company,5,*AI*,1930,1,1949,118,1,1143,1,1172,1,1139,1,1140,1,1140,1,1140,1,1165,1,1173,1,1161,1
167,75,Cav Inf Gun Plt,2,dedicated artillery,1,platoon,5,*AI*,1930,1,1945,79,1,79,1,79,1,79,1,221,1,221,1,221,1,221,1,0,0,0,0
168,75,Cav AT Gun Plt,0,average,1,platoon,5,*AI*,1935,1,1945,72,1,72,1,72,1,72,1,221,1,221,1,221,1,221,1,0,0,0,0
169,75,AT Gun ,0,average,1,platoon,2,artillery,1935,1,1949,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,75,Motor AT Gun Co,1,recon,2,company,5,*AI*,1935,1,1949,134,1,240,1,1172,1,1172,1,1172,1,1056,1,1056,1,1056,1,0,0,0,0
171,75,Cav AT Gun Sec,0,average,1,platoon,5,*AI*,1935,1,1943,72,1,72,1,221,1,221,1,0,0,0,0,0,0,0,0,0,0,0,0
172,75,AT Gun Section,0,average,1,platoon,2,artillery,1935,1,1949,72,1,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,75,Howitzer ,0,average,1,platoon,2,artillery,1930,1,1949,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,75,Howitzer Sec,0,average,1,platoon,2,artillery,1930,1,1949,80,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,75,Coastal Defense,4,elite recon,2,company,5,*AI*,1930,1,1949,206,1,191,1,1176,1,1176,1,1176,1,1176,1,0,0,0,0,0,0,0,0
176,75,Shore Battery,4,elite recon,1,platoon,2,artillery,1930,1,1949,200,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,75,Fortifications,4,elite recon,1,platoon,4,miscellaneous,1930,1,1949,203,1,204,1,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,75,Inf Defenses,4,elite recon,1,platoon,4,miscellaneous,1930,1,1949,194,1,192,1,193,1,193,1,193,1,0,0,0,0,0,0,0,0,0,0
179,75,Fortified Area,4,elite recon,2,company,4,miscellaneous,1930,1,1949,206,1,188,1,1178,1,1178,1,1178,1,0,0,0,0,0,0,0,0,0,0
180,75,++ Forts/AI ++,4,elite recon,1,platoon,5,*AI*,1942,1,1949,189,1,190,1,192,1,192,1,193,1,197,1,197,1,198,1,199,1,205,1
181,75,Cave Complex,4,elite recon,2,company,4,miscellaneous,1942,1,1949,207,1,196,1,1162,1,1162,1,1162,1,0,0,0,0,0,0,0,0,0,0
182,75,Fortress,4,elite recon,1,platoon,5,*AI*,1930,1,1949,191,1,195,1,195,1,189,1,205,1,205,1,0,0,0,0,0,0,0,0
183,75,Fort Complex,4,elite recon,2,company,5,*AI*,1930,1,1949,206,1,1178,1,1182,1,1182,1,0,0,0,0,0,0,0,0,0,0,0,0
184,75,Cave (x1),4,elite recon,1,platoon,4,miscellaneous,1942,1,1949,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,75,Patrol Boat,0,average,1,platoon,1,armor,1930,1,1949,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,75,Patrol Boats,0,average,1,platoon,1,armor,1930,1,1949,178,1,178,1,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,75,Obs Post,4,elite recon,1,platoon,2,artillery,1930,1,1949,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,75,Track FO Veh,4,elite recon,1,platoon,2,artillery,1941,1,1945,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,75,Forward Obs,4,elite recon,1,platoon,2,artillery,1930,1,1949,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,75,FO Vehicle,4,elite recon,1,platoon,2,artillery,1935,1,1949,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,75,Scout Vehicles,1,recon,1,platoon,4,miscellaneous,1936,1,1945,230,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,75,Rocket Battery,2,dedicated artillery,1,platoon,2,artillery,1944,6,1949,100,1,100,1,100,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0
193,75,Rocket Section,2,dedicated artillery,1,platoon,2,artillery,1944,6,1949,100,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,75,Prime Mover Sec,0,average,1,platoon,4,miscellaneous,1932,1,1949,67,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
