rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,arm.B07,arm.B08,arm.B09,arm.B10,arm.B11,arm.B12,arm.B13,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,end_mo,smkdev,start_mo,B83,B84,B85,B86,text,sound,B89,B90
14,GAZ-A,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,45,45,45,45,45,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,11,44,49,17,87,169,0,0,0,0,9,0,0,0,114,4,226,873,0,0,0,11,0,0,0,0,169,0,0,0
15,YaG-6,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,15,9,15,26,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,44,49,34,87,165,0,0,0,0,9,0,0,0,233,5,228,874,0,0,0,11,0,0,0,0,165,0,0,0
16,20mm AA Gun,8,0,1,8,10,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,6,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,38,49,19,87,685,0,3,0,0,8,0,3,0,0,0,108,660,0,0,0,1,0,0,0,0,685,0,0,0
17,37mm AT Gun,6,0,1,5,228,248,0,0,20,40,40,0,0,0,0,0,4,0,0,0,0,0,0,0,15,9,11,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,41,23,87,374,0,2,0,0,8,0,2,0,0,0,105,54,0,0,0,1,0,0,0,0,374,0,0,0
18,45mm AT Gun,6,0,1,5,19,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,49,27,87,99,0,3,4,0,7,0,2,0,0,0,105,55,0,0,0,11,0,0,0,0,8726,0,0,0
19,47mm AT Gun,6,0,1,6,21,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41,44,23,87,7227,0,3,0,0,7,0,2,0,0,0,106,55,0,0,0,4,0,0,0,0,7227,0,0,0
20,76.2mm AT Gun,6,0,1,4,230,0,0,0,30,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,45,49,32,87,8135,0,3,0,0,6,0,2,0,0,0,104,656,0,0,0,1,0,0,0,0,8135,0,0,0
21,65mm M.06 IG,62,0,1,6,31,0,0,0,40,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,44,23,87,54,0,2,0,0,5,0,1,0,0,0,106,654,0,0,0,1,0,0,0,0,54,0,0,0
22,75mm M.28 IG,62,0,1,6,32,0,0,0,30,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,44,18,87,54,0,2,0,10,5,0,1,0,0,0,106,650,0,0,0,4,0,0,0,0,54,0,0,0
23,76.2mm Inf Gun,62,0,1,4,220,0,0,0,40,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,45,49,15,87,105,0,2,0,0,7,0,1,0,0,0,104,657,0,0,0,1,0,0,0,0,105,0,0,0
24,75mm AT Gun,6,0,1,6,34,0,0,0,20,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,42,49,53,87,50,0,3,6,0,6,0,4,0,0,0,106,57,0,0,0,11,0,0,0,0,50,0,0,0
25,37mm AT Gun,6,0,1,5,12,210,0,0,20,40,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,41,15,87,374,0,2,0,0,8,0,2,0,0,0,105,54,0,0,0,1,0,0,0,0,374,0,0,0
26,Mortar Squad,5,0,1,4,37,214,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,44,28,87,8177,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,6,0,0,0,0,8177,0,0,0
27,Mortar Squad,5,0,1,4,56,248,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,49,28,87,57,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,0,0,0,0
28,Lt Mortar Team,80,0,0,2,20,210,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,40,41,17,87,490,0,2,0,0,9,0,0,0,0,0,0,66,0,0,0,12,0,0,0,0,490,0,0,0
29,Hvy Mortar Sqd,82,0,1,5,72,210,0,0,50,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,44,45,21,87,9941,0,2,0,0,6,0,0,0,0,0,0,68,0,0,0,7,0,0,0,0,0,0,0,0
30,Hvy Mortar Sqd,82,0,1,5,73,214,0,0,50,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,44,49,31,87,103,0,2,0,0,6,0,0,0,0,0,0,68,0,0,0,11,0,0,0,0,103,0,0,0
31,76.2mm Howitzer,9,0,1,6,36,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,44,49,30,87,8134,0,2,0,0,6,0,1,0,0,0,106,657,0,0,0,12,0,0,0,0,8134,0,0,0
32,HMG Squad,81,0,0,4,234,87,248,0,60,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,42,21,87,7942,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7942,0,0,0
33,MG Squad,4,0,0,4,119,89,214,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,44,18,87,295,0,2,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,295,0,0,0
34,MG Squad,4,0,0,4,118,87,210,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,43,26,87,675,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,675,0,0,0
35,MG Squad,4,0,0,4,120,87,210,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,44,19,87,418,0,2,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,418,0,0,0
36,MG Squad,4,0,0,4,4,88,199,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,41,44,22,87,58,0,2,0,0,9,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,58,0,0,0
37,HMG Squad,81,0,0,4,122,89,211,0,60,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,49,24,87,108,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,108,0,0,0
38,HMG Squad,81,0,0,4,124,89,211,0,60,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,49,34,87,118,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,118,0,0,0
39,ATR Team,2,0,0,2,142,114,0,0,0,40,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,44,14,87,296,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,296,0,0,0
40,ATR Team,2,0,0,2,136,14,0,0,0,40,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,47,16,87,8111,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8111,0,0,0
41,Rifle Squad,1,0,1,10,204,87,231,0,50,0,10,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,41,25,87,8709,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,Partizani,71,0,1,10,244,85,87,0,40,0,0,5,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,43,21,87,8707,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8707,0,0,0
43,Partizani,71,0,1,10,244,85,94,87,40,0,0,5,50,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,42,44,24,87,8707,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8707,0,0,0
44,Partizani,71,0,1,10,204,87,97,82,40,0,5,0,50,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,44,23,87,8707,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8707,0,0,0
45,Partizani,71,0,1,10,157,88,82,0,40,0,6,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,44,22,87,8707,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8707,0,0,0
46,Partizani,71,0,1,10,235,90,87,0,40,0,0,5,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,49,22,87,8707,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8707,0,0,0
47,JANL Squad,1,0,1,10,25,86,6,89,50,0,0,4,50,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,49,22,87,8709,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
48,SMG Squad,108,0,1,10,5,85,6,89,50,0,0,5,50,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,49,24,87,8709,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
49,Lt Cavalry,3,0,2,10,244,112,0,0,50,0,40,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,41,19,87,204,0,0,0,0,9,0,0,0,0,0,255,0,2,0,0,1,0,0,0,0,0,0,0,0
50,Pioniri,20,0,1,10,158,88,186,0,50,0,8,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,45,24,87,8703,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,Pioniri,20,0,1,10,244,86,231,87,50,0,0,4,50,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,44,26,87,8703,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,Pioniri,20,0,1,10,5,84,6,89,50,0,0,4,50,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,49,30,87,8128,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,Sniper,45,0,0,1,146,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,49,20,87,7067,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
54,75mm FH Btry,10,0,1,24,33,33,33,33,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,44,73,87,221,0,2,0,0,8,0,0,0,0,0,255,650,0,0,0,1,0,0,0,0,221,0,0,0
55,100mm FH Btry,10,0,2,32,70,70,70,70,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,41,79,87,7947,0,2,0,0,6,0,0,0,0,0,255,656,0,0,0,1,0,0,0,0,7947,0,0,0
56,122mm FH Btry ,10,0,2,24,74,74,74,74,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,49,85,87,121,0,2,0,0,6,0,0,0,0,0,255,665,0,0,0,11,0,0,0,0,121,0,0,0
57,152mm FH Btry,10,0,2,44,80,80,80,80,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,49,92,87,106,0,2,0,0,5,0,0,0,0,0,255,665,0,0,0,11,0,0,0,0,106,0,0,0
58,AT Pillbox,0,70,2,12,21,234,234,87,20,40,90,0,90,0,20,0,0,60,60,60,20,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,44,91,87,9904,0,4,0,0,9,0,5,0,0,3,255,686,0,0,0,1,0,0,0,0,0,0,0,0
59,HMG Bunker,0,70,2,12,124,122,122,15,90,0,90,0,90,0,50,0,0,60,60,60,20,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,49,84,87,9907,0,3,0,0,9,0,5,0,0,3,255,300,0,0,0,1,0,0,0,0,0,0,0,0
60,Flame Team,51,0,0,2,83,211,0,0,4,0,50,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,49,12,87,8172,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61,Pioniri,20,0,1,10,244,87,231,82,50,0,8,0,50,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,44,25,87,8703,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,Pioniri,20,0,1,10,244,87,82,0,50,0,8,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,43,20,87,8703,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63,120mm FH Btry,10,0,1,20,245,245,245,245,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,44,81,87,411,0,2,0,0,6,0,0,0,0,0,255,657,0,0,0,1,0,0,0,0,411,0,0,0
64,150mm FH Btry,10,0,2,44,79,79,79,79,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,37,44,92,87,68,0,2,0,0,5,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,68,0,0,0
65,105mm FG Btry,10,0,2,32,71,71,71,71,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,60,60,60,20,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,92,36,44,81,87,67,0,2,0,0,6,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,67,0,0,0
66,155mm FH Btry,10,0,2,40,104,104,104,104,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,60,60,60,20,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,92,35,44,97,87,7614,0,2,0,0,5,0,0,0,0,0,255,663,0,0,0,1,0,0,0,0,0,0,0,0
67,Cetnici,70,0,1,10,204,87,246,0,40,0,10,0,30,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,41,18,87,8704,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8703,0,0,0
68,Praga RV,27,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,49,19,87,1526,0,0,0,0,9,0,0,0,118,4,228,751,0,0,0,4,0,0,0,0,1526,0,0,0
69,Guards Squad,73,0,1,10,204,8,231,87,50,0,6,0,50,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,41,20,87,8709,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,GAZ-AA-4M,30,0,2,4,115,0,0,0,90,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,49,22,87,186,0,4,0,0,9,0,2,0,2,1,226,851,0,0,0,11,0,0,0,0,186,0,0,0
71,20mm AA Gun,8,0,1,6,147,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,39,49,17,87,141,0,3,0,0,9,0,2,0,0,0,106,659,0,0,0,1,0,0,0,0,141,0,0,0
72,Proleteri,73,0,1,10,157,85,3,88,50,0,0,4,40,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,42,44,24,87,8709,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8709,0,0,0
73,Morris 15cwt,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,44,49,13,87,7744,0,0,0,0,9,0,0,0,110,4,226,903,0,0,0,7,0,0,0,0,7744,0,0,0
74,AEC Matador,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,49,23,87,337,0,0,0,0,9,0,0,0,222,5,228,911,0,0,0,7,0,0,0,0,337,0,0,0
75,Autoblinda AB41,88,50,2,4,227,225,0,127,60,0,60,0,0,0,60,0,48,15,9,15,26,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,22,32,16,20,16,13,44,49,30,87,286,0,4,0,0,8,0,2,0,0,4,226,266,0,0,0,6,0,0,0,0,286,0,0,0
76,Captured R-35,93,70,2,2,217,212,0,0,29,29,60,0,0,0,0,0,14,32,40,40,45,40,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,24,16,30,30,12,42,44,50,87,227,0,4,0,0,5,0,2,0,5,2,226,625,0,0,0,2,0,0,0,0,227,0,0,0
77,Captured H-39,93,70,2,2,217,212,0,0,15,30,60,0,0,0,0,0,22,40,40,40,40,40,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,30,16,28,30,12,41,44,52,87,696,0,4,0,0,5,0,2,0,5,2,226,576,0,0,0,9,0,0,0,0,696,0,0,0
78,Captured S-35,93,72,3,3,23,212,0,0,15,20,60,0,0,0,0,0,25,47,40,30,52,42,42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,30,11,23,24,12,42,44,68,87,232,0,4,0,0,6,0,2,0,6,3,228,883,0,0,0,2,0,0,0,0,232,0,0,0
79,Captured FT-17,93,60,2,2,217,0,0,0,25,10,0,0,0,0,0,0,8,16,12,10,22,12,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,20,12,10,14,12,42,44,25,87,230,0,4,0,0,5,0,2,0,0,2,226,626,0,0,0,2,0,0,0,0,230,0,0,0
80,Captured L3/38,93,60,2,2,0,0,233,0,0,0,0,0,30,0,0,0,28,13,13,13,16,13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,8,30,8,8,12,42,49,27,87,7875,0,4,0,0,9,0,2,0,0,2,224,591,0,0,0,2,0,0,0,0,7355,0,0,0
81,AEC Mk III,89,0,3,4,105,179,0,0,25,17,60,0,0,0,0,0,40,30,30,11,45,45,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,24,18,12,8,91,44,49,98,87,9955,0,4,0,0,6,0,4,0,4,3,226,833,0,0,1,11,0,0,0,0,679,0,0,0
82,Captured L3/35,93,60,2,2,0,0,222,0,0,0,0,0,60,0,0,0,28,13,13,13,16,13,13,5,15,9,15,26,9,9,6,0,0,0,0,0,0,0,30,0,8,15,8,8,12,42,49,19,87,462,0,4,0,0,8,0,2,0,2,2,226,1105,0,0,0,2,0,0,0,0,7222,0,0,0
83,M3A1 Stuart,12,50,2,4,16,139,177,131,44,83,60,0,60,0,60,0,34,44,25,25,56,25,25,13,32,40,40,45,40,40,13,0,0,0,0,0,0,0,33,0,16,10,0,0,91,44,45,78,87,8710,0,4,0,0,6,4,2,0,6,2,226,540,0,0,1,6,0,0,0,0,8710,0,0,0
