rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,movcl,swim,end_mo,smkdev,start_mo,sound,wpn1_snd,wpn2_snd,wpn3_snd,wpn4_snd,X1,X2,msound
11,Infantry Squad,1,0,1,10,157,89,106,87,50,0,0,5,50,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,45,25,29,2902,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,Sniper,45,0,0,1,146,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,49,20,29,7067,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,76,0,0,0,0
13,Sappers,20,0,1,10,157,84,106,91,50,0,0,4,50,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,49,27,29,60,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
14,Sappers,20,0,1,10,157,87,186,0,50,0,10,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,42,24,29,334,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89,0,0,0,0
15,Maybach T-IV,91,50,3,5,47,155,0,6,37,48,60,0,0,0,60,0,24,85,33,20,66,30,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,23,26,15,92,43,49,116,29,13,0,4,2,0,5,0,4,0,8,4,228,0,0,0,0,0,7,0,0,0,11,0,0,0,0
16,75mm Howitzer,9,0,1,6,33,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,42,33,29,411,0,2,0,0,8,0,1,0,0,0,106,0,0,0,0,0,1,0,0,0,85,238,0,0,0
17,Bunker,0,70,2,10,157,122,0,0,50,0,90,0,0,0,0,0,0,60,60,60,20,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,49,64,29,120,0,0,0,0,9,0,5,0,0,3,255,0,0,0,0,0,1,0,0,0,11,3,0,0,0
18,Skoda A-3,12,0,3,4,14,156,0,126,18,45,60,0,0,0,60,0,24,25,15,15,27,15,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,49,12,10,10,42,40,43,48,29,1506,0,4,0,0,5,0,2,0,6,3,226,0,0,0,0,0,2,0,0,0,86,0,0,0,0
19,Mortar Squad,5,0,1,4,57,232,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,41,49,28,29,57,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0
20,Ammo Dump,66,0,6,20,157,87,115,0,50,0,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,49,136,29,9919,0,0,0,0,9,0,0,0,0,0,255,66,0,0,0,0,1,0,0,0,0,0,0,0,0
21,Sappers,20,0,1,10,157,91,106,186,50,0,10,0,50,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,49,27,29,60,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,Command Post,68,0,5,20,144,87,115,0,50,0,6,0,40,0,0,0,0,0,0,0,0,0,0,0,85,33,20,66,30,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,49,136,29,2907,0,0,0,0,9,0,0,0,0,1,255,0,0,0,0,0,1,0,0,0,86,0,0,0,0
23,Infantry Squad,1,0,1,10,1,86,106,91,50,0,0,5,50,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,49,23,29,2902,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0
24,Maybach T-III,18,41,3,4,208,0,0,6,22,30,0,0,0,0,60,0,26,85,33,50,88,30,30,11,60,60,60,20,120,120,180,0,0,0,0,0,0,0,21,0,10,10,11,0,90,43,45,102,29,20,0,4,0,0,5,0,3,0,8,3,226,0,0,0,0,1,4,0,0,0,0,0,0,0,0
25,M-223,88,0,2,3,8,155,0,0,52,0,60,0,0,0,0,0,48,8,8,6,10,8,8,0,25,15,15,27,15,15,9,0,0,0,0,0,0,0,36,35,31,15,35,35,92,43,45,34,29,138,0,4,0,0,8,0,2,0,0,2,226,0,0,0,0,1,4,0,0,0,0,0,0,0,0
26,50mm AT Gun,6,0,1,6,30,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,49,45,29,49,0,3,2,0,7,0,3,0,0,0,106,0,0,0,0,0,7,0,0,0,0,0,0,0,0
27,75mm AT Gun,6,0,1,6,35,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,49,64,29,50,0,3,0,0,6,0,4,0,0,0,106,0,0,0,0,0,7,0,0,0,0,0,0,0,0
28,20mm FlaK Gun,8,0,1,6,147,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,39,49,16,29,141,0,3,0,0,9,0,2,0,0,0,106,0,0,0,0,0,7,0,0,0,0,0,0,0,0
29,88mm FlaK Gun,16,0,3,11,59,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,42,49,103,29,53,0,4,0,0,5,0,6,0,0,0,211,0,0,0,0,0,7,0,0,0,0,0,0,0,0
30,105mm Howitzer,9,0,2,8,71,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,49,39,29,67,0,2,0,0,5,0,1,0,0,0,108,52,0,0,0,0,1,0,0,0,13,0,0,0,0
31,37mm FlaK Gun,8,0,1,6,63,0,0,0,60,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,33,50,88,30,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,49,37,29,109,0,3,0,0,8,0,3,0,0,0,106,4,0,0,0,0,7,0,0,0,0,0,0,0,0
32,M-222,88,0,2,3,4,0,0,0,90,0,0,0,0,0,0,0,46,8,8,5,8,8,8,0,8,8,6,10,8,8,0,0,0,0,0,0,0,0,36,35,31,35,35,35,90,43,45,19,29,2915,0,2,0,0,9,0,2,0,0,1,226,145,0,0,0,1,2,0,0,0,0,0,0,0,0
33,Fiat,88,0,2,4,224,0,0,0,60,0,0,0,0,0,0,0,48,9,9,9,20,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,22,32,16,20,16,90,42,43,25,29,286,0,4,0,0,8,0,2,0,0,4,226,2,0,0,0,0,2,0,0,0,0,0,0,0,0
34,ATR Team,2,0,0,2,88,232,0,0,0,40,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,49,16,29,70,0,0,0,0,9,0,0,0,0,0,0,170,0,0,0,0,7,0,0,0,0,0,0,0,0
35,150mm Howitzer,9,0,2,11,79,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,41,49,54,29,68,0,2,0,0,4,0,1,0,0,0,211,2,0,0,0,0,7,0,0,0,0,0,0,0,0
36,122mm Howitzer,9,0,2,10,74,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,49,49,44,29,121,0,2,0,0,5,0,1,0,0,0,210,150,0,0,0,0,12,0,0,0,226,0,0,0,0
37,Opel 3 Tonner,27,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,49,17,29,46,0,0,0,0,9,0,0,0,116,4,228,1,0,0,0,0,7,0,0,0,5,0,0,0,0
38,MAN Type SML,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,49,22,29,47,0,0,0,0,9,0,0,0,221,5,230,67,0,0,0,0,7,0,0,0,0,0,0,0,0
39,Ansaldo-Fiat,95,60,2,2,0,0,0,11,0,0,0,0,0,0,60,0,24,13,13,13,17,13,13,5,8,8,5,8,8,8,0,0,0,0,0,0,0,0,30,5,8,30,8,8,10,35,45,20,29,276,0,4,0,0,8,0,2,0,2,2,224,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,Renault (R-35),12,50,2,2,12,212,0,0,70,30,60,0,0,0,0,0,14,32,40,40,45,40,40,13,9,9,9,20,9,9,6,0,0,0,0,0,0,0,15,7,28,15,30,30,10,41,44,46,29,227,0,4,0,0,5,0,1,0,6,2,226,137,0,0,0,0,3,0,0,0,191,0,0,0,0
41,Renault AHN,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,49,13,29,7624,0,0,0,0,9,0,0,0,110,4,226,2,0,0,0,0,1,0,0,0,38,0,0,0,0
42,20mm SPAA,30,0,3,4,177,0,0,0,60,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,49,38,29,2909,0,4,0,0,9,0,4,0,0,3,226,0,0,0,0,0,3,0,0,0,0,0,0,0,0
43,155mm Howitzer,9,0,2,10,110,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,38,49,46,29,67,0,2,0,0,4,0,1,0,0,0,210,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,152mm Howitzer,9,0,2,11,80,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,46,49,45,29,106,0,2,0,0,4,0,1,0,0,0,211,136,0,0,0,0,1,0,0,0,91,0,0,0,0
45,75mm Mtn How,9,0,1,6,32,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,49,29,29,54,0,2,0,0,6,0,1,0,0,0,106,2,0,0,0,0,1,0,0,0,11,0,0,0,0
46,105mm Howitzer,9,0,2,8,205,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,13,13,17,13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,92,35,49,33,29,427,0,2,0,0,5,0,1,0,0,0,108,0,0,0,0,0,1,0,0,0,86,0,0,0,0
47,Horses,76,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,32,40,40,45,40,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,49,6,29,8260,0,0,0,0,0,0,0,0,12,0,124,0,0,1,0,0,1,0,0,0,11,0,0,0,0
48,75mm AT Gun,6,0,1,6,184,0,0,0,30,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,49,31,29,9144,0,3,0,4,6,0,2,0,0,0,106,47,0,0,0,0,7,0,0,0,20,0,0,0,0
49,Tank "Vickers",64,50,3,5,21,137,0,0,25,25,60,0,0,0,0,0,18,14,12,8,14,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,28,12,8,8,92,38,44,41,29,514,0,4,0,0,6,0,2,0,6,2,228,4,0,0,0,0,1,0,0,0,0,0,0,0,0
50,220mm Howitzer,9,0,2,10,172,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,38,49,66,29,2920,0,2,0,0,3,0,1,0,0,0,210,0,0,0,0,0,1,0,0,0,138,0,0,0,0
51,Lt Mortar Team,80,0,0,2,116,232,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,44,17,29,56,0,2,0,0,9,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
52,75mm AA Gun,8,0,2,10,185,0,0,0,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,35,49,38,29,7277,0,4,0,0,6,0,2,0,0,0,208,55,0,0,0,0,1,0,0,0,49,0,0,0,0
53,PZL P43 Czajka,44,0,3,1,162,241,0,0,15,2,2,0,0,0,0,0,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,49,71,29,2910,0,4,0,0,9,0,1,0,0,3,255,0,0,0,0,0,4,0,0,0,0,0,0,0,0
54,S 328 Vrana,44,0,2,2,160,241,0,0,20,2,2,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,41,43,46,29,2906,0,4,0,0,9,0,1,0,0,0,255,57,0,0,0,0,3,0,0,0,50,0,0,0,0
55,Avia B534.IV,44,0,2,1,160,239,0,0,20,4,3,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,43,56,29,2908,0,4,0,0,9,0,1,0,0,0,255,0,0,0,0,0,4,0,0,0,0,0,0,0,0
56,Bf 109E-4,44,0,3,1,161,171,0,0,15,2,15,2,0,0,0,0,8,10,0,0,0,0,0,0,14,12,8,14,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,76,29,2911,0,4,0,0,9,0,1,0,0,0,255,147,0,0,0,0,7,0,0,0,141,0,0,0,0
57,Bf 109G-2,44,0,3,1,166,161,241,0,15,1,15,2,1,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,88,29,7310,0,4,0,0,9,0,1,0,0,0,255,2,0,0,0,0,5,0,0,0,0,0,0,0,0
58,Bf 109G-6,44,0,3,1,161,168,241,0,15,2,10,1,2,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,89,29,7310,0,4,0,0,9,0,1,0,0,0,255,155,0,0,0,0,5,0,0,0,53,0,0,0,0
59,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
60,KB5 Czuczuliga,44,0,2,2,160,241,0,0,20,2,2,0,0,0,0,0,3,6,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,41,43,46,29,2916,0,4,0,0,9,0,1,0,0,0,255,144,0,0,0,0,3,0,0,0,0,0,0,0,0
61,Ju 52/3m g7e,78,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,49,36,29,2913,0,0,0,0,0,0,0,0,20,0,255,2,0,0,0,0,2,0,0,0,0,0,0,0,0
62,Ju 87B Stuka,44,0,3,2,162,241,239,239,30,2,1,0,2,0,2,0,4,11,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,41,49,60,29,2912,0,4,0,0,9,0,1,0,0,0,255,64,0,0,0,0,4,0,0,0,109,0,0,0,0
63,Arm'd LMG Sqd,51,0,1,6,245,85,106,106,50,0,0,5,50,0,50,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,40,17,29,334,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64,Arm'd LMG Sqd,51,0,1,6,230,87,3,3,50,0,6,0,50,0,50,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,43,20,29,334,0,0,0,0,9,0,0,0,0,0,0,179,0,0,0,0,1,0,0,0,99,0,0,0,0
65,Arm'd LMG Sqd,51,0,1,6,230,91,127,127,50,0,6,0,50,0,50,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,49,16,29,334,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,0,0,0,0
66,Skoda 35(t)Rad,65,0,3,4,14,156,0,126,18,45,60,0,0,0,60,0,18,25,15,15,25,15,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,49,12,10,10,92,40,49,47,29,1506,0,4,0,0,5,0,2,0,6,3,226,10,0,0,0,0,2,0,0,0,0,0,0,0,0
67,Bunker,0,70,4,15,113,14,122,159,50,0,25,75,90,0,40,0,0,60,60,60,20,120,120,180,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,49,148,29,7064,0,4,0,0,9,0,5,0,0,4,255,1,0,0,0,0,1,0,0,0,0,0,0,0,0
68,IAR 39,44,0,2,2,160,241,0,0,20,2,2,0,0,0,0,0,3,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,41,43,46,29,7332,0,4,0,0,9,0,1,0,0,0,255,0,0,0,0,0,3,0,0,0,70,0,0,0,0
69,Infantry Squad,1,0,1,10,157,87,95,0,50,0,10,0,50,0,0,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,43,19,29,2902,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,75mm FH Btry,10,0,1,32,33,33,33,33,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,49,76,29,67,0,2,0,0,8,0,0,0,0,0,255,153,0,0,0,0,7,0,0,0,68,0,0,0,0
71,105mm FH Btry,10,0,2,32,71,71,71,71,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,49,81,29,67,0,2,0,0,6,0,0,0,0,0,255,2,0,0,0,0,7,0,0,0,0,0,0,0,0
72,150mm FH Btry,10,0,2,44,79,79,79,79,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,41,49,92,29,68,0,2,0,0,5,0,0,0,0,0,255,60,0,0,0,0,7,0,0,0,0,0,0,0,0
73,122mm FH Btry,10,0,2,40,74,74,74,74,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,25,15,15,25,15,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,49,85,29,121,0,2,0,0,6,0,0,0,0,0,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74,155mm FH Btry,10,0,2,40,110,110,110,110,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,60,60,60,20,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,92,38,49,97,29,67,0,2,0,0,5,0,0,0,0,0,255,142,0,0,0,0,1,0,0,0,46,0,0,0,0
75,105mm FH Btry,10,0,2,32,205,205,205,205,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,35,49,80,29,67,0,2,0,0,6,0,0,0,0,0,255,1,0,0,0,0,1,0,0,0,0,0,0,0,0
76,220mm FH Btry,10,0,2,40,172,172,172,172,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,38,49,109,29,2920,0,2,0,0,3,0,0,0,0,0,255,154,0,0,0,0,1,0,0,0,47,0,0,0,0
77,Platoon Leader,7,0,1,6,157,87,114,0,40,0,4,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,49,12,29,5906,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78,Company HQ,101,0,1,10,157,87,106,115,50,0,10,0,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,49,20,29,7037,0,0,0,0,9,0,0,0,0,0,0,81,0,0,0,0,1,0,0,0,20,0,0,0,0
79,Mountain Sqd,70,0,1,10,243,87,106,0,50,0,10,0,50,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,41,18,29,334,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0
80,Mountain Sqd,70,0,1,10,157,93,106,87,50,0,10,5,50,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,44,33,29,334,0,0,0,0,9,0,0,0,0,0,0,61,0,0,0,0,1,0,0,0,227,0,0,0,0
81,Panther T-V,93,50,4,5,48,155,138,6,30,50,60,0,60,0,60,0,28,80,40,40,110,45,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,40,30,11,25,25,93,45,48,182,29,14,0,4,0,0,5,0,6,0,8,5,230,2,0,0,0,0,4,0,0,0,0,0,0,0,0
