rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,arm.B07,arm.B08,arm.B09,arm.B10,arm.B11,arm.B12,arm.B13,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,end_mo,smkdev,start_mo,B83,B84,B85,B86,text,sound,B89,B90
27,M4A3E2 Jumbo 76,65,70,4,5,53,140,177,131,21,40,60,0,60,0,60,0,20,115,77,38,185,153,153,23,72,38,38,103,64,64,22,0,0,0,0,0,0,0,56,0,22,38,12,8,91,45,46,232,82,387,0,4,6,0,5,4,5,0,10,4,230,951,0,0,1,3,0,0,0,0,387,0,0,0
28,M4A3E8 HVSS,13,50,4,5,59,140,177,131,25,34,60,0,60,0,60,0,28,79,51,51,103,64,64,21,89,63,51,113,76,76,24,0,0,0,0,0,0,0,47,0,11,38,12,8,91,44,49,192,82,8242,0,4,6,0,5,4,5,0,8,4,230,531,0,0,1,10,0,0,0,0,8242,0,0,0
29,M4A1 Sherman,65,50,4,5,2,140,177,131,40,50,60,0,60,0,60,0,22,51,38,38,95,51,51,22,72,38,38,103,64,64,22,0,0,0,0,0,0,0,51,0,5,28,12,8,90,43,45,114,82,8214,0,4,0,0,5,4,2,0,8,2,230,178,0,0,1,1,0,0,0,0,8214,0,0,0
30,M4A1 Flame,17,50,4,5,2,140,177,108,47,50,60,0,60,0,27,0,22,51,38,38,95,51,51,18,51,38,38,97,51,51,21,0,0,0,0,0,0,0,51,0,5,28,12,8,92,44,49,147,82,8216,0,4,0,0,5,4,2,0,6,2,230,178,0,0,0,6,0,0,0,0,8216,0,0,0
31,M4A1 Dozer,37,50,4,5,2,140,177,131,47,50,60,0,60,0,60,0,22,51,38,38,95,51,51,18,64,38,38,103,64,64,21,0,0,0,0,0,0,0,51,0,5,28,12,8,92,43,49,119,82,394,0,4,0,0,5,4,2,0,8,3,230,543,0,0,1,10,0,0,0,0,394,0,0,0
32,Sherman DD,35,50,4,5,45,140,177,131,47,50,60,0,60,0,60,0,24,51,38,38,95,51,51,18,64,51,51,103,64,64,21,0,0,0,0,0,0,0,56,0,5,28,15,8,93,44,44,130,82,436,0,4,0,0,5,4,3,0,0,3,230,214,6,0,1,6,0,0,0,0,436,0,0,0
33,Sherman Flail,36,50,4,5,45,140,177,0,47,50,60,0,60,0,0,0,20,51,38,38,95,51,51,18,115,77,38,185,153,153,23,0,0,0,0,0,0,0,56,0,5,28,15,8,90,44,49,126,82,437,0,4,0,0,5,4,3,0,0,3,230,542,0,0,1,6,0,0,0,0,437,0,0,0
34,Rifle Squad,40,0,1,12,112,94,113,87,60,0,0,8,60,0,12,0,9,0,0,0,0,0,0,0,115,77,38,185,153,153,23,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,45,42,82,8235,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8235,0,0,0
35,M26 Pershing,13,70,4,5,65,140,177,131,25,33,60,0,60,0,60,0,24,89,63,51,113,76,76,24,79,51,51,103,64,64,21,0,0,0,0,0,0,0,49,0,10,30,0,0,91,45,49,231,82,388,0,4,8,0,5,4,6,0,8,5,230,533,0,0,1,2,0,0,0,0,388,0,0,0
36,M46 Patton,13,0,5,5,65,140,177,131,25,25,60,0,60,0,60,0,22,107,73,32,128,73,51,12,51,38,38,95,51,51,22,0,0,0,0,0,0,0,52,0,15,15,10,22,90,48,49,253,82,8209,0,4,20,0,5,4,6,0,8,6,232,941,0,0,1,1,0,0,0,0,8209,0,0,0
37,Arbn Plt Ldr,7,0,1,8,144,87,218,0,40,0,12,0,20,0,0,0,10,0,0,0,0,0,0,0,51,38,38,95,51,51,18,0,0,0,0,0,0,0,0,0,0,0,0,0,93,42,49,17,82,8266,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1004,0,0,0
38,M6 37mm GMC,79,0,2,4,16,0,0,0,40,60,0,0,0,0,0,0,42,4,0,0,6,0,0,0,51,38,38,95,51,51,18,0,0,0,0,0,0,0,0,0,0,8,0,0,91,41,42,36,82,8203,0,4,0,0,7,0,2,0,0,2,224,254,0,0,0,7,0,0,0,0,8203,0,0,0
39,M3 75mm GMC,79,40,3,5,34,0,0,0,24,35,0,0,0,0,0,0,38,12,7,7,13,7,7,0,51,38,38,95,51,51,18,0,0,0,0,0,0,0,24,0,0,22,0,0,92,41,42,46,82,8221,0,4,0,0,6,0,2,0,0,2,226,949,0,0,0,10,0,0,0,0,8221,0,0,0
40,Armored Jeep,32,0,2,2,235,0,0,0,60,0,0,0,0,0,0,0,40,7,7,0,7,7,0,0,51,38,38,95,51,51,18,0,0,0,0,0,0,0,20,0,0,10,0,0,92,44,45,10,82,8255,0,0,0,0,9,0,0,0,105,1,110,535,0,0,0,11,0,0,0,0,442,105,0,0
41,M10 3 inch GMC,79,0,3,5,62,140,0,0,18,22,60,0,0,0,0,0,30,51,21,21,57,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,38,38,45,15,30,91,42,45,139,82,389,0,4,6,0,7,0,4,0,6,4,228,550,0,0,1,11,0,0,0,0,389,0,0,0
42,M18 76mm GMC,79,0,3,5,61,140,0,0,14,20,60,0,0,0,0,0,46,13,13,13,25,13,13,0,89,63,51,113,76,76,24,0,0,0,0,0,0,0,53,18,23,25,25,10,91,44,49,145,82,390,0,4,6,0,7,4,5,0,6,3,228,534,0,0,0,5,0,0,0,0,390,0,0,0
43,M36 90mm GMC,79,0,3,5,65,140,0,0,15,25,60,0,0,0,0,0,28,70,21,21,76,32,76,0,107,73,32,128,73,51,12,0,0,0,0,0,0,0,52,38,38,45,15,0,91,44,49,210,82,391,0,4,10,0,6,4,6,0,6,4,228,549,0,0,0,10,0,0,0,0,391,0,0,0
44,AOP Sherman,85,50,4,5,0,140,177,0,0,0,60,0,60,0,0,0,22,51,38,38,95,51,51,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,5,28,12,8,90,43,45,71,82,8214,0,4,0,0,5,4,2,0,8,2,230,178,0,0,1,7,0,0,0,0,1005,0,0,0
45,Arm'd Inf Squad,99,0,1,9,112,199,144,87,60,0,8,4,60,0,16,0,9,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,42,34,82,8241,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8241,0,0,0
46,M8 HMC Scott,15,0,2,4,33,140,0,0,50,0,60,0,0,0,0,0,32,44,28,28,46,25,25,0,12,7,7,13,7,7,0,0,0,0,0,0,0,0,33,0,33,15,12,0,93,43,45,69,82,444,0,4,0,10,5,0,2,0,4,2,226,945,0,0,0,5,0,0,0,0,444,0,0,0
47,M4 105mm,15,70,4,5,68,140,177,131,60,0,60,0,60,0,60,0,22,64,38,38,97,51,51,18,7,7,0,7,7,0,0,0,0,0,0,0,0,0,47,0,10,28,12,8,93,44,49,89,82,395,0,4,0,6,4,0,2,0,6,3,230,946,0,0,1,1,0,0,0,0,395,0,0,0
48,M13 MGMC,22,40,3,4,225,0,0,0,40,0,0,0,0,0,0,0,38,12,7,7,13,0,0,0,51,21,21,57,25,25,0,0,0,0,0,0,0,0,24,0,0,22,0,0,90,42,43,39,82,440,0,4,0,0,9,0,2,0,2,2,226,557,0,0,0,6,0,0,0,0,440,0,0,0
49,M15 MGMC,22,40,3,4,11,225,0,0,50,40,60,0,0,0,0,0,38,12,7,7,13,7,7,0,13,13,13,25,13,13,0,0,0,0,0,0,0,0,24,0,0,22,0,0,91,42,43,84,82,8246,0,4,0,0,9,0,3,0,2,2,226,556,0,0,0,11,0,0,0,0,8246,0,0,0
50,Weps Carriers,70,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,70,21,21,76,32,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,49,6,82,8268,0,0,0,0,9,0,0,0,106,1,124,4,1,0,0,8,0,0,0,0,8268,30,0,0
51,M16 MGMC,22,40,3,4,215,0,0,0,40,0,0,0,0,0,0,0,38,12,7,7,13,0,0,0,51,38,38,95,51,51,22,0,0,0,0,0,0,0,24,0,0,22,0,0,90,44,49,49,82,8223,0,4,0,0,9,0,2,0,2,2,226,557,0,0,0,1,0,0,0,0,8223,0,0,0
52,M19 40mm GMC,22,0,3,6,232,0,0,0,50,20,0,0,0,0,0,0,38,25,22,19,15,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,12,32,12,30,30,91,45,49,78,82,441,0,4,0,0,9,0,3,0,0,2,226,558,0,0,0,4,0,0,0,0,441,0,0,0
53,Jeep w/Trailer,26,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,0,0,0,0,44,28,28,46,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,41,49,7,82,442,0,0,0,0,9,0,0,0,8,1,120,953,0,0,0,1,0,0,0,0,442,105,0,0
54,Glider Plt Ldr,7,0,1,8,144,87,218,0,40,0,12,0,20,0,0,0,10,0,0,0,0,0,0,0,64,38,38,97,51,51,18,0,0,0,0,0,0,0,0,0,0,0,0,0,93,42,45,17,82,8266,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1004,0,0,0
55,Jeep,26,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,0,0,0,0,12,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,49,8,82,442,0,0,0,0,9,0,0,0,105,1,104,535,0,0,0,1,0,0,0,0,442,105,0,0
56,Jeep .30cal,32,0,2,2,139,0,0,0,60,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,12,7,7,13,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,49,12,82,8231,0,1,0,0,9,0,1,0,104,1,105,939,0,0,0,1,0,0,0,0,8231,105,0,0
57,Jeep .50cal,32,0,2,2,140,0,0,0,60,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,41,49,17,82,8231,0,1,0,0,9,0,1,0,104,2,105,939,0,0,0,12,0,0,0,0,8231,105,0,0
58,Jeep FO,57,0,2,2,235,0,0,0,60,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,12,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,41,49,21,82,442,0,0,0,0,9,0,0,0,2,1,104,535,0,0,0,1,0,0,0,0,1005,105,0,0
59,T40 "Whizbang",110,50,4,5,198,198,0,131,10,0,10,0,0,0,60,0,22,51,38,38,97,51,51,21,25,22,19,15,13,13,0,0,0,0,0,0,0,0,56,0,22,28,12,8,92,44,49,81,82,8218,0,2,0,0,10,0,1,0,0,3,255,552,0,0,0,8,0,0,0,0,8218,0,0,0
60,Dodge 3/4ton WC,26,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,43,11,82,8261,0,0,0,0,9,0,0,0,106,4,224,126,0,0,0,6,0,0,0,0,8261,0,0,0
61,Dodge 3/4ton,26,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,46,14,82,310,0,0,0,0,9,0,0,0,108,4,224,952,0,0,0,1,0,0,0,0,310,0,0,0
62,Dodge Command,26,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,49,7,82,311,0,0,0,0,9,0,0,0,6,3,224,126,0,0,0,7,0,0,0,0,311,0,0,0
63,Jeep,32,0,2,2,235,0,0,0,60,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,49,9,82,442,0,0,0,0,9,0,0,0,105,1,104,535,0,0,0,1,0,0,0,0,442,105,0,0
64,Chevy 1-1/2ton,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,43,49,15,82,405,0,0,0,0,9,0,0,0,112,4,226,111,0,0,0,6,0,0,0,0,405,0,0,0
65,Ford 1-1/2ton,27,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,42,13,82,406,0,0,0,0,9,0,0,0,112,4,228,476,0,0,0,1,0,0,0,0,406,0,0,0
66,Fargo 2-1/2ton,27,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,51,38,38,97,51,51,21,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,49,18,82,404,0,0,0,0,9,0,0,0,118,4,228,545,0,0,0,5,0,0,0,0,404,0,0,0
67,Chevy 6ton,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,30,41,26,82,312,0,0,0,0,9,0,0,0,224,5,228,715,0,0,0,1,0,0,0,0,312,0,0,0
68,Mack 7-1/2ton,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,49,31,82,667,0,0,0,0,9,0,0,0,230,5,228,546,0,0,0,12,0,0,0,0,667,0,0,0
69,A & P Squad,102,0,1,6,112,84,87,185,60,0,0,4,12,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,43,45,30,82,8228,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8228,0,0,0
70,M3 Command Car,88,50,2,2,139,0,0,0,60,0,0,0,0,0,0,0,42,12,7,7,13,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,0,0,90,39,45,19,82,8213,0,1,0,0,9,0,1,0,6,3,226,551,0,0,0,1,0,0,0,0,8213,0,0,0
71,M3 Scout Car,88,50,3,4,140,139,139,0,60,0,60,0,60,0,0,0,42,12,7,7,13,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,0,0,92,39,45,23,82,8213,0,1,0,0,9,0,1,0,4,3,226,551,0,0,0,1,0,0,0,0,8213,0,0,0
72,Fargo 2-1/2ton+,27,0,4,2,140,0,0,0,60,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,49,21,82,404,0,1,0,0,9,0,1,0,118,4,228,545,0,0,0,8,0,0,0,0,404,0,0,0
73,M2 Halftrack,24,40,3,2,139,0,0,0,60,0,0,0,0,0,0,0,40,12,7,7,13,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,0,0,90,41,45,24,82,8247,0,1,0,0,9,0,1,0,110,3,226,119,0,0,0,5,0,0,0,0,8247,0,0,0
74,M2 Cav Track,104,40,3,3,140,139,0,0,60,0,60,0,0,0,0,0,40,12,7,7,13,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,0,0,93,43,45,23,82,435,0,1,0,0,9,0,1,0,9,3,226,119,0,0,0,10,0,0,0,0,435,0,0,0
75,M2 Halftrack,24,40,3,2,140,139,0,0,60,0,60,0,0,0,0,0,40,12,7,7,13,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,0,0,90,41,49,29,82,8247,0,1,0,0,9,0,1,0,110,3,226,119,0,0,0,5,0,0,0,0,8247,0,0,0
76,M3 Halftrack,96,40,3,2,140,0,0,0,60,0,0,0,0,0,0,0,40,12,7,7,13,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,0,0,90,41,49,31,82,414,0,1,0,0,9,0,1,0,113,3,226,547,0,0,0,5,0,0,0,0,414,0,0,0
77,M3A1 Halftrack,96,40,3,2,140,139,0,0,60,0,60,0,0,0,0,0,40,12,7,7,13,7,7,0,12,7,7,13,7,7,0,0,0,0,0,0,0,0,24,0,0,22,0,0,90,43,49,32,82,438,0,1,0,0,9,0,1,0,113,3,226,948,0,0,0,11,0,0,0,0,438,0,0,0
78,M2 Cav Track,104,40,3,4,140,139,139,0,60,0,60,0,60,0,0,0,40,12,7,7,13,7,7,0,12,7,7,13,7,7,0,0,0,0,0,0,0,0,24,0,0,22,0,0,92,44,49,25,82,435,0,1,0,0,9,0,1,0,8,3,226,948,0,0,0,11,0,0,0,0,435,0,0,0
79,M2 Cav Track,104,40,3,2,140,0,0,0,60,0,0,0,0,0,0,0,44,12,7,7,13,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,0,0,92,42,44,23,82,435,0,1,0,0,9,0,1,0,10,3,226,547,0,0,0,1,0,0,0,0,435,0,0,0
80,M39 Cgo Carrier,97,0,4,2,140,0,0,0,60,0,0,0,0,0,0,0,46,13,13,13,13,13,13,0,12,7,7,13,7,7,0,0,0,0,0,0,0,0,53,18,23,53,18,23,91,44,49,28,82,439,0,1,0,0,9,0,1,0,208,4,228,50,0,0,0,11,0,0,0,0,439,0,0,0
81,M29C Weasel,33,0,2,2,140,0,0,0,60,0,0,0,0,0,0,0,38,8,8,8,10,8,8,0,12,7,7,13,7,7,0,0,0,0,0,0,0,0,30,4,18,30,0,0,92,44,49,31,82,9962,0,1,0,0,9,0,1,0,108,3,224,947,4,0,0,1,0,0,0,0,9962,0,0,0
82,LVT 4,34,50,6,4,140,140,0,0,60,0,60,0,0,0,0,0,20,25,18,18,25,18,18,0,12,7,7,13,7,7,0,0,0,0,0,0,0,0,30,0,0,30,0,0,92,45,49,50,82,400,0,1,0,0,6,0,1,0,124,6,230,144,7,0,0,1,0,0,0,0,400,0,0,0
