rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,movcl,swim,end_mo,smkdev,start_mo,sound,wpn1_snd,wpn2_snd,wpn3_snd,wpn4_snd,X1,X2,msound
11,Bren Carrier,59,0,2,2,240,148,0,0,0,0,60,0,0,0,0,0,30,12,12,12,14,12,12,0,44,25,25,56,25,25,13,0,0,0,0,0,0,0,14,0,8,0,0,0,22,42,49,19,84,664,0,1,0,0,9,0,1,0,108,2,124,4,0,0,0,1,1,0,0,0,32,0,0,0,0
12,Stuart Recce,59,50,2,2,139,0,0,131,60,0,0,0,0,0,60,0,36,44,25,25,44,25,25,0,12,10,6,14,8,8,10,0,0,0,0,0,0,0,33,25,33,33,25,33,92,45,49,35,84,7726,0,1,0,0,4,0,1,0,6,2,224,86,0,0,0,0,1,0,0,0,250,0,0,0,0
13,Jeep .30cal,32,0,2,2,139,0,0,0,90,0,0,0,0,0,0,0,54,4,0,0,0,0,0,0,12,6,6,14,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,49,13,84,442,0,1,0,0,9,0,1,0,104,1,105,2,0,0,0,0,8,0,0,0,2,0,0,0,0
14,Fargo 2-1/2ton,27,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,14,12,10,14,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,49,18,84,404,0,0,0,0,9,0,0,0,118,4,228,88,0,0,0,0,6,0,0,0,252,0,0,0,0
15,Mack 7-1/2ton,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,25,22,20,27,25,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,51,42,49,31,84,667,0,0,0,0,9,0,0,0,230,5,228,2,0,0,0,0,1,0,0,0,2,0,0,0,0
16,M3A3 Stuart,12,50,2,4,2,139,177,131,44,83,60,0,60,0,60,0,32,44,25,25,56,25,25,13,8,8,5,10,8,8,0,0,0,0,0,0,0,0,33,0,16,10,0,0,92,43,45,76,84,7710,0,4,0,0,5,4,2,0,6,2,226,92,0,0,0,1,12,0,0,0,84,0,0,0,0
17,75mm Inf Gun,62,0,1,8,39,0,0,0,30,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,9,9,9,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,49,12,84,221,0,2,0,0,4,0,1,0,0,0,108,2,0,0,0,0,1,0,0,0,29,0,0,0,0
18,Hvy AAMG,8,0,1,4,140,0,0,0,70,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,12,12,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,42,49,16,84,8211,0,2,0,0,9,0,2,0,0,0,106,109,0,0,0,0,1,0,0,0,137,0,0,0,0
19,75mm Howitzer,9,0,1,6,32,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,25,25,44,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,49,29,84,54,0,2,0,0,6,0,1,0,0,0,105,2,0,0,0,0,1,0,0,0,0,0,0,0,0
20,105mm FH Btry,10,0,1,32,43,43,43,43,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,49,82,84,719,0,2,0,0,6,0,0,0,0,0,255,30,0,0,0,0,1,0,0,0,166,0,0,0,0
21,HMG Squad,81,0,1,5,9,87,190,0,60,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,42,34,84,787,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0
22,Mortar Squad,5,0,1,4,30,142,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,43,49,19,84,57,0,2,0,0,9,0,0,0,0,0,0,250,0,0,0,0,1,0,0,0,152,0,0,0,0
23,Mortar Squad,5,0,1,5,227,142,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,44,25,25,56,25,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,50,43,49,23,84,57,0,2,0,0,8,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,2,0,0,0,0
24,Hvy Mortar Sqd,82,0,1,6,72,142,0,0,50,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,44,49,26,84,57,0,2,0,0,6,0,0,0,0,0,106,212,0,0,0,0,2,0,0,0,46,0,0,0,0
25,MG Squad,4,0,1,5,122,87,190,0,60,0,5,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,42,15,84,787,0,3,0,0,9,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,30,0,0,0,0
26,MG Squad,4,0,1,5,4,87,179,0,60,0,5,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,42,20,84,58,0,2,0,0,9,0,2,0,0,0,0,171,0,0,0,0,1,0,0,0,186,0,105,0,0
27,MG Squad,4,0,0,4,120,87,190,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,49,10,84,418,0,2,0,0,6,0,2,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0
28,HMG Squad,81,0,1,5,106,87,190,0,60,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,49,34,84,419,0,3,0,0,9,0,2,0,0,0,0,33,0,0,0,0,1,0,0,0,148,0,0,0,0
29,KMT Pltn Ldr,7,0,1,6,144,87,114,0,40,0,5,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,42,12,84,7514,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0
30,KMT Pltn Ldr,7,0,1,6,112,87,234,0,40,0,5,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,49,14,84,7514,0,0,0,0,9,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,155,0,0,0,0
31,KMT Infantry,108,0,1,10,144,87,0,0,50,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,17,84,8412,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0
32,KMT Infantry,108,0,1,10,157,87,0,0,50,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,43,16,84,8412,0,0,0,0,9,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,30,0,0,0,0
33,KMT Riflemen,1,0,1,12,157,87,97,0,50,0,6,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,42,20,84,8412,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,30,0,0,0,0
34,KMT Riflemen,1,0,1,10,236,87,113,0,50,0,6,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,47,18,84,8412,0,0,0,0,9,0,0,0,0,0,0,139,0,0,0,0,1,0,0,0,221,0,0,0,0
35,KMT Riflemen,1,0,1,10,112,87,113,0,50,0,6,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,49,21,84,8412,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
36,KMT Infantry,108,0,1,10,112,91,113,87,50,0,0,8,50,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,43,49,32,84,8412,0,0,0,0,9,0,0,0,0,0,0,146,0,0,0,0,2,0,0,0,19,0,0,0,0
37,HMG Squad,81,0,1,5,9,87,190,0,60,0,5,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,49,18,84,7942,0,3,0,0,9,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,32,0,0,0,0
38,LMG Team,51,0,0,3,97,87,190,0,50,0,4,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,49,11,84,8416,0,1,0,0,9,0,0,0,0,0,0,139,0,0,0,0,1,0,0,0,54,0,0,0,0
39,LMG Team,51,0,0,3,3,87,179,0,50,0,4,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,43,13,84,62,0,1,0,0,9,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
40,Sniper,45,0,0,1,146,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,49,20,84,7067,0,4,0,0,4,0,3,0,0,0,0,144,0,0,0,0,1,0,0,0,207,0,0,0,0
41,75mm FH Btry,10,0,1,32,33,33,33,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,44,48,84,411,0,2,0,0,5,0,0,0,0,0,255,2,0,0,0,0,6,0,0,0,2,0,0,0,0
42,ATR Team,2,0,0,2,88,179,0,0,0,20,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,44,8,84,70,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,Bazooka Team,2,0,0,2,91,218,0,0,0,8,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,49,14,84,432,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,75mm Howitzer,9,0,1,8,33,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,45,27,84,411,0,2,0,0,6,0,1,0,0,0,108,66,0,0,0,0,1,0,0,0,0,0,0,0,0
45,76.2mm Howitzer,9,0,1,6,36,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,39,49,30,84,8134,0,2,0,0,6,0,1,0,0,0,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,105mm FH Btry,10,0,1,32,71,71,71,71,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,49,83,84,427,0,2,0,0,6,0,0,0,0,0,255,67,0,0,0,0,6,0,0,0,0,0,0,0,0
47,149mm FH Btry,10,0,1,40,111,111,111,111,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,49,49,93,84,67,0,2,0,0,4,0,0,0,0,0,255,0,0,0,0,0,12,0,0,0,0,0,0,0,0
48,45mm AT Gun,6,0,1,5,18,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,46,23,84,8132,0,3,0,0,7,0,2,0,0,0,105,68,0,0,0,0,1,0,0,0,0,0,0,0,0
49,37mm AT Gun,6,0,1,5,14,78,0,0,20,40,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,42,22,84,48,0,2,0,0,8,0,2,0,0,0,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,37mm AT Gun,6,0,1,4,19,179,0,0,20,40,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,49,22,84,407,0,2,0,0,8,0,2,0,0,0,104,0,0,0,0,0,11,0,0,0,0,0,0,0,0
51,Lt Cavalry,3,0,2,10,144,87,0,0,50,0,10,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,37,21,84,204,0,0,0,0,9,0,0,0,0,0,255,0,0,2,0,0,1,0,0,0,0,0,0,0,0
52,DD Platoon Ldr,7,0,1,6,213,87,110,0,40,0,5,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,49,12,84,7514,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,0,0,0,0
53,20mm AA Gun,8,0,1,5,147,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,30,38,16,84,7905,0,3,0,0,9,0,2,0,0,0,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,40mm AA Gun,8,0,1,6,17,0,0,0,50,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,49,42,84,685,0,3,0,0,8,0,3,0,0,0,106,0,0,0,0,0,1,0,0,0,162,0,0,0,0
55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
56,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,163,0,0,0,0
57,KMT Infantry,99,0,1,10,236,87,113,0,50,0,10,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,47,18,84,8412,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
58,KMT Infantry,99,0,1,10,112,87,113,0,50,0,10,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,49,22,84,8412,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,236,0,0,0,0
59,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
60,Polikarpov I-16,44,0,2,1,159,167,173,173,12,2,8,2,3,0,3,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,39,41,64,84,19722,0,4,0,0,9,0,1,0,0,0,255,0,0,0,0,0,1,0,0,0,236,0,0,0,0
61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
62,Polikarpov I-15,44,0,2,1,159,239,0,0,10,4,2,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,41,55,84,19724,0,4,0,0,9,0,1,0,0,0,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63,P-38J Lightning,44,0,3,1,164,166,175,175,20,4,15,1,5,0,5,0,5,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,45,49,66,84,8400,0,4,0,0,9,0,1,0,0,0,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64,B-25H Mitchell,44,0,4,4,170,164,175,182,10,1,15,4,8,0,6,0,3,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,44,49,57,84,267,0,4,0,0,9,0,1,0,0,0,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,P-51D Mustang,44,0,3,1,164,181,0,0,10,6,2,0,0,0,0,0,6,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,49,66,84,8253,0,4,0,0,9,0,1,0,0,0,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66,P-40D Warhawk,44,0,3,1,164,182,0,0,20,6,1,0,0,0,0,0,4,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,42,49,52,84,260,0,4,0,0,9,0,1,0,0,0,255,0,0,0,0,0,6,0,0,0,0,0,0,0,0
67,P-40 Warhawk,44,0,3,1,164,180,0,0,20,6,3,0,0,0,0,0,4,11,1,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,40,49,46,84,260,0,4,0,0,9,0,1,0,0,0,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,KMT Conscripts,107,0,1,10,144,87,0,0,40,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,41,15,84,8412,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,KMT Conscripts,107,0,1,10,144,87,94,0,40,0,5,0,50,0,0,0,9,0,0,0,0,0,0,0,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,49,17,84,8412,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72,KMT Conscripts,107,0,1,10,242,87,0,0,40,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,49,15,84,8412,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73,X/Y Platoon Ldr,7,0,1,6,112,87,234,0,40,0,40,0,5,0,0,0,9,0,0,0,0,0,0,0,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,43,49,14,84,7514,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74,X/Y Rifle Squad,73,0,1,10,236,87,113,0,50,0,10,0,50,0,0,0,9,0,0,0,0,0,0,0,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,18,84,8412,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0
75,X/Y Rifle Squad,73,0,1,10,242,87,113,0,50,0,10,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,19,84,8412,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0
76,Guerrillas,71,0,1,10,213,87,206,0,40,0,5,0,50,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,49,19,84,8412,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77,Guerrillas,71,0,1,10,188,87,0,0,40,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,41,17,84,8412,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78,Guerrillas,71,0,1,10,10,85,87,0,40,0,0,5,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,49,20,84,8412,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,0,0,0,0
79,MG Section,71,0,0,3,95,87,15,0,50,0,3,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,49,8,84,787,0,2,0,0,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,Dare Death Sqd,73,0,1,10,213,85,87,185,50,0,0,3,8,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,37,49,25,84,8412,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81,Dare Death Sqd,73,0,1,10,144,84,87,0,50,0,0,4,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,30,37,22,84,8412,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
