id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
16,84,Light Tank,0,average,1,platoon,1,armor,1936,1,1943,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,84,AA Gun Battery,0,average,1,platoon,2,artillery,1930,1,1949,53,1,53,1,53,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0
18,84,Truck Section,0,average,1,platoon,4,miscellaneous,1930,1,1949,99,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,84,Truck Platoon,0,average,1,platoon,4,miscellaneous,1930,1,1949,99,1,99,1,99,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0
20,84,Hvy Truck Sec,0,average,1,platoon,4,miscellaneous,1942,1,1949,98,1,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,84,Hvy Truck Plt,0,average,1,platoon,4,miscellaneous,1942,1,1949,15,1,15,1,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0
22,84,Jeep Section,1,recon,1,platoon,4,miscellaneous,1942,8,1949,13,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,84,AT Gun Platoon,0,average,1,platoon,2,artillery,1935,1,1949,49,1,49,1,49,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0
24,84,Light Mortar,2,dedicated artillery,1,platoon,2,artillery,1936,1,1949,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,84,Mortar Section,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,86,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,84,AT Gun Section,0,average,1,platoon,2,artillery,1935,1,1949,49,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,84,AA Gun Section,0,average,1,platoon,2,artillery,1930,1,1949,53,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,84,Inf Gun Section,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,17,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,84,HMG Section,0,average,1,platoon,3,infantry,1930,1,1949,21,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,84,Lt Cav Troop,1,recon,1,platoon,3,infantry,1930,1,1944,51,1,51,1,51,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0
31,84,Motor Rifle Plt,0,average,1,platoon,3,infantry,1939,1,1949,29,1,33,1,33,1,33,1,99,1,99,1,99,1,99,1,0,0,0,0
32,84,KMT Rifle Plt,0,average,1,platoon,3,infantry,1935,1,1949,29,1,31,1,33,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0
33,84,KMT Rifle Plt+,0,average,1,platoon,3,infantry,1930,1,1942,29,1,31,1,33,1,33,1,38,1,38,1,0,0,0,0,0,0,0,0
34,84,HMG Platoon,0,average,1,platoon,3,infantry,1930,1,1949,25,1,25,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,84,Mortar Platoon,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,86,1,86,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,84,Pioneer Plt,0,average,1,platoon,3,infantry,1930,1,1949,122,1,128,1,133,1,133,1,0,0,0,0,0,0,0,0,0,0,0,0
37,84,Sniper,4,elite recon,1,platoon,3,infantry,1932,1,1949,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,84,Hvy Mortar Plt,2,dedicated artillery,1,platoon,2,artillery,1944,2,1949,24,1,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,84,Armor Group,4,elite recon,2,company,1,armor,1936,1,1949,1,1,1,1,1011,1,1011,1,1075,1,0,0,0,0,0,0,0,0,0,0
40,84,MG Section,0,average,1,platoon,3,infantry,1935,1,1949,26,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,84,Strike Element,6,second line,1,platoon,4,miscellaneous,1935,1,1949,62,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,84,Howitzer Btln,0,average,1,platoon,2,artillery,1930,1,1949,45,1,45,1,45,1,45,1,45,1,45,1,0,0,0,0,0,0,0,0
43,84,Artillery Sec,0,average,1,platoon,2,artillery,1930,1,1949,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,84,Hvy Mortar Sec,2,dedicated artillery,1,platoon,2,artillery,1944,2,1949,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,84,Artillery Btln+,0,average,1,platoon,2,artillery,1930,1,1949,106,1,106,1,106,1,106,1,0,0,0,0,0,0,0,0,0,0,0,0
46,84,Amphib Tanks,0,average,1,platoon,1,armor,1934,1,1941,92,1,92,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,84,Cpt Tank Plt,0,average,1,platoon,1,armor,1937,1,1949,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,84,Cpt Chi-Ha,0,average,1,platoon,1,armor,1940,1,1944,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,84,Scout Car Sec,0,average,1,platoon,1,armor,1943,11,1949,95,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,84,Captured Tanks,3,elite,2,company,1,armor,1940,1,1944,8,1,1047,1,1047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,84,Flying Tigers,4,elite recon,1,platoon,4,miscellaneous,1941,1,1944,66,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,84,Flying Tigers,4,elite recon,1,platoon,4,miscellaneous,1940,1,1944,67,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,84,Destroyer,0,average,3,naval,2,artillery,1945,8,1949,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,84,Fortifications,0,average,1,platoon,4,miscellaneous,1930,1,1949,187,1,187,1,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,84,Bunker,0,average,1,platoon,4,miscellaneous,1930,1,1949,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,84,Weapons Platoon,0,average,1,platoon,3,infantry,1936,1,1949,29,1,25,1,86,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0
57,84,Artillery Btln,0,average,1,platoon,2,artillery,1930,1,1949,106,1,106,1,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,84,KMT Militia Plt,0,average,1,platoon,3,infantry,1930,1,1949,29,1,71,1,71,1,71,1,71,1,0,0,0,0,0,0,0,0,0,0
59,84,Lt Mortar Sec,2,dedicated artillery,1,platoon,2,artillery,1936,1,1949,29,1,89,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,84,Inf Gun Battery,0,average,1,platoon,2,artillery,1930,1,1949,17,1,17,1,17,1,17,1,17,1,17,1,0,0,0,0,0,0,0,0
61,84,Howitzer Sec,0,average,1,platoon,2,artillery,1930,1,1949,45,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,84,Inf AT Sec,0,average,1,platoon,3,infantry,1939,1,1949,42,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,84,Inf Gun Platoon,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,17,1,17,1,17,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0
64,84,Howitzer Btry,0,average,1,platoon,2,artillery,1930,1,1949,45,1,45,1,45,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0
65,84,Howitzer,0,average,1,platoon,2,artillery,1930,1,1949,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,84,Elite Rifle Co,4,elite recon,2,company,3,infantry,1940,1,1949,125,1,1067,1,1067,1,1067,1,1067,1,0,0,0,0,0,0,0,0,0,0
67,84,Elite Rifle Plt,3,elite,1,platoon,3,infantry,1940,1,1949,29,1,31,1,57,1,57,1,38,1,0,0,0,0,0,0,0,0,0,0
68,84,MG Squad,1,recon,1,platoon,3,infantry,1935,1,1949,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,84,HMG Squad,1,recon,1,platoon,3,infantry,1930,1,1949,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,84,Infantry Gun ,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,84,FlaK Section,0,average,1,platoon,2,artillery,1933,1,1942,113,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,84,FlaK Platoon,0,average,1,platoon,2,artillery,1933,1,1942,113,1,113,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,84,Carrier Platoon,1,recon,1,platoon,4,miscellaneous,1942,1,1949,97,1,11,1,11,1,11,1,11,1,0,0,0,0,0,0,0,0,0,0
74,84,Heavy FlaK Sec,0,average,1,platoon,2,artillery,1933,1,1942,114,1,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,84,Lt Armored Cars,1,recon,1,platoon,1,armor,1933,1,1949,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,84,Lt Armored Car,1,recon,1,platoon,1,armor,1933,1,1949,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,84,Lt Cruiser,0,average,3,naval,2,artillery,1930,1,1937,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,84,River Patrol,0,average,3,naval,2,artillery,1930,1,1949,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,84,X/Y Force Plt,3,elite,1,platoon,3,infantry,1942,1,1949,73,1,74,1,74,1,74,1,22,1,0,0,0,0,0,0,0,0,0,0
83,84,X/Y Force Co,4,elite recon,2,company,3,infantry,1942,1,1949,127,1,1082,1,1082,1,1082,1,1025,1,0,0,0,0,0,0,0,0,0,0
84,84,Guerrilla Force,4,elite recon,1,platoon,3,infantry,1932,1,1949,76,1,76,1,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,84,Guerrilla Force,4,elite recon,1,platoon,3,infantry,1931,1,1941,77,1,77,1,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,84,Guerrilla Force,4,elite recon,1,platoon,3,infantry,1941,1,1949,78,1,78,1,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,84,Assault Force,3,elite,1,platoon,3,infantry,1930,1,1949,52,1,81,1,81,1,81,1,81,1,0,0,0,0,0,0,0,0,0,0
134,84,Ammo Carrier,0,average,1,platoon,4,miscellaneous,1930,1,1949,229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,84,Ammo Carriers,0,average,1,platoon,4,miscellaneous,1930,1,1949,229,1,229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,84,Ammo Dump,0,average,1,platoon,4,miscellaneous,1930,1,1939,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,84,Barge Carriers,0,average,1,platoon,4,miscellaneous,1930,1,1949,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,84,Barge Carrier,0,average,1,platoon,4,miscellaneous,1930,1,1949,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,84,Barge,0,average,1,platoon,4,miscellaneous,1930,1,1949,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,84,Forward Obs,4,elite recon,1,platoon,2,artillery,1930,1,1949,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,84,FO Vehicle,4,elite recon,1,platoon,2,artillery,1936,1,1949,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,84,Wagons,0,average,1,platoon,4,miscellaneous,1930,1,1949,226,1,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,84,Pack Mules,0,average,1,platoon,4,miscellaneous,1930,1,1949,222,1,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,84,Gun Teams,0,average,1,platoon,4,miscellaneous,1930,1,1949,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,84,Recce Troop,1,recon,1,platoon,3,infantry,1942,1,1949,233,1,11,1,233,1,11,1,233,1,11,1,0,0,0,0,0,0,0,0
171,84,Headquarters,4,elite recon,1,platoon,4,miscellaneous,1930,1,1949,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,84,Ammo Dump,0,average,1,platoon,4,miscellaneous,1940,1,1949,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,84,Prime Movers,0,average,1,platoon,4,miscellaneous,1930,1,1949,228,1,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,84,Recon Section,4,elite recon,1,platoon,3,infantry,1930,1,1949,234,1,234,1,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,84,Recon Group,4,elite recon,2,company,3,infantry,1930,1,1949,234,1,1177,1,1177,1,1177,1,0,0,0,0,0,0,0,0,0,0,0,0
