rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,movcl,swim,end_mo,smkdev,start_mo,sound,wpn1_snd,wpn2_snd,wpn3_snd,wpn4_snd,X1,X2,msound
11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,38,38,103,64,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6,0,0,0
12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,38,38,97,51,51,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,172,0,0,0,1,0,0,0,51,0,0,0,0
13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,51,51,103,64,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,32,0,0,0,0
14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,1,0,0,0,0,0,0,0,0
15,Ford Carrier,25,0,2,2,139,0,0,0,60,0,0,0,0,0,0,0,30,12,12,12,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,22,41,42,26,16,664,0,2,0,0,9,0,2,0,108,2,124,0,2,0,0,0,1,0,0,0,0,0,0,0,0
16,PT Boat,41,0,5,12,232,147,140,81,60,30,80,0,60,0,0,4,0,20,10,10,20,10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,92,40,42,196,16,1600,0,4,0,0,9,0,5,0,12,9,255,0,181,16,0,0,1,0,0,0,0,0,0,0,0
17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,1,0,0,0,0,0,0,0,0
19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,181,0,0,0,1,0,0,0,138,0,0,0,0
21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0
22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,0,0,0,0,0,0,0,0
23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,20,10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,0,0,0,0,0,0,0,0
25,PC Company HQ,101,0,1,6,236,115,0,0,50,0,50,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,41,12,16,1613,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,PC Platoon Ldr,7,0,1,6,236,114,0,0,40,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,41,11,16,1612,0,0,0,0,9,0,0,0,0,0,0,0,83,0,0,0,1,0,0,0,0,0,0,0,0
27,Rifle Squad,1,0,1,12,242,93,113,87,50,0,6,4,40,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,36,42,29,16,1610,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,Rifle Squad,1,0,1,12,242,87,113,0,50,0,8,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,45,49,20,16,8329,0,0,0,0,9,0,0,0,0,0,0,0,83,0,0,0,6,0,0,0,0,0,0,0,0
29,HMG Squad,81,0,0,4,106,87,209,0,60,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,45,49,34,16,419,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
30,Mortar Squad,5,0,1,10,56,209,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,45,49,28,16,188,0,2,0,0,8,0,0,0,0,0,0,250,181,0,0,0,6,0,0,0,0,93,0,0,0
31,Mortar Squad,5,0,1,4,30,209,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,45,49,19,16,56,0,2,0,0,9,0,0,0,0,0,0,1,2,0,0,0,6,0,0,0,0,6,0,0,0
32,MG Squad,4,0,0,4,120,87,209,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,45,49,20,16,418,0,2,0,0,9,0,2,0,0,0,0,203,0,0,0,0,6,0,0,0,64,0,0,0,0
33,75mm Pack FH,9,0,1,6,33,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,49,29,16,8205,0,2,0,0,8,0,1,0,0,0,106,0,0,0,0,0,1,0,0,0,6,0,0,0,0
34,Chevy 6ton,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,39,41,26,16,312,0,0,0,0,9,0,0,0,224,5,228,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,Jeep .30cal,32,0,2,2,139,0,0,0,60,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,41,49,12,16,442,0,1,0,0,9,0,1,0,104,1,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,Mack 7-1/2ton,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,49,31,16,667,0,0,0,0,9,0,0,0,230,5,228,0,0,0,0,0,12,0,0,0,0,0,0,0,0
37,Chevy 1-1/2ton,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,45,49,15,16,405,0,0,0,0,9,0,0,0,112,4,226,0,0,0,0,0,6,0,0,0,0,0,0,0,0
38,Fargo 2-1/2ton,27,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,42,49,19,16,404,0,0,0,0,9,0,0,0,118,5,228,0,0,0,0,0,5,0,0,0,0,0,0,0,0
39,37mm AT Gun,6,0,1,5,16,211,0,0,20,40,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,39,42,22,16,1605,0,2,0,0,8,0,2,0,0,0,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,Guer Lt Mortar,80,0,1,8,217,207,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,42,45,17,16,318,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
41,Guer Hvy Mortar,82,0,1,12,221,210,0,0,50,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,42,45,24,16,321,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
42,Rifle Squad,1,0,1,12,236,226,0,0,50,0,35,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,42,18,16,1608,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,Heavy AAMG,8,0,1,3,139,0,0,0,80,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,48,10,16,242,0,2,0,0,9,0,2,0,0,0,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,3in DP AA Gun,16,0,2,6,178,0,0,0,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,42,71,16,8256,0,4,0,0,7,0,4,0,0,0,206,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,75mm Field Gun,9,0,1,6,41,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,42,29,16,8338,0,2,0,0,6,0,1,0,0,0,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,105mm FH Btry,10,0,2,24,71,71,71,71,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,41,49,82,16,8204,0,2,0,0,6,0,0,0,0,0,255,0,0,0,0,0,8,0,0,0,0,0,0,0,0
47,Guer HMG Squad,81,0,0,4,208,207,0,0,60,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,42,45,17,16,787,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
48,Mortar Squad,5,0,1,6,30,207,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,42,19,16,57,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,Mortar Squad,5,0,1,10,56,207,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,41,42,28,16,188,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,Guer LMG Team,73,0,0,3,206,87,199,0,50,0,4,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,42,45,10,16,8416,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,239,0,0,0,0
51,MG Squad,4,0,0,4,120,87,207,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,36,42,19,16,418,0,2,0,0,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
52,HMG Squad,81,0,0,4,121,87,207,0,60,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,36,42,24,16,417,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,236,0,0,0,0
53,HMG Squad,81,0,0,4,106,87,207,0,60,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,41,42,34,16,419,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
54,Constabular Sqd,107,0,1,9,236,115,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,41,15,16,1601,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,0,0,0,0
55,Rifle Squad,1,0,1,12,242,87,0,0,50,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,36,42,18,16,1608,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0
56,Guerrillas,71,0,1,13,227,226,0,0,40,0,30,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,45,20,16,1618,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,74,0,0,0,0
57,Guerrillas,71,0,1,9,205,237,226,0,40,0,40,0,18,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,45,19,16,1619,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0
58,Guerrillas,71,0,1,9,144,206,226,0,40,0,40,0,18,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,44,45,21,16,1628,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,163,0,0,0,0
59,Engineers,20,0,1,13,242,85,185,0,50,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,42,26,16,1603,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
60,Guer Engineer,20,0,1,13,242,85,185,87,50,0,0,2,4,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,42,45,28,16,1620,0,0,0,0,9,0,0,0,0,0,0,67,0,0,0,0,6,0,0,0,188,0,0,0,0
61,Engineers,20,0,1,13,242,85,237,87,50,0,0,3,40,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,42,26,16,1603,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,Sniper,45,0,0,1,146,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,20,16,1622,0,4,0,0,4,0,3,0,0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
63,Ammo Dump,66,0,6,20,236,93,114,0,50,0,18,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,42,157,16,9919,0,0,0,0,9,0,0,0,0,0,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64,Engineers,20,0,1,13,242,84,113,87,50,0,0,3,50,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,42,24,16,8309,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,162,0,0,0,0
65,Command Post,68,0,5,20,236,87,114,0,50,0,12,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,42,138,16,8326,0,0,0,0,9,0,0,0,0,1,250,0,0,0,0,0,1,0,0,0,1,0,0,0,0
66,Engineers,20,0,1,13,112,84,113,87,50,0,0,4,50,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,49,32,16,1603,0,0,0,0,9,0,0,0,0,0,0,142,0,0,0,0,8,0,0,0,13,0,0,0,0
67,Flame Team,51,0,0,2,83,145,0,0,4,0,50,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,49,12,16,1624,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,32,0,0,0,0
68,Sniper,45,0,0,1,146,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,49,20,16,1623,0,4,0,0,4,0,3,0,0,0,0,203,0,0,0,0,6,0,0,0,56,0,0,0,0
69,Guer Sniper,45,0,0,1,146,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,45,20,16,8920,0,4,0,0,4,0,3,0,0,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0,0
70,Platoon Leader,7,0,1,6,236,87,114,0,40,0,6,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,42,12,16,1615,0,0,0,0,9,0,0,0,0,0,0,171,0,0,0,0,1,0,0,0,186,0,105,0,0
71,Platoon Leader,7,0,1,6,144,87,234,0,40,0,6,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,45,49,15,16,1012,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,1,0,0,0,0
72,Guer Leader,70,0,0,4,242,225,0,0,40,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,42,45,15,16,1621,0,0,0,0,9,0,0,0,0,0,0,34,0,0,0,0,6,0,0,0,155,0,0,0,0
73,PS Mortar Sqd,5,0,1,6,30,207,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,41,42,19,16,56,0,2,0,0,9,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0
74,P-40B Warhawk,44,0,2,1,164,162,181,0,20,2,20,4,1,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,40,42,59,16,260,0,4,0,0,9,0,1,0,0,0,255,111,0,0,0,0,1,0,0,0,149,0,0,0,0
75,Martin B-10,44,0,4,3,162,182,182,0,20,2,2,0,2,0,0,0,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,36,42,61,16,8324,0,4,0,0,9,0,1,0,0,0,255,0,0,0,0,0,1,0,0,0,1,0,0,0,0
76,Boeing P-26,44,0,3,1,162,181,0,0,10,2,1,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,34,42,49,16,8264,0,4,0,0,9,0,1,0,0,0,255,33,0,0,0,0,1,0,0,0,148,0,0,0,0
77,Seversky P-35,44,0,3,1,164,162,180,0,10,1,10,1,3,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,37,41,69,16,8234,0,4,0,0,9,0,1,0,0,0,255,2,0,0,0,0,1,0,0,0,1,0,0,0,0
78,Seversky P-35A,44,0,3,1,164,162,180,0,10,2,10,2,3,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,40,41,69,16,8234,0,4,0,0,9,0,1,0,0,0,255,54,0,0,0,0,4,0,0,0,69,0,0,0,0
79,37mm AA Gun,8,0,1,6,11,0,0,0,60,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,39,42,37,16,8254,0,3,0,0,8,0,3,0,0,0,106,0,0,0,0,0,1,0,0,0,6,0,0,0,0
80,20mm AA Gun,8,0,1,4,147,0,0,0,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,42,17,16,141,0,3,0,0,9,0,2,0,0,0,106,66,0,0,0,0,1,0,0,0,0,0,0,0,0
81,MG Bunker,0,70,1,9,106,121,113,228,90,0,90,0,50,0,50,0,0,60,60,60,10,51,51,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,22,22,32,40,42,102,16,9901,0,3,0,0,9,0,5,0,0,1,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82,Obs Post,0,70,0,5,242,87,114,0,60,0,5,0,40,0,0,0,0,105,76,51,38,76,51,38,8,0,0,0,0,0,1,0,0,0,0,0,0,0,15,15,15,0,15,15,90,40,42,71,16,7735,0,0,0,0,9,0,5,0,0,5,255,66,0,0,0,0,1,0,0,0,0,0,0,0,0
