rid,name,nation,start_mo,special,X1,X2,X3,X4,X5,X6,X7,X8,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
18,Fast AFV Plt,87,1,1,0,0,0,0,0,0,0,0,38,41,1,1,99,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Fast AFV Sqdrn,87,1,1,0,0,0,0,0,0,0,0,38,41,1,2,99,1,1018,1,1018,1,1018,1,1018,1,0,0,0,0,0,0,0,0,0,0
20,Tank Section,87,11,0,0,0,0,0,0,0,0,0,44,49,1,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Mortar Section,87,1,2,0,0,0,0,0,0,0,0,31,49,2,1,27,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Hvy Mortar Sec,87,7,2,0,0,0,0,0,0,0,0,44,49,2,1,29,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,HMG Section,87,1,0,0,0,0,0,0,0,0,0,30,49,3,1,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Inf AT Section,87,1,0,0,0,0,0,0,0,0,0,30,49,3,1,40,1,40,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Pioneer Sec,87,1,10,0,0,0,0,0,0,0,0,41,44,3,1,51,1,51,1,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0
26,Sniper,87,5,11,0,0,0,0,0,0,0,0,39,49,3,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Fortifications,87,1,0,0,0,0,0,0,0,0,0,39,49,4,1,58,1,58,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Howitzer,87,1,12,0,0,0,0,0,0,0,0,30,49,2,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Howitzer Brty,87,1,12,0,0,0,0,0,0,0,0,30,49,2,1,94,1,94,1,94,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0
30,Howitzer Sec,87,1,2,0,0,0,0,0,0,0,0,30,41,2,1,95,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,MG Section,87,1,0,0,0,0,0,0,0,0,0,40,49,3,1,33,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Artillery Btry,87,1,0,0,0,0,0,0,0,0,0,30,49,2,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Artillery Btln,87,1,0,0,0,0,0,0,0,0,0,30,49,2,1,63,1,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Partisan Band,87,5,1,0,0,0,0,0,0,0,0,41,49,3,1,42,1,45,1,44,1,43,1,42,1,0,0,0,0,0,0,0,0,0,0
35,Light Tank Plt,87,1,0,0,0,0,0,0,0,0,0,30,41,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
36,Light Tank Co,87,1,1,0,0,0,0,0,0,0,0,30,41,1,2,1,1,1035,1,1035,1,1035,1,0,0,0,0,0,0,0,0,0,0,0,0
37,IND Tank Sqdrn,87,5,1,0,0,0,0,0,0,0,0,40,41,1,2,84,1,1002,1,1002,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
38,Tank Company,87,11,1,0,0,0,0,0,0,0,0,44,49,1,2,5,1,1003,1,1003,1,1003,1,0,0,0,0,0,0,0,0,0,0,0,0
39,Rifle Company,87,1,1,0,0,0,0,0,0,0,0,30,41,3,2,236,1,1006,1,1006,1,1006,1,1006,1,1023,1,1044,1,0,0,0,0,0,0
40,Partisan Bgd,87,5,11,0,0,0,0,0,0,0,0,41,49,3,2,42,1,1034,1,1034,1,1034,1,1095,1,0,0,0,0,0,0,0,0,0,0
41,Rifle Company,87,11,1,0,0,0,0,0,0,0,0,44,49,3,2,236,1,1008,1,1008,1,1008,1,1031,1,1044,1,0,0,0,0,0,0,0,0
42,SMG Company,87,11,1,0,0,0,0,0,0,0,0,44,49,3,2,236,1,1009,1,1009,1,1009,1,1031,1,1044,1,0,0,0,0,0,0,0,0
43,Tankodesant Bgd,87,11,0,0,0,0,0,0,0,0,0,44,49,1,1,5,1,5,1,5,1,93,1,93,1,93,1,0,0,0,0,0,0,0,0
44,Lt Mortar Plt,87,12,2,0,0,0,0,0,0,0,0,40,49,2,1,234,1,28,1,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0
45,Guards Platoon,87,1,10,0,0,0,0,0,0,0,0,38,41,3,1,234,1,69,1,69,1,69,1,0,0,0,0,0,0,0,0,0,0,0,0
46,Guards Company,87,1,11,0,0,0,0,0,0,0,0,38,41,3,2,236,1,1045,1,1045,1,1045,1,1064,1,1044,1,0,0,0,0,0,0,0,0
47,AT Gun Section,87,1,0,0,0,0,0,0,0,0,0,38,49,2,1,17,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,AT Gun Battery,87,1,0,0,0,0,0,0,0,0,0,38,49,2,1,17,1,17,1,17,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0
49,Tankodesant Co,87,11,1,0,0,0,0,0,0,0,0,44,49,1,2,5,1,1043,1,1043,1,1043,1,0,0,0,0,0,0,0,0,0,0,0,0
50,Motor Rifle Plt,87,1,0,0,0,0,0,0,0,0,0,40,41,3,1,234,1,104,1,104,1,104,1,68,1,68,1,68,1,68,1,0,0,0,0
51,Infantry Gun,87,1,0,0,0,0,0,0,0,0,0,30,49,2,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Hvy Truck Plt,87,4,0,0,0,0,0,0,0,0,0,40,49,4,1,68,1,68,1,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0
53,Hvy Truck Sec,87,4,0,0,0,0,0,0,0,0,0,40,49,4,1,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Motor Rifle Co,87,1,1,0,0,0,0,0,0,0,0,40,41,3,2,236,1,68,1,1050,1,1050,1,1050,1,32,1,28,1,68,1,0,0,0,0
55,SPAA Section,87,11,0,0,0,0,0,0,0,0,0,44,49,2,1,70,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,AA Gun Section,87,1,0,0,0,0,0,0,0,0,0,38,49,2,1,71,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,SPAA Battery,87,11,0,0,0,0,0,0,0,0,0,44,49,2,1,70,1,70,1,70,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0
58,AA Gun Battery,87,1,0,0,0,0,0,0,0,0,0,42,49,2,1,71,1,71,1,71,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0
59,AA Gun Battery,87,1,0,0,0,0,0,0,0,0,0,34,41,9,1,101,1,101,1,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Inf Gun Section,87,1,0,0,0,0,0,0,0,0,0,30,49,2,1,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Inf Gun Battery,87,1,0,0,0,0,0,0,0,0,0,30,49,2,1,23,1,23,1,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0
62,HMG Platoon,87,1,0,0,0,0,0,0,0,0,0,30,49,3,1,32,1,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Mortar Platoon,87,1,2,0,0,0,0,0,0,0,0,31,49,2,1,27,1,27,1,27,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0
64,MG Platoon,87,1,0,0,0,0,0,0,0,0,0,40,49,3,1,33,1,33,1,33,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0
65,Motor Rifle Plt,87,1,0,0,0,0,0,0,0,0,0,45,49,3,1,234,1,105,1,105,1,105,1,14,1,14,1,14,1,0,0,0,0,0,0
66,Engineer Sec,87,1,0,0,0,0,0,0,0,0,0,30,49,3,1,61,1,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,AI Tanks+++,87,11,0,0,0,0,0,0,0,0,0,44,49,5,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Motor Rifle Co,87,1,1,0,0,0,0,0,0,0,0,45,49,3,2,236,1,15,1,1050,1,1050,1,1050,1,37,1,28,1,0,0,0,0,0,0
69,Proleteri Plt,87,11,10,0,0,0,0,0,0,0,0,42,44,3,1,233,1,118,1,72,1,72,1,0,0,0,0,0,0,0,0,0,0,0,0
70,Ammo Dump,87,1,0,0,0,0,0,0,0,0,0,30,49,4,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Proleteri Co,87,11,11,0,0,0,0,0,0,0,0,42,44,3,2,241,1,1100,1,1069,1,1069,1,1083,1,1063,1,0,0,0,0,0,0,0,0
72,HQ Post,87,1,10,0,0,0,0,0,0,0,0,30,49,4,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Civil Defense,87,1,20,0,0,0,0,0,0,0,0,41,44,3,1,108,1,108,1,108,1,108,1,108,1,0,0,0,0,0,0,0,0,0,0
74,Armored Car Plt,87,11,1,0,0,0,0,0,0,0,0,44,49,1,1,81,1,81,1,81,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0
75,Airborne Plt,87,3,10,0,0,0,0,0,0,0,0,40,41,3,1,106,1,106,1,106,1,106,1,0,0,0,0,0,0,0,0,0,0,0,0
76,Airborne Plt,87,10,10,0,0,0,0,0,0,0,0,44,49,3,1,100,1,100,1,100,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0
77,Airborne Co,87,3,11,0,0,0,0,0,0,0,0,40,41,3,2,106,1,1075,1,1075,1,1075,1,28,1,0,0,0,0,0,0,0,0,0,0
78,Airborne Co,87,10,11,0,0,0,0,0,0,0,0,44,49,3,2,100,1,1076,1,1076,1,1076,1,1024,1,1044,1,0,0,0,0,0,0,0,0
79,Strike Aircraft,87,9,0,0,0,0,0,0,0,0,0,44,49,4,1,98,1,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Cargo Planes,87,10,0,0,0,0,0,0,0,0,0,44,49,4,1,107,1,107,1,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Hvy Mortar Sec,87,7,2,0,0,0,0,0,0,0,0,44,49,2,1,29,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Hvy Mortar Plt,87,7,2,0,0,0,0,0,0,0,0,44,49,2,1,29,1,29,1,29,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0
83,Proleter MGs,87,11,10,0,0,0,0,0,0,0,0,42,44,3,1,110,1,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Captured StuGs,87,1,0,0,0,0,0,0,0,0,0,45,49,1,1,111,1,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Cpt Tank,87,9,0,0,0,0,0,0,0,0,0,41,44,1,1,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Cpt Tank Sec,87,9,0,0,0,0,0,0,0,0,0,41,44,1,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Cpt Tank Plt,87,9,0,0,0,0,0,0,0,0,0,41,45,1,1,76,1,76,1,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Cpt Tank Plt,87,6,0,0,0,0,0,0,0,0,0,44,49,1,1,80,1,80,1,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Cpt Tank Co,87,6,1,0,0,0,0,0,0,0,0,44,45,1,2,80,1,1088,1,1087,1,1088,1,0,0,0,0,0,0,0,0,0,0,0,0
90,Lt Tank Platoon,87,7,1,0,0,0,0,0,0,0,0,44,49,1,1,83,1,83,1,83,1,83,1,0,0,0,0,0,0,0,0,0,0,0,0
91,Lt Tank Company,87,7,1,0,0,0,0,0,0,0,0,44,49,1,2,83,1,1090,1,1090,1,1090,1,0,0,0,0,0,0,0,0,0,0,0,0
92,Lt Tank Section,87,7,1,0,0,0,0,0,0,0,0,44,49,1,1,83,1,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Guards Platoon,87,1,10,0,0,0,0,0,0,0,0,45,45,3,1,235,1,109,1,109,1,109,1,0,0,0,0,0,0,0,0,0,0,0,0
94,Guards Company,87,1,11,0,0,0,0,0,0,0,0,45,49,3,2,236,1,1045,1,1045,1,1045,1,1064,1,1024,1,1044,1,0,0,0,0,0,0
95,Partizan Mortrs,87,11,2,0,0,0,0,0,0,0,0,42,49,2,1,115,1,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Chetniks Plt,87,4,11,0,0,0,0,0,0,0,0,40,41,3,1,67,1,67,1,67,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0
97,Cargo Planes,87,10,0,0,0,0,0,0,0,0,0,39,41,4,1,117,1,117,1,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Bicycle Platoon,87,1,0,0,0,0,0,0,0,0,0,30,41,3,1,121,1,121,1,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Strike Aircraft,87,3,0,0,0,0,0,0,0,0,0,30,41,4,1,123,1,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Proleter SMG Pt,87,11,10,0,0,0,0,0,0,0,0,42,44,3,1,233,1,118,1,118,1,118,1,0,0,0,0,0,0,0,0,0,0,0,0
101,Flame Team,87,1,0,0,0,0,0,0,0,0,0,44,49,3,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Barge Carrier,87,11,0,0,0,0,0,0,0,0,0,44,49,4,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Barge Carriers,87,11,0,0,0,0,0,0,0,0,0,44,49,4,1,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Scouts,87,1,1,0,0,0,0,0,0,0,0,30,41,3,1,239,1,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Recon Section,87,1,1,0,0,0,0,0,0,0,0,30,41,3,1,240,1,240,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Recon Group,87,1,1,0,0,0,0,0,0,0,0,30,41,3,2,240,1,1160,1,1160,1,1160,1,0,0,0,0,0,0,0,0,0,0,0,0
162,Forward Obs,87,1,11,0,0,0,0,0,0,0,0,30,49,2,1,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,FO Vehicle,87,11,11,0,0,0,0,0,0,0,0,44,49,2,1,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Wagon,87,1,0,0,0,0,0,0,0,0,0,30,49,4,1,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Mule Packs,87,1,0,0,0,0,0,0,0,0,0,30,49,4,1,222,1,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Gun Teams,87,1,0,0,0,0,0,0,0,0,0,30,49,4,1,223,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,SO Patrol Boat,87,5,0,0,0,0,0,0,0,0,0,38,49,4,4,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Supply Wagons,87,1,0,0,0,0,0,0,0,0,0,30,44,4,1,226,1,226,1,229,1,229,1,0,0,0,0,0,0,0,0,0,0,0,0
169,Ammo Carrier,87,1,0,0,0,0,0,0,0,0,0,30,49,4,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Ammo Carriers,87,1,0,0,0,0,0,0,0,0,0,30,49,4,1,230,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Motorcycle Plt,87,1,1,0,0,0,0,0,0,0,0,38,41,3,1,96,1,96,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Motorcycle Co,87,1,1,0,0,0,0,0,0,0,0,38,41,3,2,96,1,1171,1,1171,1,1171,1,1171,1,0,0,0,0,0,0,0,0,0,0
173,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
