id,name,nation,start_yr,end_yr,pscr,type,URID[1],URID[2],URID[3],URID[4],URID[5],URID[6],URID[7],URID[8],URID[9],URID[10],start_mo,end_mo,exp_mod,mor_mod,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16
32,Hvy Mortar Pl,11,38,46,2,0,56,56,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,MG Company,11,30,46,3,2,57,254,1035,254,1035,254,1035,254,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Inf Gun Section,11,30,46,2,0,385,385,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,MG Platoon,11,30,46,3,1,57,57,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Inf Gun Platoon,11,30,46,2,1,385,385,385,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Mortar Battery,11,30,46,2,1,55,55,55,55,55,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Hvy Mortar Bty,11,39,46,2,1,56,56,56,56,56,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Rifle Platoon,11,30,46,3,1,60,60,60,235,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Para Platoon,11,38,41,3,1,257,257,257,264,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Lt Mortar Pl,11,38,46,2,0,433,433,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Sniper,11,30,46,3,0,69,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Guards Platoon,11,42,46,0,1,70,70,70,70,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Cossack Trp,11,30,46,3,1,320,72,323,322,0,0,0,0,0,0,1,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Mot Engineer Co,11,43,46,3,2,189,64,44,44,1047,1047,1047,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Strike Element,11,30,46,4,1,75,75,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Mot Engineer Pl,11,43,46,3,1,189,189,64,44,44,44,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Para Platoon,11,42,46,3,1,257,257,257,264,270,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Light Battery,11,30,46,2,1,121,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Medium Battery,11,30,46,2,1,123,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Heavy Battery,11,30,46,2,1,143,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Tank Artillery,11,41,46,2,1,363,363,363,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Guard Mortar Bn,11,41,46,2,2,111,1110,1110,1110,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Para Company,11,42,46,3,2,257,272,1117,1048,1048,1048,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Lt Howitzer Bn,11,30,46,2,1,121,121,121,121,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Med Howitzer Bn,11,39,45,2,1,123,123,123,123,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Hvy Howitzer Bn,11,30,46,2,1,143,143,143,143,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Artillery Rgt,11,30,46,2,1,121,121,121,121,363,363,363,363,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1 Naval Gun,11,30,46,2,4,81,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2 Naval Guns,11,30,46,2,4,82,82,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,4 Naval Guns,11,35,46,2,4,82,82,82,82,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Hvy Arty Rgt,11,30,46,2,1,363,363,363,363,123,123,123,123,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Scouts,11,30,46,3,0,103,103,103,103,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Engineer Co,11,30,46,3,2,188,64,1100,1100,1100,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Motor Rifle Co,11,41,46,3,2,241,57,465,465,1099,1099,1099,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Med Tank Co,11,30,46,1,2,4,1103,1103,1103,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Amphib Tk Pl,11,33,42,1,2,5,5,6,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Tank Desant Co,11,41,46,3,2,605,1107,1107,1107,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Heavy Tank Bn,11,43,46,1,2,24,24,1013,1013,1013,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Mixed Tank Bn,11,33,42,1,2,24,24,1012,1012,1104,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Rgt Inf-AT Co,11,42,44,3,2,241,62,1127,1127,1127,1096,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Inf-AT Sec/M,11,42,46,3,2,60,1082,1082,1082,44,44,44,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Guards Company,11,42,46,3,2,70,442,1042,1043,1043,1043,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Assault Gun Co,11,41,46,1,2,37,1076,1076,1076,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Assault Gun Pl,11,41,46,1,1,37,37,37,37,37,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,FO Vehicle,11,30,46,2,1,134,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Inf At Det,11,42,46,3,0,68,68,68,68,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Inf Bn HQ,11,30,41,3,2,60,55,47,47,191,1029,0,0,0,0,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Cavalry Troop,11,30,46,3,1,67,67,67,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Spotter Plane,11,30,46,4,1,109,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Inf-AT Section,11,42,46,3,0,68,68,68,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Mech Inf Pl,11,42,46,3,1,63,63,60,43,43,43,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Medium Tank Bn,11,30,46,1,2,4,4,1104,1104,1104,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Fld Gun Battery,11,30,46,2,1,353,353,353,353,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Motor Scout Pl,11,43,46,3,1,103,68,103,68,92,92,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Hy Truck Sec,11,30,46,4,0,45,45,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Hy Truck Pl,11,39,46,4,1,45,45,45,45,45,45,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Lt Tank Platoon,11,30,46,1,1,7,7,7,7,7,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Lt Tank Company,11,31,46,1,2,7,1090,1090,1090,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Ind Tank Pl,11,33,41,1,1,20,20,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4 Limbers,11,30,46,4,0,342,342,342,342,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Cavalry Sqdn,11,30,46,3,2,67,324,1080,1080,1080,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,AT-Gun Battery,11,30,46,2,1,49,49,49,49,49,49,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,AT-Gun Pl/T,11,30,46,2,1,47,47,47,44,44,44,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,AT-Gun Pl/M,11,44,46,2,1,47,47,47,43,43,43,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,AT-Gun Platoon,11,30,46,2,1,47,47,47,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Motor Rifle Pl,11,41,46,3,1,241,241,183,68,465,465,465,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Engineer Pl,11,30,46,3,1,188,188,64,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Engineer Tanks,11,42,46,1,1,87,87,87,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Arm Car Section,11,30,46,1,0,41,41,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Medium Tank Pl,11,30,46,1,1,4,4,4,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Med Tank Co(10),11,30,46,1,1,4,4,4,4,4,4,4,4,4,4,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Fld Gun Platoon,11,30,46,2,1,353,353,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Guards Mech Co,11,43,46,3,2,70,43,1108,1108,1108,442,110,110,43,43,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Desant Platoon,11,41,46,3,1,606,605,604,603,602,601,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Guards Mech Pl,11,43,46,3,1,70,70,70,43,43,43,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Guard Mortar Pl,11,41,46,2,1,111,111,111,111,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Guard Mortar By,11,41,46,2,1,74,74,74,74,74,74,74,74,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,AA Gun Battery,11,39,46,2,1,54,54,54,54,54,54,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,TD Battery,11,42,46,1,2,33,1014,1014,0,0,0,0,0,0,0,2,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Rgt Howitzer Gr,11,30,46,2,1,363,363,363,363,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Artillery OP,11,30,46,2,1,232,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Conscript Co,11,30,46,0,2,240,229,229,229,1134,1134,0,0,0,0,1,12,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Para Pioneers,11,38,46,3,1,262,262,262,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Para Scouts,11,38,46,3,0,263,263,0,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Para Sniper,11,38,46,3,0,264,0,0,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Para Inf-AT Det,11,42,46,0,0,270,270,270,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Para MG Det,11,38,46,0,0,272,0,0,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Marine Company,11,30,46,3,2,158,59,1122,1122,1122,1123,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Marine Platoon,11,30,46,0,1,184,265,184,184,0,0,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Marine AT Grp,11,42,46,0,0,266,266,266,0,0,0,0,0,0,0,3,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,CS BT Tank Sec,11,31,41,1,0,115,115,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Guard Eng Pl,11,42,46,3,1,172,172,172,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Marine Eng Pl,11,30,46,3,1,186,186,186,0,0,0,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Inf-AT Platoon,11,42,44,0,1,235,68,68,68,68,68,68,68,68,68,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,AT-Gun Section,11,30,46,2,0,47,47,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Motorised FO,11,43,46,2,1,233,105,44,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Partisan Unit,11,41,44,4,0,150,151,157,155,0,0,0,0,0,0,6,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Partisan Co,11,41,44,4,2,150,1130,1130,1130,1130,1044,1044,0,0,0,6,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Fortifications,11,30,46,4,1,117,393,394,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Machine Guns,11,30,46,0,0,443,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Conscript Pl,11,30,46,3,0,240,229,228,228,0,0,0,0,0,0,1,12,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Ski Platoon,11,30,46,3,1,204,210,204,204,0,0,0,0,0,0,1,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Ski Company,11,30,46,3,2,204,210,616,1135,1135,1135,0,0,0,0,1,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Ski Sniper,11,30,46,3,0,212,0,0,0,0,0,0,0,0,0,1,12,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Motor Rifle Co,11,40,41,3,2,240,57,44,44,1139,1139,1139,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Motor Rifle Pl,11,40,41,3,1,240,240,251,185,44,44,44,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Gliders,11,43,46,4,1,200,200,200,200,200,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Air Transports,11,38,46,4,1,216,216,216,216,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Glider,11,43,46,4,1,200,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Air Transport,11,38,46,4,1,216,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Mor Platoon/M,11,30,46,2,1,55,55,44,44,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Hvy Mor Pl/M,11,39,46,2,1,56,56,45,45,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Mor Battery/M,11,30,46,2,1,55,55,55,55,55,44,44,44,44,44,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Hvy Mor Bty/M,11,39,46,2,1,56,56,56,56,56,45,45,45,45,45,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Siberian Pl,11,41,42,3,1,204,210,204,448,0,0,0,0,0,0,11,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Siberian Co,11,41,42,3,2,204,210,212,1148,1148,1148,0,0,0,0,11,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Barge Carriers,11,30,46,4,1,248,248,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Ammo Carriers,11,30,46,4,1,230,230,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Ski Pioneer Pl,11,30,46,3,1,448,448,448,0,0,0,0,0,0,0,1,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,BT Tank Platoon,11,31,43,1,1,114,114,114,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Assault Gun Sec,11,41,46,1,0,37,37,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Cav Transport,11,30,46,4,0,515,515,515,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Pack Mules,11,30,46,4,0,340,340,340,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Wagons,11,30,46,4,0,341,341,341,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Ski Scouts,11,30,46,3,0,615,615,615,0,0,0,0,0,0,0,1,12,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Para Platoon[A],11,42,46,5,1,257,257,257,264,269,255,216,216,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Para Company[A],11,42,46,5,2,257,272,263,263,216,1160,1160,1160,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Para Eng Pl[A],11,38,46,5,1,262,262,262,262,216,216,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Para Recce[A],11,38,46,5,1,263,263,263,264,264,264,263,263,216,0,1,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Para MG Pl[A],11,38,46,5,1,272,272,216,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Para Mortar[A],11,38,46,5,1,274,274,216,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Para Support[A],11,38,46,5,2,257,257,216,1162,1164,1165,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Para Platoon[A],11,38,41,5,1,257,257,257,264,255,216,216,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Para Company[A],11,38,41,5,2,257,272,263,263,216,1167,1167,1167,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
