id,name,nation,start_yr,end_yr,pscr,type,URID[1],URID[2],URID[3],URID[4],URID[5],URID[6],URID[7],URID[8],URID[9],URID[10],start_mo,end_mo,exp_mod,mor_mod,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16
13,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Cie ME Legion,6,30,40,3,2,155,1095,1035,0,0,0,0,0,0,0,1,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Sec Char Legers,6,30,40,1,0,171,171,171,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Cie ME Legion,6,40,43,3,2,201,1353,1352,0,0,0,0,0,0,0,8,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Gpe Mitrai DCA,6,30,46,2,0,30,30,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Pel AMR,6,34,40,1,1,11,11,2,2,2,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Gpe DCA,6,38,40,2,0,23,23,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Pel VBCP,6,39,40,4,0,200,200,200,200,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Gpe VBCP,6,39,40,4,0,200,200,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Lorraine VBCP,6,39,40,4,1,200,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Eclaireurs,6,30,40,3,0,43,43,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Pel Camion,6,30,46,4,0,20,20,20,20,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Sec Camion,6,30,46,4,0,20,20,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Utility Vehicle,6,30,46,4,0,67,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Prime Movers,6,30,43,0,0,19,19,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Camions Blinde,6,46,46,4,0,344,344,344,344,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Gpe AC,6,30,40,2,1,480,480,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Sec Mi Inf,6,30,40,3,0,181,181,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Sec Inf,6,30,40,3,1,37,36,36,36,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Sec Legionnaire,6,30,43,3,1,254,253,253,253,0,0,0,0,0,0,1,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Cie Chasseurs,6,39,40,3,2,234,200,179,200,1191,1068,1068,1068,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Tireur d'Elite,6,30,46,3,0,40,0,0,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Sec Bicyclette,6,30,40,3,1,400,402,402,402,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Strike Element,6,30,46,4,1,42,42,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Bie Artillerie,6,30,40,2,1,126,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Para Transports,6,43,46,4,1,389,389,389,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Para Transport,6,37,40,4,0,388,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Inf d l'Air [A],6,37,40,5,1,34,34,388,0,0,0,0,0,0,0,1,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Grpe Artillerie,6,30,40,2,1,126,126,126,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Sec DCA Auto,6,44,46,2,0,323,323,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1 Naval Gun,6,30,46,2,4,50,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2 Naval Guns,6,30,46,2,4,50,50,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3 Naval Guns,6,30,46,2,4,52,52,52,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,4 Naval Guns,6,30,46,2,4,52,52,52,52,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,6 Naval Guns,6,30,46,2,4,52,52,52,52,52,52,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,8 Naval Guns,6,30,46,2,4,54,54,54,54,54,54,54,54,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,LVT Platoon,6,44,46,4,0,166,166,166,166,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,LVT Section,6,44,46,4,0,166,166,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Fortifications,6,30,46,4,1,62,55,55,330,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Barge Carrier/2,6,30,46,4,1,248,248,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Bie Mortier,6,30,40,2,1,24,24,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Pel Dragons,6,30,40,3,1,375,376,376,376,20,20,20,20,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Pel Chasseurs,6,39,40,3,1,31,32,32,32,200,200,200,200,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Bulldozer,6,43,46,1,1,320,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Sec Genie,6,30,40,3,1,382,33,33,33,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Inf Gun Sec,6,30,40,0,0,27,27,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,FO Vehicle,6,30,46,2,1,66,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,FFI Cie Inf,6,42,44,3,2,144,1077,1077,1077,143,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,FFI Groupe,6,42,44,3,1,144,147,145,145,149,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Observateur Air,6,30,40,4,1,232,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Observateur Air,6,43,46,4,1,141,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Sec Obusier,6,30,40,2,0,28,28,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Bie Obusier,6,30,40,2,1,47,47,47,47,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Cie Char Moyens,6,35,40,0,2,12,1170,1170,1170,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Pel Moto,6,35,43,0,1,178,39,39,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Esc AMR,6,35,40,1,2,2,1020,1020,1020,1020,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Sec Engins Inf,6,30,40,2,1,24,24,485,485,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Esc Cavalerie,6,30,40,3,2,268,1097,1097,1097,1097,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Pel Cavalerie,6,30,40,3,1,268,267,269,267,269,269,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Observateur,6,30,46,2,1,240,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Eqp Observateur,6,30,46,2,1,240,67,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Pl Inf Colonial,6,35,40,3,1,37,36,36,36,0,0,0,0,0,0,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Ce Inf Col (-),6,35,40,3,2,152,1110,1110,1110,1110,0,0,0,0,0,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Sec En Colonial,6,35,40,2,0,24,24,485,485,0,0,0,0,0,0,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Cie ME Colonial,6,35,40,3,2,155,1112,1114,0,0,0,0,0,0,0,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Sec Mi Colonial,6,30,40,3,0,181,181,0,0,0,0,0,0,0,0,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Ce Inf Colonial,6,35,40,3,2,155,179,185,1110,1110,1110,1110,0,0,0,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Pl Inf Colonial,6,43,45,3,1,118,118,118,116,0,0,0,0,0,0,5,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Ce Inf Colonial,6,43,45,3,2,118,280,108,1116,1116,1116,0,0,0,0,5,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Cie ME Inf Res,6,30,40,3,2,155,1123,1125,0,0,0,0,0,0,0,1,7,251,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Cie Inf Res (-),6,30,40,3,2,152,1124,1124,1124,1124,0,0,0,0,0,1,7,251,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Sec Eng Inf Res,6,30,40,2,0,27,27,27,27,0,0,0,0,0,0,1,7,251,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Sec Inf Res,6,30,40,3,0,37,173,173,173,0,0,0,0,0,0,1,7,251,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Sec Mi Inf Res,6,30,40,3,0,181,181,0,0,0,0,0,0,0,0,1,7,251,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Cie Inf Res,6,30,40,3,2,155,179,185,1124,1124,1124,1124,0,0,0,1,7,251,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Pl Inf de l'Air,6,37,40,3,1,34,34,34,0,0,0,0,0,0,0,1,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Cie Inf d l'Air,6,37,40,3,2,34,181,1128,1128,1128,1073,0,0,0,0,1,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,GdC Chasseurs,6,35,40,3,1,361,362,183,183,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Cie Chasseurs,6,35,40,3,2,360,183,1140,1140,1140,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Sec Eng Chass,6,35,40,3,2,360,183,24,24,183,183,1144,1143,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Sec Mi Chass,6,35,40,3,0,181,181,183,183,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Sec AC Chass,6,35,40,2,0,480,480,183,183,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,PC Cie Chasseur,6,35,40,3,1,363,183,179,183,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Sec Munition,6,30,46,4,0,230,230,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Border Fort,6,30,40,4,1,59,60,61,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Medium Bombers,6,35,46,4,1,44,44,44,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Bie AC,6,30,40,2,1,480,480,480,480,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Sec Genie Mot,6,30,40,3,1,382,33,33,33,20,20,20,20,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Cie ME inf,6,30,40,3,2,155,1095,1035,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Sec Char Moyens,6,35,40,1,1,12,12,12,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Sec Char Ancien,6,30,40,1,1,48,48,48,48,48,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Cie Char Ancien,6,30,40,1,2,48,196,328,1171,1171,1171,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Pel AMD,6,30,43,1,1,407,407,407,407,407,0,0,0,0,0,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Esc AMD,6,30,43,1,2,407,1173,1173,1173,1173,0,0,0,0,0,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Pel AMD/3,6,30,43,1,1,407,407,407,0,0,0,0,0,0,0,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
