id,name,nation,start_yr,end_yr,pscr,type,URID[1],URID[2],URID[3],URID[4],URID[5],URID[6],URID[7],URID[8],URID[9],URID[10],start_mo,end_mo,exp_mod,mor_mod,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16
32,AT-Gun Platoon,38,36,46,2,1,28,28,28,28,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Mortar Platoon,38,30,46,2,0,39,39,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Field Gun Pl,38,30,46,2,1,36,36,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Machinegun Pl,38,30,46,3,0,49,49,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Mot Infantry Pl,38,41,45,3,1,57,52,52,52,19,19,19,19,0,0,7,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Infantry AT Sqd,38,39,45,3,1,71,71,71,71,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Infantry Pl,38,30,46,3,1,52,52,52,52,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Artillery Obser,38,30,46,2,1,240,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Engineer Pl,38,30,46,3,1,61,61,61,61,0,0,0,0,0,0,1,12,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Sniper,38,30,45,3,0,237,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Scouts,38,30,46,3,0,75,75,0,0,0,0,0,0,0,0,1,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Armored Car Co,38,39,41,1,2,2,1060,1060,1060,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Rocket Battery,38,43,45,2,1,40,40,40,40,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Lt Howitzer Bty,38,30,46,2,1,43,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Med Art Bty,38,30,46,2,1,45,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Hvy Art Bty,38,41,45,2,1,47,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Lt Art Btn,38,30,46,2,1,41,42,43,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Field Art Btn,38,30,46,2,1,42,44,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Artillery Btn,38,30,45,2,1,43,43,45,45,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Med Art Btn,38,30,46,2,1,43,43,45,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Corps Artillery,38,39,46,2,1,47,47,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Infantry Pl SMG,38,41,45,3,1,57,52,52,52,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,AA Company,38,42,45,2,2,15,1018,1018,1018,0,0,0,0,0,0,2,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Armored Car Pl,38,39,41,1,1,2,2,2,2,2,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Armored Car Sec,38,39,45,1,1,2,2,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Assault How Co,38,43,45,1,2,12,12,1066,1066,1066,0,0,0,0,0,7,12,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Fortifications,38,30,46,4,1,227,226,226,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Fortification,38,30,46,4,0,226,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Assault How Pl,38,43,45,1,1,12,12,12,12,0,0,0,0,0,0,7,12,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Observation Veh,38,30,46,2,1,17,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,APC Platoon,38,43,45,4,1,18,18,18,18,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,APC Section,38,43,45,4,0,18,18,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Field Car,38,40,45,4,0,25,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Wagons,38,30,46,4,0,300,300,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Heavy Bombers,38,39,46,4,1,211,211,211,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,AT-Gun Battery,38,39,45,2,2,52,1032,1032,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Wagon Group,38,30,46,4,1,300,300,300,300,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Prime Mover Pl,38,39,45,4,0,22,22,22,22,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Prime Movers,38,39,45,4,0,22,22,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Heavy AA-Gun Pl,38,39,46,2,1,34,34,0,0,0,0,0,0,0,0,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Heavy AA-Gun Bt,38,39,45,2,1,34,34,34,34,0,0,0,0,0,0,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Rocket Platoon,38,43,45,2,1,40,40,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Armored Car Co,38,42,45,1,2,2,1129,1129,1129,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Assault Eng Pl,38,42,45,3,1,65,65,65,65,0,0,0,0,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Mech Eng Pl,38,43,45,3,1,65,65,65,65,18,18,18,18,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Machinegun Sec,38,30,46,3,0,49,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Heavy Tank Sec,38,42,45,1,1,162,162,0,0,0,0,0,0,0,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,AA-MG Sec,38,30,46,2,0,151,151,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,AA-MG Platoon,38,30,45,2,1,151,151,151,151,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Cav Hvy Wpns Co,38,30,45,3,2,69,69,1112,1092,1092,1092,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Airstrike,38,30,46,4,1,200,200,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Air Recce,38,36,46,4,1,221,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Mot Hvy Wpns Co,38,41,45,3,2,57,19,1103,1102,1102,1102,0,0,0,0,7,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Cavalry MG Pl,38,30,45,3,1,49,49,236,236,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Bicycle Inf Co,38,39,44,3,2,154,156,1094,1094,1094,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Bicycle Inf Pl,38,39,44,3,1,154,154,154,154,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Machinegun Co,38,30,41,3,2,49,49,52,1035,1035,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Heavy Tank Pl,38,44,45,1,1,166,166,166,166,166,0,0,0,0,0,5,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Field gun Bty/M,38,39,45,2,2,38,38,24,24,75,25,26,1101,1149,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,AA-Gun Pl/M,38,39,45,2,1,33,33,20,20,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,AA-Gun Bty /M,38,39,45,2,2,52,20,1098,1098,1098,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Heavy AA Bty /M,38,39,46,2,1,34,34,22,22,0,0,0,0,0,0,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Field Gun Pl /M,38,39,46,2,1,38,38,24,24,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Machinegun Pl/M,38,39,45,3,0,49,49,19,19,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Mortar Pl /M,38,39,45,2,1,39,39,20,20,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,AT-Gun Pl /M,38,39,45,2,1,28,28,28,28,19,19,19,19,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Rocket Bty /M,38,43,45,2,1,40,40,40,40,20,20,20,20,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Artillery Obs/M,38,40,45,2,1,240,25,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Mortar Bty /M,38,39,45,2,2,39,39,20,20,1106,26,1103,1103,1103,1149,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,AT-Gun Bty /M,38,39,45,2,2,28,28,28,28,52,19,1026,1104,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Hvy AA Bty /M,38,39,45,2,1,34,34,34,34,22,22,22,22,0,0,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Field Gun Bty/H,38,30,45,2,2,38,38,27,27,1040,75,1111,1149,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Field Gun Pl /H,38,30,46,2,1,38,38,27,27,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Mortar Pl  /H,38,30,46,2,1,39,39,27,27,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Mortar Bty /H,38,30,45,2,2,39,39,27,27,1040,75,1112,1112,1112,1149,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Mot Eng Pl,38,40,46,3,1,61,61,61,61,19,19,19,19,0,0,7,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Engineer Co,38,40,45,3,2,61,84,1041,1041,1041,1035,0,0,0,0,7,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Para Co [A],38,40,45,5,2,91,239,220,1128,220,1117,1117,1117,1126,220,7,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Para Pl [A],38,40,45,5,1,91,90,90,90,220,220,0,0,0,0,7,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Para Eng Pl [A],38,41,45,5,1,92,92,92,92,220,220,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Mot Engineer Pl,38,42,46,3,1,65,65,65,65,19,19,19,19,0,0,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Motorcycle Co,38,41,46,3,2,86,87,1121,1121,1121,0,0,0,0,0,7,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Motorcycle Pl,38,41,46,3,1,86,86,86,87,0,0,0,0,0,0,7,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Mtn Troops Co,38,30,46,3,2,138,146,146,149,149,1123,1123,1123,0,0,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Mtn Troops Pl,38,30,46,3,1,138,138,138,138,144,0,0,0,0,0,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Paratroop Co,38,40,45,3,2,91,239,88,88,1125,1125,1125,1126,0,0,7,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Paratroop Pl,38,40,45,3,1,91,90,90,90,0,0,0,0,0,0,7,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Para MG Pl,38,40,45,3,1,99,99,0,0,0,0,0,0,0,0,7,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Para Eng Pl,38,41,45,3,1,92,92,92,92,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Para Scouts,38,40,45,3,1,88,88,0,0,0,0,0,0,0,0,7,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Armored Car Pl,38,42,46,1,1,2,2,2,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Nyilas Csapatok,38,44,45,3,1,79,79,79,80,0,0,0,0,0,0,10,12,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,SS Infantry Pl,38,44,45,3,1,82,81,81,73,0,0,0,0,0,0,10,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,SS Infantry Co,38,44,45,3,2,82,83,83,1131,1131,1131,1131,0,0,0,10,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Captured Tank,38,42,45,1,1,180,0,0,0,0,0,0,0,0,0,6,12,251,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1 Air Transport,38,40,46,4,1,220,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,5 Air Transport,38,40,46,4,1,220,220,220,220,220,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Mountain Sniper,38,30,46,3,0,149,0,0,0,0,0,0,0,0,0,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Marine Eng Pl,38,43,46,3,1,129,133,133,133,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Freighter,38,30,46,4,1,244,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Freighter Group,38,30,45,4,1,244,244,244,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Patrol Boat Sqd,38,30,46,4,2,241,1141,1141,0,0,0,0,0,0,0,1,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Patrol Boat,38,30,46,4,1,100,126,126,121,121,240,0,0,0,0,1,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Minesweeper Grp,38,41,46,4,1,115,124,126,0,0,0,0,0,0,0,3,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Minesweeper Sqd,38,41,45,4,2,244,1142,1142,1144,1086,0,0,0,0,0,3,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Marine Pl,38,30,46,3,1,129,127,127,127,0,0,0,0,0,0,1,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Marine Co,38,30,45,3,2,129,133,1086,1144,1144,1144,0,0,0,0,1,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Armrd Motorboat,38,30,46,4,1,116,126,0,0,0,0,0,0,0,0,1,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Marine Wpns Co,38,42,45,3,2,129,1148,1087,1087,1038,0,0,0,0,0,1,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Marine Coast Bt,38,42,46,2,1,242,242,242,242,0,0,0,0,0,0,1,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Ammo carrier,38,30,46,4,1,231,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Barge Carrier,38,30,46,4,1,248,248,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Ammo Carriers,38,30,46,4,1,231,231,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Liderc Battery,38,44,45,2,2,60,19,26,1153,1153,1149,0,0,0,0,4,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Liderc Platoon,38,44,45,2,1,48,48,0,0,0,0,0,0,0,0,4,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Mountain Scouts,38,30,46,3,1,146,146,0,0,0,0,0,0,0,0,1,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Bicycle Scouts,38,39,44,3,1,157,157,0,0,0,0,0,0,0,0,1,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Mountain AT Sec,38,39,46,3,1,143,143,143,143,0,0,0,0,0,0,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Mountain Gun Pl,38,30,46,2,1,35,35,234,234,0,0,0,0,0,0,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Mountain Gun Bt,38,30,45,2,2,35,35,138,1157,0,0,0,0,0,0,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Cavalry Arty Ob,38,30,46,2,1,240,236,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Cavalry Scouts,38,30,46,3,1,196,196,0,0,0,0,0,0,0,0,1,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Cavalry Sqd,38,30,45,3,2,69,196,196,1021,1021,1021,1084,236,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
