id,name,nation,start_yr,end_yr,pscr,type,URID[1],URID[2],URID[3],URID[4],URID[5],URID[6],URID[7],URID[8],URID[9],URID[10],start_mo,end_mo,exp_mod,mor_mod,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16
37,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Sez MG (2),4,43,45,3,0,21,21,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Pl Fanteria Mot,4,43,45,3,1,156,157,158,159,68,68,68,68,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Pl Zappatori,4,43,45,3,1,144,144,145,145,0,0,0,0,0,0,10,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Tiratore Scelto,4,43,45,3,0,15,0,0,0,0,0,0,0,0,0,10,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Co Fanteria Mot,4,43,45,3,2,156,157,21,54,68,68,68,1039,1039,1039,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Plotone MG (4),4,43,45,3,0,21,21,21,21,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Air Strike,4,43,45,4,1,183,183,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Batteria Art,4,43,45,2,1,49,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Battaglione Art,4,43,45,2,1,49,50,50,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Reggimento Art,4,43,45,2,1,49,49,50,50,51,51,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Pl Bersagliari-,4,43,45,3,1,2,3,4,5,13,0,0,0,0,0,10,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Pl Bersagliari,4,43,45,3,1,2,3,4,5,21,68,68,68,68,68,10,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Pl Bersagliari+,4,43,45,3,1,2,3,4,5,21,63,63,63,63,63,10,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Co Bersaglieri-,4,43,45,3,2,2,43,15,1049,1049,1049,0,0,0,0,10,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Co Bersaglieri,4,43,45,3,2,2,68,1093,1050,1050,1050,1030,0,0,0,10,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Co Bersaglieri+,4,43,45,3,2,2,63,1093,1051,1051,1051,1030,1231,63,0,10,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Obice,4,43,45,2,0,29,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Art Navale 2,4,43,45,2,4,33,33,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Art Navale 4,4,43,45,2,4,33,33,34,34,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Art Navale 6,4,43,45,2,4,33,33,34,34,35,35,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Bt Contraerea,4,43,45,2,2,17,17,1022,1022,1022,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Camion Leggari,4,43,45,4,0,68,68,0,0,0,0,0,0,0,0,10,12,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Plotone CL,4,43,45,4,0,68,68,68,68,0,0,0,0,0,0,10,12,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Plotone CP,4,43,45,4,0,70,70,69,69,0,0,0,0,0,0,10,12,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Fortificazioni,4,43,45,4,1,91,91,92,0,0,0,0,0,0,0,10,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Camion Pesante,4,43,45,4,0,69,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Lanciafiamme,4,43,45,1,0,61,61,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Pl Lanciafiamme,4,43,45,1,1,61,61,61,61,346,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Camion Leggero,4,43,45,4,0,68,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Casamatta,4,43,45,4,0,92,0,0,0,0,0,0,0,0,0,10,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Chiatte,4,43,45,4,0,247,247,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Co Zappatori,4,43,45,3,2,144,1032,1040,1040,1040,0,0,0,0,0,10,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Obici Motoriz,4,43,45,2,1,29,29,29,29,68,68,68,68,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Sezione Mortai,4,43,45,2,0,161,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Plotone Mortai,4,43,45,2,1,161,161,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Pl Carro  [4],4,43,45,1,1,6,6,6,6,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Bat Semov Art,4,43,45,2,1,53,53,53,53,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Sezione C/C,4,43,45,2,0,332,332,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Plotone C/C,4,43,45,2,1,332,332,332,332,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Co Ricognitori,4,43,45,3,2,43,43,421,421,1241,1025,1321,0,0,0,10,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Improvvisato CC,4,43,45,2,0,321,321,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Veicoli Pratico,4,43,45,4,0,59,59,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Batteria Obici,4,43,45,2,1,31,31,31,31,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Plotone Obici,4,43,45,2,0,31,31,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Art Observer,4,43,45,2,1,103,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,OA Motorizzato,4,43,45,2,1,103,59,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Motocicletta,4,43,45,3,0,281,281,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Pl Motocicletta,4,43,45,3,1,281,281,281,281,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Alianti,4,43,45,4,1,112,112,112,112,112,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Trasporti Aerei,4,43,45,4,2,111,111,111,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Aereo Ricerca,4,43,45,4,1,195,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Aliante,4,43,45,4,0,112,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Trasporto Aereo,4,43,45,4,1,111,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Mortai Leggare,4,43,45,2,0,625,625,625,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Pl Autoblindo,4,43,45,1,0,495,495,495,495,0,0,0,0,0,0,10,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Sz C/C Pesante,4,43,45,2,0,434,434,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Pl C/C Pesante,4,43,45,2,0,434,434,434,434,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,C/C Pesante Mot,4,43,45,2,0,434,434,69,70,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Pl C/C Pes/M,4,43,45,2,1,434,434,434,434,69,69,70,70,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Para Zappatori,4,43,45,3,1,122,122,0,0,0,0,0,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,P.ParaZappatori,4,43,45,3,1,122,122,122,122,0,0,0,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Esploratori,4,43,45,3,0,43,43,0,0,0,0,0,0,0,0,10,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Pl Paracadusti,4,43,45,3,1,23,26,24,25,267,0,0,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Co Paracadusti,4,43,45,3,2,23,28,120,122,1116,1116,1116,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,ParaEsploratori,4,43,45,3,1,121,121,121,258,0,0,0,0,0,0,10,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Sz Alpini Expl,4,43,45,3,0,676,676,676,676,0,0,0,0,0,0,10,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Alpini Tiratore,4,43,45,3,0,129,129,0,0,0,0,0,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Alpini Pionieri,4,43,45,3,1,124,124,128,128,0,0,0,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Pl Alpini,4,43,45,3,1,126,126,130,131,682,0,0,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Co Alpini,4,43,45,3,2,126,126,1120,161,21,21,1122,1122,1122,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Co Alpini Ski,4,43,45,3,2,730,731,735,1125,1125,1125,1125,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Pl Alpini Ski,4,43,45,3,1,730,731,730,731,741,0,0,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Alpini Espl Ski,4,43,45,3,1,730,730,731,732,735,0,0,0,0,0,10,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Bombardier,4,43,45,4,1,213,214,215,216,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Para Armi Pes,4,43,45,3,1,122,121,268,268,270,270,267,267,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Pl Para  [A],4,43,45,5,1,23,24,25,26,267,111,111,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Co Para  [A],4,43,45,5,2,23,25,122,120,111,111,1130,1130,1130,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Pl ParaZap  [A],4,43,45,5,1,122,122,122,122,111,111,0,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,CoParaEsplor[A],4,43,45,5,2,23,1118,1118,1118,120,111,111,111,0,0,10,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Para Breda [A],4,43,45,5,1,122,121,268,268,111,111,0,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Para C/C [A],4,43,45,5,1,122,267,267,267,121,121,111,111,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,ParaMortai  [A],4,43,45,5,1,122,121,270,270,113,0,0,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,ParaCannone [A],4,43,45,5,1,122,121,269,269,113,0,0,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,CoParaAppog [A],4,43,45,5,2,122,120,1118,113,1135,1137,1138,1132,1136,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Pl Para  [G],4,43,45,5,1,23,24,26,27,112,112,112,112,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Co Para  [G],4,43,45,5,2,23,28,122,120,112,112,112,1140,1140,1140,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Pl ParaZap  [G],4,43,45,5,1,122,122,122,122,112,112,112,112,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,CoPara Espl [G],4,43,45,5,2,121,1118,120,120,1118,120,120,112,112,112,10,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Para Breda [G],4,43,45,5,1,122,268,268,267,112,112,112,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,ParaCannone [G],4,43,45,5,1,122,121,269,269,112,112,112,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,ParaMortai  [G],4,43,45,5,1,122,270,270,267,112,112,112,0,0,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,CoParaAppog [G],4,43,45,5,2,122,121,121,120,112,112,1144,1145,1146,0,10,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Portachiatte,4,43,45,4,0,248,248,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Portamunizioni,4,43,45,4,0,413,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Sez Leggere MG,4,43,45,3,0,252,252,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Co Mitragliera,4,43,45,3,2,21,159,21,160,21,159,21,160,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,CoMitragliera/M,4,43,45,3,2,159,160,160,159,1062,1035,1035,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Pl San Marco,4,43,45,3,1,451,451,454,457,460,0,0,0,0,0,10,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Co San Marco,4,43,45,3,2,451,454,21,1160,1160,1160,13,13,0,0,10,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Esploratori (M),4,43,45,3,0,43,43,645,645,0,0,0,0,0,0,10,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Pl GNR,4,43,45,3,0,140,142,142,141,0,0,0,0,0,0,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Co GNR,4,43,45,3,2,140,142,142,141,1168,1168,1032,0,0,0,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Pl GNR [MG],4,43,45,3,0,142,142,655,655,0,0,0,0,0,0,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Co GNR [MG],4,43,45,0,2,142,142,142,21,1170,1170,1170,0,0,0,11,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Pl GNR /Mot,4,43,45,3,0,140,141,142,143,68,68,68,68,0,0,11,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
