id,name,wclass,size,B02,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
22,47mm L32 SA35,6,0,7,3,1,5,2,0,8,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
23,47mm L40 Mod.42,6,0,7,3,1,8,2,0,10,45,20,12,6,0,0,0,0,0,0,0,0,0,0,0,0
24,47mm L53 SA37,6,0,7,3,1,8,2,0,13,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
25,45mm obr 32/38,6,0,7,3,1,6,2,0,11,45,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0
26,50mm L60 PaK 38,6,0,7,3,1,9,3,0,15,50,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0
27,57mm M1 L50,6,0,7,3,2,10,3,0,12,50,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0
28,37mm M6 L57,6,0,6,2,1,6,1,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Obice da 75L25,6,0,9,4,2,0,5,0,6,205,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
30,60mm M35 Mrtaio,3,0,4,4,1,0,7,0,3,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Cannone 65L17,6,0,8,4,2,0,4,0,6,142,60,3,4,0,0,0,0,0,0,0,0,0,0,0,0
32,75mm L18 M34/35,6,0,8,4,2,0,5,0,6,204,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
33,Obice da 75L32,6,0,9,4,2,0,5,0,8,210,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
34,Cannone 75L17,6,0,8,4,2,4,5,0,6,160,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0
35,100L17 Mod16/35,7,0,12,5,3,0,11,0,6,200,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
36,75mm M2 L31,6,0,8,4,2,8,5,0,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Obice da 105L14,7,0,12,5,3,0,11,0,6,208,60,8,12,0,0,0,0,0,0,0,0,0,0,0,0
38,65mm M32 L17,6,0,8,4,2,3,4,0,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,75mm L18 Mod.34,6,0,0,4,2,6,5,0,6,60,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
40,50mm Mortaio,3,0,2,3,0,0,5,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,75mm StuK37 L24,6,0,8,4,2,5,5,0,6,60,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
42,75mm L32 Mod.41,6,0,8,4,2,8,5,0,8,60,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
43,Obice da 105L18,7,0,12,5,3,0,11,0,6,208,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
44,75mm L34 Mod.42,6,0,8,4,2,11,5,0,9,65,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
45,75mm PaK97 L36,6,0,0,4,2,7,5,0,9,60,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
46,75mm KwK 40 L48,6,0,8,4,2,13,5,0,12,70,50,17,9,0,0,0,0,0,0,0,0,0,0,0,0
47,75mm StuK40 L48,6,0,8,4,2,13,5,0,12,70,50,17,9,0,0,0,0,0,0,0,0,0,0,0,0
48,75mm KwK 42 L70,6,0,9,4,2,16,5,0,18,80,60,23,9,0,0,0,0,0,0,0,0,0,0,0,0
49,7.92mm MG42 LMG,2,0,2,1,0,0,10,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,7.92mm MG34 MMG,3,0,2,1,0,0,8,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,81mm M.35 Mrt,3,0,0,4,1,0,11,0,3,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,BAR M1918,2,0,1,1,0,0,5,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3in M7 L53,6,0,8,4,2,12,5,0,13,70,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0
54,81mm M1 Mortaio,3,0,5,4,1,0,11,0,3,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,76mm L51 Mod.36,6,0,9,4,2,12,5,0,13,60,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0
56,81mm M.31 Mrt,3,0,5,4,1,0,11,0,3,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,76.2mm L30 L-11,6,0,8,4,2,8,5,0,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,75mm M3 L40,6,0,8,4,2,10,5,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,88mm FlaK 36,6,0,12,5,2,15,7,0,13,90,70,21,10,0,0,0,0,0,0,0,0,0,0,0,0
60,7.92mm MG42 MMG,3,0,0,1,0,0,10,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,25 Pounder GH,6,0,0,5,2,0,7,0,7,212,70,8,11,0,0,0,0,0,0,0,0,0,0,0,0
64,90mm L53 Mod.21,6,0,12,5,4,14,9,0,13,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,90mm L53 Mod.39,6,0,12,5,4,20,9,0,13,90,70,27,8,0,0,0,0,0,0,0,0,0,0,0,0
66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Obice da 105L25,7,0,12,5,2,0,11,0,6,212,60,8,11,0,0,0,0,0,0,0,0,0,0,0,0
69,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Obice da 100L17,7,0,12,5,2,0,11,0,6,204,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
71,Obice da 105L14,7,0,12,5,2,0,11,0,6,203,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
72,105mm M6 Mrtaio,3,0,6,5,1,0,15,0,3,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,100mm Skoda M88,7,0,12,5,2,0,11,0,6,200,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,15cm sIG 33,7,0,12,8,4,0,21,0,6,128,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
79,Ansaldo 149L17,7,0,12,8,2,0,19,0,6,144,60,8,16,0,0,0,0,0,0,0,0,0,0,0,0
80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Beretta M18 SMG,1,0,1,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Lanciafiamme,8,0,3,45,0,0,25,0,30,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
84,Esplosivi,2,0,0,7,1,1,10,0,15,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
85,Bomba Benzina,8,0,1,3,4,222,4,0,12,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
86,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Bomba a Mano,2,0,1,3,1,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,PIAT,2,0,4,5,2,222,2,0,2,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
89,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90mm  Mod.39 HE,6,0,12,5,4,0,9,0,13,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,M1A1 Bazooka,2,0,0,4,2,222,4,0,4,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
92,Panzerschreck,2,0,0,5,2,222,4,0,4,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
93,Lancia Bomba,2,0,2,3,1,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,6.5mm Breda LMG,2,0,1,1,0,0,4,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,7.35 Breda LMG,2,0,1,1,0,0,5,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,30 cal (2) BMG,5,0,3,1,0,0,8,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Booby trap,20,0,0,5,2,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Demolition Chrg,20,0,0,48,8,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Fougasse,18,0,0,5,10,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,15mm Besa TMG,5,0,0,1,1,2,10,0,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,75mm L27 Mod.34,6,0,0,4,2,5,5,0,7,60,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Obice da 212mm,7,0,12,11,5,0,33,0,6,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Cannone 155/39,7,0,12,8,4,0,21,0,10,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,50 cal M2 HMG,3,0,2,1,1,0,10,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Lanciafiamme,9,0,1,45,0,0,40,0,20,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
109,219mm Mortaio,7,0,12,8,4,0,37,0,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Obice da 155L25,7,0,12,8,4,0,21,0,6,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Obice da 149M37,7,0,0,8,3,0,19,0,9,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,260mm Mortaio,7,0,14,11,5,0,47,0,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Cannone 149L40,7,0,12,8,3,0,19,0,10,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Beretta Mod 34,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,75mm L60 Mod.34,6,0,8,4,2,10,5,0,15,90,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0
116,45/5 M35 Brixia,3,0,2,3,0,0,4,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,13.2mm M31 HMG,3,0,2,1,1,0,9,0,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,6.5mm Fiat M.14,3,0,3,1,0,0,8,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,8mm Breda M.30,3,0,3,1,0,0,5,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,30cal M1919 MMG,3,0,2,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,8mm Breda M.37,3,0,3,1,0,0,5,0,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Cannone 149/35A,7,0,0,8,3,0,19,0,10,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,75mm L46 Mod.34,6,0,8,4,2,8,5,0,11,75,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0
125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Breda M.30 BMG,5,0,3,1,0,0,5,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Breda M.38 BMG,5,0,2,1,0,0,5,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,7.62mm DT BMG,5,0,2,1,0,0,5,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,30 cal BMG,5,0,2,1,0,0,5,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,13.2mm (2) AAMG,4,0,2,1,1,0,14,0,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Boys Mod37 FCC,2,0,0,1,0,2,0,0,16,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
135,Zk416 Maroszek,2,0,2,2,0,3,0,0,16,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
136,13.2mm M31 AAMG,4,0,2,1,1,0,9,0,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,7.92 MG34 AAMG,4,0,2,1,0,0,8,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,30 cal AAMG,4,0,2,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,50 cal M2 AAMG,4,0,2,1,1,0,10,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Solothurn M.41,5,0,0,2,0,4,0,0,16,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
142,Solothurn M.39,2,0,0,2,0,3,0,0,16,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
143,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Sniper Rifle,1,0,1,1,0,0,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,20mm Mod. 35/39,4,0,3,2,1,3,9,0,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,50 cal (2) AAMG,4,0,2,1,1,0,15,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,NahVtdgW,5,0,1,3,0,0,11,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,160kg Bomba,11,0,0,16,5,0,32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,7.92mm MG34 CMG,5,0,2,1,0,0,8,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,.303 Bren MG,5,0,2,1,0,0,5,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,MP38/40 SMG,1,0,1,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,7.7mm MG,11,0,2,1,0,0,5,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,7.92mm MG,11,0,2,1,0,0,5,0,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,30 cal MG,11,0,2,1,0,0,5,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,12.7mm MG,11,0,3,1,1,0,10,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,50 cal MG,11,0,2,1,1,0,10,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,20mm MG-151,11,0,1,2,4,0,10,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,20mm HS-404,11,0,1,2,4,0,11,0,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,37mm M4 Cannone,11,0,1,2,6,0,11,0,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,20mm Hispano,11,0,1,2,4,0,10,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,7.62mm DT CMG,5,0,2,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,7.62mm DT TMG,5,0,2,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,5" FFAR Rocket,11,0,1,5,2,0,19,0,1,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,30 cal CMG,5,0,2,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Beretta M.37 AR,1,0,1,1,0,0,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,100kg Bomba,11,0,0,10,4,0,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,200kg Bomba,11,0,0,20,5,0,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1000 lb Bomb,11,0,2,48,8,0,96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Pzhndgranate 41,2,0,2,4,2,222,3,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
185,Perosa M.18 BMG,5,0,0,1,0,0,5,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,MA OVP SMG,1,0,1,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,M1 Garand Rifle,1,0,1,1,0,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,381mm Navale,10,0,0,21,9,0,66,0,60,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,320mm Navale,10,0,0,18,7,0,54,0,60,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,120mm Costiera,7,0,0,7,3,0,15,0,10,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,305mm Costiera,7,0,31,17,7,0,51,0,13,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,305mm Navale,10,0,31,17,7,0,51,0,60,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,37mm CD Gun,6,0,2,3,1,0,1,0,10,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,47mm CD Gun,6,0,5,4,1,0,2,0,10,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,120mm (2) CDGun,7,0,24,7,6,0,22,0,10,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,57mm CD Gun,6,0,6,4,2,4,3,0,10,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,127mm Navale,10,0,12,8,3,0,15,0,60,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,152mm Navale,10,0,0,9,4,0,21,0,60,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,203mm Navale,10,0,0,12,5,0,31,0,60,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,275mm Navale,10,0,0,15,6,0,45,0,60,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,120mm Costiera,7,0,12,7,3,0,15,0,11,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,150mm Costiera,7,0,15,8,3,0,21,0,10,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,37mm (2) C/A,4,0,9,2,1,4,17,0,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Obice da 105L25,7,0,12,5,3,8,11,0,6,80,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
209,Beretta M38 SMG,1,0,1,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,25mm Contraerea,4,0,3,2,1,5,12,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,FNAB 43 SMG,1,0,1,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,6.5mm Fiat CMG,5,0,2,1,0,0,4,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Thompson SMG,1,0,1,1,0,0,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,MAB 38/42 SMG,1,0,1,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2x8mm M.37 MGCA,4,0,2,1,0,0,8,0,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,6.5mm Fiat BMG,5,0,2,1,0,0,4,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,81mm Para Mrto,3,0,5,4,1,0,11,0,3,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,13.2mm (2) BMG,5,0,0,1,1,0,14,0,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,8mm (2) BMG,5,0,2,1,0,0,8,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,8mm BMG,5,0,0,1,0,0,5,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,8mm (2) TMG,5,0,0,1,0,0,8,0,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Breda M.38 CMG,5,0,2,1,0,0,5,0,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Carcano M38,1,0,1,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,6.5mm (2) BMG,5,0,2,1,0,0,6,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,6.5mm Fiat TMG,5,0,2,1,0,0,4,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
