id,name,wclass,size,B02,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
15,37mm vz.38 L48,6,0,6,2,1,5,1,0,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,37mm M5 L53,6,0,6,2,1,6,1,0,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,37mm M6 L57,6,0,0,2,1,6,1,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,45mm PTP obr 32,6,0,7,3,1,6,2,0,11,45,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0
19,45mm L66 obr 42,6,0,7,3,1,7,2,0,16,45,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,47mm L32 Mod.35,6,0,7,3,1,5,2,0,8,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
22,47mm vz.36 L32,6,0,7,3,1,8,2,0,8,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
23,47mm SA35 L34,6,0,7,3,1,6,2,0,8,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,50mm PaK 38 L60,6,0,7,3,1,9,3,0,15,50,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0
27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,57mm L73 ZiS-4,6,0,0,3,2,10,3,0,18,50,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0
29,6 Pounder Gun,6,0,0,3,2,11,3,0,13,50,60,17,0,0,0,0,0,0,0,0,0,0,0,0,0
30,HB 60mm mle 35,3,0,4,4,1,0,7,0,3,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,65mm Mtn Gun,6,0,8,4,2,2,4,0,6,142,60,3,4,0,0,0,0,0,0,0,0,0,0,0,0
32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,75mm leFK 18,6,0,9,4,2,0,5,0,6,205,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
34,75mm M1928,6,0,9,4,2,0,5,0,6,152,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
35,75mm KwK 40 L48,6,0,8,4,2,13,5,0,12,70,50,17,9,0,0,0,0,0,0,0,0,0,0,0,0
36,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3in Mortar (LR),3,0,0,4,1,0,11,0,3,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,7.5cm PaK40 L48,6,0,8,4,2,13,5,0,12,70,50,17,9,0,0,0,0,0,0,0,0,0,0,0,0
40,90mm M12/20,6,0,12,4,2,12,9,0,13,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,7.5cm KwK37 L24,6,0,8,4,2,5,5,0,6,60,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,76.5 Skoda FG,6,0,9,4,2,0,5,0,6,200,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,155mm Schneider,7,0,0,8,4,0,21,0,6,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,76mm L51 obr 36,6,0,9,4,2,12,5,0,13,60,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Skoda 22cm M28,7,0,0,12,5,0,35,0,6,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,76mm ZiS3 obr42,6,0,8,4,2,11,5,0,13,60,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0
52,76mm L51 obr 36,6,0,9,4,2,0,5,0,13,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,50mm GrW 36,3,0,2,3,0,0,5,0,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,45/5 M35 Brixia,3,0,2,3,0,0,4,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,81mm M27/31,3,0,5,4,1,0,11,0,3,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,82mm BM obr. 37,3,0,5,4,1,0,11,0,3,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,85mm L53 obr 44,6,0,11,5,2,12,7,0,13,80,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0
59,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,90mm Mortar,3,0,5,4,1,0,13,0,3,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,100mm 14/A M FH,7,0,10,5,2,0,11,0,6,188,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
69,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,100mm M/28 FH,7,0,12,5,2,0,11,0,6,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Schn 105mm M13,7,0,0,5,2,8,11,0,6,202,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
72,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,120mm PM obr 38,3,0,0,5,2,0,19,0,3,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,122mm obr 10/30,7,0,12,7,2,0,15,0,6,207,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,4.2in Mortar,3,0,0,4,2,0,15,0,3,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,152mm FH,7,0,12,8,3,0,21,0,6,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,M-13 Rocket,3,0,4,5,2,0,21,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Flamethrower,8,0,3,45,0,0,25,0,30,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
84,Satchel Charge,2,0,2,10,18,0,20,0,15,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
85,Molotov,8,0,1,3,4,222,4,0,12,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
86,Tellermine,2,0,1,7,2,8,5,0,15,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
87,Hand Grenade,2,0,1,3,1,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,RPG-6 Grenade,2,0,0,3,4,222,4,0,3,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
90,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,7.92mm VZ30J,2,0,1,1,0,0,5,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,6.5mm Breda LMG,2,0,1,1,0,0,4,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Chauchat M.15,2,0,1,1,0,0,5,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,7.62mm DP LMG,2,0,2,1,0,0,5,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,8mm FM14 HMG,3,0,3,1,0,0,5,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Maxim 8M HMG,3,0,3,1,0,0,4,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,M24 Rifle,1,0,1,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,M24 Carbine,1,0,1,1,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,M48 Rifle,1,0,1,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Pistol,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Quad Maxim AAMG,4,0,5,1,0,0,11,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,15mm AAMG,4,0,0,1,2,0,10,0,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,30 cal AAMG,4,0,2,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Vickers HMG,3,0,2,1,0,0,5,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,M.30 Breda HMG,3,0,3,1,0,0,5,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,30cal M1919 MMG,3,0,2,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,7.62 Maxim HMG,3,0,3,1,0,0,5,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,12.7mm DShK HMG,3,0,3,1,1,0,10,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,M.38 Breda BMG,5,0,2,1,0,0,5,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,7.62mm DT BMG,5,0,2,1,0,0,5,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,30 cal BMG,5,0,2,1,0,0,5,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,7.92mm vz37 BMG,5,0,0,1,0,0,6,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,PTRD AT-Rifle,2,0,0,1,0,4,0,0,16,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,50 cal M2 AAMG,4,0,2,1,1,0,10,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,12.7 DShK AAMG,4,0,3,1,1,0,10,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Hotchkiss ATR,2,0,0,2,0,2,0,0,16,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
144,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Sniper Rifle,1,0,1,1,0,0,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,20mm Mod. 35 AA,4,0,3,2,1,3,9,0,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,75mm Pack Hwtzr,6,0,9,4,2,0,5,0,6,178,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
151,75mm Pack How,6,0,9,4,2,0,5,0,6,192,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
152,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Vickers CMG,5,0,2,1,0,0,5,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,7.92mm MG34 CMG,5,0,2,1,0,0,8,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,7.92mm MG34 BMG,5,0,2,1,0,0,8,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Kar 98k Rifle,1,0,1,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,MP38/40 SMG,1,0,1,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,7.62mm MG,11,0,3,1,0,0,5,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0.303 MG,11,0,2,1,0,0,5,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,7.92mm MG,11,0,2,1,0,0,5,0,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,7.7mm MG,11,0,2,1,0,0,5,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,50 cal MG,11,0,2,1,1,0,10,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,20mm Hispano,11,0,1,2,4,0,10,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,20mm MG-151,11,0,1,2,4,0,10,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,23mm VYa Cannon,11,0,1,2,3,0,13,0,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,20mm HS-404,11,0,1,2,4,0,11,0,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,7.62mm DT CMG,5,0,2,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,7.62mm DT TMG,5,0,2,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,RS-82 Rocket,11,0,4,3,1,0,11,0,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,RP3-60 HE/AT,11,0,1,5,9,0,19,0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,RP3-60 HE/SAP,11,0,1,5,5,0,24,0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,30 cal CMG,5,0,2,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,7.9mm Besa CMG,5,0,2,1,0,0,5,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,110 lb Bomb,11,0,1,5,2,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,250 lb Bomb,11,0,1,12,4,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,500 lb Bomb,11,0,1,24,6,0,48,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1000 lb Bomb,11,0,2,48,8,0,96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Hawkins Mine,2,0,0,4,3,222,3,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
185,GebaltenGranate,2,0,2,5,2,222,7,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
186,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2cm FlakVierlng,4,0,0,2,1,4,19,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,7.5mm FM31 TMG,5,0,2,1,0,0,5,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,7.5mm FM31 CMG,5,0,2,1,0,0,5,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,M1893/96 Rifle,1,0,1,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Carcano M38 Rfl,1,0,1,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,8mm (2) BMG,5,0,3,1,0,0,8,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,M.38 Breda CMG,5,0,0,1,0,0,5,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,8mm(2) Gebr BMG,5,0,2,1,0,0,8,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,6.5mm (2) BMG,5,0,3,1,0,0,6,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,Sten SMG,1,0,1,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,M1/M3 SMG,1,0,1,1,0,0,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
